target_name,validation_protocol,fold,loss_name,seed,control_type,continuous_mae,continuous_mse,continuous_rmse,continuous_pearson,continuous_spearman,spearman_future_movement
arousal_spike_rows_2_6_train_q90,grouped_video,2,binary,20260625,time_only,2.3017220497131348,5.317573070526123,2.3059863552341593,0.05798007382962468,0.05181610717726025,0.05181610717726025
arousal_spike_rows_2_6_train_q90,grouped_video,2,binary,20260626,time_only,2.3142881393432617,5.377119541168213,2.318861690823369,0.05432004403223051,0.05505643127412445,0.05505643127412445
arousal_spike_rows_2_6_train_q90,grouped_video,2,binary,20260627,time_only,2.2878153324127197,5.257247447967529,2.292868824849675,0.06373812144850328,0.05501063835335244,0.05501063835335244
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression,20260625,time_only,0.06143338233232498,0.008546813391149044,0.09244897723149263,0.058261060552659394,0.05759327938738976,0.05759327938738976
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression,20260626,time_only,0.0601293183863163,0.010507415980100632,0.10250568755001174,-0.0027098019730867062,-0.03704357234106354,-0.03704357234106354
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression,20260627,time_only,0.060271915048360825,0.008581981062889099,0.09263898241501306,0.04700129571756459,0.05227489506155212,0.05227489506155212
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression_plus_binary,20260625,time_only,0.060855064541101456,0.008543360978364944,0.09243030335536578,0.06645367417375841,0.07088190144519241,0.05808776022378074
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression_plus_binary,20260626,time_only,0.061608411371707916,0.008522276766598225,0.09231617824952583,0.07504282276982333,0.08215656771752478,0.05717761132894408
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression_plus_binary,20260627,time_only,0.062273815274238586,0.008534452877938747,0.09238210258453067,0.06209426985679777,0.07366083911824695,0.0616460441236458
arousal_spike_rows_2_6_train_q90,grouped_video,2,binary,20260625,video_mean_pca_oracle_diagnostic,3.0180888175964355,11.46381664276123,3.385825843536733,0.04277689616189027,0.013000724864709861,0.013000724864709861
