candidate,target_type,family,baseline,spearman,pearson,direction,top_1pct_avg_true,top_1pct_continuous_lift,top_5pct_avg_true,top_5pct_continuous_lift,top_10pct_avg_true,top_10pct_continuous_lift,pr_auc,roc_auc,top_1pct_recall,top_5pct_recall,top_10pct_recall
residual_future_max_delta_rows_4_10,continuous,ar_residualized_continuous,trailing_2s_mean,0.10522384493319539,-0.05124638226520599,1,-0.021740018147646825,-0.034163760232531315,-0.03014486127605225,-0.04256860336093674,-0.0266264925161178,-0.03905023460100229,,,,,
residual_future_max_delta_rows_4_10,continuous,ar_residualized_continuous,trailing_4s_mean,0.08146034086623895,-0.059371718181798296,1,-0.017545770882824264,-0.029969512967708757,-0.02614308277331815,-0.03856682485820264,-0.027032968228483258,-0.03945671031336775,,,,,
residual_future_max_delta_rows_4_10,continuous,ar_residualized_continuous,recent_arousal_slope_delta,0.23324939407771442,0.05094557749925114,1,-0.013059721620669137,-0.025483463705553627,0.03052935983682118,0.01810561775193669,0.039727797937420116,0.027304055852535626,,,,,
residual_future_max_delta_rows_4_10,continuous,ar_residualized_continuous,video_relative_time,0.04697084779810105,0.03869459059726172,1,0.01992911856690916,0.0075053764820246695,0.02473816744388762,0.012314425359003128,0.021477211986078062,0.009053469901193571,,,,,
residual_future_max_delta_rows_4_10,continuous,ar_residualized_continuous,per_video_train_base_rate,-0.0955935040577042,-0.04122906137083775,1,0.07572612695289144,0.06330238486800695,0.04953913942470454,0.03711539733982005,0.03354694530434288,0.02112320321945839,,,,,
residual_future_max_delta_rows_4_10,continuous,ar_residualized_continuous,train_only_video_mean_arousal,-0.21257698993862117,-0.15850163820389265,1,-0.05233059371159275,-0.06475433579647724,-0.030633872255983567,-0.04305761434086806,-0.02553505088194953,-0.03795879296683402,,,,,
residual_future_abs_delta_rows_4_10,continuous,ar_residualized_continuous,current_arousal,0.26105756951809567,0.1637171930171535,-1,0.03660702086275747,0.020577783353700693,0.049071275362207054,0.03304203785315028,0.041972985753476216,0.025943748244419442,,,,,
residual_future_abs_delta_rows_4_10,continuous,ar_residualized_continuous,previous_row_arousal,0.2582769388818207,0.16139828512993284,-1,0.04391644898827325,0.027887211479216478,0.05286138463930949,0.03683214713025272,0.044133164363139826,0.028103926854083052,,,,,
residual_future_abs_delta_rows_4_10,continuous,ar_residualized_continuous,trailing_2s_mean,0.26102819881566885,0.16203680837395493,-1,0.010404768741688745,-0.005624468767368029,0.0409240375105849,0.024894800001528123,0.039865085278865404,0.02383584776980863,,,,,
residual_future_abs_delta_rows_4_10,continuous,ar_residualized_continuous,trailing_4s_mean,0.26061585956376765,0.162397668549879,-1,-0.0004021838147749822,-0.016431421323831755,0.03986563846807873,0.023836400959021956,0.03738909271339013,0.021359855204333356,,,,,
residual_future_abs_delta_rows_4_10,continuous,ar_residualized_continuous,recent_arousal_slope_delta,-0.021830316182682614,-0.027751778994384836,1,0.16056133419196483,0.14453209668290806,0.10615893008579409,0.09012969257673732,0.08103899580696665,0.06500975829790988,,,,,
residual_future_abs_delta_rows_4_10,continuous,ar_residualized_continuous,video_relative_time,-0.045073200371235654,-0.05255823033544284,-1,-0.0003285144650011686,-0.016357751974057942,0.007179604257862267,-0.008849633251194507,0.00850247105380389,-0.007526766455252885,,,,,
residual_future_abs_delta_rows_4_10,continuous,ar_residualized_continuous,per_video_train_base_rate,0.3313462749947032,0.32891911792089,1,0.15305538452882936,0.1370261470197726,0.13782833312257708,0.12179909561352031,0.11283248804776701,0.09680325053871024,,,,,
residual_future_abs_delta_rows_4_10,continuous,ar_residualized_continuous,train_only_video_mean_arousal,0.08211564479459149,0.05070800513337138,-1,0.04259128992337432,0.026562052414317545,0.036904156002509715,0.02087491849345294,0.02556102725824159,0.009531789749184817,,,,,
