scope,video_id,time_quartile,rows,spike_prevalence,continuous_mean,continuous_std,positive_count,ar_pr_auc,ar_spearman_continuous,ar_top5_lift
test,3C54E0F5-9C12-3137-9EC1-39645770F53A_solid_178A3333-73BE-D90A-AA94-7F14BCD74CB8,q4_latest,18,0.0,0.0,0.0,,,,
test,3C54E0F5-9C12-3137-9EC1-39645770F53A_tiny_335876F1-0BA6-05EB-DE85-68203BC97961,q1_earliest,18,0.3888888888888889,0.08811903827720219,0.09597019707450853,,,,
test,3C54E0F5-9C12-3137-9EC1-39645770F53A_tiny_335876F1-0BA6-05EB-DE85-68203BC97961,q2,18,0.0,0.032027714575330414,0.05127378731247861,,,,
test,3C54E0F5-9C12-3137-9EC1-39645770F53A_tiny_335876F1-0BA6-05EB-DE85-68203BC97961,q3,17,0.0,0.04229150964495014,0.04977785329059058,,,,
test,3C54E0F5-9C12-3137-9EC1-39645770F53A_tiny_335876F1-0BA6-05EB-DE85-68203BC97961,q4_latest,18,0.0,0.0,0.0,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_apex_826DB625-95AF-B023-9671-600C40198899,q1_earliest,18,0.1111111111111111,0.04330836074465575,0.06725629119827711,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_apex_826DB625-95AF-B023-9671-600C40198899,q2,18,0.0,0.05393444449226889,0.04404836068360886,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_apex_826DB625-95AF-B023-9671-600C40198899,q3,17,0.0,0.02236486816614428,0.015949244392191596,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_apex_826DB625-95AF-B023-9671-600C40198899,q4_latest,18,0.0,0.02653927795795931,0.03128047599678852,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_endless_24579490-5BDC-0C0A-0A6A-1943B41B92C0,q1_earliest,18,0.0,0.07478466826594538,0.054719275483912484,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_endless_24579490-5BDC-0C0A-0A6A-1943B41B92C0,q2,18,0.0,0.03664368184076415,0.04275327751027807,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_endless_24579490-5BDC-0C0A-0A6A-1943B41B92C0,q3,17,0.0,0.0,0.0,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_endless_24579490-5BDC-0C0A-0A6A-1943B41B92C0,q4_latest,18,0.0,0.0,0.0,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_fps_57A02A13-286E-5EA6-C57D-D20C133EBDA7,q1_earliest,18,0.0,0.0032592773851421145,0.013827942844811687,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_fps_57A02A13-286E-5EA6-C57D-D20C133EBDA7,q2,18,0.0,0.048706031093994774,0.05937077496170246,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_fps_57A02A13-286E-5EA6-C57D-D20C133EBDA7,q3,17,0.0,0.04493626301893314,0.030262576726617696,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_fps_57A02A13-286E-5EA6-C57D-D20C133EBDA7,q4_latest,18,0.0,0.0401196578103635,0.038837664924690624,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_gallery_8F7B9FFF-202E-F88B-26F6-7654F3BF6253,q1_earliest,18,0.0,0.04230265016667545,0.05577939426462755,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_gallery_8F7B9FFF-202E-F88B-26F6-7654F3BF6253,q2,18,0.0,0.001705755583114094,0.0072369080392007375,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_gallery_8F7B9FFF-202E-F88B-26F6-7654F3BF6253,q3,17,0.23529411764705882,0.10766229230691404,0.05878777574758497,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_gallery_8F7B9FFF-202E-F88B-26F6-7654F3BF6253,q4_latest,18,0.0,0.003187944181263447,0.009750726759491892,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_gun_6A2D3CC1-4E39-264D-F1D8-7B2A9AD9554C,q1_earliest,19,0.0,0.0030959750476636386,0.004387650587744327,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_gun_6A2D3CC1-4E39-264D-F1D8-7B2A9AD9554C,q2,18,0.0,0.017603769148182537,0.025879937115341135,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_gun_6A2D3CC1-4E39-264D-F1D8-7B2A9AD9554C,q3,18,0.0,0.023545152792293165,0.014972910121117358,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_gun_6A2D3CC1-4E39-264D-F1D8-7B2A9AD9554C,q4_latest,18,0.5,0.15222546913557583,0.10368643444456814,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_platform_3E54E70F-3E90-A445-E359-B76CCE46C401,q1_earliest,18,0.4444444444444444,0.15261611404518285,0.10158454426157118,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_platform_3E54E70F-3E90-A445-E359-B76CCE46C401,q2,18,0.0,0.007809322741296556,0.017972018287380837,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_platform_3E54E70F-3E90-A445-E359-B76CCE46C401,q3,17,0.0,0.0,0.0,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_platform_3E54E70F-3E90-A445-E359-B76CCE46C401,q4_latest,18,0.0,0.0,0.0,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_solid_2CBCEDF0-90C3-F56C-A5F3-50A97F4C6373,q1_earliest,18,0.0,0.0,0.0,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_solid_2CBCEDF0-90C3-F56C-A5F3-50A97F4C6373,q2,18,0.0,0.03502626965443293,0.04355843237103866,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_solid_2CBCEDF0-90C3-F56C-A5F3-50A97F4C6373,q3,17,0.0,0.023774294620927644,0.03277811912154408,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_solid_2CBCEDF0-90C3-F56C-A5F3-50A97F4C6373,q4_latest,18,0.2222222222222222,0.07853890976144208,0.08751552469842831,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_tiny_E6CEE21C-63ED-A1E3-F3B1-3986E274FB49,q1_earliest,18,0.0,0.009385599237349298,0.029700369740543613,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_tiny_E6CEE21C-63ED-A1E3-F3B1-3986E274FB49,q2,18,0.2222222222222222,0.08589235967439082,0.06587127232822294,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_tiny_E6CEE21C-63ED-A1E3-F3B1-3986E274FB49,q3,17,0.0,0.05198066322790349,0.06413229743963435,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_tiny_E6CEE21C-63ED-A1E3-F3B1-3986E274FB49,q4_latest,18,0.2777777777777778,0.09962342348363665,0.1427872070000307,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_topdown_B578A464-3082-613D-F5CF-2C2A8B209DFD,q1_earliest,18,0.0,0.04837113981031709,0.03532124796214678,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_topdown_B578A464-3082-613D-F5CF-2C2A8B209DFD,q2,18,0.0,0.028106196576522455,0.044520539560676226,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_topdown_B578A464-3082-613D-F5CF-2C2A8B209DFD,q3,18,0.0,0.013102959220608076,0.027363240336228122,,,,
test,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6_topdown_B578A464-3082-613D-F5CF-2C2A8B209DFD,q4_latest,18,0.05555555555555555,0.05175675713043246,0.05077973285954214,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_apex_4B4E042E-96D2-0FB3-611C-1F787B50B5FC,q1_earliest,18,0.0,0.030792583970146045,0.04319777358331027,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_apex_4B4E042E-96D2-0FB3-611C-1F787B50B5FC,q2,18,0.0,0.026473956751740642,0.015106350037824349,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_apex_4B4E042E-96D2-0FB3-611C-1F787B50B5FC,q3,17,0.4117647058823529,0.13697088011266553,0.15346694578987902,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_apex_4B4E042E-96D2-0FB3-611C-1F787B50B5FC,q4_latest,18,0.0,0.04277814914368921,0.039336004619859775,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_endless_E2699D6A-EE34-92F6-DDFF-EBE4C8DFA05E,q1_earliest,18,0.0,0.0104427858411024,0.01356448675469046,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_endless_E2699D6A-EE34-92F6-DDFF-EBE4C8DFA05E,q2,18,0.0,0.0,0.0,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_endless_E2699D6A-EE34-92F6-DDFF-EBE4C8DFA05E,q3,17,0.0,0.0016142077305737663,0.006655548974844212,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_endless_E2699D6A-EE34-92F6-DDFF-EBE4C8DFA05E,q4_latest,18,0.05555555555555555,0.057943212489287056,0.05603747621642102,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_fps_104D88BA-6DCD-CB8E-3C76-6C8E6C4B7778,q1_earliest,18,0.2222222222222222,0.08966637288944589,0.07072352652010379,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_fps_104D88BA-6DCD-CB8E-3C76-6C8E6C4B7778,q2,18,0.0,0.03895613755513397,0.025738958021925537,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_fps_104D88BA-6DCD-CB8E-3C76-6C8E6C4B7778,q3,17,0.23529411764705882,0.12124329060316086,0.06532246612128068,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_fps_104D88BA-6DCD-CB8E-3C76-6C8E6C4B7778,q4_latest,18,0.0,0.01491226320568886,0.01851944601072691,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_gallery_9F46039F-89D8-63ED-547D-A9F76CF1E7D1,q1_earliest,18,0.0,0.0817072426693307,0.038174590145675924,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_gallery_9F46039F-89D8-63ED-547D-A9F76CF1E7D1,q2,18,0.0,0.05090765533451405,0.04103673384657527,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_gallery_9F46039F-89D8-63ED-547D-A9F76CF1E7D1,q3,17,0.0,0.03309771475067143,0.04002369175498497,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_gallery_9F46039F-89D8-63ED-547D-A9F76CF1E7D1,q4_latest,18,0.0,0.06649648610295521,0.046217165464473256,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_gun_0D06A413-D32E-801B-E1CA-F94B030C6AD6,q1_earliest,19,0.05263157894736842,0.05890638734164991,0.07214860310758006,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_gun_0D06A413-D32E-801B-E1CA-F94B030C6AD6,q2,18,0.16666666666666666,0.06671473011374474,0.09012695034643702,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_gun_0D06A413-D32E-801B-E1CA-F94B030C6AD6,q3,18,0.5555555555555556,0.21711095381114218,0.1906739492686492,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_gun_0D06A413-D32E-801B-E1CA-F94B030C6AD6,q4_latest,18,0.16666666666666666,0.0658122365259462,0.08281281931370635,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_platform_70F18336-E6C4-383F-C4E3-2E49DCC6E157,q1_earliest,11,0.2727272727272727,0.07547169889916074,0.07368100762628417,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_platform_70F18336-E6C4-383F-C4E3-2E49DCC6E157,q2,10,0.0,0.01320754736661911,0.030875315450351194,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_platform_70F18336-E6C4-383F-C4E3-2E49DCC6E157,q3,10,0.6,0.14789726883172988,0.08734760782403929,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_platform_70F18336-E6C4-383F-C4E3-2E49DCC6E157,q4_latest,11,0.18181818181818182,0.10764665359800513,0.16227987778562625,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_solid_03ABEE6C-A676-ACB3-640D-3C63B4C9F938,q1_earliest,18,0.5555555555555556,0.17543094287005565,0.11256532891922848,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_solid_03ABEE6C-A676-ACB3-640D-3C63B4C9F938,q2,18,0.0,0.05365459227727519,0.05531189032364528,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_solid_03ABEE6C-A676-ACB3-640D-3C63B4C9F938,q3,17,0.0,0.021216815666240806,0.04101343054666531,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_solid_03ABEE6C-A676-ACB3-640D-3C63B4C9F938,q4_latest,18,0.6666666666666666,0.18344908186958897,0.1174607428758872,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_tiny_4A65A49B-DDCA-DD79-3664-48538E6A6714,q1_earliest,18,0.0,0.0185983094593717,0.028252316289791638,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_tiny_4A65A49B-DDCA-DD79-3664-48538E6A6714,q2,17,0.17647058823529413,0.092705545892172,0.13095435219782955,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_tiny_4A65A49B-DDCA-DD79-3664-48538E6A6714,q3,17,0.11764705882352941,0.07125740640741937,0.0843484470786806,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_tiny_4A65A49B-DDCA-DD79-3664-48538E6A6714,q4_latest,18,0.2222222222222222,0.08366463954250018,0.11467641788320934,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_topdown_52D0B28B-66F8-A260-2FFB-1A62EBB79C0F,q1_earliest,18,0.1111111111111111,0.06661350368004706,0.05541786085287494,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_topdown_52D0B28B-66F8-A260-2FFB-1A62EBB79C0F,q2,18,0.0,0.03144313131148616,0.0344815989357942,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_topdown_52D0B28B-66F8-A260-2FFB-1A62EBB79C0F,q3,18,0.0,0.0049459075348244775,0.014779453388970966,,,,
test,4690C2DC-C0B5-6C1B-880A-D31C46C8A565_topdown_52D0B28B-66F8-A260-2FFB-1A62EBB79C0F,q4_latest,18,0.6111111111111112,0.14888660092320707,0.07658249259983257,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_apex_2A0CEE8A-3B42-76DE-E0F1-4348490474CD,q1_earliest,18,0.16666666666666666,0.0921866956891285,0.07002489324479595,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_apex_2A0CEE8A-3B42-76DE-E0F1-4348490474CD,q2,18,0.2222222222222222,0.06206309008929464,0.07325464114324506,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_apex_2A0CEE8A-3B42-76DE-E0F1-4348490474CD,q3,17,0.35294117647058826,0.1185159241739551,0.14233715196224656,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_apex_2A0CEE8A-3B42-76DE-E0F1-4348490474CD,q4_latest,18,0.2777777777777778,0.0888090137547503,0.09579348483762892,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_endless_476B16EB-76BB-FCD3-4CDA-C591758AD060,q1_earliest,18,0.1111111111111111,0.06694876692361301,0.04649819512437693,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_endless_476B16EB-76BB-FCD3-4CDA-C591758AD060,q2,18,0.0,0.04212100193318394,0.03354285587050695,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_endless_476B16EB-76BB-FCD3-4CDA-C591758AD060,q3,17,0.058823529411764705,0.09723011864458814,0.03142183414518916,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_endless_476B16EB-76BB-FCD3-4CDA-C591758AD060,q4_latest,18,0.0,0.07470005999008815,0.03577074460064606,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_fps_3C03E88B-8FD1-3339-23D6-3B29410A2DC2,q1_earliest,18,0.1111111111111111,0.031108225385348003,0.06272718697676999,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_fps_3C03E88B-8FD1-3339-23D6-3B29410A2DC2,q2,18,0.2222222222222222,0.11942382705294424,0.06110262716347643,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_fps_3C03E88B-8FD1-3339-23D6-3B29410A2DC2,q3,17,0.8235294117647058,0.17913317198262496,0.03455324812231254,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_fps_3C03E88B-8FD1-3339-23D6-3B29410A2DC2,q4_latest,18,0.0,0.009142989292740822,0.029354594797005903,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_gallery_7A0674EC-4125-68AB-0367-BF4EA4FEFA97,q1_earliest,18,0.4444444444444444,0.16389927537077004,0.13445691445527064,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_gallery_7A0674EC-4125-68AB-0367-BF4EA4FEFA97,q2,18,0.4444444444444444,0.22143777232203218,0.2053636395787466,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_gallery_7A0674EC-4125-68AB-0367-BF4EA4FEFA97,q3,17,0.35294117647058826,0.1957599812132471,0.24920496901246292,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_gallery_7A0674EC-4125-68AB-0367-BF4EA4FEFA97,q4_latest,18,0.3333333333333333,0.18224762462907368,0.2732313972201265,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_gun_B8788D70-281E-350F-0FC5-F77CFC948089,q1_earliest,18,0.2777777777777778,0.08301782690816456,0.12488759889402802,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_gun_B8788D70-281E-350F-0FC5-F77CFC948089,q2,18,0.2222222222222222,0.09981273787303103,0.0868174679361772,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_gun_B8788D70-281E-350F-0FC5-F77CFC948089,q3,18,0.3333333333333333,0.11154912494950825,0.1528650264478244,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_gun_B8788D70-281E-350F-0FC5-F77CFC948089,q4_latest,18,0.6111111111111112,0.15853323311441475,0.09665741566753784,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_platform_81ED569B-BEFF-48E3-D22A-8053089C9E45,q1_earliest,18,0.0,0.01826152966047327,0.029659572282736447,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_platform_81ED569B-BEFF-48E3-D22A-8053089C9E45,q2,18,0.1111111111111111,0.05948096482704083,0.07145645206162793,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_platform_81ED569B-BEFF-48E3-D22A-8053089C9E45,q3,17,0.47058823529411764,0.15789876152377794,0.13038355235399618,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_platform_81ED569B-BEFF-48E3-D22A-8053089C9E45,q4_latest,18,0.1111111111111111,0.03960117956416474,0.05722233855697162,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_solid_921BE8CD-9B87-201B-47C8-48B35DD8BD83,q1_earliest,18,0.0,0.09576660992267232,0.04489102741691383,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_solid_921BE8CD-9B87-201B-47C8-48B35DD8BD83,q2,18,0.0,0.05526463366631004,0.02691014819784421,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_solid_921BE8CD-9B87-201B-47C8-48B35DD8BD83,q3,17,0.17647058823529413,0.05425083987853106,0.0895924596866543,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_solid_921BE8CD-9B87-201B-47C8-48B35DD8BD83,q4_latest,18,0.2222222222222222,0.08534230229755242,0.09185325798088677,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_tiny_AE903C25-4460-94BA-A6FD-CDBDF2D20213,q1_earliest,16,0.0,0.016970191500149667,0.03368010758703245,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_tiny_AE903C25-4460-94BA-A6FD-CDBDF2D20213,q2,16,0.0625,0.06154933990910649,0.06485148449235766,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_tiny_AE903C25-4460-94BA-A6FD-CDBDF2D20213,q3,16,0.25,0.11952479476167355,0.08969348145101176,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_tiny_AE903C25-4460-94BA-A6FD-CDBDF2D20213,q4_latest,16,0.3125,0.08798589146317681,0.08065244239077238,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_topdown_FC1C2B2E-92EF-9F7D-B0E2-553796B3B9CA,q1_earliest,18,0.0,0.032551060896366835,0.041537399827482356,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_topdown_FC1C2B2E-92EF-9F7D-B0E2-553796B3B9CA,q2,18,0.1111111111111111,0.1117743942886591,0.03819089195753974,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_topdown_FC1C2B2E-92EF-9F7D-B0E2-553796B3B9CA,q3,18,0.05555555555555555,0.037561901198286146,0.053649503140441694,,,,
test,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1_topdown_FC1C2B2E-92EF-9F7D-B0E2-553796B3B9CA,q4_latest,18,0.6111111111111112,0.14871312263939115,0.05784755055953967,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_apex_B1280799-5520-4357-AEB7-ADF40ED0A6B6,q1_earliest,18,0.0,0.028453263143698376,0.023318015890693756,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_apex_B1280799-5520-4357-AEB7-ADF40ED0A6B6,q2,18,0.0,0.01728438094465269,0.02343733605693633,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_apex_B1280799-5520-4357-AEB7-ADF40ED0A6B6,q3,17,0.0,0.031217026359894696,0.03246355624447698,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_apex_B1280799-5520-4357-AEB7-ADF40ED0A6B6,q4_latest,18,0.5,0.15721221780404449,0.10678547755571838,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_endless_7D69CA65-0A0A-89E6-1C3F-5F47CB356ED9,q1_earliest,18,0.0,0.008472008371932639,0.009768644582945676,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_endless_7D69CA65-0A0A-89E6-1C3F-5F47CB356ED9,q2,18,0.0,0.072062478090326,0.04124631785081719,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_endless_7D69CA65-0A0A-89E6-1C3F-5F47CB356ED9,q3,17,0.23529411764705882,0.08855624551720478,0.060968347382940116,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_endless_7D69CA65-0A0A-89E6-1C3F-5F47CB356ED9,q4_latest,18,0.0,0.051698620741566025,0.020450071536738227,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_fps_C2347FC2-6361-2DE0-1AC7-0A828B2A936C,q1_earliest,18,0.0,0.022026190456623834,0.017959261038304586,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_fps_C2347FC2-6361-2DE0-1AC7-0A828B2A936C,q2,18,0.0,0.0019259055455525715,0.008170925227110002,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_fps_C2347FC2-6361-2DE0-1AC7-0A828B2A936C,q3,17,0.0,0.014357474358642803,0.012317434069479756,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_fps_C2347FC2-6361-2DE0-1AC7-0A828B2A936C,q4_latest,18,0.0,0.0,0.0,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_gallery_C6340604-65F8-0B39-D210-8CC760D2AA8E,q1_earliest,18,0.0,0.036690801459675036,0.03499730960361764,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_gallery_C6340604-65F8-0B39-D210-8CC760D2AA8E,q2,18,0.0,0.05438663624227047,0.053948381597538834,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_gallery_C6340604-65F8-0B39-D210-8CC760D2AA8E,q3,17,0.35294117647058826,0.10219190784675233,0.09546978437153157,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_gallery_C6340604-65F8-0B39-D210-8CC760D2AA8E,q4_latest,18,0.1111111111111111,0.074193370114598,0.05994855189081887,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_gun_72463629-AA9C-205D-BAC8-59ABD04A3881,q1_earliest,19,0.0,0.026211929556570555,0.037262614442956636,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_gun_72463629-AA9C-205D-BAC8-59ABD04A3881,q2,18,0.3888888888888889,0.10507733892235491,0.11782167885769874,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_gun_72463629-AA9C-205D-BAC8-59ABD04A3881,q3,18,0.2222222222222222,0.07226233660346931,0.08682441956079522,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_gun_72463629-AA9C-205D-BAC8-59ABD04A3881,q4_latest,18,0.0,3.084747934028403e-05,5.118210552480283e-05,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_platform_6D4A794E-6D4C-282A-CB04-2C4A252E1408,q1_earliest,16,0.5,0.1530967685393989,0.03164828658038174,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_platform_6D4A794E-6D4C-282A-CB04-2C4A252E1408,q2,16,0.0625,0.07883762612254941,0.050475812888519586,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_platform_6D4A794E-6D4C-282A-CB04-2C4A252E1408,q3,15,0.0,0.003314431260029475,0.01283673707224342,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_platform_6D4A794E-6D4C-282A-CB04-2C4A252E1408,q4_latest,16,0.0,0.06932144984602928,0.03855784347232283,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_solid_0637AF77-CB44-FD77-9C6F-B17CC022D222,q1_earliest,18,0.0,0.045681809178657,0.0100545119926531,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_solid_0637AF77-CB44-FD77-9C6F-B17CC022D222,q2,17,0.0,0.03852615023360533,0.014747473154281212,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_solid_0637AF77-CB44-FD77-9C6F-B17CC022D222,q3,17,0.0,0.009562381289844565,0.014302259443163679,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_solid_0637AF77-CB44-FD77-9C6F-B17CC022D222,q4_latest,17,0.0,0.1106725523577017,0.025927419242708152,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_tiny_F7B945D8-938D-BE22-B5DF-A02B50D9D99E,q1_earliest,16,0.0,0.0,0.0,,,,
test,47494449-E68E-E554-8BB1-ECEEE432E269_tiny_F7B945D8-938D-BE22-B5DF-A02B50D9D99E,q2,16,0.0,0.01124253193847835,0.028021564540140435,,,,
