fresh_run_id,benchmark_mode,scope,split_name,target_name,threshold,representation_name,feature_name,model_lane,head_name,uses_ar_features,uses_neural_features,uses_sequence_tensor,uses_roi,uses_topk,uses_supervised_features,cautionary,residualized,tests_incremental_neural_value,baseline_role,control_source,canonical_control,control_seed,row_population_matched,shape_matched,n_train,n_test,feature_width,sequence_shape,selected_hyperparameters_json,inner_validation_pr_auc,control_pass,leakage_status,freshly_computed_in_current_run,reused_benchmark_result_row,notes,f1,balanced_accuracy,precision,recall,accuracy,tp,fp,fn,tn,decision_threshold,pr_auc,positive_class_rate,event_count,top_1pct_recall,top_5pct_recall,top_10pct_recall,top_event_count_recall,roc_auc,predicted_positive_count,predicted_positive_rate,train_event_count,test_event_count,train_positive_rate,test_positive_rate,ar_only_pr_auc,pca128_only_pr_auc,pca64_delta_only_pr_auc,ar_plus_pca128_pr_auc,ar_plus_pca64_delta_pr_auc,residualized_ar_plus_pca128_pr_auc,residualized_ar_plus_pca64_delta_pr_auc,delta_pca128_only_vs_ar,delta_ar_plus_pca128_vs_ar,delta_residualized_ar_plus_pca128_vs_ar,delta_ar_plus_pca128_vs_ar_plus_pca64_delta,delta_residualized_pca128_vs_residualized_pca64_delta
trained_heads_mps_20260620_full,existing_suite_with_frozen_tensor_adapter_trained_heads,full_veatic_124,blocked,arousal__future_spike_1_3s,0.075,pca_sequence_128_causal_past_2s_mean,PCA128,residualized_AR_plus_PCA128,elastic_net_logistic,True,True,False,False,False,False,False,True,True,,,False,,True,True,5989,2956,128,,"{""alpha"": 1.0, ""residual_correction_head"": ""ridge_score"", ""residual_target"": ""continuous_ar_residual""}",,True,pass,True,False,Residual correction uses the canonical continuous residual procedure.,0.26492537313432835,0.6122633379636775,0.2305194805194805,0.31140350877192985,0.8667117726657646,71.0,237.0,157.0,2491.0,0.34414665174417874,0.23609749861462537,0.07713125845737483,228.0,0.07894736842105263,0.2236842105263158,0.2982456140350877,0.2675438596491228,0.7137707722385142,308,0.10419485791610285,610.0,228.0,0.10185339789614292,0.07713125845737483,0.21944911393859595,0.17354873212922572,,0.2648340669241719,,0.23609749861462537,,-0.04590038180937023,0.04538495298557593,0.016648384676029415,,
trained_heads_mps_20260620_full,existing_suite_with_frozen_tensor_adapter_trained_heads,full_veatic_124,blocked,arousal__future_spike_1_3s,0.075,pca_sequence_128_causal_past_2s_mean,PCA128,residualized_AR_plus_shuffled_PCA128,elastic_net_logistic,True,True,False,False,False,False,False,True,True,,residualized_AR_plus_shuffled_PCA128,True,44,True,True,5989,2956,128,,"{""alpha"": 1.0, ""residual_correction_head"": ""ridge_score"", ""residual_target"": ""continuous_ar_residual""}",,,pass,True,False,Residual correction uses the canonical continuous residual procedure.,0.2590909090909091,0.5965909090909092,0.2688679245283019,0.25,0.8897158322056834,57.0,155.0,171.0,2573.0,0.3837479498057017,0.22220158445949983,0.07713125845737483,228.0,0.07894736842105263,0.19298245614035087,0.3157894736842105,0.2675438596491228,0.7056322992231311,212,0.07171853856562922,610.0,228.0,0.10185339789614292,0.07713125845737483,0.21944911393859595,0.17354873212922572,,0.2648340669241719,,0.23609749861462537,,-0.04590038180937023,0.04538495298557593,0.016648384676029415,,
trained_heads_mps_20260620_full,existing_suite_with_frozen_tensor_adapter_trained_heads,full_veatic_124,blocked,arousal__future_spike_1_3s,0.075,pca_sequence_128_causal_past_2s_mean,PCA128,residualized_AR_plus_random_PCA128,elastic_net_logistic,True,True,False,False,False,False,False,True,True,,residualized_AR_plus_random_PCA128,True,44,True,True,5989,2956,128,,"{""alpha"": 1.0, ""residual_correction_head"": ""ridge_score"", ""residual_target"": ""continuous_ar_residual""}",,,pass,True,False,Residual correction uses the canonical continuous residual procedure.,0.2697095435684647,0.6079030971857797,0.2559055118110236,0.2850877192982456,0.8809201623815968,65.0,189.0,163.0,2539.0,0.35670041615366677,0.22047107150741507,0.07713125845737483,228.0,0.07894736842105263,0.19736842105263158,0.32456140350877194,0.2675438596491228,0.6881447111179709,254,0.08592692828146144,610.0,228.0,0.10185339789614292,0.07713125845737483,0.21944911393859595,0.17354873212922572,,0.2648340669241719,,0.23609749861462537,,-0.04590038180937023,0.04538495298557593,0.016648384676029415,,
trained_heads_mps_20260620_full,existing_suite_with_frozen_tensor_adapter_trained_heads,full_veatic_124,blocked,arousal__future_spike_1_3s,0.075,pca_sequence_128_causal_past_2s_mean,PCA128,PCA128_only,flattened_sequence_logistic,False,True,True,False,False,False,False,False,False,,,False,,True,True,5989,2956,384,"[3, 128]","{""C"": 0.001, ""class_weight"": null, ""grid_configs_trained_in_parallel"": 12, ""max_iter"": 350, ""optimizer"": ""adam"", ""penalty"": ""l2"", ""solver"": ""torch_mps_adam"", ""training_backend"": ""torch_mps""}",0.21795494916014374,,pass,True,False,,0.18527315914489312,0.5573005093378608,0.20207253886010362,0.17105263157894737,0.8839648173207036,39.0,154.0,189.0,2574.0,-1.5594045266738712,0.16944228152333055,0.07713125845737483,228.0,0.06578947368421052,0.14035087719298245,0.2236842105263158,0.20175438596491227,0.6560353642537428,193,0.06529093369418133,610.0,228.0,0.10185339789614292,0.07713125845737483,0.22104712844384067,0.16944228152333055,,0.24723993007298192,,0.21909576676263728,,-0.05160484692051012,0.026192801629141255,-0.001951361681203384,,
trained_heads_mps_20260620_full,existing_suite_with_frozen_tensor_adapter_trained_heads,full_veatic_124,blocked,arousal__future_spike_1_3s,0.075,pca_sequence_128_causal_past_2s_mean,PCA128,AR_plus_PCA128,flattened_sequence_logistic,True,True,True,False,False,False,False,False,True,,,False,,True,True,5989,2956,399,"[3, 128]","{""C"": 0.001, ""class_weight"": null, ""grid_configs_trained_in_parallel"": 12, ""max_iter"": 350, ""optimizer"": ""adam"", ""penalty"": ""l2"", ""solver"": ""torch_mps_adam"", ""training_backend"": ""torch_mps""}",0.3342878254540538,True,pass,True,False,,0.24719101123595508,0.5810953336420229,0.34375,0.19298245614035087,0.9093369418132612,44.0,84.0,184.0,2644.0,-1.4890808763368597,0.24723993007298192,0.07713125845737483,228.0,0.08333333333333333,0.21052631578947367,0.32894736842105265,0.2850877192982456,0.7163914184287699,128,0.04330175913396482,610.0,228.0,0.10185339789614292,0.07713125845737483,0.22104712844384067,0.16944228152333055,,0.24723993007298192,,0.21909576676263728,,-0.05160484692051012,0.026192801629141255,-0.001951361681203384,,
trained_heads_mps_20260620_full,existing_suite_with_frozen_tensor_adapter_trained_heads,full_veatic_124,blocked,arousal__future_spike_1_3s,0.075,pca_sequence_128_causal_past_2s_mean,PCA128,residualized_AR_plus_PCA128,flattened_sequence_logistic,True,True,True,False,False,False,False,True,True,,,False,,True,True,5989,2956,384,"[3, 128]","{""alpha"": 1.0, ""residual_correction_head"": ""ridge_score"", ""residual_target"": ""continuous_ar_residual""}",,True,pass,True,False,Residual correction uses the canonical continuous residual procedure.,0.2519201228878648,0.6173245614035088,0.1938534278959811,0.35964912280701755,0.8352503382949933,82.0,341.0,146.0,2387.0,0.37082078425815934,0.21909576676263728,0.07713125845737483,228.0,0.07894736842105263,0.19298245614035087,0.29385964912280704,0.25,0.6894196635283223,423,0.14309878213802435,610.0,228.0,0.10185339789614292,0.07713125845737483,0.22104712844384067,0.16944228152333055,,0.24723993007298192,,0.21909576676263728,,-0.05160484692051012,0.026192801629141255,-0.001951361681203384,,
trained_heads_mps_20260620_full,existing_suite_with_frozen_tensor_adapter_trained_heads,full_veatic_124,blocked,arousal__future_spike_1_3s,0.075,pca_sequence_128_causal_past_2s_mean,PCA128,shuffled_PCA128,flattened_sequence_logistic,False,True,True,False,False,False,False,False,False,,shuffled_PCA128,True,10044,True,True,5989,2956,384,"[3, 128]","{""C"": 100.0, ""class_weight"": ""balanced"", ""grid_configs_trained_in_parallel"": 12, ""max_iter"": 350, ""optimizer"": ""adam"", ""penalty"": ""l2"", ""solver"": ""torch_mps_adam"", ""training_backend"": ""torch_mps""}",0.11500287815348177,,pass,True,False,,0.12425149700598802,0.4941509749446931,0.07490974729241877,0.36403508771929827,0.6041948579161028,83.0,1025.0,145.0,1703.0,0.13580978135894342,0.08249763483762604,0.07713125845737483,228.0,0.013157894736842105,0.07456140350877193,0.12719298245614036,0.11403508771929824,0.4914949580696609,1108,0.37483085250338294,610.0,228.0,0.10185339789614292,0.07713125845737483,0.22104712844384067,0.16944228152333055,,0.24723993007298192,,0.21909576676263728,,-0.05160484692051012,0.026192801629141255,-0.001951361681203384,,
trained_heads_mps_20260620_full,existing_suite_with_frozen_tensor_adapter_trained_heads,full_veatic_124,blocked,arousal__future_spike_1_3s,0.075,pca_sequence_128_causal_past_2s_mean,PCA128,AR_plus_shuffled_PCA128,flattened_sequence_logistic,True,True,True,False,False,False,False,False,True,,AR_plus_shuffled_PCA128,True,10044,True,True,5989,2956,399,"[3, 128]","{""C"": 0.001, ""class_weight"": null, ""grid_configs_trained_in_parallel"": 12, ""max_iter"": 350, ""optimizer"": ""adam"", ""penalty"": ""l2"", ""solver"": ""torch_mps_adam"", ""training_backend"": ""torch_mps""}",0.3014173960269608,,pass,True,False,,0.25062656641604003,0.5874717034521788,0.29239766081871343,0.21929824561403508,0.898849797023004,50.0,121.0,178.0,2607.0,-1.6249056983511567,0.2000327848361469,0.07713125845737483,228.0,0.07894736842105263,0.19298245614035087,0.2719298245614035,0.24561403508771928,0.6414152132530739,171,0.05784844384303112,610.0,228.0,0.10185339789614292,0.07713125845737483,0.22104712844384067,0.16944228152333055,,0.24723993007298192,,0.21909576676263728,,-0.05160484692051012,0.026192801629141255,-0.001951361681203384,,
trained_heads_mps_20260620_full,existing_suite_with_frozen_tensor_adapter_trained_heads,full_veatic_124,blocked,arousal__future_spike_1_3s,0.075,pca_sequence_128_causal_past_2s_mean,PCA128,residualized_AR_plus_shuffled_PCA128,flattened_sequence_logistic,True,True,True,False,False,False,False,True,True,,residualized_AR_plus_shuffled_PCA128,True,10044,True,True,5989,2956,384,"[3, 128]","{""alpha"": 1.0, ""residual_correction_head"": ""ridge_score"", ""residual_target"": ""continuous_ar_residual""}",,,pass,True,False,Residual correction uses the canonical continuous residual procedure.,0.2540415704387991,0.5931213664660184,0.2682926829268293,0.2412280701754386,0.8907307171853857,55.0,150.0,173.0,2578.0,0.4704362759141793,0.22271957809991597,0.07713125845737483,228.0,0.08333333333333333,0.21052631578947367,0.3026315789473684,0.2543859649122807,0.6868729742244173,205,0.06935047361299053,610.0,228.0,0.10185339789614292,0.07713125845737483,0.22104712844384067,0.16944228152333055,,0.24723993007298192,,0.21909576676263728,,-0.05160484692051012,0.026192801629141255,-0.001951361681203384,,
trained_heads_mps_20260620_full,existing_suite_with_frozen_tensor_adapter_trained_heads,full_veatic_124,blocked,arousal__future_spike_1_3s,0.075,pca_sequence_128_causal_past_2s_mean,PCA128,random_gaussian_PCA128,flattened_sequence_logistic,False,True,True,False,False,False,False,False,False,,random_gaussian_PCA128,True,10044,True,True,5989,2956,384,"[3, 128]","{""C"": 0.001, ""class_weight"": null, ""grid_configs_trained_in_parallel"": 12, ""max_iter"": 350, ""optimizer"": ""adam"", ""penalty"": ""l2"", ""solver"": ""torch_mps_adam"", ""training_backend"": ""torch_mps""}",0.08059440178067287,,pass,True,False,,0.09345794392523364,0.47994803724854657,0.06369426751592357,0.17543859649122806,0.7374830852503383,40.0,588.0,188.0,2140.0,-1.9836051179272938,0.07010793901331806,0.07713125845737483,228.0,0.0043859649122807015,0.039473684210526314,0.07017543859649122,0.05701754385964912,0.47241729690795903,628,0.2124492557510149,610.0,228.0,0.10185339789614292,0.07713125845737483,0.22104712844384067,0.16944228152333055,,0.24723993007298192,,0.21909576676263728,,-0.05160484692051012,0.026192801629141255,-0.001951361681203384,,
trained_heads_mps_20260620_full,existing_suite_with_frozen_tensor_adapter_trained_heads,full_veatic_124,blocked,arousal__future_spike_1_3s,0.075,pca_sequence_128_causal_past_2s_mean,PCA128,AR_plus_random_PCA128,flattened_sequence_logistic,True,True,True,False,False,False,False,False,True,,AR_plus_random_PCA128,True,10044,True,True,5989,2956,399,"[3, 128]","{""C"": 0.001, ""class_weight"": null, ""grid_configs_trained_in_parallel"": 12, ""max_iter"": 350, ""optimizer"": ""adam"", ""penalty"": ""l2"", ""solver"": ""torch_mps_adam"", ""training_backend"": ""torch_mps""}",0.28666220465751935,,pass,True,False,,0.22274881516587677,0.5761273601893296,0.2422680412371134,0.20614035087719298,0.8890392422192152,47.0,147.0,181.0,2581.0,-1.8215104417864252,0.1885553293666577,0.07713125845737483,228.0,0.08333333333333333,0.19298245614035087,0.25,0.21929824561403508,0.619266733549416,194,0.06562922868741543,610.0,228.0,0.10185339789614292,0.07713125845737483,0.22104712844384067,0.16944228152333055,,0.24723993007298192,,0.21909576676263728,,-0.05160484692051012,0.026192801629141255,-0.001951361681203384,,
trained_heads_mps_20260620_full,existing_suite_with_frozen_tensor_adapter_trained_heads,full_veatic_124,blocked,arousal__future_spike_1_3s,0.075,pca_sequence_128_causal_past_2s_mean,PCA128,residualized_AR_plus_random_PCA128,flattened_sequence_logistic,True,True,True,False,False,False,False,True,True,,residualized_AR_plus_random_PCA128,True,10044,True,True,5989,2956,384,"[3, 128]","{""alpha"": 1.0, ""residual_correction_head"": ""ridge_score"", ""residual_target"": ""continuous_ar_residual""}",,,pass,True,False,Residual correction uses the canonical continuous residual procedure.,0.24203821656050956,0.5909090909090908,0.2345679012345679,0.25,0.8792286874154263,57.0,186.0,171.0,2542.0,0.3643381127347734,0.2098706758685707,0.07713125845737483,228.0,0.08333333333333333,0.17982456140350878,0.2894736842105263,0.2412280701754386,0.6534428538354684,243,0.08220568335588634,610.0,228.0,0.10185339789614292,0.07713125845737483,0.22104712844384067,0.16944228152333055,,0.24723993007298192,,0.21909576676263728,,-0.05160484692051012,0.026192801629141255,-0.001951361681203384,,
trained_heads_mps_20260620_full,existing_suite_with_frozen_tensor_adapter_trained_heads,full_veatic_124,blocked,arousal__future_spike_1_3s,0.075,pca_sequence_128_causal_past_2s_mean,PCA128,PCA128_only,learned_temporal_pool_logistic,False,True,True,False,False,False,False,False,False,,,False,,True,True,5989,2956,128,"[3, 128]","{""C"": 0.001, ""class_weight"": null, ""grid_configs_trained_in_parallel"": 12, ""max_iter"": 350, ""optimizer"": ""adam"", ""penalty"": ""l2"", ""solver"": ""torch_mps_adam"", ""temporal_pool_weights"": [0.0, 0.0, 1.0], ""training_backend"": ""torch_mps""}",0.22375962460103965,,pass,True,False,,0.18139534883720929,0.5556509492205588,0.19306930693069307,0.17105263157894737,0.8809201623815968,39.0,163.0,189.0,2565.0,-1.8136066765549357,0.1658514818861254,0.07713125845737483,228.0,0.05701754385964912,0.13596491228070176,0.20175438596491227,0.17543859649122806,0.6392214269177343,202,0.06833558863328823,610.0,228.0,0.10185339789614292,0.07713125845737483,0.22104712844384067,0.1658514818861254,,0.25534439468108117,,0.22316132188365173,,-0.05519564655771528,0.0342972662372405,0.002114193439811063,,
trained_heads_mps_20260620_full,existing_suite_with_frozen_tensor_adapter_trained_heads,full_veatic_124,blocked,arousal__future_spike_1_3s,0.075,pca_sequence_128_causal_past_2s_mean,PCA128,AR_plus_PCA128,learned_temporal_pool_logistic,True,True,True,False,False,False,False,False,True,,,False,,True,True,5989,2956,143,"[3, 128]","{""C"": 0.001, ""class_weight"": null, ""grid_configs_trained_in_parallel"": 12, ""max_iter"": 350, ""optimizer"": ""adam"", ""penalty"": ""l2"", ""solver"": ""torch_mps_adam"", ""temporal_pool_weights"": [0.0, 1.0, 0.0], ""training_backend"": ""torch_mps""}",0.3865307949939992,True,pass,True,False,,0.28791773778920304,0.603562149508669,0.34782608695652173,0.24561403508771928,0.9062922868741543,56.0,105.0,172.0,2623.0,-1.7547066229982327,0.25534439468108117,0.07713125845737483,228.0,0.08771929824561403,0.23684210526315788,0.3333333333333333,0.2850877192982456,0.727735761691619,161,0.054465493910690124,610.0,228.0,0.10185339789614292,0.07713125845737483,0.22104712844384067,0.1658514818861254,,0.25534439468108117,,0.22316132188365173,,-0.05519564655771528,0.0342972662372405,0.002114193439811063,,
trained_heads_mps_20260620_full,existing_suite_with_frozen_tensor_adapter_trained_heads,full_veatic_124,blocked,arousal__future_spike_1_3s,0.075,pca_sequence_128_causal_past_2s_mean,PCA128,residualized_AR_plus_PCA128,learned_temporal_pool_logistic,True,True,True,False,False,False,False,True,True,,,False,,True,True,5989,2956,128,"[3, 128]","{""alpha"": 1.0, ""residual_correction_head"": ""ridge_score"", ""residual_target"": ""continuous_ar_residual"", ""temporal_pool_weights"": [0.0, 0.0, 1.0]}",,True,pass,True,False,Residual correction uses selected temporal pooling with the canonical continuous residual procedure.,0.2396694214876033,0.5909026598754952,0.2265625,0.2543859649122807,0.8755074424898511,58.0,198.0,170.0,2530.0,0.41881618957114397,0.22316132188365173,0.07713125845737483,228.0,0.08771929824561403,0.19736842105263158,0.2850877192982456,0.25,0.6886093532952616,256,0.08660351826792964,610.0,228.0,0.10185339789614292,0.07713125845737483,0.22104712844384067,0.1658514818861254,,0.25534439468108117,,0.22316132188365173,,-0.05519564655771528,0.0342972662372405,0.002114193439811063,,
trained_heads_mps_20260620_full,existing_suite_with_frozen_tensor_adapter_trained_heads,full_veatic_124,blocked,arousal__future_spike_1_3s,0.075,pca_sequence_128_causal_past_2s_mean,PCA128,shuffled_PCA128,learned_temporal_pool_logistic,False,True,True,False,False,False,False,False,False,,shuffled_PCA128,True,10044,True,True,5989,2956,128,"[3, 128]","{""C"": 0.001, ""class_weight"": ""balanced"", ""grid_configs_trained_in_parallel"": 12, ""max_iter"": 350, ""optimizer"": ""adam"", ""penalty"": ""l2"", ""solver"": ""torch_mps_adam"", ""temporal_pool_weights"": [0.3333333333333333, 0.3333333333333333, 0.3333333333333333], ""training_backend"": ""torch_mps""}",0.108237941479042,,pass,True,False,,0.1280120481927711,0.5003697844317538,0.07727272727272727,0.37280701754385964,0.6082543978349121,85.0,1015.0,143.0,1713.0,0.10975624706794791,0.08304632563052508,0.07713125845737483,228.0,0.017543859649122806,0.07017543859649122,0.11842105263157894,0.09649122807017543,0.5093137444050008,1100,0.3721244925575101,610.0,228.0,0.10185339789614292,0.07713125845737483,0.22104712844384067,0.1658514818861254,,0.25534439468108117,,0.22316132188365173,,-0.05519564655771528,0.0342972662372405,0.002114193439811063,,
trained_heads_mps_20260620_full,existing_suite_with_frozen_tensor_adapter_trained_heads,full_veatic_124,blocked,arousal__future_spike_1_3s,0.075,pca_sequence_128_causal_past_2s_mean,PCA128,AR_plus_shuffled_PCA128,learned_temporal_pool_logistic,True,True,True,False,False,False,False,False,True,,AR_plus_shuffled_PCA128,True,10044,True,True,5989,2956,143,"[3, 128]","{""C"": 0.001, ""class_weight"": null, ""grid_configs_trained_in_parallel"": 12, ""max_iter"": 350, ""optimizer"": ""adam"", ""penalty"": ""l2"", ""solver"": ""torch_mps_adam"", ""temporal_pool_weights"": [0.25, 0.25, 0.5], ""training_backend"": ""torch_mps""}",0.34556283312045144,,pass,True,False,,0.23822714681440443,0.5778026444410146,0.3233082706766917,0.18859649122807018,0.9069688768606224,43.0,90.0,185.0,2638.0,-1.6372585390146284,0.20832485462798758,0.07713125845737483,228.0,0.07456140350877193,0.19736842105263158,0.2850877192982456,0.25877192982456143,0.6598417322632093,133,0.04499323410013532,610.0,228.0,0.10185339789614292,0.07713125845737483,0.22104712844384067,0.1658514818861254,,0.25534439468108117,,0.22316132188365173,,-0.05519564655771528,0.0342972662372405,0.002114193439811063,,
trained_heads_mps_20260620_full,existing_suite_with_frozen_tensor_adapter_trained_heads,full_veatic_124,blocked,arousal__future_spike_1_3s,0.075,pca_sequence_128_causal_past_2s_mean,PCA128,residualized_AR_plus_shuffled_PCA128,learned_temporal_pool_logistic,True,True,True,False,False,False,False,True,True,,residualized_AR_plus_shuffled_PCA128,True,10044,True,True,5989,2956,128,"[3, 128]","{""alpha"": 1.0, ""residual_correction_head"": ""ridge_score"", ""residual_target"": ""continuous_ar_residual"", ""temporal_pool_weights"": [1.0, 0.0, 0.0]}",,,pass,True,False,Residual correction uses selected temporal pooling with the canonical continuous residual procedure.,0.2646420824295011,0.6022470031383443,0.26180257510729615,0.2675438596491228,0.88531799729364,61.0,172.0,167.0,2556.0,0.3705322891061136,0.2216596842486499,0.07713125845737483,228.0,0.08333333333333333,0.19736842105263158,0.2982456140350877,0.2675438596491228,0.6850192287904511,233,0.07882273342354533,610.0,228.0,0.10185339789614292,0.07713125845737483,0.22104712844384067,0.1658514818861254,,0.25534439468108117,,0.22316132188365173,,-0.05519564655771528,0.0342972662372405,0.002114193439811063,,
trained_heads_mps_20260620_full,existing_suite_with_frozen_tensor_adapter_trained_heads,full_veatic_124,blocked,arousal__future_spike_1_3s,0.075,pca_sequence_128_causal_past_2s_mean,PCA128,random_gaussian_PCA128,learned_temporal_pool_logistic,False,True,True,False,False,False,False,False,False,,random_gaussian_PCA128,True,10044,True,True,5989,2956,128,"[3, 128]","{""C"": 1.0, ""class_weight"": null, ""grid_configs_trained_in_parallel"": 12, ""max_iter"": 350, ""optimizer"": ""adam"", ""penalty"": ""l2"", ""solver"": ""torch_mps_adam"", ""temporal_pool_weights"": [0.0, 0.0, 1.0], ""training_backend"": ""torch_mps""}",0.08895672094288991,,pass,True,False,,0.11142061281337048,0.46869372845603746,0.06622516556291391,0.3508771929824561,0.5683355886332883,80.0,1128.0,148.0,1600.0,-2.1518036355744,0.08153510962142621,0.07713125845737483,228.0,0.008771929824561403,0.05701754385964912,0.09210526315789473,0.07456140350877193,0.48178248958172554,1208,0.40866035182679294,610.0,228.0,0.10185339789614292,0.07713125845737483,0.22104712844384067,0.1658514818861254,,0.25534439468108117,,0.22316132188365173,,-0.05519564655771528,0.0342972662372405,0.002114193439811063,,
trained_heads_mps_20260620_full,existing_suite_with_frozen_tensor_adapter_trained_heads,full_veatic_124,blocked,arousal__future_spike_1_3s,0.075,pca_sequence_128_causal_past_2s_mean,PCA128,AR_plus_random_PCA128,learned_temporal_pool_logistic,True,True,True,False,False,False,False,False,True,,AR_plus_random_PCA128,True,10044,True,True,5989,2956,143,"[3, 128]","{""C"": 0.001, ""class_weight"": null, ""grid_configs_trained_in_parallel"": 12, ""max_iter"": 350, ""optimizer"": ""adam"", ""penalty"": ""l2"", ""solver"": ""torch_mps_adam"", ""temporal_pool_weights"": [1.0, 0.0, 0.0], ""training_backend"": ""torch_mps""}",0.3368351924066496,,pass,True,False,,0.24110671936758893,0.5939992025518341,0.21942446043165467,0.2675438596491228,0.8700947225981055,61.0,217.0,167.0,2511.0,-1.9989527110476846,0.2094639714286488,0.07713125845737483,228.0,0.07894736842105263,0.20175438596491227,0.2719298245614035,0.24561403508771928,0.6555892112980398,278,0.09404600811907984,610.0,228.0,0.10185339789614292,0.07713125845737483,0.22104712844384067,0.1658514818861254,,0.25534439468108117,,0.22316132188365173,,-0.05519564655771528,0.0342972662372405,0.002114193439811063,,
trained_heads_mps_20260620_full,existing_suite_with_frozen_tensor_adapter_trained_heads,full_veatic_124,blocked,arousal__future_spike_1_3s,0.075,pca_sequence_128_causal_past_2s_mean,PCA128,residualized_AR_plus_random_PCA128,learned_temporal_pool_logistic,True,True,True,False,False,False,False,True,True,,residualized_AR_plus_random_PCA128,True,10044,True,True,5989,2956,128,"[3, 128]","{""alpha"": 1.0, ""residual_correction_head"": ""ridge_score"", ""residual_target"": ""continuous_ar_residual"", ""temporal_pool_weights"": [1.0, 0.0, 0.0]}",,,pass,True,False,Residual correction uses selected temporal pooling with the canonical continuous residual procedure.,0.25995807127882603,0.6016907187323146,0.24899598393574296,0.2719298245614035,0.8805818673883626,62.0,187.0,166.0,2541.0,0.3431207039147558,0.21724999808943313,0.07713125845737483,228.0,0.07894736842105263,0.20175438596491227,0.29385964912280704,0.25,0.6739112260122446,249,0.08423545331529093,610.0,228.0,0.10185339789614292,0.07713125845737483,0.22104712844384067,0.1658514818861254,,0.25534439468108117,,0.22316132188365173,,-0.05519564655771528,0.0342972662372405,0.002114193439811063,,
trained_heads_mps_20260620_full,existing_suite_with_frozen_tensor_adapter_trained_heads,full_veatic_124,blocked,arousal__future_change_p3s_movement,0.05,pca_sequence_128_causal_past_2s_mean,PCA128,AR_only,ridge_score,True,False,False,False,False,False,False,False,False,original_original_baseline,,False,,True,True,5989,2708,15,,"{""alpha"": 1.0}",,,pass,True,False,,0.07876230661040788,0.5172816132441,0.6511627906976745,0.041916167664670656,0.7581240768094535,28.0,15.0,640.0,2025.0,0.24535043812493867,0.32046731799390327,0.2466765140324963,668.0,0.02694610778443114,0.09580838323353294,0.15868263473053892,0.2964071856287425,0.5498679112363508,43,0.01587887740029542,1559.0,668.0,0.2603105693771915,0.2466765140324963,0.32046731799390327,0.3085160665095239,,0.35363148257125315,,0.3305612048894771,,-0.011951251484379366,0.033164164577349886,0.010093886895573834,,
trained_heads_mps_20260620_full,existing_suite_with_frozen_tensor_adapter_trained_heads,full_veatic_124,blocked,arousal__future_change_p3s_movement,0.05,pca_sequence_128_causal_past_2s_mean,PCA128,PCA128_only,ridge_score,False,True,False,False,False,False,False,False,False,,,False,,True,True,5989,2708,128,,"{""alpha"": 1.0}",,,pass,True,False,,0.3864788732394366,0.5694816249853234,0.3098464317976513,0.5134730538922155,0.5978581979320532,343.0,764.0,325.0,1276.0,0.27215025654870767,0.3085160665095239,0.2466765140324963,668.0,0.01347305389221557,0.0748502994011976,0.13622754491017963,0.3383233532934132,0.5909739344839733,1107,0.4087887740029542,1559.0,668.0,0.2603105693771915,0.2466765140324963,0.32046731799390327,0.3085160665095239,,0.35363148257125315,,0.3305612048894771,,-0.011951251484379366,0.033164164577349886,0.010093886895573834,,
trained_heads_mps_20260620_full,existing_suite_with_frozen_tensor_adapter_trained_heads,full_veatic_124,blocked,arousal__future_change_p3s_movement,0.05,pca_sequence_128_causal_past_2s_mean,PCA128,shuffled_PCA128,ridge_score,False,True,False,False,False,False,False,False,False,,shuffled_PCA128,True,45,True,True,5989,2708,128,,"{""alpha"": 1.0}",,,pass,True,False,,0.3734290843806104,0.4977999882587766,0.24563060935285783,0.7784431137724551,0.35561299852289513,520.0,1597.0,148.0,443.0,0.20097383655144757,0.2448414404178682,0.2466765140324963,668.0,0.008982035928143712,0.05089820359281437,0.10029940119760479,0.2440119760479042,0.4950918016907362,2117,0.7817577548005908,1559.0,668.0,0.2603105693771915,0.2466765140324963,0.32046731799390327,0.3085160665095239,,0.35363148257125315,,0.3305612048894771,,-0.011951251484379366,0.033164164577349886,0.010093886895573834,,
trained_heads_mps_20260620_full,existing_suite_with_frozen_tensor_adapter_trained_heads,full_veatic_124,blocked,arousal__future_change_p3s_movement,0.05,pca_sequence_128_causal_past_2s_mean,PCA128,random_gaussian_PCA128,ridge_score,False,True,False,False,False,False,False,False,False,,random_gaussian_PCA128,True,45,True,True,5989,2708,128,,"{""alpha"": 1.0}",,,pass,True,False,,0.370257966616085,0.5025243630386287,0.24796747967479674,0.7305389221556886,0.3870014771048744,488.0,1480.0,180.0,560.0,0.22400752420101333,0.2622674821152359,0.2466765140324963,668.0,0.010479041916167664,0.06287425149700598,0.12125748502994012,0.26497005988023953,0.5134958025126218,1968,0.7267355982274741,1559.0,668.0,0.2603105693771915,0.2466765140324963,0.32046731799390327,0.3085160665095239,,0.35363148257125315,,0.3305612048894771,,-0.011951251484379366,0.033164164577349886,0.010093886895573834,,
