seed,epoch,train_loss,inner_val_pr_auc,inner_validation_strategy,inner_overlap_rows,inner_strict_forward_time,inner_train_rows,inner_val_rows
20260626,60,0.15049899286693996,0.2695948117741377,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,61,0.15057718008756638,0.26949736129045876,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,62,0.1504207733604643,0.26930516488041517,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,63,0.15029038240512213,0.26932143371514505,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,64,0.15036962181329727,0.2696887202813817,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,65,0.1502850196427769,0.26956905535455805,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,66,0.15024598356750277,0.2694986233003094,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,67,0.15019793228970635,0.2690041040969802,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,68,0.15032284127341378,0.2700219940915757,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,69,0.15017385366890165,0.26919642711331426,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,70,0.150219380027718,0.26982696191657973,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,71,0.15028907275862163,0.26955033008419477,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,72,0.15009054210450914,0.26958967094618436,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,73,0.15010855264133877,0.2694041985856144,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,74,0.15015907916757795,0.2700508135995261,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,75,0.15012555569410324,0.2697680049842265,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,76,0.15005755755636427,0.2696596970267105,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,77,0.1500621976123916,0.26999240127774693,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,78,0.14997313254409367,0.2697570792162512,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,79,0.15007591909832424,0.27048115486563823,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,80,0.14990681327051586,0.2699952505304532,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,1,0.20159971714019775,0.22752185024573127,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,2,0.16197209970818627,0.2433473280226613,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,3,0.15754658397701052,0.24412404234973178,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,4,0.15650953849156699,0.2476240739037141,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,5,0.1557784171568023,0.25132152810922814,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,6,0.15535297907061046,0.2536425892709487,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,7,0.15495623896519342,0.256006355933882,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,8,0.15463066183858448,0.25708900850974825,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,9,0.15426831940809885,0.2579240344286636,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,10,0.15414319104618496,0.2586403914808854,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,11,0.15393101341194576,0.259194919982014,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,12,0.15366063349776798,0.25960114856911215,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,13,0.15347278118133545,0.2603608668204855,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,14,0.15324572722117105,0.26080091835140606,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,15,0.15320457932021883,0.26159110876155833,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,16,0.15299132631884682,0.26200317888520813,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,17,0.15292517178588444,0.2627889352753441,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,18,0.15286915004253387,0.2631068676871047,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,19,0.15274204313755035,0.26309353034512817,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,20,0.15259728249576357,0.2637289077715062,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,21,0.15242122693194282,0.2634571221496185,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,22,0.15244638340340722,0.263298196966329,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,23,0.15242783476909003,0.2643102455228895,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,24,0.15224694791767332,0.263809960090441,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,25,0.15208845916721556,0.26410788357360604,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,26,0.15205774621831047,0.2644128048683413,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,27,0.15203720165623558,0.2647495596449308,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,28,0.15186388376686308,0.2643448097643022,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,29,0.15190176831351387,0.2647650557911849,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,30,0.15189303871658114,0.2643980442911826,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,31,0.15179377545913061,0.26528646815742285,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,32,0.15175518145163855,0.265841670667705,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,33,0.1516922323240174,0.2655680187883905,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,34,0.1516454517841339,0.2658416618212721,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,35,0.15158450023995507,0.2663657999623257,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,36,0.15147424737612405,0.2659129857174883,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,37,0.15146220061514112,0.26621649075669124,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,38,0.15142452882395852,0.2669718814683676,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,39,0.15138956407705942,0.26668401727275054,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,40,0.15142279697789085,0.2669294474518561,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,41,0.1512266935573684,0.26697272579600434,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,42,0.15124436964591345,0.2671593848452969,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,43,0.15127062300841013,0.2672703301488246,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,44,0.15109213441610336,0.2673073386009086,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,45,0.1511575703819593,0.2673154680804154,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,46,0.15102212462160322,0.26757406248180216,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,47,0.15111379408174092,0.26737453316880266,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,48,0.15099309550391304,0.26744418905630757,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,49,0.15100875662432778,0.2673434556394072,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,50,0.15102275129821566,0.2680360458123914,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,51,0.1509844238559405,0.2682537039388253,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,52,0.15093657043245104,0.26817952790047384,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,53,0.15092187623182932,0.26768830852053394,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,54,0.1508797672059801,0.26799696767716646,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,55,0.15092024786604774,0.2684834996406581,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,56,0.1508330578605334,0.2681376886325239,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,57,0.15081049501895905,0.2686630209922773,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,58,0.15074698792563546,0.26848650689650155,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,59,0.15080041107204226,0.26846956288914026,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,60,0.15068824340899786,0.2687758750182743,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,61,0.15065167761511272,0.26870742771045886,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,62,0.1506021444996198,0.2682771968786047,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,63,0.15054530319240358,0.2692083116019472,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,64,0.15070943451590008,0.2688696567906186,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,65,0.1505859519044558,0.2686245578132137,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,66,0.15060792946153218,0.26928267565032965,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,67,0.15046719296111,0.26984111869570143,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,68,0.1504421126511362,0.26889623660596307,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,69,0.1504226956102583,0.2690375902657996,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,70,0.15040175451172721,0.269310918521798,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,71,0.15034304476446575,0.2694927852518196,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,72,0.1504172674483723,0.2692571769478057,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,73,0.15046185668971804,0.26986713198185286,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,74,0.15035308649142584,0.2691244220349941,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,75,0.15031636589103275,0.26968249841615327,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,76,0.150212947693136,0.2696222426400349,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,77,0.1502066809270117,0.26961095790171974,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,78,0.1502984000576867,0.2691833605903302,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,79,0.150376810795731,0.2696973580022155,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260627,80,0.15031554053227106,0.2695214986701877,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260628,1,0.2035350650548935,0.18646255203083723,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260628,2,0.16318444162607193,0.22735121709115763,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260628,3,0.15754853851265377,0.236247017350739,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260628,4,0.15621113611592186,0.2408616325558456,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260628,5,0.1555329751637247,0.24553414270265023,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260628,6,0.15488930543263754,0.2501880211472775,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
