fold,lane,seed,epoch,inner_val_top_5pct_continuous_lift,inner_val_continuous_spearman,inner_val_top_10pct_continuous_lift,target_name,target_type,architecture,control_type,train_loss,inner_val_selection_metric,inner_val_delta_vs_frozen_ar,selection_metric_name,alpha,gate_mean,gate_p95,label_policy
1,,20260708,7,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,shuffled_pca_residual,0.014657799568441179,-0.004328861832618713,-0.004328861832618713,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0023658284917473793,0.07964710891246796,0.4191170632839203,true_train_and_true_inner_val_selection
1,,20260708,8,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,shuffled_pca_residual,0.014626462012529373,-0.005629971623420715,-0.005629971623420715,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002396191703155637,0.07103439420461655,0.35924193263053894,true_train_and_true_inner_val_selection
1,,20260708,9,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,shuffled_pca_residual,0.014602792397555377,-0.007050633430480957,-0.007050633430480957,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0024274643510580063,0.06634488701820374,0.3296549916267395,true_train_and_true_inner_val_selection
1,,20260708,10,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,shuffled_pca_residual,0.01454803476937943,-0.00858837366104126,-0.00858837366104126,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0024559893645346165,0.06371641904115677,0.31179723143577576,true_train_and_true_inner_val_selection
1,,20260708,1,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,random_pca_residual,0.014786094737549623,-4.754960536956787e-05,-4.754960536956787e-05,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002141491509974003,0.020726248621940613,0.044103045016527176,true_train_and_true_inner_val_selection
1,,20260708,2,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,random_pca_residual,0.014768050207446018,6.820261478424072e-05,6.820261478424072e-05,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002160955686122179,0.027648093178868294,0.08728278428316116,true_train_and_true_inner_val_selection
1,,20260708,3,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,random_pca_residual,0.01476944356949793,-0.0007186830043792725,-0.0007186830043792725,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002211222890764475,0.07078365981578827,0.3596941828727722,true_train_and_true_inner_val_selection
1,,20260708,4,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,random_pca_residual,0.0147466491907835,-0.0013529062271118164,-0.0013529062271118164,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022610188461840153,0.12916918098926544,0.7039461135864258,true_train_and_true_inner_val_selection
1,,20260708,5,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,random_pca_residual,0.014724544611656003,-0.0007131397724151611,-0.0007131397724151611,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022925736848264933,0.10946668684482574,0.5986546874046326,true_train_and_true_inner_val_selection
1,,20260708,6,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,random_pca_residual,0.014683471837391457,-0.001555800437927246,-0.001555800437927246,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0023254307452589273,0.08588634431362152,0.4527919292449951,true_train_and_true_inner_val_selection
1,,20260708,7,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,random_pca_residual,0.014658089054541456,-0.003763258457183838,-0.003763258457183838,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0023610556963831186,0.08324817568063736,0.43712878227233887,true_train_and_true_inner_val_selection
