fold,model,seed,epoch,train_loss,inner_val_pr_auc,inner_validation_strategy,inner_overlap_rows,inner_strict_forward_time,inner_train_rows,inner_val_rows,target_name,target_type,architecture,control_type,inner_val_selection_metric,inner_val_delta_vs_frozen_ar,selection_metric_name,alpha,gate_mean,gate_p95,label_policy
2,frozen_ar,20260677,59,0.15118526501788032,0.2771806146594068,inner_temporal_within_outer_train_by_video_80_20,0.0,True,146183.0,37044.0,,,,,,,,,,,
2,frozen_ar,20260677,60,0.15107039279407924,0.2771512398444391,inner_temporal_within_outer_train_by_video_80_20,0.0,True,146183.0,37044.0,,,,,,,,,,,
2,frozen_ar,20260677,61,0.15099978033039305,0.2770558017970094,inner_temporal_within_outer_train_by_video_80_20,0.0,True,146183.0,37044.0,,,,,,,,,,,
2,frozen_ar,20260677,62,0.151007489197784,0.2770512785337076,inner_temporal_within_outer_train_by_video_80_20,0.0,True,146183.0,37044.0,,,,,,,,,,,
2,frozen_ar,20260677,63,0.1511259509457482,0.27658121960282567,inner_temporal_within_outer_train_by_video_80_20,0.0,True,146183.0,37044.0,,,,,,,,,,,
2,frozen_ar,20260677,64,0.1509018631445037,0.2769374546914232,inner_temporal_within_outer_train_by_video_80_20,0.0,True,146183.0,37044.0,,,,,,,,,,,
2,frozen_ar,20260677,65,0.15089521888229582,0.277609699500804,inner_temporal_within_outer_train_by_video_80_20,0.0,True,146183.0,37044.0,,,,,,,,,,,
2,frozen_ar,20260677,66,0.15094160288572311,0.2773620559851707,inner_temporal_within_outer_train_by_video_80_20,0.0,True,146183.0,37044.0,,,,,,,,,,,
2,frozen_ar,20260677,67,0.1509796240263515,0.277312665585648,inner_temporal_within_outer_train_by_video_80_20,0.0,True,146183.0,37044.0,,,,,,,,,,,
2,frozen_ar,20260677,68,0.15084891021251678,0.2772738589062358,inner_temporal_within_outer_train_by_video_80_20,0.0,True,146183.0,37044.0,,,,,,,,,,,
2,frozen_ar,20260677,69,0.15087788469261593,0.2771292203016979,inner_temporal_within_outer_train_by_video_80_20,0.0,True,146183.0,37044.0,,,,,,,,,,,
2,frozen_ar,20260677,70,0.15086394217279223,0.2773298190775539,inner_temporal_within_outer_train_by_video_80_20,0.0,True,146183.0,37044.0,,,,,,,,,,,
2,frozen_ar,20260677,71,0.1507293830315272,0.2773155416620258,inner_temporal_within_outer_train_by_video_80_20,0.0,True,146183.0,37044.0,,,,,,,,,,,
2,frozen_ar,20260677,72,0.15081860373417535,0.2778618694829391,inner_temporal_within_outer_train_by_video_80_20,0.0,True,146183.0,37044.0,,,,,,,,,,,
2,frozen_ar,20260677,73,0.15087170567777422,0.2770560944159742,inner_temporal_within_outer_train_by_video_80_20,0.0,True,146183.0,37044.0,,,,,,,,,,,
2,frozen_ar,20260677,74,0.1507854229874081,0.27772951756340036,inner_temporal_within_outer_train_by_video_80_20,0.0,True,146183.0,37044.0,,,,,,,,,,,
2,frozen_ar,20260677,75,0.1507492976056205,0.27798179832745007,inner_temporal_within_outer_train_by_video_80_20,0.0,True,146183.0,37044.0,,,,,,,,,,,
2,frozen_ar,20260677,76,0.15073726409011418,0.2774709433964834,inner_temporal_within_outer_train_by_video_80_20,0.0,True,146183.0,37044.0,,,,,,,,,,,
2,frozen_ar,20260677,77,0.1507385555240843,0.277814045529991,inner_temporal_within_outer_train_by_video_80_20,0.0,True,146183.0,37044.0,,,,,,,,,,,
2,frozen_ar,20260677,78,0.15070741871992746,0.2778486577954175,inner_temporal_within_outer_train_by_video_80_20,0.0,True,146183.0,37044.0,,,,,,,,,,,
2,frozen_ar,20260677,79,0.1508333757519722,0.27767582020590403,inner_temporal_within_outer_train_by_video_80_20,0.0,True,146183.0,37044.0,,,,,,,,,,,
2,frozen_ar,20260677,80,0.15056893395053017,0.27754385815594657,inner_temporal_within_outer_train_by_video_80_20,0.0,True,146183.0,37044.0,,,,,,,,,,,
2,real_residual,20260677,1,0.15038881368107265,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,real_residual,0.2781667260042989,0.00018492767684885614,inner_val_pr_auc_delta_vs_frozen_ar,0.0021366137079894543,0.024867970496416092,0.056538842618465424,true_train_and_true_inner_val_selection
2,real_residual,20260677,2,0.15043563147385916,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,real_residual,0.2781014850935535,0.00011968676610341067,inner_val_pr_auc_delta_vs_frozen_ar,0.0021214375738054514,0.02915675938129425,0.07828033715486526,true_train_and_true_inner_val_selection
2,real_residual,20260677,3,0.1503751186860932,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,real_residual,0.2781490535884082,0.00016725526095812127,inner_val_pr_auc_delta_vs_frozen_ar,0.0021578113082796335,0.05928285792469978,0.2481009066104889,true_train_and_true_inner_val_selection
2,real_residual,20260677,4,0.15044920725954902,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,real_residual,0.27832344054302544,0.0003416422155753662,inner_val_pr_auc_delta_vs_frozen_ar,0.0022114391904324293,0.11830049008131027,0.7101156711578369,true_train_and_true_inner_val_selection
2,real_residual,20260677,5,0.15040930857261023,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,real_residual,0.27868260828736474,0.0007008099599146722,inner_val_pr_auc_delta_vs_frozen_ar,0.002266870578750968,0.13333770632743835,0.8196921348571777,true_train_and_true_inner_val_selection
2,real_residual,20260677,6,0.15020913961860868,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,real_residual,0.2793083610231301,0.0013265626956800447,inner_val_pr_auc_delta_vs_frozen_ar,0.0023205901961773634,0.13374866545200348,0.8342686295509338,true_train_and_true_inner_val_selection
2,real_residual,20260677,7,0.15000889698664346,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,real_residual,0.2800358703570426,0.002054072029592513,inner_val_pr_auc_delta_vs_frozen_ar,0.0023741680197417736,0.15072229504585266,0.8976560235023499,true_train_and_true_inner_val_selection
2,real_residual,20260677,8,0.14965150339735878,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,real_residual,0.2808327326718303,0.002850934344380218,inner_val_pr_auc_delta_vs_frozen_ar,0.002429277403280139,0.15598423779010773,0.920742928981781,true_train_and_true_inner_val_selection
2,real_residual,20260677,9,0.14916016823715633,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,real_residual,0.2814995777345713,0.0035177794071212243,inner_val_pr_auc_delta_vs_frozen_ar,0.0024830028414726257,0.16000306606292725,0.9374262094497681,true_train_and_true_inner_val_selection
2,real_residual,20260677,10,0.14868386752075619,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,real_residual,0.28198074931443495,0.003998950986984884,inner_val_pr_auc_delta_vs_frozen_ar,0.0025325033348053694,0.15851476788520813,0.9439193606376648,true_train_and_true_inner_val_selection
2,real_residual,20260677,11,0.1481246915128496,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,real_residual,0.28217267921520406,0.004190880887753989,inner_val_pr_auc_delta_vs_frozen_ar,0.002576144179329276,0.1586047261953354,0.9496378302574158,true_train_and_true_inner_val_selection
2,real_residual,20260677,12,0.14772485941648483,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,real_residual,0.28218416759550446,0.004202369268054396,inner_val_pr_auc_delta_vs_frozen_ar,0.0026131425984203815,0.15749017894268036,0.9535984396934509,true_train_and_true_inner_val_selection
2,real_residual,20260677,13,0.1473954998784595,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,real_residual,0.28212679043971595,0.004144992112265877,inner_val_pr_auc_delta_vs_frozen_ar,0.0026453430764377117,0.15742504596710205,0.9564831256866455,true_train_and_true_inner_val_selection
2,real_residual,20260677,14,0.14712111403544745,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,real_residual,0.2820782500463279,0.004096451718877847,inner_val_pr_auc_delta_vs_frozen_ar,0.0026735856663435698,0.1593049317598343,0.9607462882995605,true_train_and_true_inner_val_selection
2,real_residual,20260677,15,0.14691888954904345,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,real_residual,0.28196526103953873,0.003983462712088659,inner_val_pr_auc_delta_vs_frozen_ar,0.0026990205515176058,0.15941447019577026,0.9625067114830017,true_train_and_true_inner_val_selection
2,real_residual,20260677,16,0.14667213790946537,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,real_residual,0.2819594278657959,0.00397762953834585,inner_val_pr_auc_delta_vs_frozen_ar,0.002722099656239152,0.1607750505208969,0.9658371806144714,true_train_and_true_inner_val_selection
2,real_residual,20260677,17,0.1464492604136467,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,real_residual,0.281834013365255,0.003852215037804918,inner_val_pr_auc_delta_vs_frozen_ar,0.0027438239194452763,0.16246570646762848,0.9694338440895081,true_train_and_true_inner_val_selection
2,real_residual,20260677,18,0.14623561170366076,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,real_residual,0.28179526215877626,0.0038134638313261915,inner_val_pr_auc_delta_vs_frozen_ar,0.0027660871855914593,0.1648094207048416,0.9724858999252319,true_train_and_true_inner_val_selection
2,real_residual,20260677,19,0.14600732177495956,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,real_residual,0.2816676362486805,0.0036858379212304504,inner_val_pr_auc_delta_vs_frozen_ar,0.0027884815353900194,0.1645359992980957,0.974137008190155,true_train_and_true_inner_val_selection
2,real_residual,20260677,20,0.14580638872252571,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,real_residual,0.2815474184140681,0.0035656200866180376,inner_val_pr_auc_delta_vs_frozen_ar,0.0028099159244447947,0.1669963300228119,0.977501392364502,true_train_and_true_inner_val_selection
2,shuffled_pca_residual,20260677,1,0.15048136230972078,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,shuffled_pca_residual,0.27816947186785335,0.000187673540403277,inner_val_pr_auc_delta_vs_frozen_ar,0.0021362516563385725,0.021039944142103195,0.046630099415779114,true_train_and_true_inner_val_selection
2,shuffled_pca_residual,20260677,2,0.15048296749591827,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,shuffled_pca_residual,0.2780877538393444,0.00010595551189435115,inner_val_pr_auc_delta_vs_frozen_ar,0.0021170738618820906,0.021167626604437828,0.047355007380247116,true_train_and_true_inner_val_selection
2,shuffled_pca_residual,20260677,3,0.1504517975780699,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,shuffled_pca_residual,0.2780828277595307,0.00010102943208062376,inner_val_pr_auc_delta_vs_frozen_ar,0.0021170657128095627,0.02136721834540367,0.04909898713231087,true_train_and_true_inner_val_selection
2,shuffled_pca_residual,20260677,4,0.15039516488711038,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,shuffled_pca_residual,0.2780929018661749,0.0001111035387248438,inner_val_pr_auc_delta_vs_frozen_ar,0.002157252747565508,0.03851225972175598,0.1539779007434845,true_train_and_true_inner_val_selection
2,shuffled_pca_residual,20260677,5,0.15041544288396835,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,shuffled_pca_residual,0.27796552330161617,-1.6275025833900614e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.002210187492892146,0.09988290071487427,0.5499526262283325,true_train_and_true_inner_val_selection
2,shuffled_pca_residual,20260677,6,0.150376718905237,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,shuffled_pca_residual,0.27771022277630064,-0.0002715755511494278,inner_val_pr_auc_delta_vs_frozen_ar,0.002258392283692956,0.13497111201286316,0.7500320076942444,true_train_and_true_inner_val_selection
2,shuffled_pca_residual,20260677,7,0.15042893257406023,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,shuffled_pca_residual,0.27748881995511293,-0.0004929783723371384,inner_val_pr_auc_delta_vs_frozen_ar,0.002306001726537943,0.12663821876049042,0.7043243050575256,true_train_and_true_inner_val_selection
2,shuffled_pca_residual,20260677,8,0.15034994814130995,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,shuffled_pca_residual,0.2771385257984937,-0.0008432725289563847,inner_val_pr_auc_delta_vs_frozen_ar,0.0023553434293717146,0.13214488327503204,0.7360401153564453,true_train_and_true_inner_val_selection
2,shuffled_pca_residual,20260677,9,0.15022433052460352,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,shuffled_pca_residual,0.2768009249418914,-0.0011808733855586673,inner_val_pr_auc_delta_vs_frozen_ar,0.0024014648515731096,0.12744206190109253,0.7121301293373108,true_train_and_true_inner_val_selection
2,random_pca_residual,20260677,1,0.1504098880622122,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,random_pca_residual,0.2781045905414288,0.00012279221397870632,inner_val_pr_auc_delta_vs_frozen_ar,0.0021361105609685183,0.020962271839380264,0.046283915638923645,true_train_and_true_inner_val_selection
2,random_pca_residual,20260677,2,0.15044169624646506,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,random_pca_residual,0.2780633941088617,8.159578141164747e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.0021158631425350904,0.021169399842619896,0.04747290909290314,true_train_and_true_inner_val_selection
2,random_pca_residual,20260677,3,0.15043096078766716,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,random_pca_residual,0.27806345498032564,8.165665287557244e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.002112611662596464,0.02098282240331173,0.04682120680809021,true_train_and_true_inner_val_selection
2,random_pca_residual,20260677,4,0.15038729459047318,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,random_pca_residual,0.27806600624504985,8.420791759977675e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.0021423811558634043,0.030178381130099297,0.10207514464855194,true_train_and_true_inner_val_selection
2,random_pca_residual,20260677,5,0.1504519490732087,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,random_pca_residual,0.2780226175644173,4.081923696724887e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.00219327793456614,0.07931530475616455,0.4191950261592865,true_train_and_true_inner_val_selection
2,random_pca_residual,20260677,6,0.15039919979042476,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,random_pca_residual,0.27780287298334294,-0.00017892534410712813,inner_val_pr_auc_delta_vs_frozen_ar,0.002245148178189993,0.13351410627365112,0.7382546663284302,true_train_and_true_inner_val_selection
2,random_pca_residual,20260677,7,0.1504326197836134,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,random_pca_residual,0.27759611390902167,-0.0003856844184284003,inner_val_pr_auc_delta_vs_frozen_ar,0.0022914032451808453,0.1317524015903473,0.7269789576530457,true_train_and_true_inner_val_selection
2,random_pca_residual,20260677,8,0.15031273580259746,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,random_pca_residual,0.27728022319360435,-0.0007015751338457221,inner_val_pr_auc_delta_vs_frozen_ar,0.002341132378205657,0.13551728427410126,0.7445615530014038,true_train_and_true_inner_val_selection
2,random_pca_residual,20260677,9,0.15026528388261795,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,random_pca_residual,0.2769079258519915,-0.0010738724754585927,inner_val_pr_auc_delta_vs_frozen_ar,0.0023882747627794743,0.1369198113679886,0.750398576259613,true_train_and_true_inner_val_selection
2,label_permutation_residual,20260677,1,0.1982012598050965,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,label_permutation_residual,0.1006604850697215,2.280396373097182e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.0021371853072196245,0.02428470551967621,0.0536113902926445,permuted_train_and_permuted_inner_val_selection
2,label_permutation_residual,20260677,2,0.1983413812186983,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,label_permutation_residual,0.10066365088827943,2.596978228890101e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.0021144472993910313,0.024632509797811508,0.05624372884631157,permuted_train_and_permuted_inner_val_selection
2,label_permutation_residual,20260677,3,0.1982278981142574,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,label_permutation_residual,0.10065892418873049,2.1243082739957897e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.002102505648508668,0.024100665003061295,0.055914703756570816,permuted_train_and_permuted_inner_val_selection
2,label_permutation_residual,20260677,4,0.19824015845855078,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,label_permutation_residual,0.10064856147459596,1.0880368605428736e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.0021301191300153732,0.02436939626932144,0.058105919510126114,permuted_train_and_permuted_inner_val_selection
2,label_permutation_residual,20260677,5,0.198347646329138,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,label_permutation_residual,0.10064632836817412,8.647262183594795e-06,inner_val_pr_auc_delta_vs_frozen_ar,0.002175066154450178,0.026221102103590965,0.06700317561626434,permuted_train_and_permuted_inner_val_selection
2,label_permutation_residual,20260677,6,0.19829384568664762,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,label_permutation_residual,0.10064625350909524,8.572403104714632e-06,inner_val_pr_auc_delta_vs_frozen_ar,0.0022227163426578045,0.029945991933345795,0.08886584639549255,permuted_train_and_permuted_inner_val_selection
2,label_permutation_residual,20260677,7,0.19829853292968538,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,label_permutation_residual,0.10064629230280585,8.611196815319633e-06,inner_val_pr_auc_delta_vs_frozen_ar,0.0022643276024609804,0.03363948315382004,0.11134931445121765,permuted_train_and_permuted_inner_val_selection
2,label_permutation_residual,20260677,8,0.19829411307970682,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,label_permutation_residual,0.10063712641549372,-5.546904968123378e-07,inner_val_pr_auc_delta_vs_frozen_ar,0.0023036147467792034,0.038289591670036316,0.14058531820774078,permuted_train_and_permuted_inner_val_selection
2,label_permutation_residual,20260677,9,0.1982274187935723,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,label_permutation_residual,0.10062463484572359,-1.3046260266935672e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.0023491252213716507,0.04214928671717644,0.1655462682247162,permuted_train_and_permuted_inner_val_selection
2,label_permutation_residual,20260677,10,0.19816786216364968,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,label_permutation_residual,0.10060748811030823,-3.019299568229883e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.0023924766574054956,0.04709594324231148,0.19792427122592926,permuted_train_and_permuted_inner_val_selection
2,train_only_video_mean_residual,20260677,1,0.15047271880838606,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,train_only_video_mean_residual,0.27818820697670493,0.00020640864925486335,inner_val_pr_auc_delta_vs_frozen_ar,0.0021383517887443304,0.02377033606171608,0.06076802313327789,true_train_and_true_inner_val_selection
2,train_only_video_mean_residual,20260677,2,0.15036207023594114,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,train_only_video_mean_residual,0.27810058766474965,0.00011878933729958518,inner_val_pr_auc_delta_vs_frozen_ar,0.0021675042808055878,0.11015190929174423,0.8324955701828003,true_train_and_true_inner_val_selection
2,train_only_video_mean_residual,20260677,3,0.15038873751958212,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,train_only_video_mean_residual,0.27834453573668066,0.0003627374092305957,inner_val_pr_auc_delta_vs_frozen_ar,0.002221452770754695,0.16255761682987213,0.9883922338485718,true_train_and_true_inner_val_selection
2,train_only_video_mean_residual,20260677,4,0.15029843731058967,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,train_only_video_mean_residual,0.2787634283495752,0.0007816300221251127,inner_val_pr_auc_delta_vs_frozen_ar,0.0022771800868213177,0.17839238047599792,0.9927913546562195,true_train_and_true_inner_val_selection
2,train_only_video_mean_residual,20260677,5,0.1500603953997294,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,train_only_video_mean_residual,0.27840977629597585,0.0004279779685257834,inner_val_pr_auc_delta_vs_frozen_ar,0.002334286691620946,0.19888471066951752,0.9981032609939575,true_train_and_true_inner_val_selection
2,train_only_video_mean_residual,20260677,6,0.14951053675678042,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,train_only_video_mean_residual,0.2767933952876195,-0.0011884030398305878,inner_val_pr_auc_delta_vs_frozen_ar,0.0023887427523732185,0.22371329367160797,0.9990239143371582,true_train_and_true_inner_val_selection
2,train_only_video_mean_residual,20260677,7,0.14886607726415,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,train_only_video_mean_residual,0.27338748629814524,-0.004594312029304826,inner_val_pr_auc_delta_vs_frozen_ar,0.0024375419598072767,0.24293459951877594,0.9994989633560181,true_train_and_true_inner_val_selection
2,train_only_video_mean_residual,20260677,8,0.14825996425416735,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,train_only_video_mean_residual,0.2695097226546852,-0.008472075672764867,inner_val_pr_auc_delta_vs_frozen_ar,0.002478574635460973,0.2558145225048065,0.999746561050415,true_train_and_true_inner_val_selection
2,train_only_video_mean_residual,20260677,9,0.14785153584347832,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,train_only_video_mean_residual,0.26518273460655273,-0.012799063720897341,inner_val_pr_auc_delta_vs_frozen_ar,0.0025144717656075954,0.2625490427017212,0.999890923500061,true_train_and_true_inner_val_selection
2,train_only_video_mean_residual,20260677,10,0.14750194383992088,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,train_only_video_mean_residual,0.2614684817103344,-0.016513316617115692,inner_val_pr_auc_delta_vs_frozen_ar,0.0025419441517442465,0.2659134566783905,0.9999420642852783,true_train_and_true_inner_val_selection
2,train_only_video_mean_residual,20260677,11,0.1472209244966507,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,train_only_video_mean_residual,0.25920787757846414,-0.01877392074898593,inner_val_pr_auc_delta_vs_frozen_ar,0.0025638584047555923,0.26938679814338684,0.999961256980896,true_train_and_true_inner_val_selection
2,train_only_video_mean_residual,20260677,12,0.1471351459622383,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,train_only_video_mean_residual,0.25784616262324744,-0.020135635704202626,inner_val_pr_auc_delta_vs_frozen_ar,0.002580394735559821,0.2726069390773773,0.9999684691429138,true_train_and_true_inner_val_selection
2,diagnostics_only_residual,20260677,1,0.15045837064584097,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,diagnostics_only_residual,0.2781869039903344,0.00020510566288434173,inner_val_pr_auc_delta_vs_frozen_ar,0.002137640491127968,0.017903728410601616,0.022946801036596298,true_train_and_true_inner_val_selection
2,diagnostics_only_residual,20260677,2,0.1504711185892423,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,diagnostics_only_residual,0.27811274418044657,0.0001309458529965002,inner_val_pr_auc_delta_vs_frozen_ar,0.002113470109179616,0.017838621512055397,0.022239767014980316,true_train_and_true_inner_val_selection
2,diagnostics_only_residual,20260677,3,0.15046045515272352,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,diagnostics_only_residual,0.27808502335695306,0.00010322502950299572,inner_val_pr_auc_delta_vs_frozen_ar,0.002095557050779462,0.022621173411607742,0.056529536843299866,true_train_and_true_inner_val_selection
2,diagnostics_only_residual,20260677,4,0.15045639955335194,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,diagnostics_only_residual,0.2780648652989472,8.30669714971255e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.002116895280778408,0.183774933218956,0.9036387205123901,true_train_and_true_inner_val_selection
2,diagnostics_only_residual,20260677,5,0.15041287160582012,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,diagnostics_only_residual,0.2776762086347932,-0.0003055896926568713,inner_val_pr_auc_delta_vs_frozen_ar,0.002161616925150156,0.26892396807670593,0.9976687431335449,true_train_and_true_inner_val_selection
2,diagnostics_only_residual,20260677,6,0.1503925613231129,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,diagnostics_only_residual,0.27697802031635743,-0.0010037780110926375,inner_val_pr_auc_delta_vs_frozen_ar,0.002205012599006295,0.28720197081565857,0.9993059039115906,true_train_and_true_inner_val_selection
2,diagnostics_only_residual,20260677,7,0.15032818913459778,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,diagnostics_only_residual,0.27551895207677946,-0.002462846250670614,inner_val_pr_auc_delta_vs_frozen_ar,0.0022485258523374796,0.27077561616897583,0.9978129863739014,true_train_and_true_inner_val_selection
2,diagnostics_only_residual,20260677,8,0.15028544515371323,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,diagnostics_only_residual,0.27363255502270334,-0.0043492433047467305,inner_val_pr_auc_delta_vs_frozen_ar,0.0022835955023765564,0.2515798807144165,0.9900107383728027,true_train_and_true_inner_val_selection
2,diagnostics_only_residual,20260677,9,0.1502979728910658,,,,,,,future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2,binary,short_temporal_conv_residual,diagnostics_only_residual,0.2727215494194924,-0.005260248907957676,inner_val_pr_auc_delta_vs_frozen_ar,0.0023027819115668535,0.2255251407623291,0.9454527497291565,true_train_and_true_inner_val_selection
