schema_version,target_name,target_value_column,target_mask_column,target_threshold_train_only,target_threshold_quantile,target_transform,validation_protocol,fold,model_lane,n_train,n_test,train_videos,test_videos,train_event_count,test_event_count,train_positive_rate,test_positive_rate,feature_width,decision_threshold_train_only,uses_future_features,uses_train_only_transform,vjepa_encoding_run,tribe_encoding_run,pca_run,pr_auc,roc_auc,f1,balanced_accuracy,precision,recall,accuracy,top_1pct_recall,top_5pct_recall,top_10pct_recall,predicted_positive_rate,predicted_positive_count,delta_mae,delta_mse,delta_pearson
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15642857142856914,0.9,positive_delta,grouped_video,2,timestamp_video_time_only_control,186470,46619,796,199,18651,4926,0.10002145117177026,0.10566507218087046,7,0.09188307076692581,False,True,False,False,False,0.10916322570915064,0.5064092136887636,0.19168876384025263,0.5040102864490251,0.10645951840276997,0.9612261469752335,0.14341791973229798,0.012789281364190013,0.053999187982135606,0.10576532683719042,0.9540530684913876,44477,0.10118078988745317,0.015421928777603233,0.0020098935853290895
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15642857142856914,0.9,positive_delta,grouped_video,2,quality_motion_luma_only_control,186470,46619,796,199,18651,4926,0.10002145117177026,0.10566507218087046,10,0.09335943758487701,False,True,False,False,False,0.10949430453929503,0.5097979465528334,0.18731348628452743,0.5019876621897007,0.10613890316820432,0.796386520503451,0.26980415710332695,0.009947218838814454,0.06090133982947625,0.11368250101502234,0.7928312490615415,36961,0.10122273821311427,0.015419837152468627,0.015581179174565616
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15625,0.9,positive_delta,grouped_video,3,AR_only,186480,46609,796,199,18656,4981,0.10004290004290005,0.10686777231865091,7,0.09622012078762054,False,True,False,False,False,0.1575410519369319,0.6027358463940624,0.22105031861129423,0.5729227608585151,0.13100907873195416,0.7068861674362578,0.4675920959471347,0.02911062035735796,0.11845011041959445,0.1806866091146356,0.5766268317277778,26876,0.09917031118633414,0.014728768436879735,0.20014309008086417
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15625,0.9,positive_delta,grouped_video,3,raw_cortical_only,186480,46609,796,199,18656,4981,0.10004290004290005,0.10686777231865091,512,0.1255849227309227,False,True,False,False,False,0.1538946885008853,0.5950983102562101,0.22397826892208914,0.5691511403369317,0.16171881964874743,0.3641838988154989,0.7303095968589758,0.022686207588837583,0.09877534631600081,0.1754667737402128,0.24066167478384004,11217,0.09989163222273802,0.015613109745740763,0.12335532812946257
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15625,0.9,positive_delta,grouped_video,3,AR_plus_raw_cortical,186480,46609,796,199,18656,4981,0.10004290004290005,0.10686777231865091,519,0.14584899246692656,False,True,False,False,False,0.18643329025761762,0.6445521520260703,0.259500693481276,0.5969133364997812,0.19822015043966523,0.3756273840594258,0.770902615374713,0.03131901224653684,0.12467376028909857,0.2212407147159205,0.20251453581926238,9439,0.09939855114889344,0.015511537200210236,0.22225386805896388
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15625,0.9,positive_delta,grouped_video,3,temporal_diagnostics_only,186480,46609,796,199,18656,4981,0.10004290004290005,0.10686777231865091,53,0.09497726559638976,False,True,False,False,False,0.11990797642296627,0.5436437264333399,0.19597699400505159,0.5270333985778995,0.11549497847919656,0.646456534832363,0.4331352313930786,0.005219835374422807,0.06002810680586228,0.12728367797631,0.5981677358450085,27880,0.09981091911599774,0.014988503941590113,0.041736745471043536
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15625,0.9,positive_delta,grouped_video,3,AR_plus_temporal_diagnostics,186480,46609,796,199,18656,4981,0.10004290004290005,0.10686777231865091,60,0.11263971924781799,False,True,False,False,False,0.15954119896126012,0.6090527737505913,0.22042628030651984,0.5688066463843473,0.13925925925925925,0.528407950210801,0.6005707052286039,0.026299939771130296,0.1082112025697651,0.1812888978116844,0.405501083481731,18900,0.09896843009694957,0.014863151575151386,0.19548529992415226
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15625,0.9,positive_delta,grouped_video,3,AR_plus_raw_cortical_plus_temporal_diagnostics,186480,46609,796,199,18656,4981,0.10004290004290005,0.10686777231865091,572,0.1466372549533844,False,True,False,False,False,0.18770867462851745,0.6459854524159231,0.2608273854895711,0.5980175324443706,0.19915343915343917,0.3778357759486047,0.7711386212963162,0.030515960650471793,0.12607910058221242,0.22264605500903434,0.2027505417408655,9450,0.09926211168372305,0.015501497592262221,0.22620560933847952
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15625,0.9,positive_delta,grouped_video,3,shuffled_cortical_control,186480,46609,796,199,18656,4981,0.10004290004290005,0.10686777231865091,512,0.09433771595358849,False,True,False,False,False,0.10836657762239595,0.5042173857275307,0.18599337370044555,0.5052435562430404,0.10842129799207485,0.6536839991969484,0.3885301122100882,0.011443485243926922,0.04798233286488657,0.10238907849829351,0.6443176210603102,30031,0.1003704041620379,0.01508874832438715,0.006322923412208901
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15625,0.9,positive_delta,grouped_video,3,shuffled_temporal_diagnostics_control,186480,46609,796,199,18656,4981,0.10004290004290005,0.10686777231865091,53,0.09287147633731366,False,True,False,False,False,0.1084074791396209,0.5006201040652858,0.19238060294747142,0.5009533512829679,0.10706021144335043,0.9474001204577394,0.14992812546932996,0.010640433647861875,0.05320216823930938,0.10238907849829351,0.9456971829474994,44078,0.10022953097063123,0.014936963166182652,0.0036951535354543064
