row_type,fold,group,seed,lane,frozen_ar_train_checksum,frozen_ar_test_checksum,continuous_pearson,continuous_spearman,continuous_mae,continuous_rmse,continuous_bias,peak_underprediction,binary_pr_auc,binary_roc_auc,binary_pr_auc_from_continuous_prediction,top_1pct_continuous_lift,top_1pct_avg_true_movement,ndcg_at_1pct,top_1pct_spike_recall_from_continuous_prediction,top_5pct_continuous_lift,top_5pct_avg_true_movement,ndcg_at_5pct,top_5pct_spike_recall_from_continuous_prediction,top_10pct_continuous_lift,top_10pct_avg_true_movement,ndcg_at_10pct,top_10pct_spike_recall_from_continuous_prediction,delta_vs_frozen_ar_continuous_spearman,delta_vs_frozen_ar_continuous_pearson,delta_vs_frozen_ar_top_1pct_continuous_lift,delta_vs_frozen_ar_top_5pct_continuous_lift,delta_vs_frozen_ar_top_10pct_continuous_lift,delta_vs_frozen_ar_ndcg_at_1pct,delta_vs_frozen_ar_ndcg_at_5pct,delta_vs_frozen_ar_ndcg_at_10pct,delta_vs_frozen_ar_binary_pr_auc,delta_vs_frozen_ar_binary_pr_auc_from_continuous_prediction,member_seeds
member,1,1,20260709,random_pca_residual,d21965f8ca0328f49e50b5bb3c6dfc41,57d0e43d410875e0976a1c77facee546,0.2837883951130928,0.2216316920322268,0.100196972489357,0.1258518133609106,0.04558338224887848,0.2891932725906372,0.11030904763590141,0.4990761460242525,0.21595821121134165,0.13194796442985535,0.20865167677402496,0.3298885437771576,0.03816635552789878,0.09609824419021606,0.17280195653438568,0.3706599997134284,0.15722879070732212,0.07095383107662201,0.14765754342079163,0.3961500250926032,0.25658577058701515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
member,1,1,20260709,label_permutation_residual,d21965f8ca0328f49e50b5bb3c6dfc41,57d0e43d410875e0976a1c77facee546,0.2837883951130928,0.2216316920322268,0.100196972489357,0.1258518133609106,0.04558338224887848,0.2891932725906372,0.11030904763590141,0.4990761460242525,0.21595821121134165,0.13194796442985535,0.20865167677402496,0.3298885437771576,0.03816635552789878,0.09609824419021606,0.17280195653438568,0.3706599997134284,0.15722879070732212,0.07095383107662201,0.14765754342079163,0.3961500250926032,0.25658577058701515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
member,1,1,20260709,train_only_video_mean_residual,d21965f8ca0328f49e50b5bb3c6dfc41,57d0e43d410875e0976a1c77facee546,0.28378076982870426,0.22101659525080491,0.10020175576210022,0.12585495838630237,0.04559243097901344,0.2891918122768402,0.2159636407770057,0.6905551457427066,0.2159636407770057,0.13194796442985535,0.20865167677402496,0.3298067881954892,0.03816635552789878,0.09584939479827881,0.17255310714244843,0.37020290184824745,0.1570213648620618,0.07097743451595306,0.14768114686012268,0.39618041313278507,0.25658577058701515,-0.0006150967814218811,-7.625284388523834e-06,0.0,-0.00024884939193725586,2.3603439331054688e-05,-8.17555816683968e-05,-0.0004570978651809443,3.038804018185015e-05,0.10565459314110429,5.429565664044622e-06,
member,1,1,20260709,diagnostics_only_residual,d21965f8ca0328f49e50b5bb3c6dfc41,57d0e43d410875e0976a1c77facee546,0.2837883951130928,0.2216316920322268,0.100196972489357,0.1258518133609106,0.04558338224887848,0.2891932725906372,0.11030904763590141,0.4990761460242525,0.21595821121134165,0.13194796442985535,0.20865167677402496,0.3298885437771576,0.03816635552789878,0.09609824419021606,0.17280195653438568,0.3706599997134284,0.15722879070732212,0.07095383107662201,0.14765754342079163,0.3961500250926032,0.25658577058701515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
member,1,1,20260710,frozen_ar_only,9156ada6a14154d514cfd1e810d8eb49,70c1cd34e2c5d7de82a486d8e1da28b2,0.28167340713392347,0.21776852685961282,0.10107679665088654,0.12642602803527234,0.04690233990550041,0.2885357141494751,0.145741589863931,0.5261010028693208,0.21377755940509366,0.13447676599025726,0.21118047833442688,0.33121399499416004,0.037336652146857496,0.0932052731513977,0.16990898549556732,0.3652824609770685,0.1537025513378967,0.06998124718666077,0.14668495953083038,0.3936292971634503,0.2540966604438913,,,,,,,,,,,
member,1,1,20260710,real_residual,9156ada6a14154d514cfd1e810d8eb49,70c1cd34e2c5d7de82a486d8e1da28b2,0.2946207368455298,0.23751709919212832,0.10241580009460449,0.12764862722985926,0.050223056226968765,0.2819386422634125,0.22320903028833922,0.699232559797938,0.22320903028833922,0.1550685614347458,0.2317722737789154,0.3573450248346467,0.042314872433105166,0.0942913144826889,0.17099502682685852,0.3698905656323525,0.15390997718315702,0.07686010003089905,0.15356381237506866,0.41108312709827044,0.26612735946898985,0.019748572332515507,0.012947329711606337,0.020591795444488525,0.0010860413312911987,0.006878852844238281,0.026131029840486653,0.0046081046552839955,0.017453829934820142,0.07746744042440823,0.009431470883245557,
member,1,1,20260710,shuffled_pca_residual,9156ada6a14154d514cfd1e810d8eb49,70c1cd34e2c5d7de82a486d8e1da28b2,0.28167340713392347,0.21776852685961282,0.10107679665088654,0.12642602803527234,0.04690233990550041,0.2885357141494751,0.145741589863931,0.5261010028693208,0.21377755940509366,0.13447676599025726,0.21118047833442688,0.33121399499416004,0.037336652146857496,0.0932052731513977,0.16990898549556732,0.3652824609770685,0.1537025513378967,0.06998124718666077,0.14668495953083038,0.3936292971634503,0.2540966604438913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
member,1,1,20260710,random_pca_residual,9156ada6a14154d514cfd1e810d8eb49,70c1cd34e2c5d7de82a486d8e1da28b2,0.28167340713392347,0.21776852685961282,0.10107679665088654,0.12642602803527234,0.04690233990550041,0.2885357141494751,0.145741589863931,0.5261010028693208,0.21377755940509366,0.13447676599025726,0.21118047833442688,0.33121399499416004,0.037336652146857496,0.0932052731513977,0.16990898549556732,0.3652824609770685,0.1537025513378967,0.06998124718666077,0.14668495953083038,0.3936292971634503,0.2540966604438913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
member,1,1,20260710,label_permutation_residual,9156ada6a14154d514cfd1e810d8eb49,70c1cd34e2c5d7de82a486d8e1da28b2,0.28167340713392347,0.21776852685961282,0.10107679665088654,0.12642602803527234,0.04690233990550041,0.2885357141494751,0.145741589863931,0.5261010028693208,0.21377755940509366,0.13447676599025726,0.21118047833442688,0.33121399499416004,0.037336652146857496,0.0932052731513977,0.16990898549556732,0.3652824609770685,0.1537025513378967,0.06998124718666077,0.14668495953083038,0.3936292971634503,0.2540966604438913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
member,1,1,20260710,train_only_video_mean_residual,9156ada6a14154d514cfd1e810d8eb49,70c1cd34e2c5d7de82a486d8e1da28b2,0.28167340713392347,0.21776852685961282,0.10107679665088654,0.12642602803527234,0.04690233990550041,0.2885357141494751,0.145741589863931,0.5261010028693208,0.21377755940509366,0.13447676599025726,0.21118047833442688,0.33121399499416004,0.037336652146857496,0.0932052731513977,0.16990898549556732,0.3652824609770685,0.1537025513378967,0.06998124718666077,0.14668495953083038,0.3936292971634503,0.2540966604438913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
member,1,1,20260710,diagnostics_only_residual,9156ada6a14154d514cfd1e810d8eb49,70c1cd34e2c5d7de82a486d8e1da28b2,0.28167340713392347,0.21776852685961282,0.10107679665088654,0.12642602803527234,0.04690233990550041,0.2885357141494751,0.145741589863931,0.5261010028693208,0.21377755940509366,0.13447676599025726,0.21118047833442688,0.33121399499416004,0.037336652146857496,0.0932052731513977,0.16990898549556732,0.3652824609770685,0.1537025513378967,0.06998124718666077,0.14668495953083038,0.3936292971634503,0.2540966604438913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
