schema_version,target_name,target_type,validation_protocol,fold,seed,feature_name,variant_name,control_type,n_train,n_test,checkpoint_restore_pass,eval_mode_scoring,ar_retrained,frozen_ar_train_checksum,frozen_ar_test_checksum,residual_suppressed,inner_val_selection_policy,training_label_policy,decision_threshold_train_only,pr_auc,roc_auc,f1,precision,recall,balanced_accuracy,continuous_mae,continuous_mse,continuous_rmse,continuous_pearson,continuous_spearman,spearman_future_movement,top_1pct_precision,top_1pct_recall,top_1pct_lift,top_1pct_avg_true_movement,top_1pct_avg_true_movement_lift,top_5pct_precision,top_5pct_recall,top_5pct_lift,top_5pct_avg_true_movement,top_5pct_avg_true_movement_lift,top_10pct_precision,top_10pct_recall,top_10pct_lift,top_10pct_avg_true_movement,top_10pct_avg_true_movement_lift,within_video_macro_pr_auc,within_video_macro_roc_auc,within_video_macro_spearman_future_movement,within_video_macro_top_5pct_lift,within_video_video_count,best_epoch,epochs_run,best_inner_val_delta_vs_frozen_ar,heldout_scoring_policy,early_stopping_reason,checkpoint_restored,checkpoint_path,checkpoint_checksum,alpha_final,gate_mean,gate_p05,gate_p50,gate_p95,delta_vs_frozen_ar_pr_auc,delta_vs_frozen_ar_roc_auc,delta_vs_frozen_ar_top_1pct_recall,delta_vs_frozen_ar_top_5pct_recall,delta_vs_frozen_ar_top_10pct_recall,delta_vs_frozen_ar_spearman_future_movement,continuous_bias,peak_underprediction,binary_pr_auc,binary_roc_auc,binary_pr_auc_from_continuous_prediction,top_1pct_continuous_lift,ndcg_at_1pct,top_1pct_spike_recall_from_continuous_prediction,top_5pct_continuous_lift,ndcg_at_5pct,top_5pct_spike_recall_from_continuous_prediction,top_10pct_continuous_lift,ndcg_at_10pct,top_10pct_spike_recall_from_continuous_prediction,delta_vs_frozen_ar_continuous_spearman,delta_vs_frozen_ar_continuous_pearson,delta_vs_frozen_ar_top_1pct_continuous_lift,delta_vs_frozen_ar_top_5pct_continuous_lift,delta_vs_frozen_ar_top_10pct_continuous_lift,delta_vs_frozen_ar_ndcg_at_1pct,delta_vs_frozen_ar_ndcg_at_5pct,delta_vs_frozen_ar_ndcg_at_10pct,delta_vs_frozen_ar_binary_pr_auc,delta_vs_frozen_ar_binary_pr_auc_from_continuous_prediction
again_dense_2hz_phase5_redesigned_target_blocked_v1,residual_future_max_delta_rows_4_10,continuous,blocked_temporal_70_30,1,20260625,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,diagnostics_only_residual,156873,68008,True,True,False,522aa7387d3d7bc3a714853be403f8cf,148dc7bf4812ebb5c7b92c4f94600555,False,true_inner_val_labels_targets,true_train_labels_targets,,,,,,,,0.10681970417499542,,0.14615341309499433,0.19181165368499098,0.052807488388733635,,,,,0.1348637044429779,,,,,0.09483306109905243,,,,,0.07719004154205322,,,,,,,3.0,11.0,0.00027676671743392944,true_heldout_labels_targets,patience_exhausted,True,outputs/again_dense_2hz_phase5_redesigned_target_blocked_20260630_010721/checkpoints/residual_future_max_delta_rows_4_10__blocked_temporal_70_30__fold1__diagnostics_only_residual__monotonic_do_no_harm_residual__continuous__20260625__best.npz,4631cccc3d40aba8e8dfa3e8dad33b4f,0.001862522796727717,0.12072913348674774,0.00017381343059241772,0.019519608467817307,0.5212865471839905,,,,,,,0.03393097594380379,0.3284253478050232,0.2488450303857409,0.7069657659520732,0.248174437927959,0.12243996281176805,0.7128934360262954,0.03275983973603582,0.08240931946784258,0.7745061723350728,0.13822766910205045,0.06476629991084337,0.8125247802509189,0.24734857412208344,-0.0021436835009304295,-0.0017254708738826952,-0.0013983696699142456,-0.0001308917999267578,0.0004240795969963074,-0.0009809688888217094,-0.00018638760775790963,0.00019229295687606118,0.00021981804957058038,0.00031702607075229094
again_dense_2hz_phase5_redesigned_target_blocked_v1,residual_future_max_delta_rows_4_10,continuous,blocked_temporal_70_30,1,20260626,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,frozen_ar_only,156873,68008,True,True,False,ae26e1ab4869d45e47106a7c1ce5fd76,89d6bbc9a0739787f8f1c52cac372389,True,not_applicable,not_applicable,,,,,,,,0.1057683601975441,,0.14533216640741425,0.19617628201660037,0.05855498209519827,,,,,0.143484964966774,,,,,0.0960969552397728,,,,,0.07856399565935135,,,,,,,,,,,,,,,,,,,,,,,,,,0.030819211155176163,0.32964593172073364,0.25183500301748096,0.7137918999808063,0.25113995158807534,0.13106122333556414,0.7171660108525658,0.03417393353759133,0.08367321360856295,0.7755182522454934,0.13975960405373555,0.0661402540281415,0.813627934560074,0.24888050907376855,,,,,,,,,,
again_dense_2hz_phase5_redesigned_target_blocked_v1,residual_future_max_delta_rows_4_10,continuous,blocked_temporal_70_30,1,20260626,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,real_residual,156873,68008,True,True,False,ae26e1ab4869d45e47106a7c1ce5fd76,89d6bbc9a0739787f8f1c52cac372389,False,true_inner_val_labels_targets,true_train_labels_targets,,,,,,,,0.10730333626270294,,0.14641468933681262,0.1937054466230601,0.05932564657929796,,,,,0.14535163342952728,,,,,0.09249839931726456,,,,,0.07593453675508499,,,,,,,10.0,18.0,0.0239933580160141,true_heldout_labels_targets,patience_exhausted,True,outputs/again_dense_2hz_phase5_redesigned_target_blocked_20260630_010721/checkpoints/residual_future_max_delta_rows_4_10__blocked_temporal_70_30__fold1__real_residual__monotonic_do_no_harm_residual__continuous__20260626__best.npz,82e5585be3c2df326994415da660aac6,0.00208471086807549,0.06216059997677803,0.00042195277637802064,0.01276006456464529,0.32353201508522034,,,,,,,0.03512993082404137,0.3239944577217102,0.2522408038646188,0.7138463878026851,0.24259687431308008,0.13292789179831743,0.7198235045552331,0.03417393353759133,0.0800746576860547,0.7737785024576198,0.13127504124440253,0.06351079512387514,0.8119674805596621,0.23709639406080604,0.0007706644840996882,-0.0024708353935402605,0.001866668462753296,-0.0035985559225082397,-0.0026294589042663574,0.002657493702667324,-0.0017397497878736123,-0.0016604540004119261,0.00040580084713781606,-0.008543077274995259
again_dense_2hz_phase5_redesigned_target_blocked_v1,residual_future_max_delta_rows_4_10,continuous,blocked_temporal_70_30,1,20260626,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,shuffled_pca_residual,156873,68008,True,True,False,ae26e1ab4869d45e47106a7c1ce5fd76,89d6bbc9a0739787f8f1c52cac372389,False,true_inner_val_labels_targets,true_train_labels_targets,,,,,,,,0.10846911370754242,,0.1475159119452817,0.16398174533665513,0.03145095715986077,,,,,0.12294824421405792,,,,,0.0843244194984436,,,,,0.06530124694108963,,,,,,,4.0,12.0,0.002589777112007141,true_heldout_labels_targets,patience_exhausted,True,outputs/again_dense_2hz_phase5_redesigned_target_blocked_20260630_010721/checkpoints/residual_future_max_delta_rows_4_10__blocked_temporal_70_30__fold1__shuffled_pca_residual__monotonic_do_no_harm_residual__continuous__20260626__best.npz,4965fc4db5a3d75074292efe3dd9b5eb,0.0019256056984886527,0.18624259531497955,0.0001891524880193174,0.01782398670911789,0.9042085409164429,,,,,,,0.036145634949207306,0.32592064142227173,0.252080478944688,0.7136853297837308,0.22665328776254304,0.11052450258284807,0.7063392483678029,0.031227904784350696,0.07190067786723375,0.7673575495390439,0.1277398067405138,0.05287750530987978,0.803837863995936,0.2253122790478435,-0.0271040249353375,-0.032194536679945235,-0.020536720752716064,-0.011772535741329193,-0.013262748718261719,-0.010826762484762886,-0.00816070270644953,-0.009790070564137943,0.0002454759272070284,-0.0244866638255323
again_dense_2hz_phase5_redesigned_target_blocked_v1,residual_future_max_delta_rows_4_10,continuous,blocked_temporal_70_30,1,20260626,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,random_pca_residual,156873,68008,True,True,False,ae26e1ab4869d45e47106a7c1ce5fd76,89d6bbc9a0739787f8f1c52cac372389,False,true_inner_val_labels_targets,true_train_labels_targets,,,,,,,,0.1088600680232048,,0.1478531906663146,0.158475023229322,0.029426467737681115,,,,,0.11552760750055313,,,,,0.08326773345470428,,,,,0.06177238002419472,,,,,,,6.0,14.0,0.002085268497467041,true_heldout_labels_targets,patience_exhausted,True,outputs/again_dense_2hz_phase5_redesigned_target_blocked_20260630_010721/checkpoints/residual_future_max_delta_rows_4_10__blocked_temporal_70_30__fold1__random_pca_residual__monotonic_do_no_harm_residual__continuous__20260626__best.npz,6bdc7c7b1e7c145fff51b35a6b106293,0.0019320957362651825,0.18014459311962128,8.735700976103544e-05,0.01216842420399189,0.9161655902862549,,,,,,,0.03675189986824989,0.3256151080131531,0.2520922582684376,0.7136977084301335,0.22201205993701748,0.10310386586934328,0.7023878502268073,0.03004949328305444,0.07084399182349443,0.7663593873887019,0.12609003063869903,0.04934863839298487,0.8012091991055574,0.21788828658967713,-0.029128514357517156,-0.03770125878727837,-0.027957357466220856,-0.012829221785068512,-0.01679161563515663,-0.01477816062575854,-0.009158864856791515,-0.01241873545451655,0.00025725525095665613,-0.029127891651057863
again_dense_2hz_phase5_redesigned_target_blocked_v1,residual_future_max_delta_rows_4_10,continuous,blocked_temporal_70_30,1,20260626,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,label_permutation_residual,156873,68008,True,True,False,ae26e1ab4869d45e47106a7c1ce5fd76,89d6bbc9a0739787f8f1c52cac372389,False,permuted_inner_val_labels_targets,permuted_train_labels_targets,,,,,,,,0.10763747990131378,,0.14692897717881304,0.1824320517792764,0.055707842419086356,,,,,0.1311490535736084,,,,,0.09327881038188934,,,,,0.07300009578466415,,,,,,,9.0,17.0,0.0004253038205206394,true_heldout_labels_targets,patience_exhausted,True,outputs/again_dense_2hz_phase5_redesigned_target_blocked_20260630_010721/checkpoints/residual_future_max_delta_rows_4_10__blocked_temporal_70_30__fold1__label_permutation_residual__monotonic_do_no_harm_residual__continuous__20260626__best.npz,b66fb8ed7fbb8fef2eb799ce91e828ee,0.0019860947504639626,0.2786532938480377,1.1742885362764355e-05,0.04600013047456741,0.9696042537689209,,,,,,,0.036047495901584625,0.3244091272354126,0.2522666188132529,0.7139147133773078,0.24510771760787753,0.11872531194239855,0.7100387426735096,0.03252415743577657,0.08085506875067949,0.7731621386948231,0.13787414565166156,0.060576354153454304,0.8093736624847047,0.2426349281168984,-0.002847139676111915,-0.013744230237323962,-0.012335911393165588,-0.0028181448578834534,-0.005563899874687195,-0.007127268179056179,-0.0023561135506703357,-0.004254272075369325,0.00043161579577194464,-0.00603223398019781
again_dense_2hz_phase5_redesigned_target_blocked_v1,residual_future_max_delta_rows_4_10,continuous,blocked_temporal_70_30,1,20260626,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,train_only_video_mean_residual,156873,68008,True,True,False,ae26e1ab4869d45e47106a7c1ce5fd76,89d6bbc9a0739787f8f1c52cac372389,False,true_inner_val_labels_targets,true_train_labels_targets,,,,,,,,0.10593827813863754,,0.1454267339947002,0.19190612666602044,0.054968485759102126,,,,,0.14762522280216217,,,,,0.09680598974227905,,,,,0.07844597101211548,,,,,,,5.0,13.0,7.306784391403198e-05,true_heldout_labels_targets,patience_exhausted,True,outputs/again_dense_2hz_phase5_redesigned_target_blocked_20260630_010721/checkpoints/residual_future_max_delta_rows_4_10__blocked_temporal_70_30__fold1__train_only_video_mean_residual__monotonic_do_no_harm_residual__continuous__20260626__best.npz,acd3ef82ed5377895328ccc4244c73d5,0.0019453151617199183,0.06993924081325531,0.0017261287430301309,0.015944592654705048,0.43760356307029724,,,,,,,0.030694831162691116,0.3294273912906647,0.2523589416709341,0.713902400064025,0.25042560587903995,0.13520148117095232,0.7190014734382751,0.03440961583785058,0.0843822481110692,0.7759728289864467,0.13975960405373555,0.06602222938090563,0.8135933219491478,0.24746641527221305,-0.0035864963360961455,-0.004270155350579924,0.004140257835388184,0.0007090345025062561,-0.00011802464723587036,0.0018354625857093243,0.00045457674095328304,-3.461261092618795e-05,0.0005239386534531265,-0.0007143457090353911
again_dense_2hz_phase5_redesigned_target_blocked_v1,residual_future_max_delta_rows_4_10,continuous,blocked_temporal_70_30,1,20260626,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,diagnostics_only_residual,156873,68008,True,True,False,ae26e1ab4869d45e47106a7c1ce5fd76,89d6bbc9a0739787f8f1c52cac372389,False,true_inner_val_labels_targets,true_train_labels_targets,,,,,,,,0.108948715031147,,0.14791412692732747,0.15962629954199054,0.02842996513008538,,,,,0.11663050949573517,,,,,0.08478184044361115,,,,,0.06774179637432098,,,,,,,20.0,28.0,0.0024418383836746216,true_heldout_labels_targets,patience_exhausted,True,outputs/again_dense_2hz_phase5_redesigned_target_blocked_20260630_010721/checkpoints/residual_future_max_delta_rows_4_10__blocked_temporal_70_30__fold1__diagnostics_only_residual__monotonic_do_no_harm_residual__continuous__20260626__best.npz,af81ab7d8afe73815e4e15df8cf3da06,0.0019600163213908672,0.2512691617012024,8.00351335783489e-06,0.017129862681031227,0.9938042163848877,,,,,,,0.03716801106929779,0.32524779438972473,0.25203981105420253,0.7136583224578766,0.22422567585934877,0.10420676786452532,0.7031458749637773,0.029695969832665568,0.0723580988124013,0.7674343543098242,0.1277398067405138,0.055318054743111134,0.805287805042685,0.22837614895121378,-0.03012501696511289,-0.03654998247460983,-0.02685445547103882,-0.011315114796161652,-0.010822199285030365,-0.014020135888788476,-0.008083897935669215,-0.008340129517388939,0.000204808036721571,-0.026914275728726567
again_dense_2hz_phase5_redesigned_target_blocked_v1,residual_future_max_delta_rows_4_10,continuous,blocked_temporal_70_30,1,20260627,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,frozen_ar_only,156873,68008,True,True,False,c813c8f9a397b86f3bed42f8eed30b55,ccad80ace3106801cbebaaa5699b0bfd,True,not_applicable,not_applicable,,,,,,,,0.10660392791032791,,0.145878122184343,0.19800320098428953,0.06273937172700182,,,,,0.14373300969600677,,,,,0.09746422618627548,,,,,0.07932526618242264,,,,,,,,,,,,,,,,,,,,,,,,,,0.03347519040107727,0.32827451825141907,0.2504839704561075,0.7133586503263968,0.25125186867963056,0.13130926806479692,0.7172298130446016,0.034291774687720954,0.08504048455506563,0.7763530894285714,0.1394060806033467,0.06690152455121279,0.8141502570574081,0.24899835022389818,,,,,,,,,,
again_dense_2hz_phase5_redesigned_target_blocked_v1,residual_future_max_delta_rows_4_10,continuous,blocked_temporal_70_30,1,20260627,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,real_residual,156873,68008,True,True,False,c813c8f9a397b86f3bed42f8eed30b55,ccad80ace3106801cbebaaa5699b0bfd,False,true_inner_val_labels_targets,true_train_labels_targets,,,,,,,,0.1077723354101181,,0.14671413839931333,0.19465247731366672,0.06143706527932268,,,,,0.14644236862659454,,,,,0.09411007165908813,,,,,0.07668443769216537,,,,,,,8.0,16.0,0.02316094934940338,true_heldout_labels_targets,patience_exhausted,True,outputs/again_dense_2hz_phase5_redesigned_target_blocked_20260630_010721/checkpoints/residual_future_max_delta_rows_4_10__blocked_temporal_70_30__fold1__real_residual__monotonic_do_no_harm_residual__continuous__20260627__best.npz,2ef26d552f1f54cd025cac4f9fd25046,0.002031141659244895,0.05258213356137276,7.974850450409576e-05,0.005954037420451641,0.2975953221321106,,,,,,,0.0366143099963665,0.3246989846229553,0.25086126503959555,0.7133210461664969,0.2441052208105556,0.1340186269953847,0.7190766898100525,0.034880980438369076,0.08168633002787828,0.7744116022024478,0.13351402309686541,0.06426069606095552,0.8123230086899383,0.2383926467122319,-0.0013023064476791399,-0.003350723670622807,0.0027093589305877686,-0.0033541545271873474,-0.002640828490257263,0.0018468767654508111,-0.0019414872261236393,-0.0018272483674697249,0.00037729458348806366,-0.007146647869074957
again_dense_2hz_phase5_redesigned_target_blocked_v1,residual_future_max_delta_rows_4_10,continuous,blocked_temporal_70_30,1,20260627,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,shuffled_pca_residual,156873,68008,True,True,False,c813c8f9a397b86f3bed42f8eed30b55,ccad80ace3106801cbebaaa5699b0bfd,False,true_inner_val_labels_targets,true_train_labels_targets,,,,,,,,0.10832352191209793,,0.14724694444679062,0.1766108710206883,0.04015771973235,,,,,0.13389982283115387,,,,,0.09148062020540237,,,,,0.07008443027734756,,,,,,,4.0,12.0,0.00033396482467651367,true_heldout_labels_targets,patience_exhausted,True,outputs/again_dense_2hz_phase5_redesigned_target_blocked_20260630_010721/checkpoints/residual_future_max_delta_rows_4_10__blocked_temporal_70_30__fold1__shuffled_pca_residual__monotonic_do_no_harm_residual__continuous__20260627__best.npz,aa0b2820309125a851f0457864d3cbef,0.0019134881440550089,0.12542781233787537,6.807767931604758e-05,0.006957530044019222,0.7493276596069336,,,,,,,0.03676876798272133,0.3260500431060791,0.2507483659068251,0.7132672255343562,0.23419983143824785,0.12147608119994402,0.7121404827866963,0.032877680886165446,0.07905687857419252,0.7720459161896884,0.1338675465472543,0.057660688646137714,0.8073833717116697,0.231440018854584,-0.02258165199465182,-0.021392329963601242,-0.009833186864852905,-0.005983605980873108,-0.009240835905075073,-0.005089330257905367,-0.0043071732388829664,-0.006766885345738327,0.00026439545071760273,-0.01705203724138271
again_dense_2hz_phase5_redesigned_target_blocked_v1,residual_future_max_delta_rows_4_10,continuous,blocked_temporal_70_30,1,20260627,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,random_pca_residual,156873,68008,True,True,False,c813c8f9a397b86f3bed42f8eed30b55,ccad80ace3106801cbebaaa5699b0bfd,False,true_inner_val_labels_targets,true_train_labels_targets,,,,,,,,0.10863378643989563,,0.1475076222571809,0.17318212626541954,0.03793662280504404,,,,,0.1304284781217575,,,,,0.08851125091314316,,,,,0.06846392154693604,,,,,,,4.0,12.0,0.001203097403049469,true_heldout_labels_targets,patience_exhausted,True,outputs/again_dense_2hz_phase5_redesigned_target_blocked_20260630_010721/checkpoints/residual_future_max_delta_rows_4_10__blocked_temporal_70_30__fold1__random_pca_residual__monotonic_do_no_harm_residual__continuous__20260627__best.npz,38608aa94b468b4724c02579a27ecb79,0.0019130496075376868,0.15300853550434113,0.00013789182412438095,0.01180190034210682,0.8242279887199402,,,,,,,0.037412021309137344,0.32558077573776245,0.2507704357028522,0.713273619271031,0.23163649436770498,0.11800473649054766,0.7103109001421528,0.03275983973603582,0.07608750928193331,0.7701201071963574,0.13103935894414329,0.056040179915726185,0.8061887701334963,0.22896535470186188,-0.02480274892195778,-0.02482107471886999,-0.013304531574249268,-0.008952975273132324,-0.010861344635486603,-0.006918912902448837,-0.006232982232214024,-0.007961486923911743,0.00028646524674469376,-0.019615374311925587
again_dense_2hz_phase5_redesigned_target_blocked_v1,residual_future_max_delta_rows_4_10,continuous,blocked_temporal_70_30,1,20260627,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,label_permutation_residual,156873,68008,True,True,False,c813c8f9a397b86f3bed42f8eed30b55,ccad80ace3106801cbebaaa5699b0bfd,False,permuted_inner_val_labels_targets,permuted_train_labels_targets,,,,,,,,0.10780925303697586,,0.14682640834290744,0.1852676511586569,0.04980190390474263,,,,,0.1353655308485031,,,,,0.09309814125299454,,,,,0.07350900769233704,,,,,,,20.0,28.0,0.004176463931798935,true_heldout_labels_targets,patience_exhausted,True,outputs/again_dense_2hz_phase5_redesigned_target_blocked_20260630_010721/checkpoints/residual_future_max_delta_rows_4_10__blocked_temporal_70_30__fold1__label_permutation_residual__monotonic_do_no_harm_residual__continuous__20260627__best.npz,acf896100fa38857169abb680c9f0aa6,0.002003622939810157,0.20474934577941895,4.14578607887961e-06,0.005584067665040493,0.9576396346092224,,,,,,,0.0360373929142952,0.3263664245605469,0.2507268077277999,0.7132456537260868,0.23917632280580048,0.12294178921729326,0.7128684048942632,0.03275983973603582,0.08067439962178469,0.7731588022086815,0.13622436954984682,0.061085266061127186,0.809805292450102,0.23521093565873202,-0.012937467822259192,-0.01273554982563263,-0.008367478847503662,-0.004366084933280945,-0.005816258490085602,-0.004361408150338475,-0.003194287219889902,-0.0043449646073060455,0.00024283727169244207,-0.012075545873830085
again_dense_2hz_phase5_redesigned_target_blocked_v1,residual_future_max_delta_rows_4_10,continuous,blocked_temporal_70_30,1,20260627,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,train_only_video_mean_residual,156873,68008,True,True,False,c813c8f9a397b86f3bed42f8eed30b55,ccad80ace3106801cbebaaa5699b0bfd,True,true_inner_val_labels_targets,true_train_labels_targets,,,,,,,,0.10660392791032791,,0.145878122184343,0.19800320098428953,0.06273937172700182,,,,,0.14373300969600677,,,,,0.09746422618627548,,,,,0.07932526618242264,,,,,,,0.0,8.0,0.0,true_heldout_labels_targets,patience_exhausted,False,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.03347519040107727,0.32827451825141907,0.2504839704561075,0.7133586503263968,0.25125186867963056,0.13130926806479692,0.7172298130446016,0.034291774687720954,0.08504048455506563,0.7763530894285714,0.1394060806033467,0.06690152455121279,0.8141502570574081,0.24899835022389818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
again_dense_2hz_phase5_redesigned_target_blocked_v1,residual_future_max_delta_rows_4_10,continuous,blocked_temporal_70_30,1,20260627,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,diagnostics_only_residual,156873,68008,True,True,False,c813c8f9a397b86f3bed42f8eed30b55,ccad80ace3106801cbebaaa5699b0bfd,False,true_inner_val_labels_targets,true_train_labels_targets,,,,,,,,0.10951829701662064,,0.14824098202060698,0.16312162855491394,0.03130295577205142,,,,,0.125578835606575,,,,,0.0824798196554184,,,,,0.06669749319553375,,,,,,,30.0,38.0,0.00459502637386322,true_heldout_labels_targets,patience_exhausted,True,outputs/again_dense_2hz_phase5_redesigned_target_blocked_20260630_010721/checkpoints/residual_future_max_delta_rows_4_10__blocked_temporal_70_30__fold1__diagnostics_only_residual__monotonic_do_no_harm_residual__continuous__20260627__best.npz,14ee16a2c6ffc3e650a97e26f5b1b61b,0.0019581669475883245,0.24034664034843445,7.95099276729161e-06,0.012550685554742813,0.9951239824295044,,,,,,,0.039077382534742355,0.32444632053375244,0.2507763782621337,0.7132896615216188,0.2251516303768893,0.11315509397536516,0.7073622234507655,0.031699269384869194,0.07005607802420855,0.7660555185537443,0.12538298373792128,0.0542737515643239,0.8046006838614734,0.22601932594862126,-0.0314364159549504,-0.03488157242937559,-0.018154174089431763,-0.014984406530857086,-0.012627772986888885,-0.009867589593836157,-0.010297570874827078,-0.009549573195934635,0.0002924078060262403,-0.026100238302741274
