accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,f1_mean,f1_std,feature_mode,mask,model,n_neg_mean,n_pos,negative_ratio,pr_auc_mean,pr_auc_std,precision_mean,precision_std,recall_mean,recall_std,seed_count,split,target,task_type,threshold
0.5573208722741432,0.007572560909614783,0.5634345794392523,0.005679420682211107,0.46703072815425956,0.004275354091396158,cortical_fast_default,balanced_event_vs_stable,shuffled,856.0,428.0,1:2,0.4526892599819402,0.00960740863215307,0.39012870177324244,0.005982516674259235,0.5817757009345795,1.1102230246251565e-16,20,official,arousal__future_spike_1_3s,classification,0.075
0.5633566978193145,0.008268941397441295,0.5574474299065422,0.006201706048080954,0.45181619607564494,0.004694077079054056,cortical_fast_default,balanced_event_vs_stable,random,856.0,428.0,1:2,0.45587276341935973,0.009771523291536573,0.3885878387470879,0.006949265749947074,0.5397196261682244,1.1102230246251565e-16,20,official,arousal__future_spike_1_3s,classification,0.075
0.6666666666666665,1.1102230246251565e-16,0.5,0.0,,,cortical_fast_default,balanced_event_vs_stable,majority,856.0,428.0,1:2,,,,,0.0,0.0,20,official,arousal__future_spike_1_3s,classification,0.075
0.5517815420560749,0.006837543571000843,0.5648948598130841,0.004558362380667232,0.3974107184756451,0.003668284893923326,cortical_fast_default,balanced_event_vs_stable,ar,1284.0,428.0,1:3,0.3695338159012392,0.009153723947644027,0.2993420722280767,0.004171087039202566,0.5911214953271029,1.1102230246251565e-16,20,official,arousal__future_spike_1_3s,classification,0.075
0.6709112149532712,0.006248635102951571,0.5633177570093457,0.004165756735301034,0.34600190727401176,0.004304313757715585,cortical_fast_default,balanced_event_vs_stable,real,1284.0,428.0,1:3,0.3791582577498965,0.008518800301634098,0.3440035902105269,0.008523443349629957,0.34813084112149534,0.0,20,official,arousal__future_spike_1_3s,classification,0.075
0.5539135514018692,0.007459960596218074,0.5632009345794394,0.00497330706414539,0.39474619616393397,0.004015115373729002,cortical_fast_default,balanced_event_vs_stable,shuffled,1284.0,428.0,1:3,0.36692262308081613,0.009371312565867717,0.2987392062618186,0.004610642906604534,0.5817757009345795,1.1102230246251565e-16,20,official,arousal__future_spike_1_3s,classification,0.075
0.5667348130841121,0.008078663805400505,0.5577297507788164,0.005385775870266993,0.38385136672670966,0.004416723087903229,cortical_fast_default,balanced_event_vs_stable,random,1284.0,428.0,1:3,0.370522755434678,0.009648888669354691,0.29787124274859555,0.005323445642015126,0.5397196261682244,1.1102230246251565e-16,20,official,arousal__future_spike_1_3s,classification,0.075
0.75,0.0,0.5,0.0,,,cortical_fast_default,balanced_event_vs_stable,majority,1284.0,428.0,1:3,,,,,0.0,0.0,20,official,arousal__future_spike_1_3s,classification,0.075
0.578544061302682,0.00938501817158305,0.578544061302682,0.009385018171583078,0.38554659664129953,0.00524303839685763,cortical_fast_default,balanced_event_vs_stable,ar,261.0,261.0,1:1,0.6369605770612049,0.01359102312431346,0.7131222148452964,0.03535396387452162,0.26436781609195403,0.0,20,official,arousal__future_spike_1_3s,classification,0.1
0.5846743295019157,0.00849417596835072,0.5846743295019157,0.008494175968350707,0.42161716202430155,0.004987528388500174,cortical_fast_default,balanced_event_vs_stable,real,261.0,261.0,1:1,0.6436419371883433,0.014408125460745193,0.6952568326893365,0.027143684342200214,0.3026819923371648,5.551115123125783e-17,20,official,arousal__future_spike_1_3s,classification,0.1
0.5792145593869731,0.010087530340742022,0.5792145593869731,0.010087530340742017,0.39937092380554945,0.00569402994689671,cortical_fast_default,balanced_event_vs_stable,shuffled,261.0,261.0,1:1,0.6351357119428758,0.013883511244427578,0.699277154140513,0.03412336991237938,0.27969348659003834,5.551115123125783e-17,20,official,arousal__future_spike_1_3s,classification,0.1
0.5804597701149425,0.00796805913528177,0.5804597701149425,0.00796805913528177,0.3652702373001595,0.004383775905675176,cortical_fast_default,balanced_event_vs_stable,random,261.0,261.0,1:1,0.6362536992805536,0.013925542320612714,0.7518129866489989,0.03666992908140502,0.24137931034482757,2.7755575615628914e-17,20,official,arousal__future_spike_1_3s,classification,0.1
0.5,0.0,0.5,0.0,,,cortical_fast_default,balanced_event_vs_stable,majority,261.0,261.0,1:1,,,,,0.0,0.0,20,official,arousal__future_spike_1_3s,classification,0.1
0.6853128991060027,0.01062714894646984,0.5800766283524904,0.007970361709852382,0.35916843538812626,0.0077353543857647,cortical_fast_default,balanced_event_vs_stable,ar,522.0,261.0,1:2,0.48540248146502296,0.01913167417082565,0.561678869962071,0.037508286906980104,0.26436781609195403,0.0,20,official,arousal__future_spike_1_3s,classification,0.1
0.6798212005108557,0.008784452765781681,0.585536398467433,0.0065883395743362655,0.38670094747431805,0.006496593753465067,cortical_fast_default,balanced_event_vs_stable,real,522.0,261.0,1:2,0.4914351569789175,0.015008814153946958,0.5360262173791595,0.02490441207612033,0.3026819923371648,5.551115123125783e-17,20,official,arousal__future_spike_1_3s,classification,0.1
0.6816091954022989,0.0110905404037622,0.5811302681992336,0.00831790530282164,0.36951774134956594,0.008105195277878929,cortical_fast_default,balanced_event_vs_stable,shuffled,522.0,261.0,1:2,0.48369183581488395,0.018599361767501987,0.5458371774119474,0.03532629924601724,0.27969348659003834,5.551115123125783e-17,20,official,arousal__future_spike_1_3s,classification,0.1
0.694125159642401,0.008340608872161278,0.5809386973180077,0.00625545665412096,0.34484276376523043,0.006130610501042259,cortical_fast_default,balanced_event_vs_stable,random,522.0,261.0,1:2,0.48546813710282233,0.01822427816479474,0.6051989659635856,0.037332672965522874,0.24137931034482757,2.7755575615628914e-17,20,official,arousal__future_spike_1_3s,classification,0.1
0.6666666666666665,1.1102230246251565e-16,0.5,0.0,,,cortical_fast_default,balanced_event_vs_stable,majority,522.0,261.0,1:2,,,,,0.0,0.0,20,official,arousal__future_spike_1_3s,classification,0.1
0.7355842911877394,0.0052853690945988945,0.5785121328224776,0.0035235793963992483,0.3333521635358365,0.004434107326421045,cortical_fast_default,balanced_event_vs_stable,ar,783.0,261.0,1:3,0.39443547649671495,0.009027822979716646,0.45141741044436534,0.01622574582666497,0.26436781609195403,0.0,20,official,arousal__future_spike_1_3s,classification,0.1
0.7220785440613026,0.00762246911104692,0.5822796934865901,0.005081646074031274,0.35267200379240937,0.006278981779573858,cortical_fast_default,balanced_event_vs_stable,real,783.0,261.0,1:3,0.3967284764236339,0.009614377051096365,0.4228913398995786,0.018127802320323544,0.3026819923371648,5.551115123125783e-17,20,official,arousal__future_spike_1_3s,classification,0.1
0.7287835249042145,0.00661734602092947,0.5790868454661557,0.004411564013952968,0.340295233450629,0.005457915532966842,cortical_fast_default,balanced_event_vs_stable,shuffled,783.0,261.0,1:3,0.3926440082291326,0.008936694973750504,0.4348640424597022,0.017735480854907004,0.27969348659003834,5.551115123125783e-17,20,official,arousal__future_spike_1_3s,classification,0.1
0.7489463601532567,0.005201599226967619,0.579757343550447,0.003467732817978413,0.3247226709775899,0.004580124979129646,cortical_fast_default,balanced_event_vs_stable,random,783.0,261.0,1:3,0.39395582388731787,0.008875792957695748,0.4966031941869378,0.021809070898660434,0.24137931034482757,2.7755575615628914e-17,20,official,arousal__future_spike_1_3s,classification,0.1
0.75,0.0,0.5,0.0,,,cortical_fast_default,balanced_event_vs_stable,majority,783.0,261.0,1:3,,,,,0.0,0.0,20,official,arousal__future_spike_1_3s,classification,0.1
0.5613967242948135,0.005735868189551487,0.5613967242948135,0.005735868189551481,0.6000039970982733,0.0031436821463948525,cortical_fast_default,balanced_event_vs_stable,ar,1099.0,1099.0,1:1,0.6016791315157098,0.007048718334976781,0.5515175312393985,0.005319288264973964,0.6578707916287533,1.1102230246251565e-16,20,official,arousal__future_change_p1s_movement,classification,0.03
0.5688808007279345,0.005166139686840807,0.5688808007279345,0.005166139686840807,0.6007889791122414,0.0028816189619013184,cortical_fast_default,balanced_event_vs_stable,real,1099.0,1099.0,1:1,0.6093999470923441,0.006919841169113245,0.559435798719601,0.005008453484453614,0.6487716105550501,0.0,20,official,arousal__future_change_p1s_movement,classification,0.03
0.5609645131938126,0.005227081571008221,0.5609645131938126,0.005227081571008221,0.6004276683177368,0.0028565621677712778,cortical_fast_default,balanced_event_vs_stable,shuffled,1099.0,1099.0,1:1,0.6021109807097231,0.007079103073812975,0.550953850131908,0.00481055878813578,0.6596906278434941,0.0,20,official,arousal__future_change_p1s_movement,classification,0.03
0.5611919927206552,0.005501995733597727,0.5611919927206552,0.005501995733597739,0.6054556280487773,0.0030002503347356384,cortical_fast_default,balanced_event_vs_stable,random,1099.0,1099.0,1:1,0.6012532267723871,0.006987566670611637,0.5500259873831386,0.0049587702590940625,0.6733393994540491,0.0,20,official,arousal__future_change_p1s_movement,classification,0.03
0.5,0.0,0.5,0.0,,,cortical_fast_default,balanced_event_vs_stable,majority,1099.0,1099.0,1:1,,,,,0.0,0.0,20,official,arousal__future_change_p1s_movement,classification,0.03
0.5306339096148013,0.0026502422521953637,0.5624431301182893,0.0019876816891465266,0.4830507220533507,0.0014118469452609928,cortical_fast_default,balanced_event_vs_stable,ar,2198.0,1099.0,1:2,0.4374687555097898,0.0030286934385744964,0.38163917251200286,0.001763871642016105,0.6578707916287533,1.1102230246251565e-16,20,official,arousal__future_change_p1s_movement,classification,0.03
0.5453290870488323,0.002438691812875626,0.5711897179253868,0.0018290188596567056,0.48751671606662955,0.0013395355539149063,cortical_fast_default,balanced_event_vs_stable,real,2198.0,1099.0,1:2,0.4463620677721184,0.0030459916416704274,0.3904678484429498,0.0017181724568805746,0.6487716105550501,0.0,20,official,arousal__future_change_p1s_movement,classification,0.03
0.5286927509857446,0.002548312261000303,0.5614422202001819,0.001911234195750245,0.4827095944879608,0.0013510117359678334,cortical_fast_default,balanced_event_vs_stable,shuffled,2198.0,1099.0,1:2,0.4380607373952527,0.0029991894762302794,0.3806048185298605,0.0016804648891042338,0.6596906278434941,0.0,20,official,arousal__future_change_p1s_movement,classification,0.03
0.5254322111010008,0.0025417606800604343,0.562409008189263,0.0019063205100453167,0.4861022496162459,0.0013381954630223801,cortical_fast_default,balanced_event_vs_stable,random,2198.0,1099.0,1:2,0.4371066481614256,0.002993183407301096,0.38034267832226465,0.0016386478304677068,0.6733393994540491,0.0,20,official,arousal__future_change_p1s_movement,classification,0.03
0.6666666666666665,1.1102230246251565e-16,0.5,0.0,,,cortical_fast_default,balanced_event_vs_stable,majority,2198.0,1099.0,1:2,,,,,0.0,0.0,20,official,arousal__future_change_p1s_movement,classification,0.03
0.5242449431975618,1.1102230246251565e-16,0.561803921710791,1.1102230246251565e-16,0.4571609231742017,5.551115123125783e-17,cortical_fast_default,balanced_event_vs_stable,ar,2510.0,1099.0,1:3,0.40459954865142683,0.0003564333196904834,0.35029069767441867,5.551115123125783e-17,0.6578707916287533,1.1102230246251565e-16,20,official,arousal__future_change_p1s_movement,classification,0.03
0.5394846217788861,0.0,0.5702025383452543,1.1102230246251565e-16,0.46178756476683935,0.0,cortical_fast_default,balanced_event_vs_stable,real,2510.0,1099.0,1:3,0.4132726648346662,0.00035010400201815047,0.35847159376571136,5.551115123125783e-17,0.6487716105550501,0.0,20,official,arousal__future_change_p1s_movement,classification,0.03
0.5220282626766417,0.0,0.5607218079456513,1.1102230246251565e-16,0.4566929133858267,5.551115123125783e-17,cortical_fast_default,balanced_event_vs_stable,shuffled,2510.0,1099.0,1:3,0.40521355570427786,0.00033271452604703277,0.3492292870905588,0.0,0.6596906278434941,0.0,20,official,arousal__future_change_p1s_movement,classification,0.03
0.5178719866999166,2.220446049250313e-16,0.5615700981333992,1.1102230246251565e-16,0.4596273291925465,0.0,cortical_fast_default,balanced_event_vs_stable,random,2510.0,1099.0,1:3,0.4041771867963734,0.00031719109775036285,0.34889203206034897,5.551115123125783e-17,0.6733393994540491,0.0,20,official,arousal__future_change_p1s_movement,classification,0.03
0.6954835134386258,1.1102230246251565e-16,0.5,0.0,,,cortical_fast_default,balanced_event_vs_stable,majority,2510.0,1099.0,1:3,,,,,0.0,0.0,20,official,arousal__future_change_p1s_movement,classification,0.03
0.5463350785340315,0.007770063916050175,0.5463350785340315,0.007770063916050188,0.6235323076341764,0.004016444678009437,cortical_fast_default,balanced_event_vs_stable,ar,382.0,382.0,1:1,0.5940479879784839,0.011033197440343407,0.5329276008030994,0.005863562892651094,0.7513089005235601,1.1102230246251565e-16,20,official,arousal__future_change_p1s_movement,classification,0.05
0.5576570680628272,0.006693013904857496,0.5576570680628272,0.0066930139048575,0.6420018945750167,0.003459272836358111,cortical_fast_default,balanced_event_vs_stable,real,382.0,382.0,1:1,0.6043945956256838,0.010855089686578747,0.5392381308084596,0.004863534854809966,0.793193717277487,1.1102230246251565e-16,20,official,arousal__future_change_p1s_movement,classification,0.05
0.5462696335078534,0.00799688947162944,0.5462696335078534,0.007996889471629435,0.6168412498701118,0.004163454522944671,cortical_fast_default,balanced_event_vs_stable,shuffled,382.0,382.0,1:1,0.5932545451990958,0.010837561893840933,0.5338909257891392,0.006235139295639815,0.730366492146597,1.1102230246251565e-16,20,official,arousal__future_change_p1s_movement,classification,0.05
0.5471858638743455,0.005990633364813747,0.5471858638743455,0.005990633364813747,0.6112864511682944,0.003141349043519316,cortical_fast_default,balanced_event_vs_stable,random,382.0,382.0,1:1,0.5928112738956324,0.010807047526716098,0.5355291975371388,0.004819270806134703,0.712041884816754,1.1102230246251565e-16,20,official,arousal__future_change_p1s_movement,classification,0.05
0.5,0.0,0.5,0.0,,,cortical_fast_default,balanced_event_vs_stable,majority,382.0,382.0,1:1,,,,,0.0,0.0,20,official,arousal__future_change_p1s_movement,classification,0.05
0.4777050610820245,0.009007142099688116,0.5461060209424085,0.006755356574766097,0.48956928765962393,0.004308250783139104,cortical_fast_default,balanced_event_vs_stable,ar,764.0,382.0,1:2,0.4224033216178964,0.008172901370493079,0.3631002613208575,0.004739034202775397,0.7513089005235601,1.1102230246251565e-16,20,official,arousal__future_change_p1s_movement,classification,0.05
0.47936300174520075,0.009764842383756247,0.5578206806282722,0.007323631787817179,0.5039308909482867,0.0046904523199961115,cortical_fast_default,balanced_event_vs_stable,real,764.0,382.0,1:2,0.4351896656766231,0.008477931047667826,0.3692882188183563,0.005038436130061711,0.793193717277487,1.1102230246251565e-16,20,official,arousal__future_change_p1s_movement,classification,0.05
0.48359511343804523,0.008565718109464588,0.5452879581151834,0.006424288582098452,0.4853371751134873,0.004144788738067192,cortical_fast_default,balanced_event_vs_stable,shuffled,764.0,382.0,1:2,0.42240306240675907,0.00772195384003743,0.3634353119406049,0.0046493031996898745,0.730366492146597,1.1102230246251565e-16,20,official,arousal__future_change_p1s_movement,classification,0.05
0.49057591623036645,0.009290632917421417,0.5459424083769633,0.0069679746880660495,0.4823980668602371,0.004559229614933553,cortical_fast_default,balanced_event_vs_stable,random,764.0,382.0,1:2,0.42126256349131774,0.008253460271368413,0.36478350866588805,0.005217174067569227,0.712041884816754,1.1102230246251565e-16,20,official,arousal__future_change_p1s_movement,classification,0.05
0.6666666666666665,1.1102230246251565e-16,0.5,0.0,,,cortical_fast_default,balanced_event_vs_stable,majority,764.0,382.0,1:2,,,,,0.0,0.0,20,official,arousal__future_change_p1s_movement,classification,0.05
0.4417866492146597,0.007571497402407788,0.5449607329842932,0.005047664934938547,0.4022831655571878,0.003281573382400658,cortical_fast_default,balanced_event_vs_stable,ar,1146.0,382.0,1:3,0.32817174443918223,0.00756406956242313,0.27468824268231984,0.0030670202434423,0.7513089005235601,1.1102230246251565e-16,20,official,arousal__future_change_p1s_movement,classification,0.05
0.4378599476439791,0.007813694879979715,0.5563045375218151,0.005209129919986471,0.4136936904215622,0.003398297511959026,cortical_fast_default,balanced_event_vs_stable,real,1146.0,382.0,1:3,0.34078630431958945,0.008190164913298497,0.2798256874548622,0.003118343453164598,0.793193717277487,1.1102230246251565e-16,20,official,arousal__future_change_p1s_movement,classification,0.05
0.45088350785340314,0.00825094128313755,0.5440445026178011,0.005500627522091696,0.3994458181386024,0.003631544964075965,cortical_fast_default,balanced_event_vs_stable,shuffled,1146.0,382.0,1:3,0.32823565566526963,0.007587694004008225,0.27490615083461845,0.003450032298147416,0.730366492146597,1.1102230246251565e-16,20,official,arousal__future_change_p1s_movement,classification,0.05
0.4598821989528796,0.007724454011127075,0.543935427574171,0.0051496360074180575,0.397312994945631,0.0034471762409953918,cortical_fast_default,balanced_event_vs_stable,random,1146.0,382.0,1:3,0.3270441310157092,0.00771386612082332,0.2755385724865147,0.003324421914985745,0.712041884816754,1.1102230246251565e-16,20,official,arousal__future_change_p1s_movement,classification,0.05
0.75,0.0,0.5,0.0,,,cortical_fast_default,balanced_event_vs_stable,majority,1146.0,382.0,1:3,,,,,0.0,0.0,20,official,arousal__future_change_p1s_movement,classification,0.05
0.5652482269503546,0.023692614309914983,0.5652482269503546,0.023692614309914976,0.6381704114785605,0.012652053611091906,cortical_fast_default,balanced_event_vs_stable,ar,141.0,141.0,1:1,0.6004608592049223,0.023484254730266184,0.5471895511597975,0.018677344112681182,0.7659574468085106,0.0,20,official,arousal__future_change_p1s_movement,classification,0.075
0.5634751773049645,0.022085680310666694,0.5634751773049645,0.022085680310666683,0.614464165112992,0.012129032081691386,cortical_fast_default,balanced_event_vs_stable,real,141.0,141.0,1:1,0.6044439343977357,0.023455906791268046,0.5509404906553921,0.01969131437060454,0.6950354609929079,1.1102230246251565e-16,20,official,arousal__future_change_p1s_movement,classification,0.075
0.5679078014184398,0.023449209995734892,0.5679078014184397,0.02344920999573489,0.6308443230375392,0.012705774639347954,cortical_fast_default,balanced_event_vs_stable,shuffled,141.0,141.0,1:1,0.6002532295694111,0.023202560441751705,0.5513833137446287,0.019482076372831125,0.7375886524822695,0.0,20,official,arousal__future_change_p1s_movement,classification,0.075
0.5671985815602836,0.023641474572321516,0.5671985815602836,0.02364147457232152,0.6413296820775212,0.01262809598537122,cortical_fast_default,balanced_event_vs_stable,random,141.0,141.0,1:1,0.6005683867614824,0.02361613232407188,0.5482208415039584,0.018523561794609972,0.7730496453900708,1.1102230246251565e-16,20,official,arousal__future_change_p1s_movement,classification,0.075
0.5,0.0,0.5,0.0,,,cortical_fast_default,balanced_event_vs_stable,majority,141.0,141.0,1:1,,,,,0.0,0.0,20,official,arousal__future_change_p1s_movement,classification,0.075
0.5036643026004728,0.023241007181784457,0.5692375886524823,0.017430755386338346,0.50737144018175,0.011688495171360384,cortical_fast_default,balanced_event_vs_stable,ar,282.0,141.0,1:2,0.44128028517640905,0.020862784439936683,0.3794642856344524,0.013066826262311934,0.7659574468085106,0.0,20,official,arousal__future_change_p1s_movement,classification,0.075
0.5252955082742317,0.026011174786570716,0.5677304964539007,0.019508381089928035,0.49433370434066337,0.013789321853690367,cortical_fast_default,balanced_event_vs_stable,real,282.0,141.0,1:2,0.44364215195536116,0.02130094669552031,0.3838286466374691,0.016694117772570058,0.6950354609929079,1.1102230246251565e-16,20,official,arousal__future_change_p1s_movement,classification,0.075
0.5191489361702127,0.02293753422524289,0.5737588652482271,0.017203150668932157,0.5058724751495746,0.011953674692148673,cortical_fast_default,balanced_event_vs_stable,shuffled,282.0,141.0,1:2,0.4408818232821371,0.021153275080492463,0.3851127048445734,0.013872339697784463,0.7375886524822695,0.0,20,official,arousal__future_change_p1s_movement,classification,0.075
0.5054373522458628,0.023753866074856675,0.572340425531915,0.01781539955614252,0.5105805858715274,0.011949705532258423,cortical_fast_default,balanced_event_vs_stable,random,282.0,141.0,1:2,0.44145218990593804,0.021025578930929784,0.3813190906871734,0.013299425433085028,0.7730496453900708,1.1102230246251565e-16,20,official,arousal__future_change_p1s_movement,classification,0.075
0.6666666666666665,1.1102230246251565e-16,0.5,0.0,,,cortical_fast_default,balanced_event_vs_stable,majority,282.0,141.0,1:2,,,,,0.0,0.0,20,official,arousal__future_change_p1s_movement,classification,0.075
0.4667553191489362,0.01794090578250625,0.5664893617021275,0.01196060385500417,0.41815737479287185,0.008187625934118904,cortical_fast_default,balanced_event_vs_stable,ar,423.0,141.0,1:3,0.34535890979869055,0.01596492529045301,0.287633699766245,0.00774866960255111,0.7659574468085106,0.0,20,official,arousal__future_change_p1s_movement,classification,0.075
0.49698581560283683,0.017651419405014412,0.563002364066194,0.011767612936676275,0.40876420407834474,0.00845862558347669,cortical_fast_default,balanced_event_vs_stable,real,423.0,141.0,1:3,0.349072943091424,0.017226178146688812,0.2895907497180824,0.0084805837428171,0.6950354609929079,1.1102230246251565e-16,20,official,arousal__future_change_p1s_movement,classification,0.075
0.488209219858156,0.0177417960447928,0.5713356973995272,0.011827864029861856,0.41897565359060074,0.008423310438068075,cortical_fast_default,balanced_event_vs_stable,shuffled,423.0,141.0,1:3,0.344305450715262,0.01591991878233756,0.2926532748600014,0.008213882458336914,0.7375886524822695,0.0,20,official,arousal__future_change_p1s_movement,classification,0.075
0.4679964539007092,0.018007368384385863,0.5696808510638298,0.012004912256257239,0.4209707964140102,0.008265937071648051,cortical_fast_default,balanced_event_vs_stable,random,423.0,141.0,1:3,0.34569916831014696,0.015893724529717136,0.2892966527419175,0.00781345756539952,0.7730496453900708,1.1102230246251565e-16,20,official,arousal__future_change_p1s_movement,classification,0.075
0.75,0.0,0.5,0.0,,,cortical_fast_default,balanced_event_vs_stable,majority,423.0,141.0,1:3,,,,,0.0,0.0,20,official,arousal__future_change_p1s_movement,classification,0.075
0.5609223300970874,0.024294891970344144,0.5609223300970874,0.024294891970344144,0.6502728075532934,0.012591742263935914,cortical_fast_default,balanced_event_vs_stable,ar,103.0,103.0,1:1,0.5158695121204798,0.025518207737244725,0.5409273875748327,0.01742461480333659,0.8155339805825242,0.0,20,official,arousal__future_change_p1s_movement,classification,0.1
0.5599514563106796,0.021670013832057695,0.5599514563106796,0.021670013832057695,0.6356356797756384,0.011385407039650523,cortical_fast_default,balanced_event_vs_stable,real,103.0,103.0,1:1,0.5168425239145249,0.025204265166562934,0.5429042310663392,0.016589355783555117,0.7669902912621359,0.0,20,official,arousal__future_change_p1s_movement,classification,0.1
0.5587378640776699,0.022293131074184524,0.5587378640776699,0.022293131074184524,0.6379181395775045,0.011687058500141886,cortical_fast_default,balanced_event_vs_stable,shuffled,103.0,103.0,1:1,0.5151347502517206,0.025325922830626783,0.5414289198952307,0.016849590892665144,0.7766990291262135,1.1102230246251565e-16,20,official,arousal__future_change_p1s_movement,classification,0.1
0.5623786407766991,0.023244014125503438,0.5623786407766991,0.023244014125503438,0.6510085816668404,0.012086617792683343,cortical_fast_default,balanced_event_vs_stable,random,103.0,103.0,1:1,0.5171554271757466,0.02579438035504249,0.5419285674448242,0.01675975564639798,0.8155339805825242,0.0,20,official,arousal__future_change_p1s_movement,classification,0.1
0.5,0.0,0.5,0.0,,,cortical_fast_default,balanced_event_vs_stable,majority,103.0,103.0,1:1,,,,,0.0,0.0,20,official,arousal__future_change_p1s_movement,classification,0.1
0.4724919093851133,0.01565486941417193,0.558252427184466,0.011741152060628951,0.5076620119868575,0.007469189882884017,cortical_fast_default,balanced_event_vs_stable,ar,206.0,103.0,1:2,0.35146773793703867,0.013217868680442633,0.3685885948729476,0.007899200445957313,0.8155339805825242,0.0,20,official,arousal__future_change_p1s_movement,classification,0.1
0.4909385113268609,0.0182238294178655,0.5599514563106796,0.013667872063399108,0.5012706394811373,0.008992603123995297,cortical_fast_default,balanced_event_vs_stable,real,206.0,103.0,1:2,0.352900312441056,0.013798597754825115,0.37237866303722,0.009945580132769584,0.7669902912621359,0.0,20,official,arousal__future_change_p1s_movement,classification,0.1
0.4799352750809061,0.01518278848639469,0.5541262135922329,0.011387091364796015,0.49901595933942755,0.0073371545450666015,cortical_fast_default,balanced_event_vs_stable,shuffled,206.0,103.0,1:2,0.35074928999291516,0.01357136176395652,0.3676502023314436,0.007984344711693464,0.7766990291262135,1.1102230246251565e-16,20,official,arousal__future_change_p1s_movement,classification,0.1
0.47702265372168284,0.01515862579757977,0.5616504854368932,0.01136896934818482,0.50981193678046,0.007262740814684902,cortical_fast_default,balanced_event_vs_stable,random,206.0,103.0,1:2,0.3527099721636905,0.013595481073359237,0.3708562859016674,0.0076951836784029636,0.8155339805825242,0.0,20,official,arousal__future_change_p1s_movement,classification,0.1
0.6666666666666665,1.1102230246251565e-16,0.5,0.0,,,cortical_fast_default,balanced_event_vs_stable,majority,206.0,103.0,1:2,,,,,0.0,0.0,20,official,arousal__future_change_p1s_movement,classification,0.1
0.4338592233009709,0.0182099504453208,0.5610841423948221,0.012139966963547195,0.41883731404429403,0.007796053022797655,cortical_fast_default,balanced_event_vs_stable,ar,309.0,103.0,1:3,0.26420596512323047,0.012278288815983494,0.28182014457435867,0.007049241075882803,0.8155339805825242,0.0,20,official,arousal__future_change_p1s_movement,classification,0.1
0.4591019417475728,0.020369197546558738,0.5617313915857605,0.013579465031039146,0.4150634726786205,0.00916859580783656,cortical_fast_default,balanced_event_vs_stable,real,309.0,103.0,1:3,0.2667816557869093,0.012063089940155518,0.28458654941866146,0.008628202433799807,0.7669902912621359,0.0,20,official,arousal__future_change_p1s_movement,classification,0.1
0.4466019417475729,0.019583633741693515,0.5566343042071198,0.01305575582779567,0.41254857217355045,0.00853541715933804,cortical_fast_default,balanced_event_vs_stable,shuffled,309.0,103.0,1:3,0.2632379391962155,0.01259660184752941,0.2809253304502136,0.007901916701121574,0.7766990291262135,1.1102230246251565e-16,20,official,arousal__future_change_p1s_movement,classification,0.1
0.43628640776699035,0.018370996697324976,0.5627022653721683,0.012247331131549976,0.4198865548875026,0.007876182322581454,cortical_fast_default,balanced_event_vs_stable,random,309.0,103.0,1:3,0.265408143195951,0.013079537214856312,0.2827717400212737,0.007125595596736499,0.8155339805825242,0.0,20,official,arousal__future_change_p1s_movement,classification,0.1
0.75,0.0,0.5,0.0,,,cortical_fast_default,balanced_event_vs_stable,majority,309.0,103.0,1:3,,,,,0.0,0.0,20,official,arousal__future_change_p1s_movement,classification,0.1
0.5362622249388754,0.00132963773676156,0.5362622249388754,0.00132963773676156,0.2471046326794694,0.0005336022007439106,cortical_fast_default,balanced_event_vs_stable,ar,1636.0,1636.0,1:1,0.5972001026792084,0.0030507520624892606,0.6564724240386411,0.007542984439058369,0.152200488997555,0.0,20,official,arousal__future_change_p2s_movement,classification,0.03
0.533679706601467,0.0011336941926033707,0.533679706601467,0.0011336941926033959,0.20688298254670437,0.0003994736416000605,cortical_fast_default,balanced_event_vs_stable,real,1636.0,1636.0,1:1,0.5942482740634066,0.0027821773440468416,0.6915683974137727,0.009000790453793275,0.12163814180929096,0.0,20,official,arousal__future_change_p2s_movement,classification,0.03
0.5385849633251835,0.0013491640770110528,0.5385849633251835,0.0013491640770110737,0.26631151507136036,0.0005708831823865716,cortical_fast_default,balanced_event_vs_stable,shuffled,1636.0,1636.0,1:1,0.5986499610749989,0.0030194385322967676,0.6497449061737461,0.006776759321553957,0.167481662591687,2.7755575615628914e-17,20,official,arousal__future_change_p2s_movement,classification,0.03
0.5415953545232274,0.0012410721579612916,0.5415953545232274,0.0012410721579613085,0.2746758501756114,0.000539447739809358,cortical_fast_default,balanced_event_vs_stable,random,1636.0,1636.0,1:1,0.5978310886489165,0.0028964609884923774,0.6576177888305349,0.006187040365363036,0.17359413202933988,2.7755575615628914e-17,20,official,arousal__future_change_p2s_movement,classification,0.03
0.5,0.0,0.5,0.0,,,cortical_fast_default,balanced_event_vs_stable,majority,1636.0,1636.0,1:1,,,,,0.0,0.0,20,official,arousal__future_change_p2s_movement,classification,0.03
0.5671348314606741,0.0,0.5360794544779873,1.1102230246251565e-16,0.24423737126042172,5.551115123125783e-17,cortical_fast_default,balanced_event_vs_stable,ar,1924.0,1636.0,1:2,0.5575761185703033,7.681446093310051e-05,0.6178660049627792,1.1102230246251565e-16,0.152200488997555,0.0,20,official,arousal__future_change_p2s_movement,classification,0.03
