lane,seed,epoch,inner_val_top_5pct_continuous_lift,inner_val_continuous_spearman,inner_val_top_10pct_continuous_lift,target_name,target_type,architecture,control_type,train_loss,inner_val_selection_metric,inner_val_delta_vs_frozen_ar,selection_metric_name,alpha,gate_mean,gate_p95,label_policy
,20260684,8,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,train_only_video_mean_residual,0.017101629870012403,-0.027938339859247208,-0.027938339859247208,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0023678371217101812,0.16961117088794708,0.959309458732605,true_train_and_true_inner_val_selection
,20260684,9,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,train_only_video_mean_residual,0.01697788725141436,-0.02936709299683571,-0.02936709299683571,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002381531987339258,0.1809339076280594,0.9748620390892029,true_train_and_true_inner_val_selection
,20260684,10,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,train_only_video_mean_residual,0.0169113656738773,-0.03237297385931015,-0.03237297385931015,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0023941092658787966,0.18987764418125153,0.9818311929702759,true_train_and_true_inner_val_selection
,20260684,1,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,diagnostics_only_residual,0.01776895869988948,-7.450580596923828e-09,-7.450580596923828e-09,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002178967697545886,0.03857524320483208,0.13375087082386017,true_train_and_true_inner_val_selection
,20260684,2,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,diagnostics_only_residual,0.017704518977552652,0.00016817450523376465,0.00016817450523376465,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002202141098678112,0.07805881649255753,0.34412434697151184,true_train_and_true_inner_val_selection
,20260684,3,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,diagnostics_only_residual,0.017610287992283702,0.00032614171504974365,0.00032614171504974365,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0021995140705257654,0.12989799678325653,0.6186646223068237,true_train_and_true_inner_val_selection
,20260684,4,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,diagnostics_only_residual,0.017638916382566094,0.00024466216564178467,0.00024466216564178467,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0021996088325977325,0.11582039296627045,0.5484932661056519,true_train_and_true_inner_val_selection
,20260684,5,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,diagnostics_only_residual,0.017680794349871576,0.0003938451409339905,0.0003938451409339905,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002204007236286998,0.11081144213676453,0.5222374200820923,true_train_and_true_inner_val_selection
,20260684,6,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,diagnostics_only_residual,0.01771469763480127,0.000453852117061615,0.000453852117061615,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002208834746852517,0.10599852353334427,0.5003940463066101,true_train_and_true_inner_val_selection
,20260684,7,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,diagnostics_only_residual,0.017726413789205253,0.0010547041893005371,0.0010547041893005371,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022148117423057556,0.1031903550028801,0.4863204061985016,true_train_and_true_inner_val_selection
