target_name,target_type,seed,control_type,epoch,train_loss,inner_val_selection_metric,inner_val_delta_vs_frozen_ar,selection_metric_name,alpha,gate_mean,gate_p95,inner_val_selection_policy,inner_val_spearman_delta_vs_frozen_ar
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,real_residual,19,0.15574312303215265,0.2283825219487047,0.00013280972318585604,pr_auc_delta_vs_frozen_ar,0.00217331456951797,0.08430514484643936,0.4615296423435211,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,shuffled_pca_residual,1,0.15633872337639332,0.22817857465359762,-7.113757192123149e-05,pr_auc_delta_vs_frozen_ar,0.0018118383595719934,0.022555844858288765,0.0517650805413723,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,shuffled_pca_residual,2,0.1562410555779934,0.22826744880977975,1.773658426090785e-05,pr_auc_delta_vs_frozen_ar,0.0018450714414939284,0.03677460178732872,0.14190798997879028,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,shuffled_pca_residual,3,0.15634677652269602,0.22829150985281021,4.179762729136782e-05,pr_auc_delta_vs_frozen_ar,0.0018858660478144884,0.09001190215349197,0.47542622685432434,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,shuffled_pca_residual,4,0.15612832084298134,0.2283049945041229,5.528227860404633e-05,pr_auc_delta_vs_frozen_ar,0.0019285063026472926,0.16068091988563538,0.8372420072555542,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,shuffled_pca_residual,5,0.1564239664003253,0.22830890973094517,5.919750542632274e-05,pr_auc_delta_vs_frozen_ar,0.0019615795463323593,0.2019205093383789,0.9447263479232788,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,shuffled_pca_residual,6,0.15590624138712883,0.22830553384952001,5.582162400116775e-05,pr_auc_delta_vs_frozen_ar,0.001964338356629014,0.2173532247543335,0.9664553999900818,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,shuffled_pca_residual,7,0.15585133153945208,0.22830562157416934,5.590934865049024e-05,pr_auc_delta_vs_frozen_ar,0.0019558975473046303,0.22555656731128693,0.9747931361198425,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,shuffled_pca_residual,8,0.15614385064691305,0.22830669393973946,5.6981714220610824e-05,pr_auc_delta_vs_frozen_ar,0.0019572789315134287,0.23355284333229065,0.9812972545623779,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,shuffled_pca_residual,9,0.15600326284766197,0.22830579833809309,5.6086112574238456e-05,pr_auc_delta_vs_frozen_ar,0.0019633593037724495,0.24108737707138062,0.9863938689231873,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,shuffled_pca_residual,10,0.15641352534294128,0.22830900821594752,5.929599042867051e-05,pr_auc_delta_vs_frozen_ar,0.0019668445456773043,0.24754740297794342,0.9897583723068237,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,shuffled_pca_residual,11,0.15616156999021769,0.22830920848157654,5.949625605769504e-05,pr_auc_delta_vs_frozen_ar,0.0019717204850167036,0.25350242853164673,0.9922385215759277,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,shuffled_pca_residual,12,0.15598337911069393,0.22830726170102572,5.754947550687395e-05,pr_auc_delta_vs_frozen_ar,0.001976280240342021,0.25880518555641174,0.9939510226249695,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,shuffled_pca_residual,13,0.15610785130411386,0.22830543612233323,5.572389681438028e-05,pr_auc_delta_vs_frozen_ar,0.00198220182210207,0.26384612917900085,0.9953505992889404,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,shuffled_pca_residual,14,0.15611870028078556,0.22830324273825925,5.353051274040177e-05,pr_auc_delta_vs_frozen_ar,0.0019893415737897158,0.26861414313316345,0.9964014291763306,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,shuffled_pca_residual,15,0.15588907804340124,0.22830716583124744,5.745360572859126e-05,pr_auc_delta_vs_frozen_ar,0.001994804246351123,0.27291175723075867,0.9971801042556763,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,shuffled_pca_residual,16,0.1560738617554307,0.22830468928187758,5.4977056358734844e-05,pr_auc_delta_vs_frozen_ar,0.0020026019774377346,0.2769317626953125,0.9977743625640869,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,shuffled_pca_residual,17,0.15616366919130087,0.2283033934482745,5.368122275564713e-05,pr_auc_delta_vs_frozen_ar,0.0020096052903681993,0.2806398868560791,0.9982315897941589,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,shuffled_pca_residual,18,0.15593444555997849,0.22830246422702966,5.27520015108085e-05,pr_auc_delta_vs_frozen_ar,0.002017247723415494,0.28413787484169006,0.9985762238502502,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,shuffled_pca_residual,19,0.15595680009573698,0.22830201833953268,5.230611401382812e-05,pr_auc_delta_vs_frozen_ar,0.002025902969762683,0.2873683273792267,0.9988417029380798,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,random_pca_residual,1,0.15633870381861925,0.22826765497879656,1.7942753277711e-05,pr_auc_delta_vs_frozen_ar,0.0018131266115233302,0.022698918357491493,0.051978543400764465,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,random_pca_residual,2,0.15624081529676914,0.22830669979237495,5.698756685609818e-05,pr_auc_delta_vs_frozen_ar,0.0018471487564966083,0.03950750455260277,0.1590999811887741,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,random_pca_residual,3,0.15634407941251993,0.2283157847898969,6.607256437804465e-05,pr_auc_delta_vs_frozen_ar,0.0018881232244893909,0.09654824435710907,0.5185101628303528,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,random_pca_residual,4,0.15612246468663216,0.22832134836695323,7.163614143437802e-05,pr_auc_delta_vs_frozen_ar,0.0019305720925331116,0.1659943014383316,0.8539654016494751,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,random_pca_residual,5,0.15642185229808092,0.2283249669055486,7.525468002975155e-05,pr_auc_delta_vs_frozen_ar,0.001961629604920745,0.20384128391742706,0.9458852410316467,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,random_pca_residual,6,0.15590558294206858,0.2283283607096531,7.864848413424719e-05,pr_auc_delta_vs_frozen_ar,0.00196283170953393,0.2179844230413437,0.9657866954803467,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,random_pca_residual,7,0.15585105586797,0.2283238273739329,7.411514841404454e-05,pr_auc_delta_vs_frozen_ar,0.0019550088327378035,0.22589170932769775,0.9738898873329163,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,random_pca_residual,8,0.15614434331655502,0.22832356241313126,7.385018761241202e-05,pr_auc_delta_vs_frozen_ar,0.001956905471161008,0.23352287709712982,0.9804669618606567,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,random_pca_residual,9,0.15600345190614462,0.22832395257414606,7.424034862721363e-05,pr_auc_delta_vs_frozen_ar,0.001962722046300769,0.2408488541841507,0.9854399561882019,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,random_pca_residual,10,0.15641396772116423,0.22832775728903704,7.804506351818952e-05,pr_auc_delta_vs_frozen_ar,0.001966118812561035,0.2472919076681137,0.9889217019081116,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,random_pca_residual,11,0.15616210270673037,0.22832341239256568,7.370016704683069e-05,pr_auc_delta_vs_frozen_ar,0.001970993122085929,0.25300854444503784,0.9914886355400085,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,random_pca_residual,12,0.15598365850746632,0.22832024650399357,7.053427847472649e-05,pr_auc_delta_vs_frozen_ar,0.00197524088434875,0.25832876563072205,0.9934088587760925,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,random_pca_residual,13,0.1561082825064659,0.22831587325496205,6.61610294432069e-05,pr_auc_delta_vs_frozen_ar,0.0019812334794551134,0.26326972246170044,0.9948603510856628,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,random_pca_residual,14,0.15611953660845757,0.2283127595715489,6.304734603004847e-05,pr_auc_delta_vs_frozen_ar,0.0019884584471583366,0.26792779564857483,0.9960203170776367,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,label_permutation_residual,1,0.19222895335406065,0.10203428555070948,-3.546867676720855e-05,pr_auc_delta_vs_frozen_ar,0.001808862085454166,0.02297760173678398,0.05389563739299774,permuted_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,label_permutation_residual,2,0.19189734105020761,0.10203283464199575,-3.691958548093788e-05,pr_auc_delta_vs_frozen_ar,0.0018377219093963504,0.031013086438179016,0.09683240205049515,permuted_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,label_permutation_residual,3,0.19225733540952206,0.1020325877662662,-3.716646121049161e-05,pr_auc_delta_vs_frozen_ar,0.0018762840190902352,0.06886421889066696,0.29424041509628296,permuted_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,label_permutation_residual,4,0.19205264002084732,0.10203095463896672,-3.879958850996901e-05,pr_auc_delta_vs_frozen_ar,0.0019183027325198054,0.13721531629562378,0.6708685159683228,permuted_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,label_permutation_residual,5,0.19224328640848398,0.10203025719197105,-3.9497035505639544e-05,pr_auc_delta_vs_frozen_ar,0.0019573841709643602,0.20264214277267456,0.8897480368614197,permuted_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,label_permutation_residual,6,0.19193530082702637,0.10203026598245317,-3.948824502351955e-05,pr_auc_delta_vs_frozen_ar,0.001971734454855323,0.24222223460674286,0.9532536864280701,permuted_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,label_permutation_residual,7,0.19213295448571444,0.10203074084212622,-3.901338535046428e-05,pr_auc_delta_vs_frozen_ar,0.0019645942375063896,0.26405826210975647,0.9737802147865295,permuted_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,label_permutation_residual,8,0.19201073423027992,0.10203112539707859,-3.862883039809639e-05,pr_auc_delta_vs_frozen_ar,0.001971712801605463,0.2822886109352112,0.9845427870750427,permuted_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,train_only_video_mean_residual,1,0.15633864048868418,0.22831304076814013,6.332854262128262e-05,pr_auc_delta_vs_frozen_ar,0.0018172170966863632,0.024017993360757828,0.0549154207110405,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,train_only_video_mean_residual,2,0.1562411729246378,0.2282695588763013,1.984665078244574e-05,pr_auc_delta_vs_frozen_ar,0.0018524829065427184,0.03139215707778931,0.09122191369533539,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,train_only_video_mean_residual,3,0.1563544450327754,0.2282317674174837,-1.794480803515852e-05,pr_auc_delta_vs_frozen_ar,0.001893157372251153,0.049620192497968674,0.18383890390396118,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,train_only_video_mean_residual,4,0.1561750452965498,0.22822269177226323,-2.7020453255616195e-05,pr_auc_delta_vs_frozen_ar,0.0019351128721609712,0.06914222240447998,0.396533340215683,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,train_only_video_mean_residual,5,0.15650666691362858,0.22822536964353474,-2.4342581984110323e-05,pr_auc_delta_vs_frozen_ar,0.001974391518160701,0.08713455498218536,0.6209313273429871,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,train_only_video_mean_residual,6,0.1559767834842205,0.2282161995108463,-3.3512714672556676e-05,pr_auc_delta_vs_frozen_ar,0.002006977330893278,0.10662278532981873,0.7596995830535889,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,train_only_video_mean_residual,7,0.15590570867061615,0.2282109160067288,-3.879621879004924e-05,pr_auc_delta_vs_frozen_ar,0.002032077871263027,0.12613660097122192,0.8548407554626465,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,train_only_video_mean_residual,8,0.15618092566728592,0.22819974437389495,-4.996785162389439e-05,pr_auc_delta_vs_frozen_ar,0.0020565625745803118,0.14406247437000275,0.9254628419876099,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,train_only_video_mean_residual,9,0.15602122712880373,0.22819918230336722,-5.052992215162644e-05,pr_auc_delta_vs_frozen_ar,0.0020789094269275665,0.1578504592180252,0.9430608749389648,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,diagnostics_only_residual,1,0.1563387829810381,0.2283069257480228,5.721352250395717e-05,pr_auc_delta_vs_frozen_ar,0.0017966115847229958,0.02008361928164959,0.02760748378932476,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,diagnostics_only_residual,2,0.15624136477708817,0.2283143078052707,6.459557975185826e-05,pr_auc_delta_vs_frozen_ar,0.0018275401089340448,0.026687419041991234,0.0697537437081337,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,diagnostics_only_residual,3,0.15635282453149557,0.22832222362769466,7.251140217581775e-05,pr_auc_delta_vs_frozen_ar,0.0018677553161978722,0.06638631969690323,0.2976868152618408,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,diagnostics_only_residual,4,0.1561518181115389,0.22832483058341194,7.511835789308918e-05,pr_auc_delta_vs_frozen_ar,0.0019102586666122079,0.14437879621982574,0.7204427123069763,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,diagnostics_only_residual,5,0.15644406247884035,0.22832978527686637,8.00730513475234e-05,pr_auc_delta_vs_frozen_ar,0.0019505753880366683,0.20044592022895813,0.9150790572166443,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,diagnostics_only_residual,6,0.15590820461511612,0.22832657524402422,7.686301850537425e-05,pr_auc_delta_vs_frozen_ar,0.001975700492039323,0.2256716638803482,0.9609739184379578,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,diagnostics_only_residual,7,0.1558548230677843,0.22832399472964407,7.428250412522264e-05,pr_auc_delta_vs_frozen_ar,0.001975541701540351,0.23645047843456268,0.9737051129341125,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,diagnostics_only_residual,8,0.15614826418459415,0.22832509378484991,7.538155933106694e-05,pr_auc_delta_vs_frozen_ar,0.00197136914357543,0.24365152418613434,0.9802529811859131,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,diagnostics_only_residual,9,0.15600835718214512,0.22831802780506663,6.831557954778411e-05,pr_auc_delta_vs_frozen_ar,0.0019732608925551176,0.25078001618385315,0.9854770302772522,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,diagnostics_only_residual,10,0.15641978196799755,0.2283164415586469,6.672933312804052e-05,pr_auc_delta_vs_frozen_ar,0.001976139610633254,0.25735846161842346,0.9892994165420532,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,diagnostics_only_residual,11,0.15616874117404222,0.2283135879770719,6.38757515530608e-05,pr_auc_delta_vs_frozen_ar,0.001979910535737872,0.2632301449775696,0.9920251369476318,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,diagnostics_only_residual,12,0.15599106810986996,0.228315200340074,6.548811455514558e-05,pr_auc_delta_vs_frozen_ar,0.0019822532776743174,0.26845070719718933,0.9939621686935425,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260626,diagnostics_only_residual,13,0.1561167510226369,0.22831172415273643,6.20119272175812e-05,pr_auc_delta_vs_frozen_ar,0.0019857182633131742,0.27329087257385254,0.9953750967979431,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,real_residual,1,0.15611991938203573,0.22819156562120319,4.5250658032014446e-05,pr_auc_delta_vs_frozen_ar,0.0018029125640168786,0.02012668550014496,0.04923678934574127,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,real_residual,2,0.1560036465525627,0.22824462419616753,9.830923299636307e-05,pr_auc_delta_vs_frozen_ar,0.0018353363266214728,0.04006737098097801,0.1878441870212555,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,real_residual,3,0.15608008857816458,0.2282641849357479,0.00011786997257673404,pr_auc_delta_vs_frozen_ar,0.0018757147481665015,0.09887444972991943,0.5967316627502441,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,real_residual,4,0.15579014737159014,0.2282584966264668,0.00011218166329562962,pr_auc_delta_vs_frozen_ar,0.0019176047062501311,0.15882991254329681,0.8736969232559204,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,real_residual,5,0.155996510758996,0.22824911894312588,0.00010280397995471313,pr_auc_delta_vs_frozen_ar,0.0019502120558172464,0.17752090096473694,0.912769079208374,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,real_residual,6,0.1557801328599453,0.22826231087455515,0.00011599591138397591,pr_auc_delta_vs_frozen_ar,0.0019678387325257063,0.15955018997192383,0.8609951138496399,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,real_residual,7,0.15577884763479233,0.2282853960272889,0.00013908106411772425,pr_auc_delta_vs_frozen_ar,0.001988151343539357,0.13462981581687927,0.770713210105896,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,real_residual,8,0.15577465668320656,0.22829068019786208,0.000144365234690913,pr_auc_delta_vs_frozen_ar,0.0020138651598244905,0.11849862337112427,0.6953936815261841,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,real_residual,9,0.15582492761313915,0.22829342300740257,0.00014710804423140322,pr_auc_delta_vs_frozen_ar,0.0020356259774416685,0.10805072635412216,0.6406691074371338,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,real_residual,10,0.15572689287364483,0.22829217577021632,0.0001458608070451506,pr_auc_delta_vs_frozen_ar,0.0020554070360958576,0.09963028132915497,0.5873686671257019,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,real_residual,11,0.15584272146224976,0.22828926859550291,0.00014295363233174374,pr_auc_delta_vs_frozen_ar,0.0020727859809994698,0.09616287797689438,0.5633887648582458,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,real_residual,12,0.15563214663416147,0.22828831352779808,0.00014199856462690508,pr_auc_delta_vs_frozen_ar,0.0020872829481959343,0.09233062714338303,0.5334588885307312,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,real_residual,13,0.15559115260839462,0.22828547657049553,0.00013916160732435623,pr_auc_delta_vs_frozen_ar,0.0021002404391765594,0.09048189967870712,0.5218265056610107,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,real_residual,14,0.15556760225445032,0.22827201229642693,0.00012569733325576427,pr_auc_delta_vs_frozen_ar,0.002114292234182358,0.09050318598747253,0.5195459127426147,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,real_residual,15,0.1558444695547223,0.22826768229989777,0.00012136733672660216,pr_auc_delta_vs_frozen_ar,0.0021252399310469627,0.08755055069923401,0.5010335445404053,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,real_residual,16,0.1557186208665371,0.22826712778781105,0.00012081282463988208,pr_auc_delta_vs_frozen_ar,0.0021380928810685873,0.0879255011677742,0.5033516883850098,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,real_residual,17,0.15586850699037313,0.2282644607053882,0.00011814574221702401,pr_auc_delta_vs_frozen_ar,0.0021481618750840425,0.0861010029911995,0.49268579483032227,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,shuffled_pca_residual,1,0.15611996036022902,0.22818071729539524,3.440233222407052e-05,pr_auc_delta_vs_frozen_ar,0.0017982152057811618,0.021604960784316063,0.05264437198638916,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,shuffled_pca_residual,2,0.1560040982440114,0.22821344081997902,6.71258568078481e-05,pr_auc_delta_vs_frozen_ar,0.001827905885875225,0.0415092334151268,0.17337581515312195,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,shuffled_pca_residual,3,0.15608995407819748,0.2282174463608147,7.113139764353127e-05,pr_auc_delta_vs_frozen_ar,0.0018681949004530907,0.10189268738031387,0.5439509749412537,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,shuffled_pca_residual,4,0.15582584496587515,0.2282137695542029,6.745459103171814e-05,pr_auc_delta_vs_frozen_ar,0.0019099293276667595,0.17137616872787476,0.865152895450592,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,shuffled_pca_residual,5,0.15605231560766697,0.2281979215136822,5.160655051103524e-05,pr_auc_delta_vs_frozen_ar,0.0019391672685742378,0.206672802567482,0.9479984641075134,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,shuffled_pca_residual,6,0.15585905872285366,0.2282013032208572,5.498825768601723e-05,pr_auc_delta_vs_frozen_ar,0.001937616034410894,0.21860292553901672,0.9645177721977234,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,shuffled_pca_residual,7,0.15588277764618397,0.22819927700983977,5.296204666860316e-05,pr_auc_delta_vs_frozen_ar,0.0019328754860907793,0.22615961730480194,0.9728511571884155,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,shuffled_pca_residual,8,0.15589717403054237,0.22819759998474132,5.128502157014658e-05,pr_auc_delta_vs_frozen_ar,0.0019365818006917834,0.23351876437664032,0.9795524477958679,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,shuffled_pca_residual,9,0.15596693102270365,0.2281999208051846,5.360584201341556e-05,pr_auc_delta_vs_frozen_ar,0.0019415993010625243,0.2405344396829605,0.9845757484436035,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,shuffled_pca_residual,10,0.15588448848575354,0.22819758463493925,5.1269671768078284e-05,pr_auc_delta_vs_frozen_ar,0.0019455982837826014,0.24662528932094574,0.9881047010421753,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,shuffled_pca_residual,11,0.15600979141891003,0.2281930621879049,4.674722473371751e-05,pr_auc_delta_vs_frozen_ar,0.001950124162249267,0.25180158019065857,0.990634560585022,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,random_pca_residual,1,0.15611995104700327,0.22818162420413068,3.530924095951349e-05,pr_auc_delta_vs_frozen_ar,0.0017973942449316382,0.021645545959472656,0.05333787202835083,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,random_pca_residual,2,0.15600408613681793,0.22820712803994303,6.081307677185954e-05,pr_auc_delta_vs_frozen_ar,0.001827319385483861,0.041854068636894226,0.17769406735897064,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,random_pca_residual,3,0.1560900555923581,0.2282177401556325,7.14251924613385e-05,pr_auc_delta_vs_frozen_ar,0.0018675059545785189,0.1024419292807579,0.552035927772522,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,random_pca_residual,4,0.15582574345171452,0.22819860830780875,5.229334463757729e-05,pr_auc_delta_vs_frozen_ar,0.001909314887598157,0.17092671990394592,0.8664751648902893,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,random_pca_residual,5,0.15605225041508675,0.22820127726008246,5.496229691129284e-05,pr_auc_delta_vs_frozen_ar,0.0019385518971830606,0.20583069324493408,0.9479336738586426,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,random_pca_residual,6,0.1558588333427906,0.22819426569434437,4.795073117319637e-05,pr_auc_delta_vs_frozen_ar,0.0019372844835743308,0.21723708510398865,0.9632263779640198,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,random_pca_residual,7,0.1558829229325056,0.22819184437950946,4.552941633828578e-05,pr_auc_delta_vs_frozen_ar,0.0019327681511640549,0.22450660169124603,0.9713543057441711,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,random_pca_residual,8,0.15589743480086327,0.22819164537818193,4.5330415010758074e-05,pr_auc_delta_vs_frozen_ar,0.0019361646845936775,0.23208428919315338,0.9783726930618286,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,random_pca_residual,9,0.15596698876470327,0.22819561188557513,4.9296922403962995e-05,pr_auc_delta_vs_frozen_ar,0.001941233524121344,0.23899763822555542,0.9837225675582886,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,random_pca_residual,10,0.15588475950062275,0.2281932651186941,4.6950155522917925e-05,pr_auc_delta_vs_frozen_ar,0.0019453130662441254,0.24529732763767242,0.9875855445861816,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,random_pca_residual,11,0.156009828671813,0.22819443008094417,4.811511777300104e-05,pr_auc_delta_vs_frozen_ar,0.0019495481392368674,0.25076282024383545,0.9903297424316406,true_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,label_permutation_residual,1,0.19178076274693012,0.10333948982442515,-2.3317077038106926e-05,pr_auc_delta_vs_frozen_ar,0.001796670607291162,0.01913273148238659,0.04156866297125816,permuted_inner_val_labels_targets,
future_arousal_max_delta_rows_4_10_train_q90,binary,20260627,label_permutation_residual,2,0.19188417680561543,0.10334870699858437,-1.4099902878886295e-05,pr_auc_delta_vs_frozen_ar,0.0018203093204647303,0.02714628539979458,0.10071392357349396,permuted_inner_val_labels_targets,
