validation_protocol,actual_validation_protocol,fold,seed,variant_name,control_type,epoch,train_loss,inner_val_pr_auc,inner_val_delta_vs_frozen_ar,true_inner_val_pr_auc,true_inner_val_delta_vs_frozen_ar,frozen_ar_inner_val_pr_auc,true_frozen_ar_inner_val_pr_auc,alpha,gate_mean,gate_p95
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,shuffled_pca_residual,9,0.1532654669135809,0.23898746476818544,0.0002816829717342262,0.23898746476818544,0.0002816829717342262,0.23870578179645122,0.23870578179645122,0.001960071735084057,0.16754300892353058,0.8491880893707275
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,shuffled_pca_residual,10,0.15329549740999937,0.23898614821670894,0.0002803664202577216,0.23898614821670894,0.0002803664202577216,0.23870578179645122,0.23870578179645122,0.001980214612558484,0.1725991815328598,0.8644133806228638
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,shuffled_pca_residual,11,0.15324745886027813,0.2389836310570886,0.00027784926063739723,0.2389836310570886,0.00027784926063739723,0.23870578179645122,0.23870578179645122,0.0019984941463917494,0.17600488662719727,0.8743717074394226
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,shuffled_pca_residual,12,0.15326432883739471,0.23898190485347037,0.0002761230570191564,0.23898190485347037,0.0002761230570191564,0.23870578179645122,0.23870578179645122,0.0020179064013063908,0.1813628226518631,0.8895959854125977
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,shuffled_pca_residual,13,0.15326244290918112,0.23898225058470868,0.00027646878825746124,0.23898225058470868,0.00027646878825746124,0.23870578179645122,0.23870578179645122,0.0020375330932438374,0.18734382092952728,0.9046041965484619
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,shuffled_pca_residual,14,0.15326979104429483,0.2389829035747146,0.00027712177826338946,0.2389829035747146,0.00027712177826338946,0.23870578179645122,0.23870578179645122,0.0020556687377393246,0.1926625370979309,0.9171772599220276
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,shuffled_pca_residual,15,0.15322247706353664,0.23898233077233708,0.0002765489758858597,0.23898233077233708,0.0002765489758858597,0.23870578179645122,0.23870578179645122,0.002075263997539878,0.1994316726922989,0.9313217401504517
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,shuffled_pca_residual,16,0.15326953679323196,0.2389822064977583,0.00027642470130709307,0.2389822064977583,0.00027642470130709307,0.23870578179645122,0.23870578179645122,0.002092070644721389,0.20380106568336487,0.9395792484283447
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,shuffled_pca_residual,17,0.1532768104225397,0.23898026637181996,0.00027448457536874415,0.23898026637181996,0.00027448457536874415,0.23870578179645122,0.23870578179645122,0.0021101220045238733,0.20984947681427002,0.9500760436058044
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,random_pca_residual,1,0.15330133959650993,0.2389509887888581,0.0002452069924068767,0.2389509887888581,0.0002452069924068767,0.23870578179645122,0.23870578179645122,0.0017885981360450387,0.02108302339911461,0.0496252104640007
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,random_pca_residual,2,0.15330246277153492,0.23897063177675004,0.0002648499802988258,0.23897063177675004,0.0002648499802988258,0.23870578179645122,0.23870578179645122,0.0017893606564030051,0.029529187828302383,0.10237237811088562
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,random_pca_residual,3,0.1532183475792408,0.23897445081908017,0.0002686690226289534,0.23897445081908017,0.0002686690226289534,0.23870578179645122,0.23870578179645122,0.0018141126492992043,0.05991066247224808,0.2886752784252167
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,random_pca_residual,4,0.15329314302653074,0.23898318667002538,0.0002774048735741663,0.23898318667002538,0.0002774048735741663,0.23870578179645122,0.23870578179645122,0.0018498726421967149,0.11837425082921982,0.633193850517273
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,random_pca_residual,5,0.15325915720313787,0.2389892782937535,0.0002834964973022769,0.2389892782937535,0.0002834964973022769,0.23870578179645122,0.23870578179645122,0.0018801821861416101,0.15624283254146576,0.807664692401886
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,random_pca_residual,6,0.1532863713800907,0.23899661196040134,0.0002908301639501232,0.23899661196040134,0.0002908301639501232,0.23870578179645122,0.23870578179645122,0.001898569636978209,0.16025720536708832,0.8221931457519531
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,random_pca_residual,7,0.1532566025853157,0.23899368610940708,0.00028790431295586116,0.23899368610940708,0.00028790431295586116,0.23870578179645122,0.23870578179645122,0.0019193306798115373,0.16203740239143372,0.8283085823059082
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,random_pca_residual,8,0.15324985142797232,0.23899333975322737,0.00028755795677615215,0.23899333975322737,0.00028755795677615215,0.23870578179645122,0.23870578179645122,0.0019379350123926997,0.16412509977817535,0.8351166248321533
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,random_pca_residual,9,0.15326537191867828,0.2389930621162214,0.0002872803197701834,0.2389930621162214,0.0002872803197701834,0.23870578179645122,0.23870578179645122,0.0019582342356443405,0.16709809005260468,0.845384955406189
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,random_pca_residual,10,0.15329544059932232,0.23899255669380817,0.00028677489735695616,0.23899255669380817,0.00028677489735695616,0.23870578179645122,0.23870578179645122,0.001978725427761674,0.17157310247421265,0.8598913550376892
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,random_pca_residual,11,0.15324737690389156,0.23899382264862243,0.0002880408521712119,0.23899382264862243,0.0002880408521712119,0.23870578179645122,0.23870578179645122,0.001996504608541727,0.17381848394870758,0.8656898140907288
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,random_pca_residual,12,0.15326430648565292,0.23899244453803656,0.0002866627415853418,0.23899244453803656,0.0002866627415853418,0.23870578179645122,0.23870578179645122,0.0020155473612248898,0.17893089354038239,0.8804695010185242
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,random_pca_residual,13,0.15326241310685873,0.2389919684823961,0.00028618668594487806,0.2389919684823961,0.00028618668594487806,0.23870578179645122,0.23870578179645122,0.0020349465776234865,0.18307426571846008,0.8915690779685974
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,random_pca_residual,14,0.1532698031514883,0.23899480777062876,0.0002890259741775425,0.23899480777062876,0.0002890259741775425,0.23870578179645122,0.23870578179645122,0.0020529020112007856,0.18724900484085083,0.9027601480484009
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_residual_permuted_inner_val_selection,1,0.19113001506775618,0.10300957936223912,2.963380450746178e-05,0.2388076415344529,0.00010185973800169723,0.10297994555773166,0.23870578179645122,0.0017857811180874705,0.01943710818886757,0.03623592481017113
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_residual_permuted_inner_val_selection,2,0.19111889693886042,0.10300954418334586,2.959862561420501e-05,0.2388200738729893,0.00011429207653809725,0.10297994555773166,0.23870578179645122,0.0017712878761813045,0.019554948434233665,0.03735697641968727
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_residual_permuted_inner_val_selection,3,0.19110659509897232,0.10301054109449286,3.0595536761199305e-05,0.23883200684152084,0.0001262250450696223,0.10297994555773166,0.23870578179645122,0.0017596796387806535,0.0197808425873518,0.03918733447790146
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_residual_permuted_inner_val_selection,4,0.19110823888331652,0.1030111766154378,3.12310577061381e-05,0.23884785017336985,0.0001420683769186304,0.10297994555773166,0.23870578179645122,0.0017513905186206102,0.02019595168530941,0.04241596907377243
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_residual_permuted_inner_val_selection,5,0.1911686286330223,0.10301116474258984,3.121918485818331e-05,0.23886778830114183,0.00016200650469061495,0.10297994555773166,0.23870578179645122,0.0017455114284530282,0.020888295024633408,0.04748348146677017
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_residual_permuted_inner_val_selection,6,0.1910888459533453,0.10301065571086537,3.071015313371728e-05,0.2388929149794188,0.00018713318296759152,0.10297994555773166,0.23870578179645122,0.0017442787066102028,0.02277754619717598,0.060649387538433075
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_residual_permuted_inner_val_selection,7,0.19114553183317184,0.10300892369638988,2.897813865822274e-05,0.23891621455049128,0.000210432754040063,0.10297994555773166,0.23870578179645122,0.0017459196969866753,0.0269542895257473,0.08743713051080704
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_residual_permuted_inner_val_selection,8,0.19108606595546007,0.10300728579792238,2.7340240190729115e-05,0.23893390228766448,0.00022812049121326283,0.10297994555773166,0.23870578179645122,0.001756723620928824,0.03970532864332199,0.16493406891822815
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_residual_permuted_inner_val_selection,9,0.19117106776684523,0.10300524651702492,2.5300959293261815e-05,0.238950818334398,0.0002450365379467745,0.10297994555773166,0.23870578179645122,0.0017787603428587317,0.07088806480169296,0.3573002219200134
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_residual_permuted_inner_val_selection,10,0.19113696552813053,0.10300292970602568,2.2984148294019624e-05,0.23896077195979615,0.0002549901633449314,0.10297994555773166,0.23870578179645122,0.0018097201827913523,0.11835917830467224,0.6399615406990051
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_residual_permuted_inner_val_selection,11,0.19119497667998075,0.10300318418320434,2.3238625472682406e-05,0.2389742284974534,0.0002684467010021785,0.10297994555773166,0.23870578179645122,0.001843324163928628,0.16067267954349518,0.8353828191757202
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_residual_permuted_inner_val_selection,12,0.19112412072718143,0.10300159502830869,2.1649470577034258e-05,0.2389725964099036,0.00026681461345237634,0.10297994555773166,0.23870578179645122,0.0018764336127787828,0.18943825364112854,0.9214112758636475
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_fixed_epoch_audit,1,0.1912746662274003,0.09900590546184149,2.008320267088415e-06,0.23881556598069137,0.00010978418424015257,0.0990038971415744,0.23870578179645122,0.001785679953172803,0.019469957798719406,0.0366763100028038
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_fixed_epoch_audit,2,0.19131230097264051,0.09900639375313797,2.496611563568285e-06,0.23884164510769162,0.0001358633112404084,0.0990038971415744,0.23870578179645122,0.001771175186149776,0.019876280799508095,0.0398494116961956
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_fixed_epoch_audit,3,0.19124394562095404,0.09900494068400889,1.0435424344923394e-06,0.2388666517912983,0.00016086999484707376,0.0990038971415744,0.23870578179645122,0.0017607547342777252,0.020668936893343925,0.04559332877397537
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_fixed_epoch_audit,4,0.1913205087184906,0.0990037374047763,-1.5973679809433428e-07,0.23889236891218604,0.00018658711573482645,0.0990038971415744,0.23870578179645122,0.0017565878806635737,0.022896064445376396,0.06070801615715027
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_fixed_epoch_audit,5,0.19119268842041492,0.09900250654928916,-1.3905922852386343e-06,0.2389130712803625,0.00020728948391127155,0.0990038971415744,0.23870578179645122,0.0017568273469805717,0.027464913204312325,0.08918429911136627
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_fixed_epoch_audit,6,0.19130465481430292,0.09900055709464392,-3.340046930477847e-06,0.23893224362751567,0.00022646183106445061,0.0990038971415744,0.23870578179645122,0.0017653020331636071,0.03859616816043854,0.15566818416118622
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_fixed_epoch_audit,7,0.19118566997349262,0.09899911807699,-4.779064584403692e-06,0.2389472655938685,0.00024148379741728565,0.0990038971415744,0.23870578179645122,0.0017871372401714325,0.06728708744049072,0.33025097846984863
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_fixed_epoch_audit,8,0.1912637734785676,0.09899954501323635,-4.352128338047656e-06,0.23895666101944268,0.00025087922299146803,0.0990038971415744,0.23870578179645122,0.0018113696714863181,0.10409797728061676,0.5527607202529907
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_fixed_epoch_audit,9,0.1912585934624076,0.09899928131310581,-4.615828468584882e-06,0.23895886216586754,0.00025308036941631973,0.0990038971415744,0.23870578179645122,0.0018379800021648407,0.14016330242156982,0.7423072457313538
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,1,0.15330137219280005,0.23894982716642393,0.00024404536997271742,0.23894982716642393,0.00024404536997271742,0.23870578179645122,0.23870578179645122,0.0017847266281023622,0.01959887519478798,0.03753228113055229
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,2,0.15330251678824425,0.2389673296018839,0.0002615478054326936,0.2389673296018839,0.0002615478054326936,0.23870578179645122,0.23870578179645122,0.0017761903582140803,0.020725473761558533,0.04027774930000305
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,3,0.15321867633610964,0.23896701726386765,0.00026123546741643744,0.23896701726386765,0.00026123546741643744,0.23870578179645122,0.23870578179645122,0.0017878981307148933,0.024782849475741386,0.050895653665065765
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,4,0.1532950010150671,0.23897207340434135,0.00026629160789012896,0.23897207340434135,0.00026629160789012896,0.23870578179645122,0.23870578179645122,0.0018162875203415751,0.03187558799982071,0.06458253413438797
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,5,0.15326253697276115,0.23896294987001482,0.0002571680735636017,0.23896294987001482,0.0002571680735636017,0.23870578179645122,0.23870578179645122,0.0018501647282391787,0.03922412171959877,0.08722870796918869
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,6,0.15328959375619888,0.23894739166459317,0.00024160986814195096,0.23894739166459317,0.00024160986814195096,0.23870578179645122,0.23870578179645122,0.0018817171221598983,0.04314371570944786,0.11067087203264236
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,7,0.153259071521461,0.23893492787279336,0.00022914607634214046,0.23893492787279336,0.00022914607634214046,0.23870578179645122,0.23870578179645122,0.0019101615762338042,0.04423527419567108,0.1488623321056366
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,8,0.15325139742344618,0.23892011204092056,0.00021433024446934623,0.23892011204092056,0.00021433024446934623,0.23870578179645122,0.23870578179645122,0.0019377125427126884,0.04675206169486046,0.17740865051746368
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,9,0.1532655544579029,0.23891739322893848,0.00021161143248726866,0.23891739322893848,0.00021161143248726866,0.23870578179645122,0.23870578179645122,0.001962937181815505,0.05271024629473686,0.23589347302913666
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,10,0.1532939886674285,0.23890656060740662,0.00020077881095539873,0.23890656060740662,0.00020077881095539873,0.23870578179645122,0.23870578179645122,0.0019865469075739384,0.060002394020557404,0.2758457362651825
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,11,0.15324428863823414,0.23890590283070332,0.0002001210342520987,0.23890590283070332,0.0002001210342520987,0.23870578179645122,0.23870578179645122,0.0020127189345657825,0.06868379563093185,0.343233585357666
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,12,0.15325893741101027,0.23890001748973363,0.00019423569328241852,0.23890001748973363,0.00019423569328241852,0.23870578179645122,0.23870578179645122,0.0020355181768536568,0.07601059228181839,0.4142225384712219
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,1,0.15330138709396124,0.2389318247845036,0.00022604298805237177,0.2389318247845036,0.00022604298805237177,0.23870578179645122,0.23870578179645122,0.0017834532773122191,0.019263584166765213,0.035297051072120667
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,2,0.15330254938453436,0.23896245937794836,0.00025667758149713893,0.23896245937794836,0.00025667758149713893,0.23870578179645122,0.23870578179645122,0.001770901377312839,0.019587676972150803,0.03737403824925423
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,3,0.1532187955453992,0.23897612040831037,0.00027033861185915553,0.23897612040831037,0.00027033861185915553,0.23870578179645122,0.23870578179645122,0.0017702578334137797,0.020902764052152634,0.045967213809490204
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,4,0.15329553373157978,0.23896466446921893,0.0002588826727677185,0.23896466446921893,0.0002588826727677185,0.23870578179645122,0.23870578179645122,0.0017823193920776248,0.023520933464169502,0.06213732063770294
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,5,0.15326393488794565,0.2389528206011202,0.0002470388046689753,0.2389528206011202,0.0002470388046689753,0.23870578179645122,0.23870578179645122,0.0018065525218844414,0.028720388188958168,0.08859937638044357
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,6,0.15329185128211975,0.23894765852045186,0.0002418767240006392,0.23894765852045186,0.0002418767240006392,0.23870578179645122,0.23870578179645122,0.0018394681392237544,0.03918062895536423,0.13443121314048767
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,7,0.15326157957315445,0.2389448156068395,0.00023903381038828386,0.2389448156068395,0.00023903381038828386,0.23870578179645122,0.23870578179645122,0.0018753883196040988,0.05446717143058777,0.22146481275558472
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,8,0.1532532200217247,0.23892956129010068,0.00022377949364946192,0.23892956129010068,0.00022377949364946192,0.23870578179645122,0.23870578179645122,0.0019125078106299043,0.07529444247484207,0.36740362644195557
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,9,0.15326531417667866,0.23891825406967196,0.0002124722732207429,0.23891825406967196,0.0002124722732207429,0.23870578179645122,0.23870578179645122,0.0019485069205984473,0.1012796014547348,0.562340497970581
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,10,0.15329077281057835,0.2389180731306043,0.00021229133415309742,0.2389180731306043,0.00021229133415309742,0.23870578179645122,0.23870578179645122,0.0019828423392027617,0.12507188320159912,0.7144681215286255
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,11,0.15323929488658905,0.2389223720132551,0.0002165902168038969,0.2389223720132551,0.0002165902168038969,0.23870578179645122,0.23870578179645122,0.0020135759841650724,0.14020252227783203,0.7863913774490356
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_residual,1,0.15330129954963923,0.23894510470668057,0.00023932291022935037,0.23894510470668057,0.00023932291022935037,0.23870578179645122,0.23870578179645122,0.0017951972549781203,0.024089476093649864,0.07895857095718384
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_residual,2,0.1533022429794073,0.2389699968948645,0.0002642150984132896,0.2389699968948645,0.0002642150984132896,0.23870578179645122,0.23870578179645122,0.0018108816584572196,0.046111736446619034,0.22424615919589996
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_residual,3,0.1532170819118619,0.2389915104917657,0.0002857286953144855,0.2389915104917657,0.0002857286953144855,0.23870578179645122,0.23870578179645122,0.001844744780100882,0.10104185342788696,0.5706626772880554
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_residual,4,0.15329136978834867,0.23899095027465578,0.0002851684782045616,0.23899095027465578,0.0002851684782045616,0.23870578179645122,0.23870578179645122,0.001874145702458918,0.14493197202682495,0.7930122017860413
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_residual,5,0.1532594170421362,0.2389891369308865,0.0002833551344352814,0.2389891369308865,0.0002833551344352814,0.23870578179645122,0.23870578179645122,0.0018887486075982451,0.15686924755573273,0.8381580710411072
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_residual,6,0.15328734926879406,0.23899699304699318,0.00029121125054196173,0.23899699304699318,0.00029121125054196173,0.23870578179645122,0.23870578179645122,0.001902701915241778,0.16319720447063446,0.8587679862976074
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_residual,7,0.15325806569308043,0.23900008715678525,0.0002943053603340351,0.23900008715678525,0.0002943053603340351,0.23870578179645122,0.23870578179645122,0.0019205206772312522,0.17287148535251617,0.8874010443687439
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_residual,8,0.15325163211673498,0.23899633533667897,0.0002905535402277504,0.23899633533667897,0.0002905535402277504,0.23870578179645122,0.23870578179645122,0.0019347844645380974,0.179278165102005,0.9038631916046143
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_residual,9,0.15326752327382565,0.23899377567172095,0.00028799387526973197,0.23899377567172095,0.00028799387526973197,0.23870578179645122,0.23870578179645122,0.0019511925056576729,0.18520542979240417,0.9176777601242065
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_residual,10,0.15329793561249971,0.23899453886732092,0.0002887570708696996,0.23899453886732092,0.0002887570708696996,0.23870578179645122,0.23870578179645122,0.0019679064862430096,0.1916782408952713,0.9313458800315857
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_residual,11,0.15325028728693724,0.23899719692814952,0.00029141513169830824,0.23899719692814952,0.00029141513169830824,0.23870578179645122,0.23870578179645122,0.001982565736398101,0.1969887763261795,0.9411484599113464
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_residual,12,0.1532676089555025,0.23900064008898725,0.00029485829253603213,0.23900064008898725,0.00029485829253603213,0.23870578179645122,0.23870578179645122,0.001998088089749217,0.20261543989181519,0.9507635831832886
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_residual,13,0.15326617006212473,0.23899681339922563,0.00029103160277441087,0.23899681339922563,0.00029103160277441087,0.23870578179645122,0.23870578179645122,0.0020140011329203844,0.208353191614151,0.9592878222465515
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_residual,14,0.15327403973788023,0.23899417696715303,0.00028839517070181064,0.23899417696715303,0.00028839517070181064,0.23870578179645122,0.23870578179645122,0.0020285495556890965,0.21345658600330353,0.965848982334137
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_residual,15,0.1532271234318614,0.23898997851058984,0.0002841967141386237,0.23898997851058984,0.0002841967141386237,0.23870578179645122,0.23870578179645122,0.002044260036200285,0.219481959939003,0.9727123975753784
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_residual,16,0.15327467117458582,0.23898981175290124,0.0002840299564500215,0.23898981175290124,0.0002840299564500215,0.23870578179645122,0.23870578179645122,0.00205773557536304,0.22477225959300995,0.9778415560722351
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_residual,17,0.15328235737979412,0.2389892648058025,0.0002834830093512708,0.2389892648058025,0.0002834830093512708,0.23870578179645122,0.23870578179645122,0.0020725836511701345,0.23091332614421844,0.9828823804855347
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_residual,18,0.15332451090216637,0.23899056174570876,0.00028477994925754646,0.23899056174570876,0.00028477994925754646,0.23870578179645122,0.23870578179645122,0.0020875120535492897,0.2375267893075943,0.9872399568557739
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_residual,19,0.1532516647130251,0.23899118196588298,0.0002854001694317654,0.23899118196588298,0.0002854001694317654,0.23870578179645122,0.23870578179645122,0.0021020809654146433,0.2439705729484558,0.9905524253845215
blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_residual,20,0.1532466560602188,0.23899106403487702,0.0002852822384258047,0.23899106403487702,0.0002852822384258047,0.23870578179645122,0.23870578179645122,0.002117473864927888,0.2509094178676605,0.9932676553726196
blocked_temporal_70_30,blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,real_residual,1,0.15324958506971598,0.23892747466149145,0.00022169286504022945,0.23892747466149145,0.00022169286504022945,0.23870578179645122,0.23870578179645122,0.001786838285624981,0.02081332728266716,0.04793335869908333
blocked_temporal_70_30,blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,real_residual,2,0.15326594933867455,0.23897515570658293,0.0002693739101317094,0.23897515570658293,0.0002693739101317094,0.23870578179645122,0.23870578179645122,0.0017927325097844005,0.031197167932987213,0.1128639280796051
