target_name,validation_protocol,feature_family,feature_name,pca_width,model_lane,folds,rows_test_total,mean_pr_auc,std_pr_auc,min_pr_auc,max_pr_auc,mean_roc_auc,mean_f1,mean_balanced_accuracy,mean_precision,mean_recall,mean_top_1pct_recall,mean_top_5pct_recall,mean_top_10pct_recall,mean_delta_mae,mean_delta_mse,mean_delta_pearson,ar_only_mean_pr_auc,delta_vs_AR_only,phase3_raw_cortical_pr_auc,phase3_AR_plus_raw_cortical_pr_auc,delta_vs_phase3_raw_cortical,delta_vs_phase3_AR_plus_raw_cortical
arousal_abs_delta_p4rows_train_q90,grouped_video,current,cortical_pca256_current,256,quality_motion_luma_only_control,5,235217,0.10670929017483921,0.003728387961444722,0.10169030274428514,0.11210407227851997,0.5117545468217475,0.18256019722404687,0.5053170607127754,0.10214365553831972,0.8589607497276119,0.012788364568568758,0.062370049603482317,0.11605423799408902,0.11463570847494893,0.020296240796923753,-0.029131019591720913,0.11818805812409112,-0.011478767949251914,0.1265,0.1273,-0.01979070982516079,-0.020590709825160786
arousal_abs_delta_p4rows_train_q90,grouped_video,current,cortical_pca256_current,256,random_matched_PCA_control,5,235217,0.10156356291006903,0.0032438443743637727,0.0961482034182906,0.10443336254027055,0.5016652755038525,0.1770979009999303,0.4997638721134553,0.10097220190639891,0.7201473934425225,0.009728337175251187,0.04971994868157922,0.1015615858076003,0.11454570572585591,0.02021440357290831,0.003006682013790963,0.11818805812409112,-0.016624495214022095,0.1265,0.1273,-0.02493643708993097,-0.025736437089930966
arousal_abs_delta_p4rows_train_q90,grouped_video,current,cortical_pca256_current,256,residualized_AR_plus_PCA,5,235217,0.12363778718149418,0.005466372805435257,0.11419743637705279,0.12818046868062785,0.5625029887969257,0.19258598097985374,0.5435535063772956,0.12010834688135316,0.4891984937736007,0.015506513411078273,0.07542722636130715,0.13889977334450515,0.11542922218996947,0.021570298788794906,-0.07134194827713816,0.11818805812409112,0.005449729057403055,0.1265,0.1273,-0.0028622128185058215,-0.0036622128185058167
arousal_abs_delta_p4rows_train_q90,grouped_video,current,cortical_pca256_current,256,residualized_AR_plus_PCA_plus_temporal_diagnostics,5,235217,0.12465138449273547,0.004977732152868664,0.11715375960547686,0.12963974960409289,0.5672504530720995,0.19413224567507717,0.5458636682739147,0.12263773258041968,0.4724532550531798,0.014960382588373608,0.07522195347589992,0.14360850897572638,0.1154658575994795,0.021704802596252713,-0.06416884012136304,0.11818805812409112,0.006463326368644343,0.1265,0.1273,-0.0018486155072645338,-0.002648615507264529
arousal_abs_delta_p4rows_train_q90,grouped_video,current,cortical_pca256_current,256,shuffled_PCA_control,5,235217,0.10061653260825362,0.0017858074726986297,0.09824168980044809,0.10253589699255622,0.4986865686898213,0.17675809848124674,0.49867600664259626,0.10069831000456604,0.7235274141475501,0.010150632883208137,0.04944511783983899,0.0978314321119069,0.11444282887180883,0.0201908771917735,0.0011812792290055514,0.11818805812409112,-0.017571525515837502,0.1265,0.1273,-0.02588346739174638,-0.026683467391746374
arousal_abs_delta_p4rows_train_q90,grouped_video,current,cortical_pca256_current,256,shuffled_temporal_diagnostics_control,5,235217,0.10141823701667665,0.0030450207283973588,0.0974383635649761,0.10450064706678955,0.5012845551029146,0.18203514885424982,0.4994658481164934,0.10091668513311988,0.9296122991591472,0.009478457087403311,0.05081402678849055,0.10054105777761835,0.11443151149459282,0.02012195646360184,-0.001136751175175366,0.11818805812409112,-0.01676982110741447,0.1265,0.1273,-0.025081762983323347,-0.025881762983323342
arousal_abs_delta_p4rows_train_q90,grouped_video,current,cortical_pca256_current,256,timestamp_video_time_only_control,5,235217,0.11293509196850886,0.008637726366275838,0.10096587106168593,0.12443090868499425,0.5260326870593801,0.1826517695213044,0.5035125303769593,0.10171711115174116,0.8965852785862095,0.014903194396664123,0.06525284629061795,0.12355787156509516,0.11451771088156588,0.020290683152451562,-0.03350427261036528,0.11818805812409112,-0.005252966155582267,0.1265,0.1273,-0.013564908031491144,-0.014364908031491139
arousal_abs_delta_p4rows_train_q90,grouped_video,current,cortical_pca64_current,64,AR_only,5,235217,0.11818805812409112,0.008139760394207945,0.10658793327013878,0.1274165867044182,0.5398018095009438,0.1954522039043288,0.5424598296729227,0.11293510575357715,0.7267243744799001,0.02537556738787705,0.07200084311347082,0.11063616115702735,0.11522628672148214,0.020781110739166206,-0.19536449073954953,0.11818805812409112,0.0,0.1265,0.1273,-0.008311941875908876,-0.009111941875908872
arousal_abs_delta_p4rows_train_q90,grouped_video,current,cortical_pca64_current,64,AR_plus_PCA,5,235217,0.12239247906745684,0.005193714021820089,0.1131253610019543,0.12517216860104446,0.5588759485463177,0.19236485190747168,0.5421571563715166,0.11838098266127964,0.5148025037557746,0.01589580512343249,0.07508694206502516,0.13903243424635314,0.11511430995170908,0.021200136998730003,-0.08024751077691519,0.11818805812409112,0.004204420943365719,0.1265,0.1273,-0.004107520932543157,-0.004907520932543152
arousal_abs_delta_p4rows_train_q90,grouped_video,current,cortical_pca64_current,64,AR_plus_PCA_plus_temporal_diagnostics,5,235217,0.12303383024798298,0.004881367253189968,0.1148840099822003,0.12699569140169137,0.5608139961300879,0.1922891306852527,0.5430715849982846,0.12080324018604224,0.4765696690518829,0.016314961967086778,0.0743101821294095,0.13913085016015242,0.11521093715582027,0.02133546244924675,-0.07293275743093215,0.11818805812409112,0.004845772123891853,0.1265,0.1273,-0.003466169752017023,-0.004266169752017018
