target_name,validation_protocol,pca_width,model_lane,mean_pr_auc
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,64,AR_plus_quality_motion_luma_control,0.1917560823873876
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,64,AR_plus_random_matched_PCA_control,0.202897993767591
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,64,AR_plus_shuffled_PCA_control,0.2031964595489903
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,64,AR_plus_timestamp_video_time_control,0.1919139863487617
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,64,PCA_only,0.1306781227284897
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,64,PCA_plus_temporal_diagnostics,0.133209987624514
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,64,quality_motion_luma_only_control,0.1066753801923976
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,64,random_matched_PCA_control,0.1138965228964818
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,64,residualized_AR_plus_PCA,0.2019820305249567
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,64,residualized_AR_plus_PCA_plus_temporal_diagnostics,0.1868970328314355
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,64,shuffled_PCA_control,0.1137050020332862
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,64,shuffled_temporal_diagnostics_control,0.1110769049554049
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,64,timestamp_video_time_only_control,0.1114112827192131
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,128,AR_only,0.203620643631619
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,128,AR_plus_PCA,0.1947300587482089
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,128,AR_plus_PCA_plus_temporal_diagnostics,0.1845806640276494
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,128,AR_plus_quality_motion_luma_control,0.1917560823873876
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,128,AR_plus_random_matched_PCA_control,0.2015409925133412
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,128,AR_plus_shuffled_PCA_control,0.2020215601870792
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,128,AR_plus_timestamp_video_time_control,0.1919139863487617
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,128,PCA_only,0.1351268875807262
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,128,PCA_plus_temporal_diagnostics,0.1373185788465107
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,128,quality_motion_luma_only_control,0.1066753801923976
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,128,random_matched_PCA_control,0.1143039993286371
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,128,residualized_AR_plus_PCA,0.1952941623432008
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,128,residualized_AR_plus_PCA_plus_temporal_diagnostics,0.1853977276109458
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,128,shuffled_PCA_control,0.1129112514742806
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,128,shuffled_temporal_diagnostics_control,0.1110769049554049
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,128,timestamp_video_time_only_control,0.1114112827192131
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,192,AR_only,0.203620643631619
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,192,AR_plus_PCA,0.1830836480663201
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,192,AR_plus_PCA_plus_temporal_diagnostics,0.1816615859526614
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,192,AR_plus_quality_motion_luma_control,0.1917560823873876
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,192,AR_plus_random_matched_PCA_control,0.1990491853612234
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,192,AR_plus_shuffled_PCA_control,0.1979776895217712
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,192,AR_plus_timestamp_video_time_control,0.1919139863487617
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,192,PCA_only,0.135899290282432
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,192,PCA_plus_temporal_diagnostics,0.1375605894855416
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,192,quality_motion_luma_only_control,0.1066753801923976
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,192,random_matched_PCA_control,0.1135800546653649
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,192,residualized_AR_plus_PCA,0.1832951990208809
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,192,residualized_AR_plus_PCA_plus_temporal_diagnostics,0.1823463110924454
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,192,shuffled_PCA_control,0.1127471805218579
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,192,shuffled_temporal_diagnostics_control,0.1110769049554049
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,192,timestamp_video_time_only_control,0.1114112827192131
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,256,AR_only,0.203620643631619
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,256,AR_plus_PCA,0.1755607011473284
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,256,AR_plus_PCA_plus_temporal_diagnostics,0.179090322441559
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,256,AR_plus_quality_motion_luma_control,0.1917560823873876
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,256,AR_plus_random_matched_PCA_control,0.1965232316812689
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,256,AR_plus_shuffled_PCA_control,0.1945250976565626
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,256,AR_plus_timestamp_video_time_control,0.1919139863487617
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,256,PCA_only,0.135235558534603
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,256,PCA_plus_temporal_diagnostics,0.1365258501119935
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,256,quality_motion_luma_only_control,0.1066753801923976
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,256,random_matched_PCA_control,0.1134738561109545
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,256,residualized_AR_plus_PCA,0.175214814645396
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,256,residualized_AR_plus_PCA_plus_temporal_diagnostics,0.1792128273268807
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,256,shuffled_PCA_control,0.1129128564742411
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,256,shuffled_temporal_diagnostics_control,0.1110769049554049
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,256,timestamp_video_time_only_control,0.1114112827192131
arousal_spike_rows_2_6_train_q90,grouped_video,64,AR_only,0.1472519450066696
arousal_spike_rows_2_6_train_q90,grouped_video,64,AR_plus_PCA,0.16191424036837287
arousal_spike_rows_2_6_train_q90,grouped_video,64,AR_plus_PCA_plus_temporal_diagnostics,0.16519835367759944
arousal_spike_rows_2_6_train_q90,grouped_video,64,AR_plus_quality_motion_luma_control,0.14975824568393054
arousal_spike_rows_2_6_train_q90,grouped_video,64,AR_plus_random_matched_PCA_control,0.15353937152290867
arousal_spike_rows_2_6_train_q90,grouped_video,64,AR_plus_shuffled_PCA_control,0.15394603268906715
arousal_spike_rows_2_6_train_q90,grouped_video,64,AR_plus_timestamp_video_time_control,0.1588794921065702
arousal_spike_rows_2_6_train_q90,grouped_video,64,PCA_only,0.12443158265563073
arousal_spike_rows_2_6_train_q90,grouped_video,64,PCA_plus_temporal_diagnostics,0.1296336945450986
arousal_spike_rows_2_6_train_q90,grouped_video,64,quality_motion_luma_only_control,0.10287241245660975
arousal_spike_rows_2_6_train_q90,grouped_video,64,random_matched_PCA_control,0.10141060107538566
arousal_spike_rows_2_6_train_q90,grouped_video,64,residualized_AR_plus_PCA,0.15213633974102841
arousal_spike_rows_2_6_train_q90,grouped_video,64,residualized_AR_plus_PCA_plus_temporal_diagnostics,0.1550331226105127
arousal_spike_rows_2_6_train_q90,grouped_video,64,shuffled_PCA_control,0.10122170656826815
arousal_spike_rows_2_6_train_q90,grouped_video,64,shuffled_temporal_diagnostics_control,0.10016332930185556
arousal_spike_rows_2_6_train_q90,grouped_video,64,timestamp_video_time_only_control,0.10297345767690629
arousal_spike_rows_2_6_train_q90,grouped_video,128,AR_only,0.1472519450066696
arousal_spike_rows_2_6_train_q90,grouped_video,128,AR_plus_PCA,0.16553448052849012
arousal_spike_rows_2_6_train_q90,grouped_video,128,AR_plus_PCA_plus_temporal_diagnostics,0.1676294393502699
arousal_spike_rows_2_6_train_q90,grouped_video,128,AR_plus_quality_motion_luma_control,0.14975824568393054
arousal_spike_rows_2_6_train_q90,grouped_video,128,AR_plus_random_matched_PCA_control,0.15207807734721412
arousal_spike_rows_2_6_train_q90,grouped_video,128,AR_plus_shuffled_PCA_control,0.15198773092259704
arousal_spike_rows_2_6_train_q90,grouped_video,128,AR_plus_timestamp_video_time_control,0.1588794921065702
arousal_spike_rows_2_6_train_q90,grouped_video,128,PCA_only,0.12885237860481816
arousal_spike_rows_2_6_train_q90,grouped_video,128,PCA_plus_temporal_diagnostics,0.13366461169513824
arousal_spike_rows_2_6_train_q90,grouped_video,128,quality_motion_luma_only_control,0.10287241245660975
arousal_spike_rows_2_6_train_q90,grouped_video,128,random_matched_PCA_control,0.10130840511026062
arousal_spike_rows_2_6_train_q90,grouped_video,128,residualized_AR_plus_PCA,0.1543045080331858
arousal_spike_rows_2_6_train_q90,grouped_video,128,residualized_AR_plus_PCA_plus_temporal_diagnostics,0.15651552119050732
arousal_spike_rows_2_6_train_q90,grouped_video,128,shuffled_PCA_control,0.10209227470976354
arousal_spike_rows_2_6_train_q90,grouped_video,128,shuffled_temporal_diagnostics_control,0.10016332930185556
arousal_spike_rows_2_6_train_q90,grouped_video,128,timestamp_video_time_only_control,0.10297345767690629
arousal_spike_rows_2_6_train_q90,grouped_video,192,AR_only,0.1472519450066696
arousal_spike_rows_2_6_train_q90,grouped_video,192,AR_plus_PCA,0.16719142801147885
arousal_spike_rows_2_6_train_q90,grouped_video,192,AR_plus_PCA_plus_temporal_diagnostics,0.16913292602799399
arousal_spike_rows_2_6_train_q90,grouped_video,192,AR_plus_quality_motion_luma_control,0.14975824568393054
arousal_spike_rows_2_6_train_q90,grouped_video,192,AR_plus_random_matched_PCA_control,0.1502228445163681
arousal_spike_rows_2_6_train_q90,grouped_video,192,AR_plus_shuffled_PCA_control,0.15067781610035796
arousal_spike_rows_2_6_train_q90,grouped_video,192,AR_plus_timestamp_video_time_control,0.1588794921065702
arousal_spike_rows_2_6_train_q90,grouped_video,192,PCA_only,0.13261111459848748
arousal_spike_rows_2_6_train_q90,grouped_video,192,PCA_plus_temporal_diagnostics,0.13556721102403366
arousal_spike_rows_2_6_train_q90,grouped_video,192,quality_motion_luma_only_control,0.10287241245660975
arousal_spike_rows_2_6_train_q90,grouped_video,192,random_matched_PCA_control,0.10122073643929093
arousal_spike_rows_2_6_train_q90,grouped_video,192,residualized_AR_plus_PCA,0.1554225780882687
arousal_spike_rows_2_6_train_q90,grouped_video,192,residualized_AR_plus_PCA_plus_temporal_diagnostics,0.15714146808621532
arousal_spike_rows_2_6_train_q90,grouped_video,192,shuffled_PCA_control,0.1014774858275335
arousal_spike_rows_2_6_train_q90,grouped_video,192,shuffled_temporal_diagnostics_control,0.10016332930185556
arousal_spike_rows_2_6_train_q90,grouped_video,192,timestamp_video_time_only_control,0.10297345767690629
arousal_spike_rows_2_6_train_q90,grouped_video,256,AR_only,0.1472519450066696
arousal_spike_rows_2_6_train_q90,grouped_video,256,AR_plus_PCA,0.16996771430019691
arousal_spike_rows_2_6_train_q90,grouped_video,256,AR_plus_PCA_plus_temporal_diagnostics,0.1716477401611756
arousal_spike_rows_2_6_train_q90,grouped_video,256,AR_plus_quality_motion_luma_control,0.14975824568393054
arousal_spike_rows_2_6_train_q90,grouped_video,256,AR_plus_random_matched_PCA_control,0.14904431415666902
arousal_spike_rows_2_6_train_q90,grouped_video,256,AR_plus_shuffled_PCA_control,0.14850073511163067
arousal_spike_rows_2_6_train_q90,grouped_video,256,AR_plus_timestamp_video_time_control,0.1588794921065702
arousal_spike_rows_2_6_train_q90,grouped_video,256,PCA_only,0.13561939782770807
arousal_spike_rows_2_6_train_q90,grouped_video,256,PCA_plus_temporal_diagnostics,0.13843250953405292
arousal_spike_rows_2_6_train_q90,grouped_video,256,quality_motion_luma_only_control,0.10287241245660975
arousal_spike_rows_2_6_train_q90,grouped_video,256,random_matched_PCA_control,0.10192671515342244
arousal_spike_rows_2_6_train_q90,grouped_video,256,residualized_AR_plus_PCA,0.15744167468217743
arousal_spike_rows_2_6_train_q90,grouped_video,256,residualized_AR_plus_PCA_plus_temporal_diagnostics,0.1589168031060916
arousal_spike_rows_2_6_train_q90,grouped_video,256,shuffled_PCA_control,0.10079014665221364
arousal_spike_rows_2_6_train_q90,grouped_video,256,shuffled_temporal_diagnostics_control,0.10016332930185556
arousal_spike_rows_2_6_train_q90,grouped_video,256,timestamp_video_time_only_control,0.10297345767690629
