benchmark_mode,representation_name,feature_name,split,target,threshold,task_type,canonical_prediction_key,lane,is_control,train_rows,test_rows,train_videos,test_videos,computed_fresh,ridge_only,f1,balanced_accuracy,precision,recall,accuracy,tp,fp,fn,tn,decision_threshold,pr_auc,positive_class_rate,event_count,top_1pct_recall,top_5pct_recall,top_10pct_recall,top_event_count_recall
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_0,arousal__future_spike_1_3s,0.075,binary,time_ridge,time_ridge,True,8072,1913,99,25,True,True,0.155154091392136,0.521303113974536,0.09395109395109395,0.4451219512195122,0.5844223732357554,73.0,704.0,91.0,1045.0,0.09685610334570716,0.1590783990864169,0.08572922111866178,164.0,0.054878048780487805,0.16463414634146342,0.24390243902439024,0.21951219512195122
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_0,arousal__future_spike_1_3s,0.075,binary,shuffled_PCA128,shuffled_PCA128,True,8072,1913,99,25,True,True,0.1438423645320197,0.5001481682912884,0.08578143360752057,0.4451219512195122,0.545739675901725,73.0,778.0,91.0,971.0,0.10425136058748916,0.08271742582016281,0.08572922111866178,164.0,0.0,0.042682926829268296,0.07926829268292683,0.06707317073170732
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_0,arousal__future_spike_1_3s,0.075,binary,random_gaussian_PCA128,random_gaussian_PCA128,True,8072,1913,99,25,True,True,0.14987714987714987,0.5175936772232217,0.09384615384615384,0.3719512195121951,0.6382645060115003,61.0,589.0,103.0,1160.0,0.11390467232545665,0.09477456460954231,0.08572922111866178,164.0,0.012195121951219513,0.06097560975609756,0.10975609756097561,0.0975609756097561
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_0,arousal__future_spike_1_3s,0.075,binary,autoregressive_plus_shuffled_PCA128,AR_plus_shuffled_PCA128,True,8072,1913,99,25,True,True,0.3715170278637771,0.6546249424758399,0.37735849056603776,0.36585365853658536,0.893883951907998,60.0,99.0,104.0,1650.0,0.20724541774286334,0.3026590581827995,0.08572922111866178,164.0,0.08536585365853659,0.25609756097560976,0.3902439024390244,0.36585365853658536
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_0,arousal__future_spike_1_3s,0.075,binary,autoregressive_plus_random_gaussian_PCA128,AR_plus_random_PCA128,True,8072,1913,99,25,True,True,0.3804034582132565,0.6677718278040414,0.36065573770491804,0.4024390243902439,0.887611082070047,66.0,117.0,98.0,1632.0,0.1858473885290405,0.3053162556564901,0.08572922111866178,164.0,0.07926829268292683,0.2804878048780488,0.4024390243902439,0.3780487804878049
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_0,arousal__future_spike_1_3s,0.075,binary,residualized_autoregressive_plus_shuffled_PCA128,residualized_AR_plus_shuffled_PCA128,True,8072,1913,99,25,True,True,0.36532507739938075,0.6512902843436668,0.3710691823899371,0.3597560975609756,0.8928384736016728,59.0,100.0,105.0,1649.0,0.20696257794599857,0.30184450658745715,0.08572922111866178,164.0,0.08536585365853659,0.25609756097560976,0.3902439024390244,0.36585365853658536
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_0,arousal__future_spike_1_3s,0.075,binary,residualized_autoregressive_plus_random_gaussian_PCA128,residualized_AR_plus_random_PCA128,True,8072,1913,99,25,True,True,0.36470588235294116,0.6564343387859264,0.3522727272727273,0.3780487804878049,0.8870883429168844,62.0,114.0,102.0,1635.0,0.19419596627586047,0.308612974550909,0.08572922111866178,164.0,0.08536585365853659,0.2682926829268293,0.4146341463414634,0.3597560975609756
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_0,arousal__future_change_p3s_movement,0.05,binary,mean_train,mean_train,True,7874,1863,99,25,True,True,0.3607567091948966,0.5,0.2200751476113795,1.0,0.2200751476113795,410.0,1453.0,0.0,0.0,0.25984251968503935,0.28089240547599703,0.2200751476113795,410.0,0.012195121951219513,0.06585365853658537,0.16585365853658537,0.3097560975609756
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_0,arousal__future_change_p3s_movement,0.05,binary,time_ridge,time_ridge,True,7874,1863,99,25,True,True,0.35704697986577183,0.495876487670589,0.21863013698630138,0.973170731707317,0.2286634460547504,399.0,1426.0,11.0,27.0,0.21187491823567234,0.2920432498464402,0.2200751476113795,410.0,0.026829268292682926,0.1,0.16097560975609757,0.2975609756097561
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_0,arousal__future_change_p3s_movement,0.05,binary,shuffled_PCA128,shuffled_PCA128,True,7874,1863,99,25,True,True,0.34987468671679195,0.5002828462558542,0.22018927444794953,0.8512195121951219,0.30381105743424586,349.0,1236.0,61.0,217.0,0.21475939423835635,0.21557911565337723,0.2200751476113795,410.0,0.00975609756097561,0.04390243902439024,0.09024390243902439,0.2121951219512195
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_0,arousal__future_change_p3s_movement,0.05,binary,random_gaussian_PCA128,random_gaussian_PCA128,True,7874,1863,99,25,True,True,0.3400936037441498,0.49065935910563513,0.21612690019828157,0.7975609756097561,0.3188405797101449,327.0,1186.0,83.0,267.0,0.2118798622942071,0.22131738071684148,0.2200751476113795,410.0,0.014634146341463415,0.05609756097560976,0.1073170731707317,0.22439024390243903
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_0,arousal__future_change_p3s_movement,0.05,binary,autoregressive_plus_shuffled_PCA128,AR_plus_shuffled_PCA128,True,7874,1863,99,25,True,True,0.44038155802861684,0.6413148574018431,0.3266509433962264,0.675609756097561,0.6221148684916801,277.0,571.0,133.0,882.0,0.24488040377965042,0.4408947695640416,0.2200751476113795,410.0,0.03170731707317073,0.14878048780487804,0.275609756097561,0.4292682926829268
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_0,arousal__future_change_p3s_movement,0.05,binary,autoregressive_plus_random_gaussian_PCA128,AR_plus_random_PCA128,True,7874,1863,99,25,True,True,0.458259325044405,0.6570291910764944,0.36033519553072624,0.6292682926829268,0.6725711218464842,258.0,458.0,152.0,995.0,0.25256146812726227,0.44765789240962367,0.2200751476113795,410.0,0.024390243902439025,0.15853658536585366,0.2731707317073171,0.4609756097560976
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_0,arousal__future_change_p3s_movement,0.05,binary,residualized_autoregressive_plus_shuffled_PCA128,residualized_AR_plus_shuffled_PCA128,True,7874,1863,99,25,True,True,0.44356120826709067,0.6444421130377855,0.3290094339622642,0.6804878048780488,0.6242619431025228,279.0,569.0,131.0,884.0,0.24466644433131352,0.44036002649305017,0.2200751476113795,410.0,0.03170731707317073,0.14878048780487804,0.275609756097561,0.43658536585365854
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_0,arousal__future_change_p3s_movement,0.05,binary,residualized_autoregressive_plus_random_gaussian_PCA128,residualized_AR_plus_random_PCA128,True,7874,1863,99,25,True,True,0.4472168905950096,0.646844207946553,0.3686708860759494,0.5682926829268292,0.6908212560386473,233.0,399.0,177.0,1054.0,0.26763995620639236,0.4452952932860648,0.2200751476113795,410.0,0.03414634146341464,0.14634146341463414,0.2682926829268293,0.44390243902439025
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_1,arousal__future_spike_1_3s,0.05,binary,mean_train,mean_train,True,7915,2070,99,25,True,True,0.2793017456359102,0.5,0.16231884057971013,1.0,0.16231884057971013,336.0,1734.0,0.0,0.0,0.15982312065698043,0.17258498455878624,0.16231884057971013,336.0,0.01488095238095238,0.05357142857142857,0.11011904761904762,0.19345238095238096
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_1,arousal__future_spike_1_3s,0.05,binary,time_ridge,time_ridge,True,7915,2070,99,25,True,True,0.24492557510148846,0.4922402784643269,0.1584938704028021,0.5386904761904762,0.4608695652173913,181.0,961.0,155.0,773.0,0.16248323160567785,0.1862253414314243,0.16231884057971013,336.0,0.023809523809523808,0.0744047619047619,0.13095238095238096,0.20238095238095238
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_1,arousal__future_spike_1_3s,0.05,binary,shuffled_PCA128,shuffled_PCA128,True,7915,2070,99,25,True,True,0.2608695652173913,0.5043921980556929,0.16422513492675406,0.6339285714285714,0.41690821256038646,213.0,1084.0,123.0,650.0,0.15227232843262123,0.17038958271051574,0.16231884057971013,336.0,0.008928571428571428,0.05952380952380952,0.12202380952380952,0.16964285714285715
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_1,arousal__future_spike_1_3s,0.05,binary,random_gaussian_PCA128,random_gaussian_PCA128,True,7915,2070,99,25,True,True,0.2488599348534202,0.49356875102982367,0.15929941618015012,0.5684523809523809,0.4429951690821256,191.0,1008.0,145.0,726.0,0.15122585113269976,0.16110021642634223,0.16231884057971013,336.0,0.008928571428571428,0.044642857142857144,0.09523809523809523,0.17559523809523808
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_1,arousal__future_spike_1_3s,0.05,binary,autoregressive_plus_shuffled_PCA128,AR_plus_shuffled_PCA128,True,7915,2070,99,25,True,True,0.45721271393643037,0.6932103723842478,0.3879668049792531,0.5565476190476191,0.7855072463768116,187.0,295.0,149.0,1439.0,0.2133185036423791,0.43421349808591014,0.16231884057971013,336.0,0.05357142857142857,0.19345238095238096,0.3005952380952381,0.4255952380952381
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_1,arousal__future_spike_1_3s,0.05,binary,autoregressive_plus_random_gaussian_PCA128,AR_plus_random_PCA128,True,7915,2070,99,25,True,True,0.43636363636363634,0.6623826000988631,0.4444444444444444,0.42857142857142855,0.8202898550724638,144.0,180.0,192.0,1554.0,0.24199786116889527,0.42989366281638347,0.16231884057971013,336.0,0.05654761904761905,0.18452380952380953,0.31845238095238093,0.4494047619047619
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_1,arousal__future_spike_1_3s,0.05,binary,residualized_autoregressive_plus_shuffled_PCA128,residualized_AR_plus_shuffled_PCA128,True,7915,2070,99,25,True,True,0.4577723378212974,0.6934987230186191,0.3887733887733888,0.5565476190476191,0.7859903381642512,187.0,294.0,149.0,1440.0,0.2132102046674166,0.43488610535951155,0.16231884057971013,336.0,0.05357142857142857,0.19345238095238096,0.2976190476190476,0.42857142857142855
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_1,arousal__future_spike_1_3s,0.05,binary,residualized_autoregressive_plus_random_gaussian_PCA128,residualized_AR_plus_random_PCA128,True,7915,2070,99,25,True,True,0.45864661654135336,0.6918716015818092,0.3961038961038961,0.5446428571428571,0.7913043478260869,183.0,279.0,153.0,1455.0,0.20280418238757186,0.43741971613130426,0.16231884057971013,336.0,0.05357142857142857,0.19345238095238096,0.33035714285714285,0.4642857142857143
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_1,arousal__future_spike_1_3s,0.075,binary,mean_train,mean_train,True,7915,2070,99,25,True,True,0.1842105263157895,0.5,0.10144927536231885,1.0,0.10144927536231885,210.0,1860.0,0.0,0.0,0.09185091598231207,0.1029539858043236,0.10144927536231885,210.0,0.023809523809523808,0.02857142857142857,0.08571428571428572,0.09047619047619047
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_1,arousal__future_spike_1_3s,0.075,binary,time_ridge,time_ridge,True,7915,2070,99,25,True,True,0.16860109957238853,0.48206605222734256,0.09670637701471618,0.6571428571428571,0.34251207729468597,138.0,1289.0,72.0,571.0,0.08391058558898906,0.11701764919726287,0.10144927536231885,210.0,0.01904761904761905,0.0761904761904762,0.13333333333333333,0.1380952380952381
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_1,arousal__future_spike_1_3s,0.075,binary,shuffled_PCA128,shuffled_PCA128,True,7915,2070,99,25,True,True,0.13014608233731742,0.4838709677419355,0.09023941068139964,0.23333333333333334,0.6835748792270532,49.0,494.0,161.0,1366.0,0.1089559548516399,0.09935512990221895,0.10144927536231885,210.0,0.004761904761904762,0.023809523809523808,0.09523809523809523,0.09523809523809523
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_1,arousal__future_spike_1_3s,0.075,binary,random_gaussian_PCA128,random_gaussian_PCA128,True,7915,2070,99,25,True,True,0.16703786191536749,0.5137864823348695,0.10901162790697674,0.35714285714285715,0.6386473429951691,75.0,613.0,135.0,1247.0,0.1107925216348325,0.11313534046747192,0.10144927536231885,210.0,0.01904761904761905,0.05714285714285714,0.12380952380952381,0.12380952380952381
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_1,arousal__future_spike_1_3s,0.075,binary,autoregressive_plus_shuffled_PCA128,AR_plus_shuffled_PCA128,True,7915,2070,99,25,True,True,0.3502304147465438,0.6411674347158218,0.3392857142857143,0.3619047619047619,0.863768115942029,76.0,148.0,134.0,1712.0,0.17300512448870808,0.3220362866172231,0.10144927536231885,210.0,0.08095238095238096,0.22380952380952382,0.3380952380952381,0.34285714285714286
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_1,arousal__future_spike_1_3s,0.075,binary,autoregressive_plus_random_gaussian_PCA128,AR_plus_random_PCA128,True,7915,2070,99,25,True,True,0.35662650602409646,0.6409754224270353,0.36097560975609755,0.3523809523809524,0.8710144927536232,74.0,131.0,136.0,1729.0,0.18725321416182084,0.32438524033095606,0.10144927536231885,210.0,0.0761904761904762,0.20476190476190476,0.3523809523809524,0.35714285714285715
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_1,arousal__future_spike_1_3s,0.075,binary,residualized_autoregressive_plus_shuffled_PCA128,residualized_AR_plus_shuffled_PCA128,True,7915,2070,99,25,True,True,0.3502304147465438,0.6411674347158218,0.3392857142857143,0.3619047619047619,0.863768115942029,76.0,148.0,134.0,1712.0,0.17319627273019747,0.3217881646778548,0.10144927536231885,210.0,0.08095238095238096,0.21904761904761905,0.3380952380952381,0.3476190476190476
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_1,arousal__future_spike_1_3s,0.075,binary,residualized_autoregressive_plus_random_gaussian_PCA128,residualized_AR_plus_random_PCA128,True,7915,2070,99,25,True,True,0.31720430107526887,0.6127880184331798,0.36419753086419754,0.28095238095238095,0.8772946859903382,59.0,103.0,151.0,1757.0,0.2069523061566493,0.32261840461519753,0.10144927536231885,210.0,0.08095238095238096,0.21428571428571427,0.34285714285714286,0.3476190476190476
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_1,arousal__future_change_p3s_movement,0.05,binary,mean_train,mean_train,True,7717,2020,99,25,True,True,0.4100747737111374,0.5,0.25792079207920793,1.0,0.25792079207920793,521.0,1499.0,0.0,0.0,0.25074510820266943,0.27617903058627036,0.25792079207920793,521.0,0.013435700575815739,0.05566218809980806,0.10940499040307101,0.2763915547024952
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_1,arousal__future_change_p3s_movement,0.05,binary,time_ridge,time_ridge,True,7717,2020,99,25,True,True,0.40803212851405624,0.5001991090669531,0.2579989842559675,0.9750479846449136,0.2702970297029703,508.0,1461.0,13.0,38.0,0.19666344709065908,0.32124945750219536,0.25792079207920793,521.0,0.023032629558541268,0.08253358925143954,0.15355086372360843,0.33013435700575816
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_1,arousal__future_change_p3s_movement,0.05,binary,shuffled_PCA128,shuffled_PCA128,True,7717,2020,99,25,True,True,0.38421052631578956,0.5120624242137113,0.26468455402465557,0.7005758157389635,0.4207920792079208,365.0,1014.0,156.0,485.0,0.21472442453910434,0.2591682623935532,0.25792079207920793,521.0,0.011516314779270634,0.04222648752399232,0.09404990403071017,0.2648752399232246
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_1,arousal__future_change_p3s_movement,0.05,binary,random_gaussian_PCA128,random_gaussian_PCA128,True,7717,2020,99,25,True,True,0.3954233409610984,0.5036467049690196,0.25961538461538464,0.8291746641074856,0.346039603960396,432.0,1232.0,89.0,267.0,0.1936066006706316,0.2803310709687227,0.25792079207920793,521.0,0.013435700575815739,0.05950095969289827,0.11132437619961612,0.29558541266794625
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_1,arousal__future_change_p3s_movement,0.05,binary,autoregressive_plus_shuffled_PCA128,AR_plus_shuffled_PCA128,True,7717,2020,99,25,True,True,0.4153461217681402,0.5958681347385781,0.3672566371681416,0.4779270633397313,0.652970297029703,249.0,429.0,272.0,1070.0,0.24208966527778855,0.4064868608556715,0.25792079207920793,521.0,0.02495201535508637,0.11324376199616124,0.19193857965451055,0.40307101727447214
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_1,arousal__future_change_p3s_movement,0.05,binary,autoregressive_plus_random_gaussian_PCA128,AR_plus_random_PCA128,True,7717,2020,99,25,True,True,0.44038155802861684,0.612399309072331,0.3758480325644505,0.5316698656429942,0.6514851485148515,277.0,460.0,244.0,1039.0,0.24603505475165388,0.4040298147990057,0.25792079207920793,521.0,0.026871401151631478,0.10940499040307101,0.20153550863723607,0.40307101727447214
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_1,arousal__future_change_p3s_movement,0.05,binary,residualized_autoregressive_plus_shuffled_PCA128,residualized_AR_plus_shuffled_PCA128,True,7717,2020,99,25,True,True,0.40959409594095947,0.5993093284198423,0.39431616341030196,0.42610364683301344,0.6831683168316832,222.0,341.0,299.0,1158.0,0.2600189257996256,0.40811259368586916,0.25792079207920793,521.0,0.02495201535508637,0.11324376199616124,0.19385796545105566,0.4069097888675624
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_1,arousal__future_change_p3s_movement,0.05,binary,residualized_autoregressive_plus_random_gaussian_PCA128,residualized_AR_plus_random_PCA128,True,7717,2020,99,25,True,True,0.4345830145371079,0.6051078198005324,0.361323155216285,0.54510556621881,0.6341584158415842,284.0,502.0,237.0,997.0,0.24139975978767148,0.4062508047075859,0.25792079207920793,521.0,0.028790786948176585,0.11324376199616124,0.2053742802303263,0.39923224568138194
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_2,arousal__future_spike_1_3s,0.05,binary,mean_train,mean_train,True,8104,1881,99,25,True,True,0.29850746268656714,0.5,0.17543859649122806,1.0,0.17543859649122806,330.0,1551.0,0.0,0.0,0.15683613030602173,0.19156869924333492,0.17543859649122806,330.0,0.012121212121212121,0.07575757575757576,0.13333333333333333,0.20909090909090908
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_2,arousal__future_spike_1_3s,0.05,binary,time_ridge,time_ridge,True,8104,1881,99,25,True,True,0.3045912653975364,0.5304319793681496,0.18681318681318682,0.8242424242424242,0.3397129186602871,272.0,1184.0,58.0,367.0,0.14402589264674698,0.21685355278317317,0.17543859649122806,330.0,0.01818181818181818,0.07575757575757576,0.1393939393939394,0.23636363636363636
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_2,arousal__future_spike_1_3s,0.05,binary,shuffled_PCA128,shuffled_PCA128,True,8104,1881,99,25,True,True,0.27564604541895066,0.5181173436492585,0.18585005279831046,0.5333333333333333,0.5082402977139819,176.0,771.0,154.0,780.0,0.15672504535101928,0.18198526464780104,0.17543859649122806,330.0,0.021212121212121213,0.048484848484848485,0.08787878787878788,0.17272727272727273
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_2,arousal__future_spike_1_3s,0.05,binary,random_gaussian_PCA128,random_gaussian_PCA128,True,8104,1881,99,25,True,True,0.24761904761904763,0.4868471953578336,0.16774193548387098,0.4727272727272727,0.4960127591706539,156.0,774.0,174.0,777.0,0.15717552405034244,0.17602714245123807,0.17543859649122806,330.0,0.015151515151515152,0.051515151515151514,0.10909090909090909,0.15757575757575756
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_2,arousal__future_spike_1_3s,0.05,binary,autoregressive_plus_shuffled_PCA128,AR_plus_shuffled_PCA128,True,8104,1881,99,25,True,True,0.381562099871959,0.628401031592521,0.3303769401330377,0.45151515151515154,0.7432216905901117,149.0,302.0,181.0,1249.0,0.21701124260007623,0.40159798063298147,0.17543859649122806,330.0,0.048484848484848485,0.17575757575757575,0.27575757575757576,0.3878787878787879
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_2,arousal__future_spike_1_3s,0.05,binary,autoregressive_plus_random_gaussian_PCA128,AR_plus_random_PCA128,True,8104,1881,99,25,True,True,0.3779761904761904,0.6231141199226305,0.3713450292397661,0.38484848484848483,0.7777777777777778,127.0,215.0,203.0,1336.0,0.23919996350714948,0.40128816234618014,0.17543859649122806,330.0,0.048484848484848485,0.18484848484848485,0.27575757575757576,0.38484848484848483
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_2,arousal__future_spike_1_3s,0.05,binary,residualized_autoregressive_plus_shuffled_PCA128,residualized_AR_plus_shuffled_PCA128,True,8104,1881,99,25,True,True,0.3863013698630136,0.6301418439716312,0.3525,0.42727272727272725,0.7618288144603934,141.0,259.0,189.0,1292.0,0.22813175346004677,0.40229875076121485,0.17543859649122806,330.0,0.048484848484848485,0.17575757575757575,0.27575757575757576,0.3939393939393939
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_2,arousal__future_spike_1_3s,0.05,binary,residualized_autoregressive_plus_random_gaussian_PCA128,residualized_AR_plus_random_PCA128,True,8104,1881,99,25,True,True,0.38778625954198476,0.6285944551901999,0.39076923076923076,0.38484848484848483,0.786815523657629,127.0,198.0,203.0,1353.0,0.2378066429450279,0.409004529013137,0.17543859649122806,330.0,0.048484848484848485,0.17272727272727273,0.2818181818181818,0.38484848484848483
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_2,arousal__future_spike_1_3s,0.075,binary,mean_train,mean_train,True,8104,1881,99,25,True,True,0.18523878437047755,0.5,0.10207336523125997,1.0,0.10207336523125997,192.0,1689.0,0.0,0.0,0.0919299111549852,0.1142494010000937,0.10207336523125997,192.0,0.015625,0.08333333333333333,0.14583333333333334,0.14583333333333334
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_2,arousal__future_spike_1_3s,0.075,binary,time_ridge,time_ridge,True,8104,1881,99,25,True,True,0.1590524534686971,0.5181921625222025,0.11779448621553884,0.24479166666666666,0.735778841041999,47.0,352.0,145.0,1337.0,0.09640744130911542,0.13090840290637784,0.10207336523125997,192.0,0.026041666666666668,0.11458333333333333,0.17708333333333334,0.17708333333333334
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_2,arousal__future_spike_1_3s,0.075,binary,shuffled_PCA128,shuffled_PCA128,True,8104,1881,99,25,True,True,0.14232209737827714,0.48502719804618116,0.09359605911330049,0.296875,0.6347687400318979,57.0,552.0,135.0,1137.0,0.11606274047798688,0.09276571220611232,0.10207336523125997,192.0,0.0,0.036458333333333336,0.08854166666666667,0.08854166666666667
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_2,arousal__future_spike_1_3s,0.075,binary,random_gaussian_PCA128,random_gaussian_PCA128,True,8104,1881,99,25,True,True,0.16761041902604756,0.510055876258141,0.10709117221418235,0.3854166666666667,0.6092503987240829,74.0,617.0,118.0,1072.0,0.10500302900307719,0.10032189941076058,0.10207336523125997,192.0,0.0,0.015625,0.09895833333333333,0.09895833333333333
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_2,arousal__future_spike_1_3s,0.075,binary,autoregressive_plus_shuffled_PCA128,AR_plus_shuffled_PCA128,True,8104,1881,99,25,True,True,0.2851485148514851,0.6161560094730609,0.23003194888178913,0.375,0.8080808080808081,72.0,241.0,120.0,1448.0,0.1688318509339286,0.2715521665227661,0.10207336523125997,192.0,0.0625,0.23958333333333334,0.296875,0.3020833333333333
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_2,arousal__future_spike_1_3s,0.075,binary,autoregressive_plus_random_gaussian_PCA128,AR_plus_random_PCA128,True,8104,1881,99,25,True,True,0.3022222222222222,0.6208370337477798,0.26356589147286824,0.3541666666666667,0.8330675172780436,68.0,190.0,124.0,1499.0,0.17343721127065612,0.2778672884819672,0.10207336523125997,192.0,0.0625,0.23958333333333334,0.3020833333333333,0.3072916666666667
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_2,arousal__future_spike_1_3s,0.075,binary,residualized_autoregressive_plus_shuffled_PCA128,residualized_AR_plus_shuffled_PCA128,True,8104,1881,99,25,True,True,0.2851485148514851,0.6161560094730609,0.23003194888178913,0.375,0.8080808080808081,72.0,241.0,120.0,1448.0,0.16862812401058166,0.27183148829758613,0.10207336523125997,192.0,0.0625,0.23958333333333334,0.296875,0.3020833333333333
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_2,arousal__future_spike_1_3s,0.075,binary,residualized_autoregressive_plus_random_gaussian_PCA128,residualized_AR_plus_random_PCA128,True,8104,1881,99,25,True,True,0.3183856502242153,0.6307217658377738,0.2795275590551181,0.3697916666666667,0.8383838383838383,71.0,183.0,121.0,1506.0,0.17539760807699947,0.28275908796601135,0.10207336523125997,192.0,0.0625,0.23958333333333334,0.3229166666666667,0.328125
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_2,arousal__future_change_p3s_movement,0.05,binary,mean_train,mean_train,True,7906,1831,99,25,True,True,0.44501061571125267,0.5,0.2861824139814309,1.0,0.2861824139814309,524.0,1307.0,0.0,0.0,0.24437136352137617,0.3171123774422133,0.2861824139814309,524.0,0.015267175572519083,0.07061068702290077,0.11450381679389313,0.31679389312977096
existing_suite_with_frozen_tensor_adapter,pca_sequence_128_causal_past_2s_mean,PCA128,grouped_2,arousal__future_change_p3s_movement,0.05,binary,time_ridge,time_ridge,True,7906,1831,99,25,True,True,0.4132730015082957,0.48896210656652084,0.28054607508532425,0.7843511450381679,0.3626433642818132,411.0,1054.0,113.0,253.0,0.20013371673410144,0.335940652835199,0.2861824139814309,524.0,0.019083969465648856,0.0916030534351145,0.15267175572519084,0.30725190839694655
