model,seed,epoch,inner_val_pr_auc,target_name,target_type,architecture,control_type,train_loss,inner_val_selection_metric,inner_val_delta_vs_frozen_ar,selection_metric_name,alpha,gate_mean,gate_p95,label_policy
shuffled_pca_residual,20260660,9,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,shuffled_pca_residual,0.15660850051790476,0.22608740056925294,1.0435860273966258e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.0025127867702394724,0.14489327371120453,0.7757048010826111,true_train_and_true_inner_val_selection
shuffled_pca_residual,20260660,10,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,shuffled_pca_residual,0.15627366304397583,0.22603522288424596,-4.174182473301591e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.0025567328557372093,0.14803436398506165,0.7904751896858215,true_train_and_true_inner_val_selection
random_pca_residual,20260660,1,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,random_pca_residual,0.15691692475229502,0.22619060516346678,0.00011364045448780669,inner_val_pr_auc_delta_vs_frozen_ar,0.0021636723540723324,0.025548892095685005,0.07474463433027267,true_train_and_true_inner_val_selection
random_pca_residual,20260660,2,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,random_pca_residual,0.15690007340162992,0.22619277835652507,0.00011581364754609247,inner_val_pr_auc_delta_vs_frozen_ar,0.0021998186130076647,0.052095863968133926,0.23603685200214386,true_train_and_true_inner_val_selection
random_pca_residual,20260660,3,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,random_pca_residual,0.1568645080551505,0.22612714808099665,5.0183372017675865e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.0022468098904937506,0.11398438364267349,0.618553638458252,true_train_and_true_inner_val_selection
random_pca_residual,20260660,4,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,random_pca_residual,0.1570106651633978,0.22603264170245344,-4.4323006525542885e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.0022941583301872015,0.15908008813858032,0.8268406987190247,true_train_and_true_inner_val_selection
random_pca_residual,20260660,5,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,random_pca_residual,0.1566715156659484,0.22597902580959672,-9.793889938225497e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.002337051322683692,0.15875497460365295,0.8253222107887268,true_train_and_true_inner_val_selection
random_pca_residual,20260660,6,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,random_pca_residual,0.1569370375946164,0.22586307682404133,-0.00021388788493764688,inner_val_pr_auc_delta_vs_frozen_ar,0.0023788486141711473,0.1438383311033249,0.7678076028823853,true_train_and_true_inner_val_selection
random_pca_residual,20260660,7,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,random_pca_residual,0.15684874169528484,0.2257871114516204,-0.00028985325735858547,inner_val_pr_auc_delta_vs_frozen_ar,0.002423778409138322,0.14769203960895538,0.783123791217804,true_train_and_true_inner_val_selection
random_pca_residual,20260660,8,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,random_pca_residual,0.15685606095939875,0.22571845847002853,-0.0003585062389504512,inner_val_pr_auc_delta_vs_frozen_ar,0.0024667130783200264,0.14295196533203125,0.7619339227676392,true_train_and_true_inner_val_selection
random_pca_residual,20260660,9,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,random_pca_residual,0.15652804262936115,0.22559911801999183,-0.0004778466889871491,inner_val_pr_auc_delta_vs_frozen_ar,0.002510258462280035,0.1470729410648346,0.7818973660469055,true_train_and_true_inner_val_selection
random_pca_residual,20260660,10,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,random_pca_residual,0.15655278787016869,0.2253508921862439,-0.0007260725227350717,inner_val_pr_auc_delta_vs_frozen_ar,0.002552916295826435,0.15113946795463562,0.7995561957359314,true_train_and_true_inner_val_selection
label_permutation_residual,20260660,1,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,label_permutation_residual,0.1869359128177166,0.09874164408495875,-5.383868955821658e-06,inner_val_pr_auc_delta_vs_frozen_ar,0.0021434712689369917,0.020592009648680687,0.04443950578570366,permuted_train_and_permuted_inner_val_selection
label_permutation_residual,20260660,2,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,label_permutation_residual,0.18675479479134083,0.09874513768482052,-1.8902690940569844e-06,inner_val_pr_auc_delta_vs_frozen_ar,0.0021298248320817947,0.021403158083558083,0.05285020172595978,permuted_train_and_permuted_inner_val_selection
label_permutation_residual,20260660,3,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,label_permutation_residual,0.18702629022300243,0.09875225432234534,5.226368430769068e-06,inner_val_pr_auc_delta_vs_frozen_ar,0.002140914788469672,0.02986651472747326,0.10798133164644241,permuted_train_and_permuted_inner_val_selection
label_permutation_residual,20260660,4,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,label_permutation_residual,0.18717376794666052,0.09875255906541414,5.5311114995626465e-06,inner_val_pr_auc_delta_vs_frozen_ar,0.002176519250497222,0.06410396099090576,0.3427248001098633,permuted_train_and_permuted_inner_val_selection
label_permutation_residual,20260660,5,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,label_permutation_residual,0.18689175602048635,0.0987430625729335,-3.965380981074684e-06,inner_val_pr_auc_delta_vs_frozen_ar,0.002214503474533558,0.08473245799541473,0.478014200925827,permuted_train_and_permuted_inner_val_selection
label_permutation_residual,20260660,6,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,label_permutation_residual,0.18698917422443628,0.09872745310258181,-1.95748513327626e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.0022532844450324774,0.08429773151874542,0.46447640657424927,permuted_train_and_permuted_inner_val_selection
label_permutation_residual,20260660,7,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,label_permutation_residual,0.18719279393553734,0.09870495693187895,-4.207102203562796e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.002294169506058097,0.09182707965373993,0.5127294063568115,permuted_train_and_permuted_inner_val_selection
label_permutation_residual,20260660,8,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,label_permutation_residual,0.1870874809101224,0.09869736194084938,-4.966601306519158e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.00233533326536417,0.09728135913610458,0.5389917492866516,permuted_train_and_permuted_inner_val_selection
label_permutation_residual,20260660,9,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,label_permutation_residual,0.1866545481607318,0.09872067625069583,-2.635170321874103e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.002374834381043911,0.10964157432317734,0.6070370674133301,permuted_train_and_permuted_inner_val_selection
label_permutation_residual,20260660,10,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,label_permutation_residual,0.18685564491897821,0.0986946977037369,-5.2330250177673454e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.002412558998912573,0.1087905615568161,0.6030495762825012,permuted_train_and_permuted_inner_val_selection
label_permutation_residual,20260660,11,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,label_permutation_residual,0.186384585686028,0.09865078039066608,-9.624756324849715e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.002451385138556361,0.11180509626865387,0.6196556687355042,permuted_train_and_permuted_inner_val_selection
