row_type,fold,group,seed,lane,decision_threshold_train_only,pr_auc,roc_auc,f1,precision,recall,balanced_accuracy,continuous_mae,continuous_mse,continuous_rmse,continuous_pearson,continuous_spearman,spearman_future_movement,top_1pct_precision,top_1pct_recall,top_1pct_lift,top_1pct_avg_true_movement,top_1pct_avg_true_movement_lift,top_5pct_precision,top_5pct_recall,top_5pct_lift,top_5pct_avg_true_movement,top_5pct_avg_true_movement_lift,top_10pct_precision,top_10pct_recall,top_10pct_lift,top_10pct_avg_true_movement,top_10pct_avg_true_movement_lift,within_video_macro_pr_auc,within_video_macro_roc_auc,within_video_macro_spearman_future_movement,within_video_macro_top_5pct_lift,within_video_video_count,frozen_ar_train_checksum,frozen_ar_test_checksum,delta_vs_frozen_ar_pr_auc,delta_vs_frozen_ar_roc_auc,delta_vs_frozen_ar_top_1pct_recall,delta_vs_frozen_ar_top_5pct_recall,delta_vs_frozen_ar_top_10pct_recall,delta_vs_frozen_ar_spearman_future_movement,member_seeds
member,1,1,20260676,random_pca_residual_member,-1.9604506492614746,0.2247150970794069,0.701042815509263,0.2865480822679266,0.21544248249921638,0.4277120929267787,0.6222538311268192,0.07688963413238525,0.013207707554101944,0.11492479085950927,0.2971888798200156,0.2434016427306646,0.20883835147135077,0.4117647058823529,0.03920348475420037,3.912490696340764,0.2138695865869522,0.1371658742427826,0.3295504146660847,0.15660651317154117,3.131309976151008,0.16883064806461334,0.09212693572044373,0.27548570181183146,0.2617714167185231,2.6175998814761203,0.1474136859178543,0.07070997357368469,0.24891128677766217,0.6482032860051614,0.14167328431566228,2.4196956300841785,199,5371b23cc3d69743c7bd18acbe0cf776,16769ee745e73ee6757c1b2a069f741f,-6.268277315901738e-05,-7.237156415795809e-05,0.0,0.0,0.0,-0.0007588053803832262,
member,1,1,20260676,label_permutation_residual_member,-1.960450291633606,0.2247937512242386,0.7011007486920677,0.2865480822679266,0.21544248249921638,0.4277120929267787,0.6222538311268192,0.0768892914056778,0.013207766227424145,0.11492504612757024,0.29718527030952113,0.243470747818124,0.20887097238261507,0.4117647058823529,0.03920348475420037,3.912490696340764,0.2138695865869522,0.1371658742427826,0.3295504146660847,0.15660651317154117,3.131309976151008,0.16883064806461334,0.09212693572044373,0.27548570181183146,0.2617714167185231,2.6175998814761203,0.1474136859178543,0.07070997357368469,0.24956923601445877,0.6478719971988915,0.14219284474266247,2.4552347652784863,199,5371b23cc3d69743c7bd18acbe0cf776,16769ee745e73ee6757c1b2a069f741f,1.5971371672696133e-05,-1.4438381353176766e-05,0.0,0.0,0.0,-0.000726184469118929,
member,1,1,20260676,train_only_video_mean_residual_member,-1.9500510692596436,0.22478828513667606,0.7011401543900724,0.2868141097424412,0.2164360409844724,0.42501555693839455,0.6220156712156779,0.07706449925899506,0.013202199712395668,0.1149008255514105,0.2966318124364916,0.24585100966262458,0.20937771397240035,0.4117647058823529,0.03920348475420037,3.912490696340764,0.2138695865869522,0.1371658742427826,0.3278044522042776,0.1557768097904999,3.1147202544230552,0.16780240833759308,0.09109869599342346,0.27548570181183146,0.2617714167185231,2.6175998814761203,0.14760439097881317,0.07090067863464355,0.2500838736377163,0.6480296647900248,0.1418117346194621,2.4974892808778297,199,5371b23cc3d69743c7bd18acbe0cf776,16769ee745e73ee6757c1b2a069f741f,1.0505284110146063e-05,2.4967316651469673e-05,0.0,-0.0008297033810412691,0.0,-0.0002194428793336478,
member,1,1,20260676,diagnostics_only_residual_member,-1.9696427583694458,0.22582749379544348,0.7018224526769399,0.28224350964875744,0.2121022430881586,0.4216967434142294,0.6187215998038283,0.07716548442840576,0.013177300803363323,0.11479242485183125,0.298391543898471,0.24394115390187013,0.21044416846115954,0.4226579520697168,0.04024061398050197,4.0159957412175045,0.2218436449766159,0.1451399326324463,0.33129637712789173,0.15743621655258244,3.1478996978789597,0.16978459060192108,0.09308087825775146,0.27548570181183146,0.2617714167185231,2.6175998814761203,0.14886224269866943,0.07215853035449982,0.24829611825544012,0.6521311885615999,0.14271637957380498,2.4535214717496587,199,5371b23cc3d69743c7bd18acbe0cf776,16769ee745e73ee6757c1b2a069f741f,0.0010497139428775615,0.0007072656035189695,0.0010371292263016002,0.0008297033810412691,0.0,0.0008470116094255464,
member,1,1,20260677,frozen_ar_member,-1.8209279775619507,0.22450160583970252,0.7036758919522633,0.2871779188011316,0.22741583918624364,0.3895457373988799,0.616943312986653,0.07798261195421219,0.01313922181725502,0.1146264446681263,0.29707658169744106,0.24314762821572883,0.20305375758598926,0.41830065359477125,0.03982576228998133,3.9745937232668083,0.21507936716079712,0.1383756548166275,0.32867743343518113,0.15619166148102054,3.123015115287031,0.1691766381263733,0.09247292578220367,0.275049115913556,0.2613565650280025,2.6134515456893124,0.1473100334405899,0.07060632109642029,0.2505212804210423,0.64813477039167,0.16637310546055523,2.3062075669869637,199,,,,,,,,,
member,1,1,20260677,real_residual_member,-1.8514750599861145,0.2348173523258432,0.7154063834761112,0.29143681575150643,0.24662453318012065,0.3561501763119685,0.6140913860065222,0.07678625732660294,0.013080780394375324,0.11437123936713864,0.308931387323255,0.2634508462072764,0.23179890928306937,0.43137254901960786,0.04107031736154325,4.098799777118896,0.2211361527442932,0.1444324404001236,0.33260584897424705,0.15805849408836342,3.160341989174924,0.17346857488155365,0.09676486253738403,0.28487229862475444,0.2706907280647169,2.706789100892502,0.15303447842597961,0.07633076608181,0.2581305610146143,0.6658378170840691,0.1852233260673595,2.3978524269947425,199,4248ea408a870ebdf2d9551a13f47043,1a6dfe17f99cbadb8cc01aab9d2dedd0,0.01031574648614067,0.011730491523847864,0.0012445550715619175,0.0018668326073428831,0.009334163036714416,0.028745151697080112,
member,1,1,20260677,shuffled_pca_residual_member,-1.9647146463394165,0.22342823781977153,0.701394726383488,0.28226310308920516,0.21212437395659434,0.4216967434142294,0.6187337987937519,0.07761514186859131,0.013243389315903187,0.11507992577293047,0.28856771813384924,0.23801627844418938,0.20211224111386344,0.4095860566448802,0.038996058908940055,3.8917896873654163,0.21123552322387695,0.13453181087970734,0.32736796158882586,0.1555693839452396,3.1105728239910673,0.16925418376922607,0.09255047142505646,0.273302772320454,0.25969715826591994,2.596858202542078,0.14663608372211456,0.06993237137794495,0.24490584310981126,0.6448774909995539,0.13450740047112233,2.2396217464698074,199,4248ea408a870ebdf2d9551a13f47043,1a6dfe17f99cbadb8cc01aab9d2dedd0,-0.0010733680199309925,-0.002281165568775334,-0.000829703381041276,-0.0006222775357809518,-0.0016594067620825381,-0.000941516472125814,
member,1,1,20260677,random_pca_residual_member,-1.9346656799316406,0.22447169278892945,0.703661256200818,0.28430487042312236,0.21374843292937734,0.42439327940261357,0.6203870415360349,0.07798907160758972,0.01313916314393282,0.1146261887350915,0.29706240153305336,0.24265012259715416,0.20237857600338655,0.41830065359477125,0.03982576228998133,3.9745937232668083,0.2150793820619583,0.1383756697177887,0.32867743343518113,0.15619166148102054,3.123015115287031,0.1691766381263733,0.09247292578220367,0.275049115913556,0.2613565650280025,2.6134515456893124,0.1473100334405899,0.07060632109642029,0.24687405808780885,0.6477208073172798,0.13648601864935608,2.3418765012273264,199,4248ea408a870ebdf2d9551a13f47043,1a6dfe17f99cbadb8cc01aab9d2dedd0,-2.9913050773072714e-05,-1.4635751445335465e-05,0.0,0.0,0.0,-0.000675181582602713,
member,1,1,20260677,label_permutation_residual_member,-1.9347089529037476,0.22448279049965153,0.7036192517966005,0.28430487042312236,0.21374843292937734,0.42439327940261357,0.6203870415360349,0.07798077166080475,0.013139276765286922,0.11462668435092643,0.2970768636698978,0.24239116921066345,0.20228498107031398,0.41830065359477125,0.03982576228998133,3.9745937232668083,0.2150793820619583,0.1383756697177887,0.32867743343518113,0.15619166148102054,3.123015115287031,0.1691766381263733,0.09247292578220367,0.275049115913556,0.2613565650280025,2.6134515456893124,0.1473100334405899,0.07060632109642029,0.24732699185431029,0.6481246406412172,0.13833574590764466,2.3246202653996626,199,4248ea408a870ebdf2d9551a13f47043,1a6dfe17f99cbadb8cc01aab9d2dedd0,-1.8815340050992724e-05,-5.6640155662868175e-05,0.0,0.0,0.0,-0.000768776515675279,
member,1,1,20260677,train_only_video_mean_residual_member,-1.9796937704086304,0.22446340290757388,0.7036279639148969,0.28141239173884075,0.20728236333300618,0.43808338518979467,0.6205104509817029,0.07796159386634827,0.013139686547219753,0.11462847180007135,0.2970946209169637,0.24282273330359055,0.20249077211878236,0.41830065359477125,0.03982576228998133,3.9745937232668083,0.2150793820619583,0.1383756697177887,0.32867743343518113,0.15619166148102054,3.123015115287031,0.16919970512390137,0.09249599277973175,0.27526740886269374,0.2615639908732628,2.6155257135827163,0.1473197191953659,0.07061600685119629,0.2479611519958443,0.6484895133561893,0.13937210674472253,2.3050511044019295,199,4248ea408a870ebdf2d9551a13f47043,1a6dfe17f99cbadb8cc01aab9d2dedd0,-3.820293212863923e-05,-4.792803736641815e-05,0.0,0.0,0.00020742584526034502,-0.0005629854672069001,
member,1,1,20260677,diagnostics_only_residual_member,-1.925745964050293,0.22431705818821812,0.7033415723200935,0.28337041156840936,0.21311303984105406,0.422733872640531,0.6195695371449172,0.07805957645177841,0.013133492320775986,0.11460144990695356,0.2973540109278312,0.24305658135684358,0.20301677300085721,0.41830065359477125,0.03982576228998133,3.9745937232668083,0.21280881762504578,0.13610510528087616,0.32736796158882586,0.1555693839452396,3.1105728239910673,0.16922922432422638,0.09252551198005676,0.27439423706614274,0.26073428749222155,2.607229042009099,0.14822815358638763,0.07152444124221802,0.24534130080372032,0.6484413626080987,0.13598518557055309,2.3364907962726256,199,4248ea408a870ebdf2d9551a13f47043,1a6dfe17f99cbadb8cc01aab9d2dedd0,-0.00018454765148440133,-0.00033431963216978833,0.0,-0.0006222775357809518,-0.000622277535780924,-3.6984585132043835e-05,
member,1,2,20260678,frozen_ar_member,-1.9760987758636475,0.22360983482379326,0.7015843155392708,0.285436758481926,0.21444954128440366,0.4266749637004771,0.6214180927756539,0.07767993956804276,0.013151095248758793,0.11467822482389058,0.2974334393966469,0.24292218157893736,0.20629930301164107,0.40305010893246185,0.0383737813731591,3.8296866604393722,0.2087167203426361,0.1320130079984665,0.3278044522042776,0.1557768097904999,3.1147202544230552,0.16953688859939575,0.09283317625522614,0.273302772320454,0.25969715826591994,2.596858202542078,0.14706042408943176,0.07035671174526215,0.2515657323140525,0.6510907546720826,0.17024056622952616,2.341975951281544,199,,,,,,,,,
member,1,2,20260678,real_residual_member,-2.0563206672668457,0.2304460284589823,0.7059828775777033,0.28074393607241355,0.21298283261802575,0.4117403028417341,0.6163905603310093,0.07694704830646515,0.01316620409488678,0.1147440808708091,0.30016220236612384,0.2619059715490111,0.23898882927693577,0.4357298474945534,0.04148516905206389,4.140201795069592,0.22590726613998413,0.14920355379581451,0.32998690528153646,0.1568139390168015,3.135457406582996,0.17166969180107117,0.09496597945690155,0.2785418030997599,0.2646753785521676,2.6466382319837796,0.15161798894405365,0.07491427659988403,0.26151688919126886,0.6741650778785373,0.20208609711187314,2.5468009450641445,199,a7472d67e1392b752dd60162a487ba41,c3d05a409b65fa8f92593ccc0cc72e11,0.006836193635189031,0.004398562038432474,0.0031113876789047937,0.0010371292263015863,0.00497822028624767,0.0326895262652947,
