control,control_gain,feature_mode,fold,offset_seconds,offset_specific_gain,real_gain,target,threshold
ar,-0.0035070149304220477,cortical_pca64_delta,grouped_0,-6.0,-0.0581950757093988,-0.06170209063982085,arousal__future_spike_1_3s,0.05
shuffled,-0.025902650495546353,cortical_pca64_delta,grouped_0,-6.0,-0.0357994401442745,-0.06170209063982085,arousal__future_spike_1_3s,0.05
random,-0.04566377121750431,cortical_pca64_delta,grouped_0,-6.0,-0.016038319422316538,-0.06170209063982085,arousal__future_spike_1_3s,0.05
timestamp,-0.12567832848103133,cortical_pca64_delta,grouped_0,-6.0,0.06397623784121048,-0.06170209063982085,arousal__future_spike_1_3s,0.05
video_time,-0.06160863203662037,cortical_pca64_delta,grouped_0,-6.0,-9.345860320048027e-05,-0.06170209063982085,arousal__future_spike_1_3s,0.05
ar,0.017681125375818285,cortical_pca64_delta,grouped_0,-4.0,-0.030932857500578947,-0.013251732124760662,arousal__future_spike_1_3s,0.05
shuffled,0.007578247328563159,cortical_pca64_delta,grouped_0,-4.0,-0.02082997945332382,-0.013251732124760662,arousal__future_spike_1_3s,0.05
random,0.007711814274065976,cortical_pca64_delta,grouped_0,-4.0,-0.020963546398826638,-0.013251732124760662,arousal__future_spike_1_3s,0.05
timestamp,-0.07916952549934902,cortical_pca64_delta,grouped_0,-4.0,0.06591779337458836,-0.013251732124760662,arousal__future_spike_1_3s,0.05
video_time,-0.0457181116230882,cortical_pca64_delta,grouped_0,-4.0,0.032466379498327536,-0.013251732124760662,arousal__future_spike_1_3s,0.05
ar,0.022184012376172513,cortical_pca64_delta,grouped_0,-3.0,-0.011770856950119424,0.010413155426053089,arousal__future_spike_1_3s,0.05
shuffled,0.006301876414753382,cortical_pca64_delta,grouped_0,-3.0,0.004111279011299707,0.010413155426053089,arousal__future_spike_1_3s,0.05
random,0.0010050364434111003,cortical_pca64_delta,grouped_0,-3.0,0.009408118982641989,0.010413155426053089,arousal__future_spike_1_3s,0.05
timestamp,-0.04706634905464671,cortical_pca64_delta,grouped_0,-3.0,0.0574795044806998,0.010413155426053089,arousal__future_spike_1_3s,0.05
video_time,-0.037250020177717086,cortical_pca64_delta,grouped_0,-3.0,0.047663175603770175,0.010413155426053089,arousal__future_spike_1_3s,0.05
ar,0.022184012376172513,cortical_pca64_delta,grouped_0,-2.5,-0.01790411854731222,0.004279893828860293,arousal__future_spike_1_3s,0.05
shuffled,0.022024497568230994,cortical_pca64_delta,grouped_0,-2.5,-0.0177446037393707,0.004279893828860293,arousal__future_spike_1_3s,0.05
random,-0.012372847617165339,cortical_pca64_delta,grouped_0,-2.5,0.016652741446025632,0.004279893828860293,arousal__future_spike_1_3s,0.05
timestamp,-0.04706634905464671,cortical_pca64_delta,grouped_0,-2.5,0.051346242883507004,0.004279893828860293,arousal__future_spike_1_3s,0.05
video_time,-0.037250020177717086,cortical_pca64_delta,grouped_0,-2.5,0.04152991400657738,0.004279893828860293,arousal__future_spike_1_3s,0.05
ar,0.02516900199588079,cortical_pca64_delta,grouped_0,-2.0,0.0063470232703783935,0.031516025266259184,arousal__future_spike_1_3s,0.05
shuffled,-0.004310810552439037,cortical_pca64_delta,grouped_0,-2.0,0.03582683581869822,0.031516025266259184,arousal__future_spike_1_3s,0.05
random,0.026528499100690606,cortical_pca64_delta,grouped_0,-2.0,0.004987526165568579,0.031516025266259184,arousal__future_spike_1_3s,0.05
timestamp,-0.03693067577080278,cortical_pca64_delta,grouped_0,-2.0,0.06844670103706196,0.031516025266259184,arousal__future_spike_1_3s,0.05
video_time,-0.02874882360123282,cortical_pca64_delta,grouped_0,-2.0,0.060264848867492005,0.031516025266259184,arousal__future_spike_1_3s,0.05
ar,0.02516900199588079,cortical_pca64_delta,grouped_0,-1.5,-0.007099278052016045,0.018069723943864746,arousal__future_spike_1_3s,0.05
shuffled,0.004755888304639189,cortical_pca64_delta,grouped_0,-1.5,0.013313835639225557,0.018069723943864746,arousal__future_spike_1_3s,0.05
random,0.020612927343223286,cortical_pca64_delta,grouped_0,-1.5,-0.00254320339935854,0.018069723943864746,arousal__future_spike_1_3s,0.05
timestamp,-0.03693067577080278,cortical_pca64_delta,grouped_0,-1.5,0.055000399714667525,0.018069723943864746,arousal__future_spike_1_3s,0.05
video_time,-0.02874882360123282,cortical_pca64_delta,grouped_0,-1.5,0.046818547545097566,0.018069723943864746,arousal__future_spike_1_3s,0.05
ar,0.019055726382918192,cortical_pca64_delta,grouped_0,-1.0,0.005191317366835813,0.024247043749754005,arousal__future_spike_1_3s,0.05
shuffled,0.014838082959133914,cortical_pca64_delta,grouped_0,-1.0,0.009408960790620091,0.024247043749754005,arousal__future_spike_1_3s,0.05
random,0.027302383035672673,cortical_pca64_delta,grouped_0,-1.0,-0.003055339285918668,0.024247043749754005,arousal__future_spike_1_3s,0.05
timestamp,-0.030909564253528643,cortical_pca64_delta,grouped_0,-1.0,0.05515660800328265,0.024247043749754005,arousal__future_spike_1_3s,0.05
video_time,-0.022074374724641188,cortical_pca64_delta,grouped_0,-1.0,0.04632141847439519,0.024247043749754005,arousal__future_spike_1_3s,0.05
ar,0.019055726382918192,cortical_pca64_delta,grouped_0,-0.5,-0.00907398140720811,0.009981744975710083,arousal__future_spike_1_3s,0.05
shuffled,0.022794703133443672,cortical_pca64_delta,grouped_0,-0.5,-0.01281295815773359,0.009981744975710083,arousal__future_spike_1_3s,0.05
random,0.013208194917741,cortical_pca64_delta,grouped_0,-0.5,-0.003226449942030918,0.009981744975710083,arousal__future_spike_1_3s,0.05
timestamp,-0.030909564253528643,cortical_pca64_delta,grouped_0,-0.5,0.040891309229238726,0.009981744975710083,arousal__future_spike_1_3s,0.05
video_time,-0.022074374724641188,cortical_pca64_delta,grouped_0,-0.5,0.03205611970035127,0.009981744975710083,arousal__future_spike_1_3s,0.05
ar,0.0,cortical_pca64_delta,grouped_0,0.5,-0.01694213037870923,-0.01694213037870923,arousal__future_spike_1_3s,0.05
shuffled,-0.020247902330018497,cortical_pca64_delta,grouped_0,0.5,0.0033057719513092665,-0.01694213037870923,arousal__future_spike_1_3s,0.05
random,-0.018629837151268425,cortical_pca64_delta,grouped_0,0.5,0.0016877067725591943,-0.01694213037870923,arousal__future_spike_1_3s,0.05
timestamp,0.0,cortical_pca64_delta,grouped_0,0.5,-0.01694213037870923,-0.01694213037870923,arousal__future_spike_1_3s,0.05
video_time,0.0,cortical_pca64_delta,grouped_0,0.5,-0.01694213037870923,-0.01694213037870923,arousal__future_spike_1_3s,0.05
ar,0.0,cortical_pca64_delta,grouped_0,1.0,-0.008576807015724885,-0.008576807015724885,arousal__future_spike_1_3s,0.05
shuffled,-0.021846062803841326,cortical_pca64_delta,grouped_0,1.0,0.01326925578811644,-0.008576807015724885,arousal__future_spike_1_3s,0.05
random,-0.01417704425406191,cortical_pca64_delta,grouped_0,1.0,0.005600237238337025,-0.008576807015724885,arousal__future_spike_1_3s,0.05
timestamp,0.0,cortical_pca64_delta,grouped_0,1.0,-0.008576807015724885,-0.008576807015724885,arousal__future_spike_1_3s,0.05
video_time,0.0,cortical_pca64_delta,grouped_0,1.0,-0.008576807015724885,-0.008576807015724885,arousal__future_spike_1_3s,0.05
ar,-0.004679979067344298,cortical_pca64_delta,grouped_0,1.5,-0.007211619320917906,-0.011891598388262203,arousal__future_spike_1_3s,0.05
shuffled,-0.023887078305107168,cortical_pca64_delta,grouped_0,1.5,0.011995479916844964,-0.011891598388262203,arousal__future_spike_1_3s,0.05
random,-0.012107119526511445,cortical_pca64_delta,grouped_0,1.5,0.00021552113824924168,-0.011891598388262203,arousal__future_spike_1_3s,0.05
timestamp,0.0018420156278368405,cortical_pca64_delta,grouped_0,1.5,-0.013733614016099044,-0.011891598388262203,arousal__future_spike_1_3s,0.05
video_time,-0.0005225807393248183,cortical_pca64_delta,grouped_0,1.5,-0.011369017648937385,-0.011891598388262203,arousal__future_spike_1_3s,0.05
ar,-0.004679979067344298,cortical_pca64_delta,grouped_0,2.0,0.0041615598197976555,-0.000518419247546642,arousal__future_spike_1_3s,0.05
shuffled,-0.01777331214117367,cortical_pca64_delta,grouped_0,2.0,0.017254892893627027,-0.000518419247546642,arousal__future_spike_1_3s,0.05
random,-0.014793867362932034,cortical_pca64_delta,grouped_0,2.0,0.014275448115385392,-0.000518419247546642,arousal__future_spike_1_3s,0.05
timestamp,0.0018420156278368405,cortical_pca64_delta,grouped_0,2.0,-0.0023604348753834825,-0.000518419247546642,arousal__future_spike_1_3s,0.05
video_time,-0.0005225807393248183,cortical_pca64_delta,grouped_0,2.0,4.161491778176263e-06,-0.000518419247546642,arousal__future_spike_1_3s,0.05
ar,-0.006934550404377959,cortical_pca64_delta,grouped_0,2.5,-8.74225474539192e-05,-0.0070219729518318785,arousal__future_spike_1_3s,0.05
shuffled,-0.02220902838322214,cortical_pca64_delta,grouped_0,2.5,0.015187055431390262,-0.0070219729518318785,arousal__future_spike_1_3s,0.05
random,-0.030973036232480045,cortical_pca64_delta,grouped_0,2.5,0.023951063280648166,-0.0070219729518318785,arousal__future_spike_1_3s,0.05
timestamp,-0.003069732233113742,cortical_pca64_delta,grouped_0,2.5,-0.003952240718718136,-0.0070219729518318785,arousal__future_spike_1_3s,0.05
video_time,-0.004973952826989592,cortical_pca64_delta,grouped_0,2.5,-0.002048020124842287,-0.0070219729518318785,arousal__future_spike_1_3s,0.05
ar,-0.006934550404377959,cortical_pca64_delta,grouped_0,3.0,0.00040893250306944795,-0.006525617901308511,arousal__future_spike_1_3s,0.05
shuffled,-0.019926193223396504,cortical_pca64_delta,grouped_0,3.0,0.013400575322087993,-0.006525617901308511,arousal__future_spike_1_3s,0.05
random,-0.021223480876147005,cortical_pca64_delta,grouped_0,3.0,0.014697862974838494,-0.006525617901308511,arousal__future_spike_1_3s,0.05
timestamp,-0.003069732233113742,cortical_pca64_delta,grouped_0,3.0,-0.003455885668194769,-0.006525617901308511,arousal__future_spike_1_3s,0.05
video_time,-0.004973952826989592,cortical_pca64_delta,grouped_0,3.0,-0.0015516650743189198,-0.006525617901308511,arousal__future_spike_1_3s,0.05
ar,-0.00959115690258383,cortical_pca64_delta,grouped_0,4.0,0.0021746818867339757,-0.007416475015849855,arousal__future_spike_1_3s,0.05
shuffled,-0.007530881302790449,cortical_pca64_delta,grouped_0,4.0,0.00011440628694059374,-0.007416475015849855,arousal__future_spike_1_3s,0.05
random,-0.033361021751251,cortical_pca64_delta,grouped_0,4.0,0.02594454673540114,-0.007416475015849855,arousal__future_spike_1_3s,0.05
timestamp,-0.00010359278965682561,cortical_pca64_delta,grouped_0,4.0,-0.007312882226193029,-0.007416475015849855,arousal__future_spike_1_3s,0.05
video_time,-0.010825627727069936,cortical_pca64_delta,grouped_0,4.0,0.0034091527112200815,-0.007416475015849855,arousal__future_spike_1_3s,0.05
ar,-0.01587023368288637,cortical_pca64_delta,grouped_0,6.0,-0.009243667994868587,-0.025113901677754957,arousal__future_spike_1_3s,0.05
shuffled,-0.013943884824409059,cortical_pca64_delta,grouped_0,6.0,-0.011170016853345899,-0.025113901677754957,arousal__future_spike_1_3s,0.05
random,-0.007897157038142977,cortical_pca64_delta,grouped_0,6.0,-0.01721674463961198,-0.025113901677754957,arousal__future_spike_1_3s,0.05
timestamp,-0.005744987771822613,cortical_pca64_delta,grouped_0,6.0,-0.019368913905932345,-0.025113901677754957,arousal__future_spike_1_3s,0.05
video_time,-0.012757785103391539,cortical_pca64_delta,grouped_0,6.0,-0.012356116574363418,-0.025113901677754957,arousal__future_spike_1_3s,0.05
ar,-0.017133793739500747,cortical_pca64_delta,grouped_0,8.0,-0.012787015664163237,-0.029920809403663984,arousal__future_spike_1_3s,0.05
shuffled,-0.0330430950675864,cortical_pca64_delta,grouped_0,8.0,0.0031222856639224195,-0.029920809403663984,arousal__future_spike_1_3s,0.05
random,-0.02690084450625546,cortical_pca64_delta,grouped_0,8.0,-0.0030199648974085225,-0.029920809403663984,arousal__future_spike_1_3s,0.05
timestamp,-0.005348498557226022,cortical_pca64_delta,grouped_0,8.0,-0.02457231084643796,-0.029920809403663984,arousal__future_spike_1_3s,0.05
video_time,0.00034823437050196526,cortical_pca64_delta,grouped_0,8.0,-0.03026904377416595,-0.029920809403663984,arousal__future_spike_1_3s,0.05
ar,-0.016419149399352517,cortical_pca64_delta,grouped_0,-8.0,-0.05694426932732949,-0.073363418726682,arousal__future_spike_1_3s,0.075
shuffled,-0.02083970022935433,cortical_pca64_delta,grouped_0,-8.0,-0.052523718497327676,-0.073363418726682,arousal__future_spike_1_3s,0.075
random,-0.013642612994941739,cortical_pca64_delta,grouped_0,-8.0,-0.05972080573174027,-0.073363418726682,arousal__future_spike_1_3s,0.075
timestamp,-0.11263097363595273,cortical_pca64_delta,grouped_0,-8.0,0.039267554909270724,-0.073363418726682,arousal__future_spike_1_3s,0.075
video_time,-0.06438517825444362,cortical_pca64_delta,grouped_0,-8.0,-0.008978240472238386,-0.073363418726682,arousal__future_spike_1_3s,0.075
ar,-0.0066374974790622265,cortical_pca64_delta,grouped_0,-6.0,-0.036556281052716244,-0.04319377853177847,arousal__future_spike_1_3s,0.075
shuffled,-0.011502362290262746,cortical_pca64_delta,grouped_0,-6.0,-0.031691416241515724,-0.04319377853177847,arousal__future_spike_1_3s,0.075
random,0.009113150333769693,cortical_pca64_delta,grouped_0,-6.0,-0.05230692886554816,-0.04319377853177847,arousal__future_spike_1_3s,0.075
timestamp,-0.10897984440927751,cortical_pca64_delta,grouped_0,-6.0,0.06578606587749904,-0.04319377853177847,arousal__future_spike_1_3s,0.075
video_time,-0.06495517240553755,cortical_pca64_delta,grouped_0,-6.0,0.021761393873759083,-0.04319377853177847,arousal__future_spike_1_3s,0.075
ar,0.027028637228133534,cortical_pca64_delta,grouped_0,-4.0,-0.020945876500419125,0.006082760727714409,arousal__future_spike_1_3s,0.075
shuffled,0.017635306633328296,cortical_pca64_delta,grouped_0,-4.0,-0.011552545905613887,0.006082760727714409,arousal__future_spike_1_3s,0.075
random,0.02754926686001702,cortical_pca64_delta,grouped_0,-4.0,-0.02146650613230261,0.006082760727714409,arousal__future_spike_1_3s,0.075
timestamp,-0.03252595311168205,cortical_pca64_delta,grouped_0,-4.0,0.03860871383939646,0.006082760727714409,arousal__future_spike_1_3s,0.075
video_time,-0.044304157629689866,cortical_pca64_delta,grouped_0,-4.0,0.050386918357404276,0.006082760727714409,arousal__future_spike_1_3s,0.075
ar,0.035639860447237715,cortical_pca64_delta,grouped_0,-3.0,-0.027892259891345694,0.00774760055589202,arousal__future_spike_1_3s,0.075
shuffled,0.021052547124798926,cortical_pca64_delta,grouped_0,-3.0,-0.013304946568906906,0.00774760055589202,arousal__future_spike_1_3s,0.075
random,0.04149017611702127,cortical_pca64_delta,grouped_0,-3.0,-0.03374257556112925,0.00774760055589202,arousal__future_spike_1_3s,0.075
timestamp,-0.022140888973249534,cortical_pca64_delta,grouped_0,-3.0,0.029888489529141554,0.00774760055589202,arousal__future_spike_1_3s,0.075
video_time,-0.03750948253969577,cortical_pca64_delta,grouped_0,-3.0,0.04525708309558779,0.00774760055589202,arousal__future_spike_1_3s,0.075
ar,0.035639860447237715,cortical_pca64_delta,grouped_0,-2.5,-0.025859509471039155,0.00978035097619856,arousal__future_spike_1_3s,0.075
shuffled,0.016554948278880988,cortical_pca64_delta,grouped_0,-2.5,-0.006774597302682428,0.00978035097619856,arousal__future_spike_1_3s,0.075
random,0.04970134209916677,cortical_pca64_delta,grouped_0,-2.5,-0.03992099112296821,0.00978035097619856,arousal__future_spike_1_3s,0.075
timestamp,-0.022140888973249534,cortical_pca64_delta,grouped_0,-2.5,0.031921239949448094,0.00978035097619856,arousal__future_spike_1_3s,0.075
video_time,-0.03750948253969577,cortical_pca64_delta,grouped_0,-2.5,0.04728983351589433,0.00978035097619856,arousal__future_spike_1_3s,0.075
ar,0.04026459563041318,cortical_pca64_delta,grouped_0,-2.0,-0.0004087818009970712,0.03985581382941611,arousal__future_spike_1_3s,0.075
shuffled,0.02919020118845861,cortical_pca64_delta,grouped_0,-2.0,0.0106656126409575,0.03985581382941611,arousal__future_spike_1_3s,0.075
random,0.01561850548387167,cortical_pca64_delta,grouped_0,-2.0,0.02423730834554444,0.03985581382941611,arousal__future_spike_1_3s,0.075
timestamp,-0.016441153307766826,cortical_pca64_delta,grouped_0,-2.0,0.056296967137182935,0.03985581382941611,arousal__future_spike_1_3s,0.075
video_time,-0.02756161200825058,cortical_pca64_delta,grouped_0,-2.0,0.06741742583766669,0.03985581382941611,arousal__future_spike_1_3s,0.075
ar,0.04026459563041318,cortical_pca64_delta,grouped_0,-1.5,-0.009739743815168844,0.030524851815244336,arousal__future_spike_1_3s,0.075
shuffled,0.026749010187099242,cortical_pca64_delta,grouped_0,-1.5,0.0037758416281450935,0.030524851815244336,arousal__future_spike_1_3s,0.075
random,0.03991509182762232,cortical_pca64_delta,grouped_0,-1.5,-0.009390240012377982,0.030524851815244336,arousal__future_spike_1_3s,0.075
timestamp,-0.016441153307766826,cortical_pca64_delta,grouped_0,-1.5,0.04696600512301116,0.030524851815244336,arousal__future_spike_1_3s,0.075
video_time,-0.02756161200825058,cortical_pca64_delta,grouped_0,-1.5,0.058086463823494916,0.030524851815244336,arousal__future_spike_1_3s,0.075
ar,0.02412037272522627,cortical_pca64_delta,grouped_0,-1.0,0.005779039766936722,0.02989941249216299,arousal__future_spike_1_3s,0.075
shuffled,0.018491243527451295,cortical_pca64_delta,grouped_0,-1.0,0.011408168964711696,0.02989941249216299,arousal__future_spike_1_3s,0.075
random,0.02570598045477307,cortical_pca64_delta,grouped_0,-1.0,0.004193432037389921,0.02989941249216299,arousal__future_spike_1_3s,0.075
timestamp,-0.027670438113114704,cortical_pca64_delta,grouped_0,-1.0,0.057569850605277695,0.02989941249216299,arousal__future_spike_1_3s,0.075
video_time,-0.02581353624436286,cortical_pca64_delta,grouped_0,-1.0,0.05571294873652585,0.02989941249216299,arousal__future_spike_1_3s,0.075
ar,0.02412037272522627,cortical_pca64_delta,grouped_0,-0.5,0.0035747092152524362,0.027695081940478705,arousal__future_spike_1_3s,0.075
shuffled,0.02124036960650999,cortical_pca64_delta,grouped_0,-0.5,0.006454712333968715,0.027695081940478705,arousal__future_spike_1_3s,0.075
random,0.03264626100609935,cortical_pca64_delta,grouped_0,-0.5,-0.004951179065620648,0.027695081940478705,arousal__future_spike_1_3s,0.075
timestamp,-0.027670438113114704,cortical_pca64_delta,grouped_0,-0.5,0.05536552005359341,0.027695081940478705,arousal__future_spike_1_3s,0.075
video_time,-0.02581353624436286,cortical_pca64_delta,grouped_0,-0.5,0.053508618184841567,0.027695081940478705,arousal__future_spike_1_3s,0.075
ar,0.0,cortical_pca64_delta,grouped_0,0.5,-0.03327988187996428,-0.03327988187996428,arousal__future_spike_1_3s,0.075
shuffled,-0.008897892913504013,cortical_pca64_delta,grouped_0,0.5,-0.024381988966460266,-0.03327988187996428,arousal__future_spike_1_3s,0.075
random,0.004178099681680092,cortical_pca64_delta,grouped_0,0.5,-0.03745798156164437,-0.03327988187996428,arousal__future_spike_1_3s,0.075
timestamp,0.0,cortical_pca64_delta,grouped_0,0.5,-0.03327988187996428,-0.03327988187996428,arousal__future_spike_1_3s,0.075
video_time,0.0,cortical_pca64_delta,grouped_0,0.5,-0.03327988187996428,-0.03327988187996428,arousal__future_spike_1_3s,0.075
ar,0.0,cortical_pca64_delta,grouped_0,1.0,-0.014448159290248452,-0.014448159290248452,arousal__future_spike_1_3s,0.075
shuffled,-0.015645588557238577,cortical_pca64_delta,grouped_0,1.0,0.0011974292669901243,-0.014448159290248452,arousal__future_spike_1_3s,0.075
random,-0.009836054537659733,cortical_pca64_delta,grouped_0,1.0,-0.004612104752588719,-0.014448159290248452,arousal__future_spike_1_3s,0.075
timestamp,0.0,cortical_pca64_delta,grouped_0,1.0,-0.014448159290248452,-0.014448159290248452,arousal__future_spike_1_3s,0.075
video_time,0.0,cortical_pca64_delta,grouped_0,1.0,-0.014448159290248452,-0.014448159290248452,arousal__future_spike_1_3s,0.075
ar,-0.004907595598043546,cortical_pca64_delta,grouped_0,1.5,-0.018932304779773867,-0.023839900377817413,arousal__future_spike_1_3s,0.075
shuffled,-0.014604035880359467,cortical_pca64_delta,grouped_0,1.5,-0.009235864497457946,-0.023839900377817413,arousal__future_spike_1_3s,0.075
random,0.0063499424584161634,cortical_pca64_delta,grouped_0,1.5,-0.030189842836233577,-0.023839900377817413,arousal__future_spike_1_3s,0.075
timestamp,0.00827591267701211,cortical_pca64_delta,grouped_0,1.5,-0.03211581305482952,-0.023839900377817413,arousal__future_spike_1_3s,0.075
video_time,-0.010251812151420125,cortical_pca64_delta,grouped_0,1.5,-0.013588088226397288,-0.023839900377817413,arousal__future_spike_1_3s,0.075
ar,-0.004907595598043546,cortical_pca64_delta,grouped_0,2.0,-0.00690323617161076,-0.011810831769654306,arousal__future_spike_1_3s,0.075
shuffled,-0.010667018026236125,cortical_pca64_delta,grouped_0,2.0,-0.0011438137434181816,-0.011810831769654306,arousal__future_spike_1_3s,0.075
random,0.0007949382093001278,cortical_pca64_delta,grouped_0,2.0,-0.012605769978954434,-0.011810831769654306,arousal__future_spike_1_3s,0.075
timestamp,0.00827591267701211,cortical_pca64_delta,grouped_0,2.0,-0.020086744446666416,-0.011810831769654306,arousal__future_spike_1_3s,0.075
video_time,-0.010251812151420125,cortical_pca64_delta,grouped_0,2.0,-0.001559019618234181,-0.011810831769654306,arousal__future_spike_1_3s,0.075
ar,-0.005068706665247391,cortical_pca64_delta,grouped_0,2.5,-0.015061676333977203,-0.020130382999224594,arousal__future_spike_1_3s,0.075
shuffled,-0.030545819401112284,cortical_pca64_delta,grouped_0,2.5,0.01041543640188769,-0.020130382999224594,arousal__future_spike_1_3s,0.075
random,0.00865445937268347,cortical_pca64_delta,grouped_0,2.5,-0.028784842371908065,-0.020130382999224594,arousal__future_spike_1_3s,0.075
timestamp,-0.0007469144073963541,cortical_pca64_delta,grouped_0,2.5,-0.01938346859182824,-0.020130382999224594,arousal__future_spike_1_3s,0.075
video_time,-0.01806357079717147,cortical_pca64_delta,grouped_0,2.5,-0.0020668122020531254,-0.020130382999224594,arousal__future_spike_1_3s,0.075
ar,-0.005068706665247391,cortical_pca64_delta,grouped_0,3.0,-0.0052050986176382374,-0.010273805282885629,arousal__future_spike_1_3s,0.075
shuffled,0.011834255174780317,cortical_pca64_delta,grouped_0,3.0,-0.022108060457665946,-0.010273805282885629,arousal__future_spike_1_3s,0.075
random,0.013042637511998523,cortical_pca64_delta,grouped_0,3.0,-0.02331644279488415,-0.010273805282885629,arousal__future_spike_1_3s,0.075
timestamp,-0.0007469144073963541,cortical_pca64_delta,grouped_0,3.0,-0.009526890875489274,-0.010273805282885629,arousal__future_spike_1_3s,0.075
video_time,-0.01806357079717147,cortical_pca64_delta,grouped_0,3.0,0.00778976551428584,-0.010273805282885629,arousal__future_spike_1_3s,0.075
ar,-0.008940250195248467,cortical_pca64_delta,grouped_0,4.0,0.0033893727449164635,-0.0055508774503320035,arousal__future_spike_1_3s,0.075
shuffled,-0.006352730726582101,cortical_pca64_delta,grouped_0,4.0,0.0008018532762500974,-0.0055508774503320035,arousal__future_spike_1_3s,0.075
random,-0.0011414232817574255,cortical_pca64_delta,grouped_0,4.0,-0.004409454168574578,-0.0055508774503320035,arousal__future_spike_1_3s,0.075
timestamp,0.0001432370840721564,cortical_pca64_delta,grouped_0,4.0,-0.00569411453440416,-0.0055508774503320035,arousal__future_spike_1_3s,0.075
video_time,-0.025996166786240754,cortical_pca64_delta,grouped_0,4.0,0.02044528933590875,-0.0055508774503320035,arousal__future_spike_1_3s,0.075
ar,-0.01384432302336508,cortical_pca64_delta,grouped_0,6.0,-0.020311056542657302,-0.03415537956602238,arousal__future_spike_1_3s,0.075
shuffled,-0.012695208432351723,cortical_pca64_delta,grouped_0,6.0,-0.021460171133670658,-0.03415537956602238,arousal__future_spike_1_3s,0.075
random,-0.01813829313840845,cortical_pca64_delta,grouped_0,6.0,-0.01601708642761393,-0.03415537956602238,arousal__future_spike_1_3s,0.075
timestamp,-0.0004340283550043622,cortical_pca64_delta,grouped_0,6.0,-0.03372135121101802,-0.03415537956602238,arousal__future_spike_1_3s,0.075
video_time,-0.03293272571530753,cortical_pca64_delta,grouped_0,6.0,-0.0012226538507148499,-0.03415537956602238,arousal__future_spike_1_3s,0.075
ar,-0.023575324678744125,cortical_pca64_delta,grouped_0,8.0,-0.018389348297909336,-0.04196467297665346,arousal__future_spike_1_3s,0.075
shuffled,-0.027313313114357085,cortical_pca64_delta,grouped_0,8.0,-0.014651359862296376,-0.04196467297665346,arousal__future_spike_1_3s,0.075
random,-0.020964228600652418,cortical_pca64_delta,grouped_0,8.0,-0.021000444376001043,-0.04196467297665346,arousal__future_spike_1_3s,0.075
timestamp,0.001085378628237016,cortical_pca64_delta,grouped_0,8.0,-0.04305005160489048,-0.04196467297665346,arousal__future_spike_1_3s,0.075
video_time,-0.02009320733455694,cortical_pca64_delta,grouped_0,8.0,-0.02187146564209652,-0.04196467297665346,arousal__future_spike_1_3s,0.075
ar,-0.04103597297049999,cortical_pca64_delta,grouped_0,-8.0,0.008694257478757905,-0.032341715491742085,arousal__future_change_p3s_movement,0.05
shuffled,-0.05908571529417744,cortical_pca64_delta,grouped_0,-8.0,0.02674399980243536,-0.032341715491742085,arousal__future_change_p3s_movement,0.05
random,-0.07090163430776764,cortical_pca64_delta,grouped_0,-8.0,0.03855991881602555,-0.032341715491742085,arousal__future_change_p3s_movement,0.05
timestamp,-0.08545589005380932,cortical_pca64_delta,grouped_0,-8.0,0.05311417456206724,-0.032341715491742085,arousal__future_change_p3s_movement,0.05
video_time,-0.07363993440455957,cortical_pca64_delta,grouped_0,-8.0,0.041298218912817486,-0.032341715491742085,arousal__future_change_p3s_movement,0.05
ar,-0.02712282279663114,cortical_pca64_delta,grouped_0,-6.0,0.009205068272288397,-0.017917754524342744,arousal__future_change_p3s_movement,0.05
shuffled,-0.038563590527877334,cortical_pca64_delta,grouped_0,-6.0,0.02064583600353459,-0.017917754524342744,arousal__future_change_p3s_movement,0.05
random,-0.06432348309208497,cortical_pca64_delta,grouped_0,-6.0,0.04640572856774222,-0.017917754524342744,arousal__future_change_p3s_movement,0.05
timestamp,-0.06399386888998626,cortical_pca64_delta,grouped_0,-6.0,0.04607611436564352,-0.017917754524342744,arousal__future_change_p3s_movement,0.05
video_time,-0.06355589480235574,cortical_pca64_delta,grouped_0,-6.0,0.045638140278012995,-0.017917754524342744,arousal__future_change_p3s_movement,0.05
ar,-0.010702594507371876,cortical_pca64_delta,grouped_0,-4.0,-0.026834471469347476,-0.03753706597671935,arousal__future_change_p3s_movement,0.05
shuffled,-0.026286558795456993,cortical_pca64_delta,grouped_0,-4.0,-0.01125050718126236,-0.03753706597671935,arousal__future_change_p3s_movement,0.05
random,-0.03776005466341492,cortical_pca64_delta,grouped_0,-4.0,0.00022298868669556882,-0.03753706597671935,arousal__future_change_p3s_movement,0.05
timestamp,-0.050895058523280134,cortical_pca64_delta,grouped_0,-4.0,0.013357992546560782,-0.03753706597671935,arousal__future_change_p3s_movement,0.05
video_time,-0.054101444301902446,cortical_pca64_delta,grouped_0,-4.0,0.016564378325183093,-0.03753706597671935,arousal__future_change_p3s_movement,0.05
ar,-0.015046648229524506,cortical_pca64_delta,grouped_0,-3.0,-0.00788457868352821,-0.022931226913052716,arousal__future_change_p3s_movement,0.05
shuffled,-0.017870689997841416,cortical_pca64_delta,grouped_0,-3.0,-0.0050605369152113,-0.022931226913052716,arousal__future_change_p3s_movement,0.05
random,-0.034714062964034786,cortical_pca64_delta,grouped_0,-3.0,0.01178283605098207,-0.022931226913052716,arousal__future_change_p3s_movement,0.05
