stage,split_digest,panel,lane,row_type,seed_or_group,cold_start_policy,prediction_sha256,score_mask_digest,compatibility_mask_digest,pooled_continuous_spearman,top_1pct_true_future_movement_lift,top_5pct_true_future_movement_lift,top_10pct_true_future_movement_lift,training_q90_future_event_pr_auc,event_threshold,event_prevalence,first30_pooled_continuous_spearman,first30_top_5pct_true_future_movement_lift,first30_training_q90_future_event_pr_auc,prediction_rows,prediction_finite_fraction,prediction_digest,compat_pooled_continuous_spearman,compat_top_1pct_true_future_movement_lift,compat_top_5pct_true_future_movement_lift,compat_top_10pct_true_future_movement_lift,compat_training_q90_future_event_pr_auc,compat_event_threshold,compat_event_prevalence,compat_first30_pooled_continuous_spearman,compat_first30_top_5pct_true_future_movement_lift,compat_first30_training_q90_future_event_pr_auc,compat_prediction_rows,compat_prediction_finite_fraction,compat_prediction_digest
locked_confirmation,f33cc32c0f30a03c8af41b5499d1cb6f,1,diagnostics_only_supervised_temporal,member,20260723,row0_zero_history_no_label_burnin,1a215691758874e216d093408a04a0eebd87c2cea35bd7e0dd5126cd22333add,f9ae70ecfbe625fce23a8dc7339006c2,665c47cf1b804cff58ed01280fb1f6ac,0.1080643382242952,0.06905019211363819,0.030419218416023047,0.027683736441573722,0.10568552408442425,0.21721835577240778,0.08915251829224977,0.12770661118892837,0.06041606313284806,0.09831408778254719,14077,1.0,886256877276c05be16ab1aaf9d63350,0.10473887374342115,0.05370015301460178,0.026933685584288325,0.028129610829608978,0.1041177737390131,0.21721835577240778,0.08849685489118647,0.11661122452338718,0.047986281489818074,0.08917716232124084,13831,1.0,c52b367d7e08658d3b8956cb16f24bb8
locked_confirmation,f33cc32c0f30a03c8af41b5499d1cb6f,1,diagnostics_only_supervised_temporal,ensemble,20260721_20260722_20260723,row0_zero_history_no_label_burnin,fd3ab1c38ec5e179d4db1bb2dcf8d58c82f36786f3033070a7013ff004c4f0b4,f9ae70ecfbe625fce23a8dc7339006c2,665c47cf1b804cff58ed01280fb1f6ac,0.10120789562746962,0.07084704660798766,0.0317151880024789,0.022106798966115115,0.10302923327637176,0.21721835577240778,0.08915251829224977,0.11978693197197936,0.05438807930709523,0.10912986477933564,14077,1.0,896830a3990c6d7d04c6da3d264e536b,0.09815454122735397,0.05531095047804821,0.02855191939488172,0.01982878591429517,0.10048896535727532,0.21721835577240778,0.08849685489118647,0.10738416367460381,0.04830980420555534,0.09923958387118251,13831,1.0,a783a6051195af7cea233d59be916190
locked_confirmation,f33cc32c0f30a03c8af41b5499d1cb6f,1,no_video_supervised_temporal,member,20260721,row0_zero_history_no_label_burnin,b37e16a693756ea9caa03cafb821d8067dd2e7defa3be5cce6c787fa63f95196,f9ae70ecfbe625fce23a8dc7339006c2,665c47cf1b804cff58ed01280fb1f6ac,0.025408472008860507,0.02806281233302403,0.030114024852435126,0.009530253177031642,0.08503702116478382,0.21721835577240778,0.08915251829224977,0.08662202888306614,0.01869098774455094,0.09586268643011467,14077,1.0,73b4c326bff69e57af5857eaeb6e133e,0.022664912665492462,0.022728682359627897,0.025552150420368083,0.003570229430043814,0.08191896310176569,0.21721835577240778,0.08849685489118647,0.08666462247344808,0.028145651072581483,0.08684952550759059,13831,1.0,c09fb01216da57864c3743d7f3cb6d64
locked_confirmation,f33cc32c0f30a03c8af41b5499d1cb6f,1,no_video_supervised_temporal,member,20260722,row0_zero_history_no_label_burnin,cddba513aee6a62532b0f4855e2704144fd2f49aad6bfdfa329c9c42c430008f,f9ae70ecfbe625fce23a8dc7339006c2,665c47cf1b804cff58ed01280fb1f6ac,0.019580828271440528,0.022541231475823875,0.03067771372500977,0.00962922621320468,0.08398400408165016,0.21721835577240778,0.08915251829224977,0.08471164669365772,0.021869451575683915,0.09654523563967066,14077,1.0,d8ff643a3e878c9a961c63652b1c9034,0.01675804356128934,0.027080357053445164,0.026368755919413706,0.0036985390701730833,0.08047867408483775,0.21721835577240778,0.08849685489118647,0.0859516179308486,0.02969598008822768,0.08568215933242437,13831,1.0,024238961a1c1222e4e6f436fa4247c5
locked_confirmation,f33cc32c0f30a03c8af41b5499d1cb6f,1,no_video_supervised_temporal,member,20260723,row0_zero_history_no_label_burnin,faa2cf022e59be5e8e660fdcb983314ba8e1dc6c0338fb72ed913607687f63ca,f9ae70ecfbe625fce23a8dc7339006c2,665c47cf1b804cff58ed01280fb1f6ac,-0.0025077934950471633,0.02057099370376117,0.030632418830691913,0.009573536855709677,0.08200729312243135,0.21721835577240778,0.08915251829224977,0.08374443980076489,0.017839779571171138,0.0955117686632084,14077,1.0,b7443b6b9e2bca1f2a9b55435a28fa2b,-0.005877135456757698,0.022728682359627897,0.025552150420368083,0.0035428661984118134,0.07883439602738485,0.21721835577240778,0.08849685489118647,0.08751483832828345,0.028145651072581483,0.08688728505710089,13831,1.0,0bef06cad37df46131c8f38deb282f1c
locked_confirmation,f33cc32c0f30a03c8af41b5499d1cb6f,1,no_video_supervised_temporal,ensemble,20260721_20260722_20260723,row0_zero_history_no_label_burnin,a0c1966ce19b4adc9b8ea12a986d1ae8cf82737fe2ece7f42e548e3037739731,f9ae70ecfbe625fce23a8dc7339006c2,665c47cf1b804cff58ed01280fb1f6ac,-0.0019328064462686928,0.021403502390387755,0.030632418830691913,0.009530253177031642,0.08278747707274696,0.21721835577240778,0.08915251829224977,0.08290086776724688,0.017839779571171138,0.09544976656388379,14077,1.0,6d97937291cf36e06c130879a3ab8cf2,-0.005385340584223246,0.022728682359627897,0.025552150420368083,0.003570229430043814,0.07965904813988356,0.21721835577240778,0.08849685489118647,0.08629497297971671,0.028145651072581483,0.086832305598187,13831,1.0,b2e485461450a75930cc712fa4683b39
locked_confirmation,f33cc32c0f30a03c8af41b5499d1cb6f,1,sequence_shuffled_supervised_temporal,member,20260721,row0_zero_history_no_label_burnin,eb67ebded0f90397bae59c16636f6b56a3c1501f690fc08b41d1371a0c2b86a1,f9ae70ecfbe625fce23a8dc7339006c2,665c47cf1b804cff58ed01280fb1f6ac,0.06261036437195654,0.031135685537774377,0.0226787041480722,0.01675884880681691,0.0988637079144082,0.21721835577240778,0.08915251829224977,0.13629091475550525,0.031014025227811437,0.07391809817629028,14077,1.0,edf1e35636d4c76366ca6a9647aab1b4,0.06308852767663874,0.03353347726411467,0.023351512534641863,0.01600281657710545,0.09815251376365099,0.21721835577240778,0.08849685489118647,0.1469729727089426,0.036778501476388885,0.06833197286709997,13831,1.0,e472ed6b5853b82c803d030474f07015
locked_confirmation,f33cc32c0f30a03c8af41b5499d1cb6f,1,sequence_shuffled_supervised_temporal,member,20260722,row0_zero_history_no_label_burnin,a208d0ee3e581128366036897b916286f8b0847c358ad2c0d32e4136f0ba2bd6,f9ae70ecfbe625fce23a8dc7339006c2,665c47cf1b804cff58ed01280fb1f6ac,0.058139851243905916,0.016345229353447538,0.017109102893340014,0.01942216346119946,0.09816010118189628,0.21721835577240778,0.08915251829224977,0.13802853014524702,0.020002920385910575,0.07610220353663753,14077,1.0,c4c40759eb514643c5b4b99474f0e6d4,0.05938258537414014,0.016929590035037592,0.016918192622689274,0.02114411923937551,0.09843234058885618,0.21721835577240778,0.08849685489118647,0.15127075232284448,0.019139509260970557,0.07455161629743212,13831,1.0,9e05e08f3d9ce3be32230fe0bf976bc2
locked_confirmation,f33cc32c0f30a03c8af41b5499d1cb6f,1,sequence_shuffled_supervised_temporal,member,20260723,row0_zero_history_no_label_burnin,89d3f6c90bf2480c09dd138878ce6f736dc99bda433729bba7e4f9f8ac0a34f6,f9ae70ecfbe625fce23a8dc7339006c2,665c47cf1b804cff58ed01280fb1f6ac,0.06303345454436424,0.03753280971921798,0.018840537178183986,0.01624144510239929,0.09753003563945345,0.21721835577240778,0.08915251829224977,0.1649554874685191,0.026701966093612126,0.08239860342475397,14077,1.0,6b11d4d910fe02fa8827a1a3ec21fe45,0.06337515361944196,0.032982944019012694,0.020657166836730606,0.013902976362454592,0.09784547396826676,0.21721835577240778,0.08849685489118647,0.17955494876126493,0.037495637942131364,0.08029086096366603,13831,1.0,0aee5615af3e8412660b82fce54319e3
locked_confirmation,f33cc32c0f30a03c8af41b5499d1cb6f,1,sequence_shuffled_supervised_temporal,ensemble,20260721_20260722_20260723,row0_zero_history_no_label_burnin,65547317a707a95607061740a5d0a2180cc32cd1e802b43a2d3868f323177370,f9ae70ecfbe625fce23a8dc7339006c2,665c47cf1b804cff58ed01280fb1f6ac,0.0705178748932601,0.024207368967626847,0.027599210115700254,0.023686661620086147,0.10091297516978734,0.21721835577240778,0.08915251829224977,0.17240940874665858,0.03204351370529469,0.07910101673485728,14077,1.0,dbcc32aad5d555bd67156f4697131446,0.07093140986540976,0.027149230798783966,0.028924115952695423,0.02205630207614978,0.10086595346216799,0.21721835577240778,0.08849685489118647,0.1863232063350436,0.03525817127726565,0.0762994357017604,13831,1.0,81c88ee5397431ad7304329ee0557dcf
locked_confirmation,f33cc32c0f30a03c8af41b5499d1cb6f,1,label_permutation_supervised_temporal,member,20260721,row0_zero_history_no_label_burnin,e1828c83acfdba607536c948e26365a669ade3aebf9010238a347075d2dc5bc9,f9ae70ecfbe625fce23a8dc7339006c2,665c47cf1b804cff58ed01280fb1f6ac,0.06649670554276908,0.0327680551832025,0.02993848391688339,0.022026602694554615,0.10281701282668144,0.21721835577240778,0.08915251829224977,0.12161811416583818,0.03815409329151641,0.10823642556121321,14077,1.0,32230d10870bd91732a6890d26ea5159,0.06347666892877528,0.03477461904343494,0.02573360300429524,0.02202861648543772,0.1002493431072601,0.21721835577240778,0.08849685489118647,0.1142416897973321,0.039384978179961734,0.09558947256004266,13831,1.0,50c9443141c68ab2aa8c907e643dc293
locked_confirmation,f33cc32c0f30a03c8af41b5499d1cb6f,1,label_permutation_supervised_temporal,member,20260722,row0_zero_history_no_label_burnin,b4dd04274d12e9124e01958e9b691d91fce7c1b2b88f6fb5dafb7ddd3eb27f65,f9ae70ecfbe625fce23a8dc7339006c2,665c47cf1b804cff58ed01280fb1f6ac,0.0484435464912049,-0.0034585548554085244,0.015976662295263816,0.012302635234754708,0.09300765738391906,0.21721835577240778,0.08915251829224977,0.0787690788585916,0.016955311618739283,0.0802156887171371,14077,1.0,d544095e2e8c5eb9bdeec3804128b8d8,0.04654285058853139,-0.009238337303425527,0.014648377681806712,0.010959269480867007,0.09078139976100819,0.21721835577240778,0.08849685489118647,0.076979369769274,0.011124388243315887,0.06851356248369037,13831,1.0,66cdc6a0fe9f467ebe27edc4696f7ffc
locked_confirmation,f33cc32c0f30a03c8af41b5499d1cb6f,1,label_permutation_supervised_temporal,member,20260723,row0_zero_history_no_label_burnin,4e0d4cc5525e49a5aa9fa527180809dde9a30ac5e2c4d794c90732f188a9758d,f9ae70ecfbe625fce23a8dc7339006c2,665c47cf1b804cff58ed01280fb1f6ac,0.0525712710706098,0.0015179532633809237,0.005206397347137626,0.004846477648286898,0.09483435504208211,0.21721835577240778,0.08915251829224977,0.12025410215643893,0.01956037928055679,0.10080248421828115,14077,1.0,16be383d540dc38526a9407b04beb514,0.050479602409396404,-0.0012091299654985663,0.0022642865738124046,0.0047037364326941306,0.09295323578420463,0.21721835577240778,0.08849685489118647,0.11944802476541767,0.013478153083931667,0.09180567055404174,13831,1.0,2f36c126897bec75bde9c08f802429fe
locked_confirmation,f33cc32c0f30a03c8af41b5499d1cb6f,1,label_permutation_supervised_temporal,ensemble,20260721_20260722_20260723,row0_zero_history_no_label_burnin,8079737ec2dfa0359cfb5f941a6c889265ada715bc9f34206256b869b9a94745,f9ae70ecfbe625fce23a8dc7339006c2,665c47cf1b804cff58ed01280fb1f6ac,0.06749122096244427,0.012347574239997355,0.015744115740623482,0.017492397824447142,0.09898515686696595,0.21721835577240778,0.08915251829224977,0.12371261628799261,0.03554228972041926,0.1078665881780147,14077,1.0,7be5fea15a087308f85c62b09486205e,0.06496304608785364,0.006948831016388962,0.012981368972672505,0.017564606882123385,0.09634008022857787,0.21721835577240778,0.08849685489118647,0.12012715614343863,0.027204522443085875,0.09433066330206276,13831,1.0,fcc832f9e877bf44b8bed55d130579b0
locked_confirmation,f33cc32c0f30a03c8af41b5499d1cb6f,1,phase7_ar_assisted_teacher_ceiling,member,20260721,row0_zero_history_no_label_burnin,d8f9e476822b015dd8f1a9b76c6badccb2c471f211e7e0268a83a04d6dbaa3cf,f9ae70ecfbe625fce23a8dc7339006c2,665c47cf1b804cff58ed01280fb1f6ac,0.2778386887887754,0.1675957421044115,0.1089299998214471,0.08333233361449705,0.1974608784087748,0.21721835577240778,0.08915251829224977,0.23687414351908948,0.0873905001206945,0.1359457847175352,14077,1.0,61146d0202721da273f0a2d65ab5387e,0.2830192139143373,0.16761654991683608,0.10973576730468634,0.08444584150901607,0.1995921161405527,0.21721835577240778,0.08849685489118647,0.2592979908483106,0.09608786971044586,0.14458559578713978,13831,1.0,ec57b7e5c28a8228e37371befd6cd13e
locked_confirmation,f33cc32c0f30a03c8af41b5499d1cb6f,1,phase7_ar_assisted_teacher_ceiling,member,20260722,row0_zero_history_no_label_burnin,44e41542a77fc69de215dcfd9574ce6c75479ade5335e70516ae70ad8a0cb400,f9ae70ecfbe625fce23a8dc7339006c2,665c47cf1b804cff58ed01280fb1f6ac,0.2796943705860491,0.14589057664311095,0.10091807992889584,0.07744084504007398,0.1953007730230696,0.21721835577240778,0.08915251829224977,0.2364208058995416,0.0572739779388827,0.13058910603252974,14077,1.0,9de083eb0abfbf066af8774e7fb92321,0.2841633808940675,0.14694644485430008,0.10168874294172764,0.07818941078100156,0.1972202368382018,0.21721835577240778,0.08849685489118647,0.25119691267743266,0.055722063996386774,0.137565984775216,13831,1.0,a4537c4b6bdd4248dc216e915a6d16e0
locked_confirmation,f33cc32c0f30a03c8af41b5499d1cb6f,1,phase7_ar_assisted_teacher_ceiling,member,20260723,row0_zero_history_no_label_burnin,20b99a1e04ed8c5fa3278eef89451d115f5a44ed8f08be6c714819b93a0155c8,f9ae70ecfbe625fce23a8dc7339006c2,665c47cf1b804cff58ed01280fb1f6ac,0.2668429799505467,0.18422567033444504,0.10059264462663037,0.080019795632889,0.19210048974859542,0.21721835577240778,0.08915251829224977,0.2350135258789972,0.06442484587128133,0.13508283324713805,14077,1.0,382c6a90e95d3232bdb1e0920696ab7e,0.27169498378579754,0.18358647711420822,0.10111653864630235,0.0817236853448747,0.19401193184422771,0.21721835577240778,0.08849685489118647,0.25458469160361047,0.06736366905460897,0.14295450248243627,13831,1.0,f8b62168b49c6bd5e6b02f58ca9adeaf
locked_confirmation,f33cc32c0f30a03c8af41b5499d1cb6f,1,phase7_ar_assisted_teacher_ceiling,ensemble,20260721_20260722_20260723,row0_zero_history_no_label_burnin,e6aa4f4f142faf91edddbe04f4dd4efb6f46a0b1c75a87ec6f62532640de6767,f9ae70ecfbe625fce23a8dc7339006c2,665c47cf1b804cff58ed01280fb1f6ac,0.292151280237743,0.19777613371816807,0.10540899183971841,0.08338895899819054,0.20642249658080666,0.21721835577240778,0.08915251829224977,0.2605512901789442,0.07760912222508333,0.1434890759242241,14077,1.0,5931f0489196648ec51130854e652390,0.2969729588700927,0.19581130949625827,0.10666830723981796,0.08353052417142257,0.20866315289492227,0.21721835577240778,0.08849685489118647,0.28062385939108114,0.08393938650958427,0.15281628849371434,13831,1.0,bc84213c4ae6cd0bfe295abf3bb3b2cc
locked_confirmation,65a70aec906e0dfc959ca3efd0975c23,2,video_supervised_temporal,member,20260721,row0_zero_history_no_label_burnin,daba59056004115bca6e8b847ef535efc60046a83743c969462b710878277a09,02d2bcaf8c045be811840497f63a0f2e,0b0108735f8d069f107c421c0f5525ff,0.16843316193106073,0.07347838468573803,0.03733776283440123,0.037733318512561974,0.13254040595577884,0.21721835577240778,0.10758189440773111,0.19647753894258282,0.07040659225370104,0.17028502830942144,14073,1.0,d32fb95d338f59612a0c2ece14211ee6,0.16547904392127435,0.06965542040347153,0.03641092153853747,0.03505555484353803,0.13024913127185567,0.21721835577240778,0.10701373825018076,0.18717973320229728,0.06498275391175541,0.16498970025161128,13830,1.0,e9a1161adb3de1d4ef492746b486f48a
locked_confirmation,65a70aec906e0dfc959ca3efd0975c23,2,video_supervised_temporal,member,20260722,row0_zero_history_no_label_burnin,113fc83b02e2c1095a0378156515a69ae89df161062b5a560b696ba11fd845ca,02d2bcaf8c045be811840497f63a0f2e,0b0108735f8d069f107c421c0f5525ff,0.15169877670315005,0.05374461889134086,0.04540155304737554,0.033443568357908814,0.1325021162120132,0.21721835577240778,0.10758189440773111,0.16937983607601217,0.06100291687855115,0.16120763880838532,14073,1.0,b1b614bda9c5f857a50eed1616837150,0.14988849977614901,0.05352160852821767,0.044102449918707286,0.032186221427435956,0.13150575750590765,0.21721835577240778,0.10701373825018076,0.16445385269526305,0.056424513602264234,0.15858287829444143,13830,1.0,a9bb7db10933bcebe7328ec8e71c10e0
locked_confirmation,65a70aec906e0dfc959ca3efd0975c23,2,video_supervised_temporal,member,20260723,row0_zero_history_no_label_burnin,5b2de66ce6df43a233883cca07aa211a8dba8abe25c9e4dfaa43a43c38a146ab,02d2bcaf8c045be811840497f63a0f2e,0b0108735f8d069f107c421c0f5525ff,0.1614411395946325,0.06678122915559925,0.049009494238660446,0.04168767462199139,0.1372411087244308,0.21721835577240778,0.10758189440773111,0.17791426045421552,0.07578144828967372,0.159816774196905,14073,1.0,b464c274f78cf16f17c31df62f83ef00,0.1579622053350541,0.05731653361802388,0.04436670017942008,0.03855729016644704,0.13522643357981542,0.21721835577240778,0.10701373825018076,0.1703574721233902,0.07128523290317228,0.15441881036970234,13830,1.0,52a0a2bbe66626ed0462f6bbb30aac0a
locked_confirmation,65a70aec906e0dfc959ca3efd0975c23,2,video_supervised_temporal,ensemble,20260721_20260722_20260723,row0_zero_history_no_label_burnin,af3703842bcac002830f7411c92aec41036cf700edcbcb032605b7e94b42bc5b,02d2bcaf8c045be811840497f63a0f2e,0b0108735f8d069f107c421c0f5525ff,0.1790796911393468,0.0828588157091715,0.05057331549039278,0.04397253003127189,0.13840713847645406,0.21721835577240778,0.10758189440773111,0.19894695545896054,0.0863036109692444,0.17258437866246168,14073,1.0,847d2fb2993c46f7fef491b6a285885c,0.17599264406305304,0.0733728604003307,0.04581550439507353,0.04211030423559926,0.13637958512351606,0.21721835577240778,0.10701373825018076,0.19031703448174536,0.0805998691236985,0.1675815354020856,13830,1.0,8cc6755c46a8e13a1b507b9d1d3d649e
locked_confirmation,65a70aec906e0dfc959ca3efd0975c23,2,video_supervised_current_row,member,20260721,row0_zero_history_no_label_burnin,d24a7fbd1f55fda8edd75622eedfd36c78fa26f7c7f2d79943cb2a54dd6c0109,02d2bcaf8c045be811840497f63a0f2e,0b0108735f8d069f107c421c0f5525ff,0.12392714241834356,0.053199754819117186,0.03995961455797264,0.02444843504040855,0.13215473729654947,0.21721835577240778,0.10758189440773111,0.10286444530212387,0.08079431416644899,0.1586733928364874,14073,1.0,eb8e3cda75e2fc93618b009cd00ca97a,0.12367800003254166,0.059617600629980914,0.03636365214485696,0.02652579554752898,0.13142243261501796,0.21721835577240778,0.10701373825018076,0.10851259887485623,0.07614596194723162,0.15812339641322204,13830,1.0,1a9c381bcd01341a0f803f134ddfd201
locked_confirmation,65a70aec906e0dfc959ca3efd0975c23,2,video_supervised_current_row,member,20260722,row0_zero_history_no_label_burnin,d4d22357dfa5435429010f0caef07f48fd99bd5a040167f6a144002b7a49662e,02d2bcaf8c045be811840497f63a0f2e,0b0108735f8d069f107c421c0f5525ff,0.17512601228298127,0.06818245240482948,0.040909920734872436,0.03337245372000195,0.13432331521126922,0.21721835577240778,0.10758189440773111,0.19983933813827526,0.07563051812978337,0.164835846773703,14073,1.0,f20b4655c1c353b005063d4debbf2df5,0.17225254870629977,0.06253015323119918,0.03969034185412724,0.02978304181609203,0.1329959575657252,0.21721835577240778,0.10701373825018076,0.1948414962267171,0.0676758236116571,0.16390277164986455,13830,1.0,f15ffaab296a78c67bbd1bd9ba9efa76
locked_confirmation,65a70aec906e0dfc959ca3efd0975c23,2,video_supervised_current_row,member,20260723,row0_zero_history_no_label_burnin,79476433242e88082e23ea84ce549d58aa16d710ced61231831059b84e74174c,02d2bcaf8c045be811840497f63a0f2e,0b0108735f8d069f107c421c0f5525ff,0.16866132545448223,0.09618962604852696,0.0552926226810363,0.037975926637938744,0.14218961415050418,0.21721835577240778,0.10758189440773111,0.21745507501441447,0.08115504853014115,0.18125899140634216,14073,1.0,18914273bd962e6358634ca6a2dbe010,0.16502997100868436,0.08416990006424299,0.04933309119643261,0.035695730347884626,0.14017474840631639,0.21721835577240778,0.10701373825018076,0.21084317398883742,0.0638098382199548,0.17895638907583286,13830,1.0,0a154dc13cd36d816ee27b52282ce640
locked_confirmation,65a70aec906e0dfc959ca3efd0975c23,2,video_supervised_current_row,ensemble,20260721_20260722_20260723,row0_zero_history_no_label_burnin,a552535843647f09fb81166ea0b236f716bed443baa491a1d0c9433acab205d2,02d2bcaf8c045be811840497f63a0f2e,0b0108735f8d069f107c421c0f5525ff,0.175040473498713,0.0944166897000375,0.04842295990355596,0.03739439314617115,0.14137803065135168,0.21721835577240778,0.10758189440773111,0.1974405390860726,0.08518304656589569,0.18021721702407467,14073,1.0,845e53d95829065fdb1adad713ff87d6,0.1724256319623381,0.0812181235263382,0.04116492743700358,0.03649101533374894,0.13981839604811275,0.21721835577240778,0.10701373825018076,0.19431214217749362,0.07806143645741588,0.17929325666194593,13830,1.0,79f119f9086b07b50899ce8125b6b6ea
locked_confirmation,65a70aec906e0dfc959ca3efd0975c23,2,diagnostics_only_supervised_temporal,member,20260721,row0_zero_history_no_label_burnin,af91105b031ebadb08c6165c7d269c4ec3e7cbdcde9a13b2ee525d2fd33a1707,02d2bcaf8c045be811840497f63a0f2e,0b0108735f8d069f107c421c0f5525ff,0.06265325800259972,0.047075740490477226,0.042812810891375876,0.02589702841727124,0.116916434003209,0.21721835577240778,0.10758189440773111,0.11130536108868774,0.03437858519977542,0.1476432075418314,14073,1.0,01821d7b784dfabe1a170ac2fcd29a5d,0.05632309398073982,0.03330543736269311,0.04177557252205732,0.018901255909727792,0.1136902657066492,0.21721835577240778,0.10701373825018076,0.10277162939738753,0.02636282240750369,0.14299082879140618,13830,1.0,0caf7195d87eab3e8e174d17786bab38
locked_confirmation,65a70aec906e0dfc959ca3efd0975c23,2,diagnostics_only_supervised_temporal,member,20260722,row0_zero_history_no_label_burnin,7a5097bd7f4c86be71ef234a0e0f6f8c214d6aacf9a047b304f31d8fdf1195a6,02d2bcaf8c045be811840497f63a0f2e,0b0108735f8d069f107c421c0f5525ff,0.10197192884236078,0.04642754598958473,0.04278404892134457,0.03059793800167713,0.1261602138199383,0.21721835577240778,0.10758189440773111,0.1107521152469111,0.031212710479555525,0.15148592708496256,14073,1.0,696aa66cb0ccb3fbfe2a7553bf813ff1,0.09644421204582987,0.03650919698094036,0.04112202981375974,0.02771128232460187,0.1234325772987713,0.21721835577240778,0.10701373825018076,0.10104643914977547,0.028824330353111438,0.14775243801439222,13830,1.0,08300998551f96e85f0fe5a6e634b407
locked_confirmation,65a70aec906e0dfc959ca3efd0975c23,2,diagnostics_only_supervised_temporal,member,20260723,row0_zero_history_no_label_burnin,1a215691758874e216d093408a04a0eebd87c2cea35bd7e0dd5126cd22333add,02d2bcaf8c045be811840497f63a0f2e,0b0108735f8d069f107c421c0f5525ff,0.1094011940477133,0.05562535506163848,0.027140337960819723,0.024807777941619168,0.12811532324987868,0.21721835577240778,0.10758189440773111,0.11379027851767388,0.024973017867312985,0.1552497540655537,14073,1.0,91a5a92f77e645faacbbd05277c3f28d,0.10511531124282626,0.04086436017777397,0.026565115981114447,0.021411134237268294,0.12728649039879542,0.21721835577240778,0.10701373825018076,0.10691049209216638,0.024631754731567673,0.15749338518331651,13830,1.0,6b1bcb924ae01cc8c5d02ddaf1dd26a1
locked_confirmation,65a70aec906e0dfc959ca3efd0975c23,2,diagnostics_only_supervised_temporal,ensemble,20260721_20260722_20260723,row0_zero_history_no_label_burnin,fd3ab1c38ec5e179d4db1bb2dcf8d58c82f36786f3033070a7013ff004c4f0b4,02d2bcaf8c045be811840497f63a0f2e,0b0108735f8d069f107c421c0f5525ff,0.10036104326858095,0.0504126470559832,0.042458497406780836,0.02790695889836326,0.1253077403877863,0.21721835577240778,0.10758189440773111,0.12028173659179729,0.02574817076657754,0.15428000077259996,14073,1.0,65966b30f7c4077f46d5af357a186fdd,0.09484685780712024,0.038835769747440844,0.03663961759025037,0.022838942691195248,0.1230168352308128,0.21721835577240778,0.10701373825018076,0.11077589070409276,0.025889374850685987,0.152690754601417,13830,1.0,652390c4fa80703def96b2dfa57f1957
locked_confirmation,65a70aec906e0dfc959ca3efd0975c23,2,no_video_supervised_temporal,member,20260721,row0_zero_history_no_label_burnin,b37e16a693756ea9caa03cafb821d8067dd2e7defa3be5cce6c787fa63f95196,02d2bcaf8c045be811840497f63a0f2e,0b0108735f8d069f107c421c0f5525ff,0.06292905749469205,0.05040313265441094,0.045497836388277584,0.0354388218738254,0.1222618863499908,0.21721835577240778,0.10758189440773111,0.15729870580590738,0.029054970602032784,0.15464444627309315,14073,1.0,e0bcd64066a3f039b8b9595786fdd164,0.05746883694456461,0.05836972901440344,0.04940480003088806,0.03619000369245331,0.12155190363363022,0.21721835577240778,0.10701373825018076,0.16547153777277848,0.03962650910293479,0.15671895117972268,13830,1.0,d331c156c2c5ef881c03d0a1a9799275
locked_confirmation,65a70aec906e0dfc959ca3efd0975c23,2,no_video_supervised_temporal,member,20260722,row0_zero_history_no_label_burnin,cddba513aee6a62532b0f4855e2704144fd2f49aad6bfdfa329c9c42c430008f,02d2bcaf8c045be811840497f63a0f2e,0b0108735f8d069f107c421c0f5525ff,0.05890966074199663,0.0532988152699295,0.04474184209018455,0.03644783894854483,0.12194504597968578,0.21721835577240778,0.10758189440773111,0.1579412270447954,0.03568599332892396,0.15634223956563703,14073,1.0,db1eb12734a51e9b23088be3fdb99248,0.05338302149270962,0.060500874309617696,0.04989604690696498,0.03605834865984448,0.1218827050326293,0.21721835577240778,0.10701373825018076,0.16751527716431916,0.04278337829348677,0.16100708049217877,13830,1.0,6c15922975b470a2378afd24a4e8ff3d
locked_confirmation,65a70aec906e0dfc959ca3efd0975c23,2,no_video_supervised_temporal,member,20260723,row0_zero_history_no_label_burnin,faa2cf022e59be5e8e660fdcb983314ba8e1dc6c0338fb72ed913607687f63ca,02d2bcaf8c045be811840497f63a0f2e,0b0108735f8d069f107c421c0f5525ff,0.09408768257672223,0.031262906963088276,0.04354684102489744,0.0354388218738254,0.12061777385924408,0.21721835577240778,0.10758189440773111,0.15372484543105489,0.014240080376190498,0.14693474589598998,14073,1.0,aa3a1f1aa0a79c4ec247d66f46cd2e00,0.08991067875174374,0.05836972901440344,0.04940480003088806,0.03619000369245331,0.12212381428829731,0.21721835577240778,0.10701373825018076,0.1651646242679532,0.03962650910293479,0.15668668367098196,13830,1.0,41c8ca9ccb8d7124fff13bcf6ed927ed
locked_confirmation,65a70aec906e0dfc959ca3efd0975c23,2,no_video_supervised_temporal,ensemble,20260721_20260722_20260723,row0_zero_history_no_label_burnin,a0c1966ce19b4adc9b8ea12a986d1ae8cf82737fe2ece7f42e548e3037739731,02d2bcaf8c045be811840497f63a0f2e,0b0108735f8d069f107c421c0f5525ff,0.0657260095432897,0.03999713098934569,0.04354684102489744,0.0354388218738254,0.12020149879996683,0.21721835577240778,0.10758189440773111,0.1541729350910396,0.01424008037619047,0.14865169504041634,14073,1.0,d5290a266ed07ce1af029d5a5cb906b5,0.060545661282172765,0.05836972901440344,0.04940480003088806,0.03619000369245331,0.12118624479597609,0.21721835577240778,0.10701373825018076,0.16520723888403432,0.03962650910293479,0.1567097528324937,13830,1.0,46b19b810ae1600a10678f817ab77c1e
