target_name,feature_name,pca_width,model_lane,gate_name,status,candidate_grouped_pr_auc,ar_only_grouped_pr_auc,delta_vs_AR_only,beats_required_controls,positive_mean_fold_delta_vs_AR,not_driven_by_one_fold_only,positive_fold_count_vs_AR,fold_count,blocked_temporal_support,blocked_temporal_status
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_1s_slope,256,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.20221081771487381,0.20841173733029833,-0.006200919615424516,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_1s_slope,256,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20247450228240282,0.20841173733029833,-0.005937235047895506,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_1s_slope,256,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.20105778768149904,0.20841173733029833,-0.007353949648799291,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_1s_slope,256,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.20138005148466318,0.20841173733029833,-0.007031685845635155,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_1s_std,256,PCA_only,strict_grouped_pass,fail,0.11128964257644378,0.20841173733029833,-0.09712209475385455,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_1s_std,256,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.20140719999892695,0.20841173733029833,-0.00700453733137138,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_1s_std,256,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.2025010289838761,0.20841173733029833,-0.005910708346422239,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_1s_std,256,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.1999563504722043,0.20841173733029833,-0.008455386858094022,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_1s_std,256,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.20074228663964666,0.20841173733029833,-0.007669450690651669,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_2s_mean,256,PCA_only,strict_grouped_pass,fail,0.12754743053583956,0.20841173733029833,-0.08086430679445877,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_2s_mean,256,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.19754203909174103,0.20841173733029833,-0.010869698238557296,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_2s_mean,256,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.19961687056618369,0.20841173733029833,-0.008794866764114645,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_2s_mean,256,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.19831275362755446,0.20841173733029833,-0.010098983702743869,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_2s_mean,256,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.20046089621899615,0.20841173733029833,-0.007950841111302176,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_2s_slope,256,PCA_only,strict_grouped_pass,fail,0.12585149405335266,0.20841173733029833,-0.08256024327694567,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_2s_slope,256,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.20245437495480084,0.20841173733029833,-0.005957362375497488,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_2s_slope,256,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20373609951358823,0.20841173733029833,-0.004675637816710099,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_2s_slope,256,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.2011075552681465,0.20841173733029833,-0.007304182062151832,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_2s_slope,256,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.2026185231668177,0.20841173733029833,-0.005793214163480637,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_2s_std,256,PCA_only,strict_grouped_pass,fail,0.1129611979245974,0.20841173733029833,-0.09545053940570093,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_2s_std,256,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.20011049000453157,0.20841173733029833,-0.008301247325766759,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_2s_std,256,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20135318983747688,0.20841173733029833,-0.007058547492821449,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_2s_std,256,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.19876558819245882,0.20841173733029833,-0.00964614913783951,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_2s_std,256,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.19974334308462394,0.20841173733029833,-0.008668394245674393,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_3s_mean,256,PCA_only,strict_grouped_pass,fail,0.12861299297300735,0.20841173733029833,-0.07979874435729098,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_3s_mean,256,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.19735645897878096,0.20841173733029833,-0.011055278351517372,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_3s_mean,256,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.1993605229667093,0.20841173733029833,-0.009051214363589022,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_3s_mean,256,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.19795665515931016,0.20841173733029833,-0.010455082170988172,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_3s_mean,256,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.19990066008489005,0.20841173733029833,-0.008511077245408283,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_3s_slope,256,PCA_only,strict_grouped_pass,fail,0.12552909929282235,0.20841173733029833,-0.08288263803747598,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_3s_slope,256,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.20218354500668162,0.20841173733029833,-0.00622819232361671,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_3s_slope,256,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20360758199195,0.20841173733029833,-0.004804155338348326,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_3s_slope,256,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.2010522965631422,0.20841173733029833,-0.007359440767156139,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_3s_slope,256,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.2025560317931768,0.20841173733029833,-0.0058557055371215305,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_3s_std,256,PCA_only,strict_grouped_pass,fail,0.1151091783765567,0.20841173733029833,-0.09330255895374163,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_3s_std,256,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.20029394065913975,0.20841173733029833,-0.008117796671158584,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_3s_std,256,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20159437804073038,0.20841173733029833,-0.006817359289567948,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_3s_std,256,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.19895062949639403,0.20841173733029833,-0.009461107833904303,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_causal_past_3s_std,256,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.200267518980088,0.20841173733029833,-0.008144218350210342,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_current,256,PCA_only,strict_grouped_pass,fail,0.12462794237857278,0.20841173733029833,-0.08378379495172555,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_current,256,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.199653467597734,0.20841173733029833,-0.008758269732564328,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_current,256,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20171051844371704,0.20841173733029833,-0.006701218886581289,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_current,256,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.20088278856316505,0.20841173733029833,-0.007528948767133281,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_current,256,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.20291390863251837,0.20841173733029833,-0.005497828697779955,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_delta,256,PCA_only,strict_grouped_pass,fail,0.11687195621090476,0.20841173733029833,-0.09153978111939357,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_delta,256,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.2017662942146071,0.20841173733029833,-0.006645443115691235,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_delta,256,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20229749000144573,0.20841173733029833,-0.006114247328852601,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_delta,256,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.20045314368266354,0.20841173733029833,-0.007958593647634793,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca256_delta,256,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.20106923949354188,0.20841173733029833,-0.007342497836756445,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_0p5s_mean,64,PCA_only,strict_grouped_pass,fail,0.11921232865056253,0.20841173733029833,-0.0891994086797358,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_0p5s_mean,64,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.20360464109632875,0.20841173733029833,-0.004807096233969577,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_0p5s_mean,64,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20574012280462575,0.20841173733029833,-0.0026716145256725776,false,false,false,2,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_0p5s_mean,64,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.2030110694524659,0.20841173733029833,-0.0054006678778324435,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_0p5s_mean,64,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.20483215103086833,0.20841173733029833,-0.0035795862994300043,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_1s_mean,64,PCA_only,strict_grouped_pass,fail,0.12050820030363685,0.20841173733029833,-0.08790353702666148,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_1s_mean,64,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.20305020666082188,0.20841173733029833,-0.00536153066947645,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_1s_mean,64,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20505345563143065,0.20841173733029833,-0.0033582816988676767,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_1s_mean,64,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.20251466678298197,0.20841173733029833,-0.005897070547316363,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_1s_mean,64,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.2043943080986101,0.20841173733029833,-0.004017429231688241,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_1s_slope,64,PCA_only,strict_grouped_pass,fail,0.10679641155186677,0.20841173733029833,-0.10161532577843156,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_1s_slope,64,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.20710927739478469,0.20841173733029833,-0.0013024599355136446,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_1s_slope,64,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20706007230384166,0.20841173733029833,-0.001351665026456672,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_1s_slope,64,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.20440109213474159,0.20841173733029833,-0.004010645195556745,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_1s_slope,64,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.20433835988529497,0.20841173733029833,-0.004073377445003357,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_1s_std,64,PCA_only,strict_grouped_pass,fail,0.10755197663126319,0.20841173733029833,-0.10085976069903514,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_1s_std,64,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.20659086282133104,0.20841173733029833,-0.001820874508967285,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_1s_std,64,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20742563427853472,0.20841173733029833,-0.0009861030517636094,false,false,false,2,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_1s_std,64,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.20408374923566494,0.20841173733029833,-0.004327988094633389,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_1s_std,64,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.20454938492232402,0.20841173733029833,-0.0038623524079743066,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_2s_mean,64,PCA_only,strict_grouped_pass,fail,0.12096603262101299,0.20841173733029833,-0.08744570470928534,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_2s_mean,64,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.20212299011716423,0.20841173733029833,-0.006288747213134105,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_2s_mean,64,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20403263216292372,0.20841173733029833,-0.004379105167374608,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_2s_mean,64,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.20171672367877164,0.20841173733029833,-0.006695013651526693,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_2s_mean,64,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.20357771659492152,0.20841173733029833,-0.004834020735376809,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_2s_slope,64,PCA_only,strict_grouped_pass,fail,0.11386681809635268,0.20841173733029833,-0.09454491923394565,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_2s_slope,64,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.20557226818372695,0.20841173733029833,-0.0028394691465713773,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_2s_slope,64,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20581490066611413,0.20841173733029833,-0.002596836664184199,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_2s_slope,64,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.20326864702911357,0.20841173733029833,-0.005143090301184761,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_2s_slope,64,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.20351006858597112,0.20841173733029833,-0.004901668744327209,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_2s_std,64,PCA_only,strict_grouped_pass,fail,0.11172854730422999,0.20841173733029833,-0.09668319002606834,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_2s_std,64,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.20500488848943502,0.20841173733029833,-0.0034068488408633135,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_2s_std,64,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20615498843743518,0.20841173733029833,-0.0022567488928631474,false,false,false,2,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_2s_std,64,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.20302399647558222,0.20841173733029833,-0.005387740854716105,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_2s_std,64,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.20391442396472526,0.20841173733029833,-0.004497313365573075,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_3s_mean,64,PCA_only,strict_grouped_pass,fail,0.12135254105264501,0.20841173733029833,-0.08705919627765332,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_3s_mean,64,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.2014273031890396,0.20841173733029833,-0.0069844341412587385,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_3s_mean,64,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20330324444090064,0.20841173733029833,-0.005108492889397687,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_3s_mean,64,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.20128443799322793,0.20841173733029833,-0.007127299337070403,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_3s_mean,64,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.20311112574599868,0.20841173733029833,-0.005300611584299647,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_3s_slope,64,PCA_only,strict_grouped_pass,fail,0.11468334325525611,0.20841173733029833,-0.09372839407504222,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_3s_slope,64,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.20539117325422024,0.20841173733029833,-0.0030205640760780916,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_3s_slope,64,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20583496196344964,0.20841173733029833,-0.0025767753668486937,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_3s_slope,64,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.20315844063971653,0.20841173733029833,-0.005253296690581805,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_3s_slope,64,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.20355523572385753,0.20841173733029833,-0.0048565016064407995,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_3s_std,64,PCA_only,strict_grouped_pass,fail,0.11246266577879427,0.20841173733029833,-0.09594907155150406,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_3s_std,64,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.20449030118047565,0.20841173733029833,-0.003921436149822682,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_3s_std,64,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20563884954193595,0.20841173733029833,-0.002772887788362377,false,false,false,2,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_3s_std,64,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.20273713469751004,0.20841173733029833,-0.005674602632788295,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_causal_past_3s_std,64,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.203595514687747,0.20841173733029833,-0.004816222642551327,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_current,64,PCA_only,strict_grouped_pass,fail,0.11921232865056253,0.20841173733029833,-0.0891994086797358,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_current,64,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.20360464109632875,0.20841173733029833,-0.004807096233969577,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_current,64,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20574012280462575,0.20841173733029833,-0.0026716145256725776,false,false,false,2,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_current,64,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.2030110694524659,0.20841173733029833,-0.0054006678778324435,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_current,64,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.20483215103086833,0.20841173733029833,-0.0035795862994300043,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_delta,64,PCA_only,strict_grouped_pass,fail,0.10443657301097822,0.20841173733029833,-0.10397516431932011,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_delta,64,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.2076561392149638,0.20841173733029833,-0.0007555981153345437,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_delta,64,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20749845422968458,0.20841173733029833,-0.0009132831006137543,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_delta,64,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.2048208183519157,0.20841173733029833,-0.0035909189783826234,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca64_delta,64,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.20464553713937478,0.20841173733029833,-0.003766200190923552,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,temporal_mean_2s_then_pca128,128,PCA_only,strict_grouped_pass,fail,0.12440562124743515,0.20841173733029833,-0.08400611608286318,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,temporal_mean_2s_then_pca128,128,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.19893834073071787,0.20841173733029833,-0.009473396599580464,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,temporal_mean_2s_then_pca128,128,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20100635126615699,0.20841173733029833,-0.007405386064141345,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,temporal_mean_2s_then_pca128,128,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.19968447145761117,0.20841173733029833,-0.008727265872687157,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,temporal_mean_2s_then_pca128,128,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.20187917172527498,0.20841173733029833,-0.006532565605023355,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,temporal_mean_2s_then_pca192,192,PCA_only,strict_grouped_pass,fail,0.12798965222409509,0.20841173733029833,-0.08042208510620324,false,false,false,0,5,false,mixed_or_fail
