validation_protocol,fold,seed,variant_name,control_type,epoch,train_loss,inner_val_selection_policy,inner_val_top_5pct_lift,inner_val_top_5pct_lift_delta_vs_frozen_ar,inner_val_spearman,inner_val_spearman_delta_vs_frozen_ar,true_inner_val_top_5pct_lift_delta_vs_frozen_ar,true_inner_val_spearman_delta_vs_frozen_ar,alpha,gate_mean,gate_p95
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,train_only_video_mean_continuous_residual,9,0.011148780526127666,true_inner_val_continuous_target,0.044997528195381165,-0.033713579177856445,0.23682396324749527,-0.03978239605005607,-0.033713579177856445,-0.03978239605005607,0.002051009563729167,0.13269317150115967,0.9181675910949707
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,train_only_video_mean_continuous_residual,10,0.011112908367067575,true_inner_val_continuous_target,0.04482756555080414,-0.03388354182243347,0.23448853716172907,-0.04211782213582227,-0.03388354182243347,-0.04211782213582227,0.0020686155185103416,0.1398196816444397,0.9281899333000183
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,1,0.013307477755006403,permuted_inner_val_continuous_target,0.0006541013717651367,-0.0002428889274597168,0.005301605040480983,-0.0006800848258059376,-1.1593103408813477e-05,-0.0013340326375470002,0.0018123219488188624,0.020023001357913017,0.0413384810090065
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,2,0.013298866106197238,permuted_inner_val_continuous_target,0.0009731575846672058,7.61672854423523e-05,0.005604150186936809,-0.0003775396793501114,0.0004981011152267456,-0.0013550086830422248,0.0018497994169592857,0.034822143614292145,0.13807250559329987
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,3,0.013254023622721434,permuted_inner_val_continuous_target,-0.0010185688734054565,-0.00191555917263031,0.005180963103439557,-0.0008007267628473641,-0.00013551115989685059,-0.007259784824647453,0.0018909875070676208,0.08935091644525528,0.4848206043243408
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,4,0.0131114034447819,permuted_inner_val_continuous_target,-0.0012723132967948914,-0.002169303596019745,0.006089675826630284,0.00010798596034336354,-0.001499570906162262,-0.037985936117982455,0.001933576539158821,0.1580045372247696,0.8394237160682678
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,5,0.012946424831170589,permuted_inner_val_continuous_target,-0.0017679445445537567,-0.0026649348437786102,0.005909615088732565,-7.207477755435607e-05,-0.009932458400726318,-0.06957258742070463,0.001968271564692259,0.1997651755809784,0.9445773959159851
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,6,0.012890949845314026,permuted_inner_val_continuous_target,-0.0019331984221935272,-0.0028301887214183807,0.0057396257320035575,-0.00024206413428336324,-0.01443161815404892,-0.08002007026530214,0.001979302614927292,0.22278882563114166,0.9726687073707581
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,7,0.012856173096224666,permuted_inner_val_continuous_target,0.00046021491289138794,-0.0004367753863334656,0.005790475051989218,-0.0001912148142977025,-0.012832120060920715,-0.08115923644087572,0.0019783596508204937,0.23848319053649902,0.983551561832428
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,8,0.01282631664071232,permuted_inner_val_continuous_target,0.0012036748230457306,0.0003066845238208771,0.005967060927781356,-1.4628938505564966e-05,-0.010911479592323303,-0.08072757946821055,0.001977934269234538,0.251325398683548,0.9894770383834839
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,9,0.012799658055882901,permuted_inner_val_continuous_target,0.0012045055627822876,0.0003075152635574341,0.005918777750529912,-6.291211575700905e-05,-0.012636207044124603,-0.08401574732796815,0.0019853587727993727,0.26146259903907776,0.992802619934082
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,10,0.012777059397194535,permuted_inner_val_continuous_target,0.0011654719710350037,0.00026848167181015015,0.005920988238915083,-6.070162737183745e-05,-0.01206023246049881,-0.08540732276372681,0.0019916740711778402,0.2698837220668793,0.9948688745498657
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,11,0.012761262420099229,permuted_inner_val_continuous_target,0.0018296726047992706,0.0009326823055744171,0.005931710344040723,-4.997952224619802e-05,-0.012161992490291595,-0.08588615219738677,0.001997820334509015,0.27713683247566223,0.9961941242218018
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,12,0.01275010290555656,permuted_inner_val_continuous_target,0.0016519464552402496,0.0007549561560153961,0.005961358260853457,-2.0331605433463948e-05,-0.011301808059215546,-0.08645049809117666,0.002004548441618681,0.28333917260169983,0.9970941543579102
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,13,0.012737905140966177,permuted_inner_val_continuous_target,0.001019202172756195,0.00012221187353134155,0.005995271690999713,1.3581824712792338e-05,-0.010616756975650787,-0.08714577104060012,0.0020118271932005882,0.28857946395874023,0.9977174401283264
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,14,0.012718184967525303,permuted_inner_val_continuous_target,0.0007769428193569183,-0.00012004747986793518,0.00592735398272405,-5.433588356287041e-05,-0.011417537927627563,-0.08817023726456064,0.0020197087433189154,0.29337310791015625,0.9981966018676758
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,15,0.01270977663807571,permuted_inner_val_continuous_target,0.000983022153377533,8.603185415267944e-05,0.0059172187146592945,-6.447115162762623e-05,-0.011144950985908508,-0.08766733469824847,0.002025672933086753,0.297396183013916,0.9985186457633972
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,16,0.012699946411885321,permuted_inner_val_continuous_target,0.0013430379331111908,0.0004460476338863373,0.0058768580128440336,-0.00010483185344288722,-0.010866142809391022,-0.08877880548116482,0.002032913500443101,0.30105718970298767,0.998764157295227
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,17,0.01268756145145744,permuted_inner_val_continuous_target,0.0018637478351593018,0.0009667575359344482,0.005856048329678748,-0.00012564153660817295,-0.01071310043334961,-0.08870753684611188,0.002039035316556692,0.30444684624671936,0.9989638328552246
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,18,0.012695692537818104,permuted_inner_val_continuous_target,0.0022241398692131042,0.0013271495699882507,0.005866313286141172,-0.00011537658014574865,-0.01058167964220047,-0.08757783329280638,0.0020437142811715603,0.3072490096092224,0.9991090297698975
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,19,0.012673454533796757,permuted_inner_val_continuous_target,0.002566613256931305,0.0016696229577064514,0.005825040348276112,-0.00015664951801080875,-0.010488979518413544,-0.08800205056158367,0.002049769042059779,0.3098379969596863,0.9992243051528931
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,20,0.012671292119193822,permuted_inner_val_continuous_target,0.002633657306432724,0.0017366670072078705,0.005800336862494638,-0.00018135300379228288,-0.010868772864341736,-0.08868349442870899,0.0020556815434247255,0.3123210370540619,0.9993246793746948
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,21,0.01266447245143354,permuted_inner_val_continuous_target,0.0021610260009765625,0.001264035701751709,0.005730620319740088,-0.00025106954654683256,-0.010798372328281403,-0.08961218879608285,0.0020612773951143026,0.3145369291305542,0.9994060397148132
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,22,0.012670158583205193,permuted_inner_val_continuous_target,0.0021219030022621155,0.001224912703037262,0.005719817495844043,-0.00026187237044287756,-0.010395742952823639,-0.08832570798250192,0.0020643998868763447,0.3164171576499939,0.9994667768478394
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,23,0.012648627976886928,permuted_inner_val_continuous_target,0.0018152110278606415,0.000918220728635788,0.005679413460613782,-0.00030227640567313894,-0.010731227695941925,-0.08975322811881264,0.0020698350854218006,0.31835150718688965,0.9995231032371521
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,24,0.01264760666526854,permuted_inner_val_continuous_target,0.0012912265956401825,0.000394236296415329,0.005672695096970243,-0.000308994769316678,-0.010332651436328888,-0.08936610860063413,0.002074079355224967,0.3200843930244446,0.99956876039505
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,25,0.012649222160689533,permuted_inner_val_continuous_target,0.0015095286071300507,0.0006125383079051971,0.005690520630033892,-0.0002911692362530284,-0.010562337934970856,-0.08896080906190026,0.002077290555462241,0.32163652777671814,0.9996082782745361
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,26,0.01263604179257527,permuted_inner_val_continuous_target,0.001958802342414856,0.0010618120431900024,0.005684975288716913,-0.00029671457757000745,-0.010643646121025085,-0.08925507653263431,0.0020814172457903624,0.3230709135532379,0.9996427297592163
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,27,0.012632934434805065,permuted_inner_val_continuous_target,0.0021240822970867157,0.0012270919978618622,0.005661554236386263,-0.0003201356299006577,-0.010851889848709106,-0.08893679747043534,0.0020851646549999714,0.3245919346809387,0.9996761679649353
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,label_permutation_continuous_residual,28,0.012629712640773505,permuted_inner_val_continuous_target,0.002368651330471039,0.0014716610312461853,0.00563659631470496,-0.00034509355158196097,-0.010214798152446747,-0.08789336972244194,0.002088252454996109,0.32585805654525757,0.999703049659729
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,1,0.011484299902804196,true_inner_val_continuous_target,0.07920920848846436,0.0004981011152267456,0.27549759095693044,-0.0011087683406209026,0.0004981011152267456,-0.0011087683406209026,0.0018169805407524109,0.031255386769771576,0.12590280175209045
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,2,0.01146021013846621,true_inner_val_continuous_target,0.0778118148446083,-0.000899292528629303,0.2704884793449106,-0.006117879952640737,-0.000899292528629303,-0.006117879952640737,0.0018565187929198146,0.08275774866342545,0.4574342668056488
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,3,0.01133149687666446,true_inner_val_continuous_target,0.0792788565158844,0.0005677491426467896,0.243928758751908,-0.03267760054564334,0.0005677491426467896,-0.03267760054564334,0.0018985318019986153,0.15486665070056915,0.8314129114151001
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,4,0.011154145351611078,true_inner_val_continuous_target,0.07243438065052032,-0.006276726722717285,0.21083865762349438,-0.06576770167405696,-0.006276726722717285,-0.06576770167405696,0.0019376708660274744,0.2025066614151001,0.9521963000297546
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,5,0.011068148480262607,true_inner_val_continuous_target,0.05695177614688873,-0.021759331226348877,0.19287526673826252,-0.08373109255928882,-0.021759331226348877,-0.08373109255928882,0.001961524598300457,0.22704222798347473,0.9797152876853943
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,6,0.011037788121029735,true_inner_val_continuous_target,0.05646789073944092,-0.022243216633796692,0.1889653309159725,-0.08764102838157883,-0.022243216633796692,-0.08764102838157883,0.0019644980784505606,0.24042779207229614,0.9882338047027588
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,7,0.011037726479116827,true_inner_val_continuous_target,0.059526242315769196,-0.019184865057468414,0.1895614967840596,-0.08704486251349175,-0.019184865057468414,-0.08704486251349175,0.001960211433470249,0.25017452239990234,0.9923223853111267
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,8,0.011024215433280915,true_inner_val_continuous_target,0.06000339239835739,-0.01870771497488022,0.18919335198516868,-0.08741300731238266,-0.01870771497488022,-0.08741300731238266,0.001958464039489627,0.2585393488407135,0.9947827458381653
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,9,0.011022296617738903,true_inner_val_continuous_target,0.06124155968427658,-0.01746954768896103,0.18885615626999905,-0.08775020302755229,-0.01746954768896103,-0.08775020302755229,0.0019570773001760244,0.2659796178340912,0.9964030981063843
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,10,0.011016987264156342,true_inner_val_continuous_target,0.060827210545539856,-0.017883896827697754,0.1872372645393412,-0.08936909475821014,-0.017883896827697754,-0.08936909475821014,0.0019584575202316046,0.27259597182273865,0.9974505305290222
blocked_temporal_70_30,1,20260627,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,11,0.011009758221916854,true_inner_val_continuous_target,0.06194062530994415,-0.016770482063293457,0.1864859426076189,-0.09012041668993245,-0.016770482063293457,-0.09012041668993245,0.0019586500711739063,0.2785220444202423,0.998159646987915
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,real_continuous_residual,1,0.01147870410932228,true_inner_val_continuous_target,0.07871110737323761,0.0,0.2753564833841834,-0.0012498759133679482,0.0,-0.0012498759133679482,0.0018247835105285048,0.019862810149788857,0.039667438715696335
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,real_continuous_residual,2,0.011492184014059603,true_inner_val_continuous_target,0.07900923490524292,0.00029812753200531006,0.27542085260799487,-0.0011855066895564703,0.00029812753200531006,-0.0011855066895564703,0.001863581477664411,0.023783909156918526,0.0705980509519577
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,real_continuous_residual,3,0.0114547269186005,true_inner_val_continuous_target,0.07945333421230316,0.0007422268390655518,0.2737002074968492,-0.002906151800702139,0.0007422268390655518,-0.002906151800702139,0.001905199489556253,0.05620569735765457,0.26724326610565186
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,real_continuous_residual,4,0.011291022470686585,true_inner_val_continuous_target,0.08027496933937073,0.0015638619661331177,0.25422448931331626,-0.02238186998423508,0.0015638619661331177,-0.02238186998423508,0.0019485341617837548,0.12083292007446289,0.6730993390083313
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,real_continuous_residual,5,0.011051112203858793,true_inner_val_continuous_target,0.07029449194669724,-0.008416615426540375,0.2231182230751629,-0.05348813622238843,-0.008416615426540375,-0.05348813622238843,0.0019890081603080034,0.17142805457115173,0.8769539594650269
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,real_continuous_residual,6,0.010913879610598087,true_inner_val_continuous_target,0.06121343374252319,-0.017497673630714417,0.20931866888653974,-0.0672876904110116,-0.017497673630714417,-0.0672876904110116,0.002013237215578556,0.19080977141857147,0.9237585663795471
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,real_continuous_residual,7,0.010855254251509905,true_inner_val_continuous_target,0.06567322462797165,-0.01303788274526596,0.21311048675721747,-0.06349587254033387,-0.01303788274526596,-0.06349587254033387,0.002020500134676695,0.19273467361927032,0.9261589646339417
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,real_continuous_residual,8,0.010803007811773568,true_inner_val_continuous_target,0.07037147879600525,-0.00833962857723236,0.21860056540467793,-0.058005793892873414,-0.00833962857723236,-0.058005793892873414,0.002031025942414999,0.19285449385643005,0.9245732426643372
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,real_continuous_residual,9,0.010753813839983195,true_inner_val_continuous_target,0.0716715157032013,-0.007039591670036316,0.21910104980667114,-0.0575053094908802,-0.007039591670036316,-0.0575053094908802,0.0020490488968789577,0.19488964974880219,0.9278441667556763
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,real_continuous_residual,10,0.01069836673559621,true_inner_val_continuous_target,0.0735674500465393,-0.005143657326698303,0.22127066155265798,-0.05533569774489336,-0.005143657326698303,-0.05533569774489336,0.002067138208076358,0.1960216611623764,0.9290494918823242
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,real_continuous_residual,11,0.01065396936610341,true_inner_val_continuous_target,0.07570493221282959,-0.00300617516040802,0.22379597334463455,-0.05281038595291679,-0.00300617516040802,-0.05281038595291679,0.002085361396893859,0.19659782946109772,0.9290739297866821
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,real_continuous_residual,12,0.010611375502776355,true_inner_val_continuous_target,0.07681531459093094,-0.0018957927823066711,0.22642360240219575,-0.05018275689535559,-0.0018957927823066711,-0.05018275689535559,0.002101794583722949,0.1974421590566635,0.9292226433753967
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,shuffled_pca_continuous_residual,1,0.011478760046884418,true_inner_val_continuous_target,0.07900513708591461,0.00029402971267700195,0.2753884943375596,-0.0012178649599917657,0.00029402971267700195,-0.0012178649599917657,0.0018239589408040047,0.02064470387995243,0.043641552329063416
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,shuffled_pca_continuous_residual,2,0.01149143575457856,true_inner_val_continuous_target,0.07934662699699402,0.0006355196237564087,0.27537538794296046,-0.0012309713545908818,0.0006355196237564087,-0.0012309713545908818,0.0018628424732014537,0.03521431237459183,0.13094539940357208
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,shuffled_pca_continuous_residual,3,0.011446473246905953,true_inner_val_continuous_target,0.07742296904325485,-0.0012881383299827576,0.2692245379737606,-0.007381821323790727,-0.0012881383299827576,-0.007381821323790727,0.001904405071400106,0.0876801460981369,0.44937944412231445
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,shuffled_pca_continuous_residual,4,0.01129707251675427,true_inner_val_continuous_target,0.077859066426754,-0.0008520409464836121,0.2364734086003258,-0.04013295069722553,-0.0008520409464836121,-0.04013295069722553,0.0019475857261568308,0.1602315753698349,0.8194988965988159
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,shuffled_pca_continuous_residual,5,0.011110967316199094,true_inner_val_continuous_target,0.061237581074237823,-0.017473526298999786,0.2005848682373917,-0.07602149106015965,-0.017473526298999786,-0.07602149106015965,0.0019858158193528652,0.20640374720096588,0.9437891244888306
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,shuffled_pca_continuous_residual,6,0.011033879069145769,true_inner_val_continuous_target,0.052001550793647766,-0.026709556579589844,0.18748207261457606,-0.08912428668297528,-0.026709556579589844,-0.08912428668297528,0.002001291373744607,0.2267836332321167,0.9714068174362183
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,shuffled_pca_continuous_residual,7,0.01101480022771284,true_inner_val_continuous_target,0.054862186312675476,-0.023848921060562134,0.18872749733008237,-0.08787886196746897,-0.023848921060562134,-0.08787886196746897,0.001995451981201768,0.23699790239334106,0.9805881977081299
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,shuffled_pca_continuous_residual,8,0.011003150895703584,true_inner_val_continuous_target,0.05855686217546463,-0.02015424519777298,0.19017027413302737,-0.08643608516452397,-0.02015424519777298,-0.08643608516452397,0.0019914559088647366,0.24518977105617523,0.9861044883728027
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,shuffled_pca_continuous_residual,9,0.010995540709700435,true_inner_val_continuous_target,0.05841284245252609,-0.020298264920711517,0.18817744546823495,-0.08842891382931639,-0.020298264920711517,-0.08842891382931639,0.0019941506907343864,0.2532387971878052,0.9901130795478821
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,shuffled_pca_continuous_residual,10,0.01098155096406117,true_inner_val_continuous_target,0.05825411528348923,-0.020456992089748383,0.18664973762143083,-0.08995662167612051,-0.020456992089748383,-0.08995662167612051,0.0019968468695878983,0.2602071166038513,0.9927794933319092
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,random_pca_continuous_residual,1,0.011478755506686866,true_inner_val_continuous_target,0.0787111222743988,1.4901161193847656e-08,0.27539595931581745,-0.0012103999817338895,1.4901161193847656e-08,-0.0012103999817338895,0.0018240269273519516,0.020774824544787407,0.04590672254562378
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,random_pca_continuous_residual,2,0.011490679520647973,true_inner_val_continuous_target,0.07943673431873322,0.0007256269454956055,0.27529950758885663,-0.0013068517086947118,0.0007256269454956055,-0.0013068517086947118,0.0018629598198458552,0.03782572224736214,0.14917996525764465
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,random_pca_continuous_residual,3,0.011438911024015397,true_inner_val_continuous_target,0.0783853679895401,-0.00032573938369750977,0.26719363435321053,-0.009412724944340811,-0.00032573938369750977,-0.009412724944340811,0.0019045769004151225,0.09408766031265259,0.49233677983283997
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,random_pca_continuous_residual,4,0.011276761011686176,true_inner_val_continuous_target,0.07682230323553085,-0.0018888041377067566,0.23237086424705097,-0.04423549505050037,-0.0018888041377067566,-0.04423549505050037,0.0019477632595226169,0.16556274890899658,0.8419496417045593
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,random_pca_continuous_residual,5,0.011101348558440804,true_inner_val_continuous_target,0.060090817511081696,-0.018620289862155914,0.19874025819126928,-0.07786610110628206,-0.018620289862155914,-0.07786610110628206,0.0019847583025693893,0.20854178071022034,0.9480698704719543
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,random_pca_continuous_residual,6,0.011034563998691738,true_inner_val_continuous_target,0.05298960208892822,-0.025721505284309387,0.18761509501050763,-0.08899126428704371,-0.025721505284309387,-0.08899126428704371,0.0019971909932792187,0.2279464304447174,0.972900390625
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,random_pca_continuous_residual,7,0.01101618487155065,true_inner_val_continuous_target,0.05705685168504715,-0.02165425568819046,0.18921113096559328,-0.08739522833195806,-0.02165425568819046,-0.08739522833195806,0.0019910051487386227,0.2381022721529007,0.9813374280929565
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,random_pca_continuous_residual,8,0.01100411347579211,true_inner_val_continuous_target,0.058832548558712006,-0.019878558814525604,0.1904918026246052,-0.08611455667294615,-0.019878558814525604,-0.08611455667294615,0.001987519906833768,0.24641117453575134,0.9866841435432434
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,random_pca_continuous_residual,9,0.010996788740158081,true_inner_val_continuous_target,0.05873611569404602,-0.01997499167919159,0.18847954493481314,-0.0881268143627382,-0.01997499167919159,-0.0881268143627382,0.00199037860147655,0.25435492396354675,0.990519106388092
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,random_pca_continuous_residual,10,0.010982415347825736,true_inner_val_continuous_target,0.05851452052593231,-0.020196586847305298,0.18695805115681224,-0.0896483081407391,-0.020196586847305298,-0.0896483081407391,0.001992842648178339,0.2614680230617523,0.9931314587593079
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,train_only_video_mean_continuous_residual,1,0.011478636180981994,true_inner_val_continuous_target,0.0786995142698288,-1.1593103408813477e-05,0.2753451796745211,-0.0012611796230302397,-1.1593103408813477e-05,-0.0012611796230302397,0.001824642880819738,0.024690501391887665,0.05720234289765358
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,train_only_video_mean_continuous_residual,2,0.011490848439279944,true_inner_val_continuous_target,0.07867105305194855,-4.00543212890625e-05,0.27356212600601926,-0.0030442332915320836,-4.00543212890625e-05,-0.0030442332915320836,0.0018625243101269007,0.03527470678091049,0.0959702730178833
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,train_only_video_mean_continuous_residual,3,0.011469609919004142,true_inner_val_continuous_target,0.07813093066215515,-0.0005801767110824585,0.27024650022295293,-0.006359859074598406,-0.0005801767110824585,-0.006359859074598406,0.001903585740365088,0.05205163732171059,0.18311536312103271
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,train_only_video_mean_continuous_residual,4,0.011440995032899082,true_inner_val_continuous_target,0.07613887637853622,-0.0025722309947013855,0.2646707937611896,-0.011935565536361714,-0.0025722309947013855,-0.011935565536361714,0.0019447485683485866,0.07618420571088791,0.3966817259788513
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,train_only_video_mean_continuous_residual,5,0.011386485071852803,true_inner_val_continuous_target,0.0737605169415474,-0.004950590431690216,0.25587642754092144,-0.020729931756629905,-0.004950590431690216,-0.020729931756629905,0.0019851166289299726,0.1053842231631279,0.6190757751464844
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,train_only_video_mean_continuous_residual,6,0.01128215907374397,true_inner_val_continuous_target,0.06820350885391235,-0.010507598519325256,0.24090335492905562,-0.03570300436849572,-0.010507598519325256,-0.03570300436849572,0.0020239800214767456,0.13350090384483337,0.7759881019592285
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,train_only_video_mean_continuous_residual,7,0.011174351908266544,true_inner_val_continuous_target,0.06134402006864548,-0.017367087304592133,0.22532587689277703,-0.051280482404774314,-0.017367087304592133,-0.051280482404774314,0.0020587227772921324,0.157730370759964,0.8746302127838135
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,train_only_video_mean_continuous_residual,8,0.011078624404035509,true_inner_val_continuous_target,0.05339866876602173,-0.02531243860721588,0.21165642085105968,-0.06494993844649166,-0.02531243860721588,-0.06494993844649166,0.002089202404022217,0.1787106692790985,0.9240140914916992
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,label_permutation_continuous_residual,1,0.013362162164412439,permuted_inner_val_continuous_target,0.001558937132358551,0.0,0.007688244117457259,-0.0006027207695809269,1.4901161193847656e-08,-0.0014733446951044615,0.0018252345034852624,0.0231779757887125,0.05614396184682846
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,label_permutation_continuous_residual,2,0.013360185665078461,permuted_inner_val_continuous_target,0.0014541111886501312,-0.0001048259437084198,0.007695736805921216,-0.0005952280811169696,0.0006325095891952515,-0.0028298511695990514,0.0018626991659402847,0.045098092406988144,0.168869748711586
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,label_permutation_continuous_residual,3,0.01333115401212126,permuted_inner_val_continuous_target,0.0025003142654895782,0.0009413771331310272,0.004554941886258207,-0.0037360230007799783,-0.001427486538887024,-0.015962498674520542,0.0019043831853196025,0.09861009567975998,0.5100557804107666
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,label_permutation_continuous_residual,4,0.013238889223430306,permuted_inner_val_continuous_target,0.0023205652832984924,0.0007616281509399414,0.002232973478779839,-0.006057991408258346,-0.0049614086747169495,-0.04009505232142435,0.0019469857215881348,0.1637956202030182,0.831793487071991
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,label_permutation_continuous_residual,5,0.013066490471828729,permuted_inner_val_continuous_target,0.0021192356944084167,0.0005602985620498657,0.001233228718428485,-0.007057736168609701,-0.021557413041591644,-0.06594473181167812,0.0019859273452311754,0.21783538162708282,0.9484893083572388
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,label_permutation_continuous_residual,6,0.012982333777472377,permuted_inner_val_continuous_target,0.002090420573949814,0.0005314834415912628,0.0018017072922937528,-0.0064892575947444325,-0.027365684509277344,-0.07945073829652463,0.0020070297177881002,0.2518981397151947,0.9782119989395142
