schema_version,target_name,validation_protocol,fold,feature_name,model_head,loss_name,seed,control_type,n_train,n_test,feature_width,train_event_count,test_event_count,train_positive_rate,test_positive_rate,checkpoint_path,checkpoint_checksum,checkpoint_best_epoch,checkpoint_file_loadable,eval_mode_scoring,dropout_disabled_for_scoring,source_was_legacy_train_mode_dropout_scoring,status,decision_threshold_train_only,pr_auc,roc_auc,f1,precision,recall,balanced_accuracy,accuracy,continuous_mae,continuous_mse,continuous_rmse,continuous_pearson,continuous_spearman,spearman_future_movement,top_1pct_precision,top_1pct_recall,top_1pct_lift,top_1pct_avg_true_movement,top_1pct_avg_true_movement_lift,top_5pct_precision,top_5pct_recall,top_5pct_lift,top_5pct_avg_true_movement,top_5pct_avg_true_movement_lift,top_10pct_precision,top_10pct_recall,top_10pct_lift,top_10pct_avg_true_movement,top_10pct_avg_true_movement_lift
again_dense_2hz_phase5_evalmode_rescore_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,regression_plus_binary,20260625,quality_only,162758,70331,10,16361,7824,0.10052347657258015,0.11124539676671738,outputs/again_dense_2hz_phase5_adversarial_repair_fixplus_20260629_171825/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__temporal_mean_2s_then_pca256__quality_only__gated_ar_pca_mlp__regression_plus_binary__20260625__best.npz,2c3b13b758dd4095548b253180270427,143,True,True,True,True,success,-2.2210177540779115,0.1213881361687673,0.5225949008639458,0.18768464345710478,0.12133922552617782,0.41411042944785276,0.5193802343217314,0.601228476774111,0.06406979262828827,0.009321736171841621,0.09654913863852758,0.023675517349533316,0.010001263327946002,0.009665274144477235,0.17897727272727273,0.016104294478527608,1.6088510439905188,0.06710916012525558,0.01626824587583542,0.12738129087290304,0.05725971370143149,1.1450477464701103,0.053952474147081375,0.003111559897661209,0.12595962468012512,0.11324130879345604,1.1322681957282565,0.055670276284217834,0.0048293620347976685
again_dense_2hz_phase5_evalmode_rescore_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,regression_plus_binary,20260626,quality_only,162758,70331,10,16361,7824,0.10052347657258015,0.11124539676671738,outputs/again_dense_2hz_phase5_adversarial_repair_fixplus_20260629_171825/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__temporal_mean_2s_then_pca256__quality_only__gated_ar_pca_mlp__regression_plus_binary__20260626__best.npz,1772e71cc692a13edf090abceb11ebae,1,True,True,True,True,success,-3.063533091545105,0.1164454833705448,0.5265755583022964,0.2013905163659089,0.11211620422718971,0.9884969325153374,0.5043193383199978,0.12786680126828853,0.06128837540745735,0.010750639252364635,0.10368528946945481,0.0017896337180495336,0.03817816761000334,0.02633231015549383,0.05397727272727273,0.0048568507157464216,0.4852090450130136,0.0338139683008194,-0.01702694594860077,0.11657662780779073,0.05240286298568507,1.0479231608320205,0.053220055997371674,0.0023791417479515076,0.1216946261017913,0.10940695296523517,1.0939295435026948,0.05516526848077774,0.0043243542313575745
again_dense_2hz_phase5_evalmode_rescore_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,regression_plus_binary,20260627,quality_only,162758,70331,10,16361,7824,0.10052347657258015,0.11124539676671738,outputs/again_dense_2hz_phase5_adversarial_repair_fixplus_20260629_171825/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__temporal_mean_2s_then_pca256__quality_only__gated_ar_pca_mlp__regression_plus_binary__20260627__best.npz,a484d27ffc60aaafbc19034bcfe1ade9,5,True,True,True,True,success,-2.3080477118492126,0.11102027876072457,0.5030061817125562,0.191189111747851,0.11117127624125292,0.6822597137014315,0.4997440920563727,0.3578365159033712,0.06290803104639053,0.009366363286972046,0.09677997358427025,-0.009176403996144281,0.012745438594760718,0.021787064296363123,0.10085227272727272,0.009074642126789366,0.9065747946295779,0.04230683296918869,-0.008534081280231476,0.10946829684390105,0.04920756646216769,0.9840254071227511,0.04898828640580177,-0.001852627843618393,0.10918396360534546,0.09815950920245399,0.9814694969743804,0.051754578948020935,0.000913664698600769
again_dense_2hz_phase5_evalmode_rescore_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,binary,20260625,shuffled_diag_only,162758,70331,53,16361,7824,0.10052347657258015,0.11124539676671738,outputs/again_dense_2hz_phase5_adversarial_repair_fixplus_20260629_171825/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__temporal_mean_2s_then_pca256__shuffled_diag_only__gated_ar_pca_mlp__binary__20260625__best.npz,7b76cf0bd80a54fb6033ed6bc7d8e19c,42,True,True,True,True,success,-2.259947693347931,0.11287837561521774,0.5037379760297113,0.19926129877106977,0.1113295613153037,0.9481083844580777,0.5004032411355613,0.15230837041987175,2.246978759765625,5.0601959228515625,2.249487924584518,0.00669589420565405,0.005483809246153968,0.005483809246153968,0.13210227272727273,0.011886503067484663,1.1874852943739542,0.057605620473623276,0.00676470622420311,0.1174296275234575,0.05278629856850716,1.055590891277133,0.05174817144870758,0.0009072571992874146,0.11458629513790163,0.1030163599182004,1.0300317897934252,0.05170025676488876,0.0008593425154685974
again_dense_2hz_phase5_evalmode_rescore_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,binary,20260626,shuffled_diag_only,162758,70331,53,16361,7824,0.10052347657258015,0.11124539676671738,outputs/again_dense_2hz_phase5_adversarial_repair_fixplus_20260629_171825/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__temporal_mean_2s_then_pca256__shuffled_diag_only__gated_ar_pca_mlp__binary__20260626__best.npz,52b8f710490cade4374ec15088fd6320,6,True,True,True,True,success,-2.260026454925537,0.11216849350720236,0.5005440740330335,0.19871138189464604,0.1110692544150443,0.942101226993865,0.49915946530552996,0.1547681676643301,2.2227444648742676,4.953910827636719,2.225738265752898,0.0037405838315579423,0.0015719866753065922,0.0015719866753065922,0.11505681818181818,0.010352760736196318,1.0342613854224763,0.05506512150168419,0.004224207252264023,0.11430196189934604,0.05138036809815951,1.0274758796450545,0.051351148635149,0.0005102343857288361,0.11259596246801251,0.10122699386503067,1.0121404187548297,0.05116280913352966,0.00032189488410949707
again_dense_2hz_phase5_evalmode_rescore_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,binary,20260627,shuffled_diag_only,162758,70331,53,16361,7824,0.10052347657258015,0.11124539676671738,outputs/again_dense_2hz_phase5_adversarial_repair_fixplus_20260629_171825/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__temporal_mean_2s_then_pca256__shuffled_diag_only__gated_ar_pca_mlp__binary__20260627__best.npz,c5a9b508c315389a31f74b0640733e73,8,True,True,True,True,success,-2.2694446086883544,0.11202824327504146,0.5030548102129945,0.19955779653247768,0.11154483798040693,0.9459355828220859,0.5014286038000554,0.15582033527178626,2.256009817123413,5.101426124572754,2.2586336853444724,0.006278634303325829,0.007073868846464198,0.007073868846464198,0.08522727272727272,0.007668711656441718,0.7661195447573897,0.047021035104990005,-0.0038198791444301605,0.11316462894512369,0.05086912065439673,1.0172522390515712,0.05201692134141922,0.001176007091999054,0.11615012794995735,0.10442229038854806,1.0440892956094645,0.052275024354457855,0.0014341101050376892
again_dense_2hz_phase5_evalmode_rescore_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,regression,20260625,shuffled_diag_only,162758,70331,53,16361,7824,0.10052347657258015,0.11124539676671738,outputs/again_dense_2hz_phase5_adversarial_repair_fixplus_20260629_171825/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__temporal_mean_2s_then_pca256__shuffled_diag_only__gated_ar_pca_mlp__regression__20260625__best.npz,d4415b48150e040e99c937ee58602ed5,42,True,True,True,True,success,0.043883106857538226,0.11181590963337706,0.5013075468062914,0.19894866706002254,0.11113441601246479,0.9481083844580777,0.49946734595582143,0.15064480812159645,0.0635499581694603,0.00930773001164198,0.0964765775286519,-0.0011095553335586626,-0.0006261372048452079,-0.0006261372048452079,0.12215909090909091,0.010991820040899795,1.0981046808189254,0.05233066901564598,0.0014897547662258148,0.11202729599090133,0.050357873210633945,1.0070285984580882,0.05071447044610977,-0.0001264438033103943,0.10989479670173444,0.09879856850715746,0.9878592723453073,0.05020482465624809,-0.0006360895931720734
again_dense_2hz_phase5_evalmode_rescore_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,regression,20260626,shuffled_diag_only,162758,70331,53,16361,7824,0.10052347657258015,0.11124539676671738,outputs/again_dense_2hz_phase5_adversarial_repair_fixplus_20260629_171825/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__temporal_mean_2s_then_pca256__shuffled_diag_only__gated_ar_pca_mlp__regression__20260626__best.npz,1d3c5dd32620d5f1403e96406ca9a60c,47,True,True,True,True,success,0.04413034468889236,0.1124079981995168,0.5020633834204843,0.19924791689211124,0.11141534551615637,0.9413343558282209,0.5008078021641944,0.15829435099742645,0.06356073170900345,0.009307365864515305,0.09647469027944741,-0.0009655670434076741,-0.0011185577763307085,-0.0011185577763307085,0.12926136363636365,0.011630879345603272,1.1619479762153746,0.05533682182431221,0.004495907574892044,0.11430196189934604,0.05138036809815951,1.0274758796450545,0.05199715495109558,0.001156240701675415,0.1128802957065681,0.10148261758691207,1.0146963289032005,0.05087859928607941,3.768503665924072e-05
again_dense_2hz_phase5_evalmode_rescore_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,regression,20260627,shuffled_diag_only,162758,70331,53,16361,7824,0.10052347657258015,0.11124539676671738,outputs/again_dense_2hz_phase5_adversarial_repair_fixplus_20260629_171825/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__temporal_mean_2s_then_pca256__shuffled_diag_only__gated_ar_pca_mlp__regression__20260627__best.npz,c88018ad4e8a1cfd3d0c9972aa76566e,17,True,True,True,True,success,0.043652231618762014,0.11404896911153634,0.5063800185667549,0.1982962741202406,0.11096220035941641,0.931237218813906,0.4986629084454607,0.16233239965306906,0.06386552006006241,0.009305275976657867,0.09646385839607427,0.0057622551622831825,0.0026685978403841806,0.0026685978403841806,0.1278409090909091,0.011503067484662576,1.1491793171360847,0.05471630394458771,0.0038753896951675415,0.12226329257890248,0.05495910020449898,1.0990413637994363,0.05507545545697212,0.004234541207551956,0.11586579471140177,0.10416666666666667,1.0415333854610938,0.05287293344736099,0.0020320191979408264
again_dense_2hz_phase5_evalmode_rescore_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,regression_plus_binary,20260625,shuffled_diag_only,162758,70331,53,16361,7824,0.10052347657258015,0.11124539676671738,outputs/again_dense_2hz_phase5_adversarial_repair_fixplus_20260629_171825/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__temporal_mean_2s_then_pca256__shuffled_diag_only__gated_ar_pca_mlp__regression_plus_binary__20260625__best.npz,55a4ca6c9e6472e557031705a7c89309,16,True,True,True,True,success,-2.2437624335289,0.11199716925052362,0.4999587326383044,0.1987059747150708,0.11112120386350562,0.9381390593047034,0.49941013150494423,0.15829435099742645,0.06359667330980301,0.009323829784989357,0.09655998024538612,-0.005439888274915145,-0.0013116758240107969,0.0034769415706903143,0.12215909090909091,0.010991820040899795,1.0981046808189254,0.05347650870680809,0.002635594457387924,0.11686096104634631,0.05253067484662577,1.0504790709803915,0.05217842012643814,0.0013375058770179749,0.11231162922945692,0.10097137014314929,1.009584508606459,0.051252610981464386,0.00041169673204421997
again_dense_2hz_phase5_evalmode_rescore_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,regression_plus_binary,20260626,shuffled_diag_only,162758,70331,53,16361,7824,0.10052347657258015,0.11124539676671738,outputs/again_dense_2hz_phase5_adversarial_repair_fixplus_20260629_171825/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__temporal_mean_2s_then_pca256__shuffled_diag_only__gated_ar_pca_mlp__regression_plus_binary__20260626__best.npz,19ab72c1aad4fcfae8ff226f65a3d991,18,True,True,True,True,success,-2.22548987865448,0.11244027558191526,0.5027771654400883,0.19891173730472705,0.1112033696160872,0.9414621676891616,0.4997998281452191,0.15640329300024172,0.06392802298069,0.009311259724199772,0.09649486890088908,0.006469443164518071,0.0039544854264866895,0.0043354742283501346,0.11647727272727272,0.010480572597137014,1.047030044501766,0.05309765413403511,0.0022567398846149445,0.1148706283764572,0.0516359918200409,1.032587699941796,0.04933159053325653,-0.0015093237161636353,0.11472846175717942,0.1031441717791411,1.0313097448676107,0.05140070989727974,0.0005597956478595734
again_dense_2hz_phase5_evalmode_rescore_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,regression_plus_binary,20260627,shuffled_diag_only,162758,70331,53,16361,7824,0.10052347657258015,0.11124539676671738,outputs/again_dense_2hz_phase5_adversarial_repair_fixplus_20260629_171825/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__temporal_mean_2s_then_pca256__shuffled_diag_only__gated_ar_pca_mlp__regression_plus_binary__20260627__best.npz,b2a349c68bdd162efd01737a93832570,5,True,True,True,True,success,-2.248453676700592,0.11127477758965583,0.5009404365933919,0.20003193697769733,0.1116392371219773,0.9606339468302658,0.5019065553819526,0.1452417852724972,0.06510186940431595,0.009398114867508411,0.09694387483234003,-0.010890471897434233,-0.007991048249624195,0.00016048894780941884,0.109375,0.009841513292433537,0.983186749105317,0.051300641149282455,0.00045972689986228943,0.10918396360534546,0.049079754601226995,0.9814694969743804,0.04981350526213646,-0.0010274089872837067,0.11088996303667899,0.09969325153374232,0.996804957864605,0.0497615672647953,-0.0010793469846248627
again_dense_2hz_phase5_evalmode_rescore_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,binary,20260625,time_only,162758,70331,7,16361,7824,0.10052347657258015,0.11124539676671738,outputs/again_dense_2hz_phase5_adversarial_repair_fixplus_20260629_171825/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__temporal_mean_2s_then_pca256__time_only__gated_ar_pca_mlp__binary__20260625__best.npz,dba892dd8f7e43caaf0646e88ace06c1,25,True,True,True,True,success,-2.313763380050659,0.10681726274201245,0.4751978739526367,0.006239081607187422,0.13157894736842105,0.0031952965235173825,0.5002777960852025,0.886764015867825,2.5695879459381104,6.619920253753662,2.5729205688776444,-0.026819456185958105,-0.008058048982179393,-0.008058048982179393,0.13210227272727273,0.011886503067484663,1.1874852943739542,0.05904005840420723,0.008199144154787064,0.1128802957065681,0.050741308793456036,1.0146963289032005,0.05110600218176842,0.00026508793234825134,0.1084731305089565,0.09752044989775051,0.9750797216034535,0.05050215870141983,-0.0003387555480003357
again_dense_2hz_phase5_evalmode_rescore_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,binary,20260626,time_only,162758,70331,7,16361,7824,0.10052347657258015,0.11124539676671738,outputs/again_dense_2hz_phase5_adversarial_repair_fixplus_20260629_171825/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__temporal_mean_2s_then_pca256__time_only__gated_ar_pca_mlp__binary__20260626__best.npz,3c366f941612c3ff485290c6623a7bdf,23,True,True,True,True,success,-2.294229745864868,0.10934682389736658,0.48469245268660793,0.0072373346643374095,0.15263157894736842,0.0037065439672801636,0.5005654162234852,0.8868777637172797,2.5430867671966553,6.4849934577941895,2.546565031133937,-0.018431504861045212,0.0010290749079007663,0.0010290749079007663,0.13636363636363635,0.012269938650306749,1.2257912716118236,0.05504565313458443,0.004204738885164261,0.11117429627523458,0.04997443762781186,0.9993608680129759,0.05043557286262512,-0.00040534138679504395,0.10889963036678987,0.09790388548057259,0.9789135868260095,0.05058271810412407,-0.0002581961452960968
again_dense_2hz_phase5_evalmode_rescore_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,binary,20260627,time_only,162758,70331,7,16361,7824,0.10052347657258015,0.11124539676671738,outputs/again_dense_2hz_phase5_adversarial_repair_fixplus_20260629_171825/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__temporal_mean_2s_then_pca256__time_only__gated_ar_pca_mlp__binary__20260627__best.npz,dba56f40adf995458ed1e5c0bfcdfc54,8,True,True,True,True,success,-2.5907766819000244,0.10716640179024192,0.47738105990615753,0.021759475900795508,0.12845303867403315,0.011886503067484663,0.5008958168464274,0.8811050603574526,2.8810412883758545,8.33215618133545,2.8865474500405237,-0.02176426286231531,-0.005001022302412279,-0.005001022302412279,0.13210227272727273,0.011886503067484663,1.1874852943739542,0.05525686964392662,0.0044159553945064545,0.1106056297981234,0.04971881390593047,0.9942490477162342,0.04995404928922653,-0.000886864960193634,0.1084731305089565,0.09752044989775051,0.9750797216034535,0.049900129437446594,-0.0009407848119735718
again_dense_2hz_phase5_evalmode_rescore_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,regression,20260625,time_only,162758,70331,7,16361,7824,0.10052347657258015,0.11124539676671738,outputs/again_dense_2hz_phase5_adversarial_repair_fixplus_20260629_171825/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__temporal_mean_2s_then_pca256__time_only__gated_ar_pca_mlp__regression__20260625__best.npz,e136af46e241727c95be3482f3ff2bc9,3,True,True,True,True,success,0.04919392615556717,0.12029722317793873,0.5153387043555008,0.19578932836336024,0.10974911392796892,0.9063139059304703,0.4930484851136345,0.1717308157142654,0.07540038973093033,0.010018633678555489,0.10009312503142005,0.02016938679003837,0.0022453612381957673,0.0022453612381957673,0.13352272727272727,0.012014314928425357,1.200253953453244,0.05289783328771591,0.002056919038295746,0.13875462041512654,0.06237218813905931,1.2472841524049418,0.056594427675008774,0.005753513425588608,0.1434461188512937,0.12896216768916155,1.2894566698530596,0.058490458875894547,0.0076495446264743805
again_dense_2hz_phase5_evalmode_rescore_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,regression,20260626,time_only,162758,70331,7,16361,7824,0.10052347657258015,0.11124539676671738,outputs/again_dense_2hz_phase5_adversarial_repair_fixplus_20260629_171825/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__temporal_mean_2s_then_pca256__time_only__gated_ar_pca_mlp__regression__20260626__best.npz,f32e770481366da2501f604c6173feb3,1,True,True,True,True,success,0.05315040796995163,0.11355283697466173,0.5051515753752962,0.19817275268755224,0.111677765145363,0.8788343558282209,0.5019141782500728,0.20885527008005006,0.10837288200855255,0.01642167568206787,0.12814708612398437,0.004053448329181182,-0.0008918220392784876,-0.0008918220392784876,0.10227272727272728,0.009202453987730062,0.9193434537088678,0.05046148598194122,-0.00037942826747894287,0.11117429627523458,0.04997443762781186,0.9993608680129759,0.05267715081572533,0.0018362365663051605,0.11828262723912425,0.10633946830265849,1.0632586217222453,0.05405759811401367,0.003216683864593506
again_dense_2hz_phase5_evalmode_rescore_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,regression,20260627,time_only,162758,70331,7,16361,7824,0.10052347657258015,0.11124539676671738,outputs/again_dense_2hz_phase5_adversarial_repair_fixplus_20260629_171825/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__temporal_mean_2s_then_pca256__time_only__gated_ar_pca_mlp__regression__20260627__best.npz,374f7d3cdb5c536d2ae68c9bca135efd,40,True,True,True,True,success,0.0455733984708786,0.10969293860173107,0.4929317354084155,0.17767310409797457,0.10890403048850907,0.48210633946830267,0.49416882078123403,0.5035475110548692,0.06222344934940338,0.009530112147331238,0.09762229329067842,-0.013462934948861204,-0.0012429702629717181,-0.0012429702629717181,0.10227272727272728,0.009202453987730062,0.9193434537088678,0.048780668526887894,-0.0020602457225322723,0.1017912994029002,0.04575664621676891,0.9150158331167401,0.047942135483026505,-0.0028987787663936615,0.10833096388967871,0.09739263803680982,0.9738017665292681,0.050007931888103485,-0.0008329823613166809
again_dense_2hz_phase5_evalmode_rescore_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,regression_plus_binary,20260625,time_only,162758,70331,7,16361,7824,0.10052347657258015,0.11124539676671738,outputs/again_dense_2hz_phase5_adversarial_repair_fixplus_20260629_171825/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__temporal_mean_2s_then_pca256__time_only__gated_ar_pca_mlp__regression_plus_binary__20260625__best.npz,a3c8f71c97ea04bbab865443d3c3ae06,21,True,True,True,True,success,-2.2740702629089355,0.11091909197980332,0.4911300220673853,0.010388325500865693,0.16030534351145037,0.005368098159509203,0.5009242461776796,0.8862237135829151,0.07168208062648773,0.009778744541108608,0.09888753481156565,0.006738843486165911,0.013648739885520676,0.008858905445521903,0.11079545454545454,0.009969325153374233,0.9959554081846068,0.04946458339691162,-0.001376330852508545,0.11145862951379017,0.050102249488752554,1.0019167781613467,0.05111001059412956,0.00026909634470939636,0.11387546204151265,0.10237730061349694,1.0236420144224982,0.05240943655371666,0.0015685223042964935
again_dense_2hz_phase5_evalmode_rescore_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,regression_plus_binary,20260626,time_only,162758,70331,7,16361,7824,0.10052347657258015,0.11124539676671738,outputs/again_dense_2hz_phase5_adversarial_repair_fixplus_20260629_171825/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__temporal_mean_2s_then_pca256__time_only__gated_ar_pca_mlp__regression_plus_binary__20260626__best.npz,910c92e9da0efba271c985c4e5c78a81,18,True,True,True,True,success,-2.5228893756866455,0.1085678280259779,0.4842541980901411,0.10466643622537158,0.11398885709983436,0.09675357873210634,0.5013100608396481,0.8158564502139881,0.05613889545202255,0.010269063524901867,0.10133638796060311,-0.01638964393341039,-0.005752577421058841,-0.004352573252203363,0.13352272727272727,0.012014314928425357,1.200253953453244,0.05827052891254425,0.0074296146631240845,0.1128802957065681,0.050741308793456036,1.0146963289032005,0.05109693855047226,0.0002560243010520935,0.11401762866079045,0.10250511247443762,1.0249199694966837,0.052302513271570206,0.0014615990221500397
again_dense_2hz_phase5_evalmode_rescore_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,regression_plus_binary,20260627,time_only,162758,70331,7,16361,7824,0.10052347657258015,0.11124539676671738,outputs/again_dense_2hz_phase5_adversarial_repair_fixplus_20260629_171825/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__temporal_mean_2s_then_pca256__time_only__gated_ar_pca_mlp__regression_plus_binary__20260627__best.npz,4ce1dfd16b191a9cd7bc6d35f0d31d28,12,True,True,True,True,success,-2.347731828689575,0.11066777160908006,0.4917494158854617,0.0643057694049452,0.11035125893689773,0.04537321063394683,0.49979316938179813,0.8531088709104093,0.058276936411857605,0.009936251677572727,0.09968074878115998,-0.023822965062268203,-0.011397107652549717,0.004778376611124752,0.12073863636363637,0.0108640081799591,1.0853360217396357,0.05396125465631485,0.003120340406894684,0.11145862951379017,0.050102249488752554,1.0019167781613467,0.052024438977241516,0.00118352472782135,0.11074779641740119,0.09956543967280164,0.9955270027904196,0.0516216866672039,0.0007807724177837372
again_dense_2hz_phase5_evalmode_rescore_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,binary,20260625,video_mean_pca_oracle_diagnostic,162758,70331,256,16361,7824,0.10052347657258015,0.11124539676671738,outputs/again_dense_2hz_phase5_adversarial_repair_fixplus_20260629_171825/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__temporal_mean_2s_then_pca256__video_mean_pca_oracle_diagnostic__gated_ar_pca_mlp__binary__20260625__best.npz,b3f57c20b3a039dd1a8875f001ab12bc,43,True,True,True,True,success,-1.5410411357879639,0.19487149158942038,0.6431179298920565,0.2625810576308339,0.2042773909336365,0.36745910020449896,0.5941475832825333,0.7703999658756452,3.021158456802368,11.718982696533203,3.4232999717426464,0.09405117385655212,-0.03971018359894641,-0.03971018359894641,0.3309659090909091,0.029780163599182004,2.9750975654745306,0.1132570430636406,0.06241612881422043,0.28859823713392097,0.12972903885480572,2.5942488005963438,0.09683754295110703,0.04599662870168686,0.24225191924936024,0.21779141104294478,2.177635446411906,0.08260973542928696,0.03176882117986679
again_dense_2hz_phase5_evalmode_rescore_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,binary,20260626,video_mean_pca_oracle_diagnostic,162758,70331,256,16361,7824,0.10052347657258015,0.11124539676671738,outputs/again_dense_2hz_phase5_adversarial_repair_fixplus_20260629_171825/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__temporal_mean_2s_then_pca256__video_mean_pca_oracle_diagnostic__gated_ar_pca_mlp__binary__20260626__best.npz,9af9ee00d3adbb2fee9292ea1f5dd54b,51,True,True,True,True,success,-1.6606144905090332,0.19464964754594805,0.6405119334201032,0.25514694326575516,0.18419559791241208,0.4150051124744376,0.5924674401702184,0.7304460337546743,3.0764031410217285,12.614852905273438,3.5517394196750187,0.08871401009586317,-0.04394403931567389,-0.04394403931567389,0.3650568181818182,0.03284764826175869,3.2815453833774866,0.12041269987821579,0.06957178562879562,0.28234290588569805,0.12691717791411042,2.5380187773321867,0.09443481266498566,0.04359389841556549,0.24893375035541654,0.22379856850715746,2.2376993348986196,0.08515827357769012,0.03431735932826996
again_dense_2hz_phase5_evalmode_rescore_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,binary,20260627,video_mean_pca_oracle_diagnostic,162758,70331,256,16361,7824,0.10052347657258015,0.11124539676671738,outputs/again_dense_2hz_phase5_adversarial_repair_fixplus_20260629_171825/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__temporal_mean_2s_then_pca256__video_mean_pca_oracle_diagnostic__gated_ar_pca_mlp__binary__20260627__best.npz,cb676d45e5b6da532d4df6038bf66a4f,47,True,True,True,True,success,-1.6850316524505615,0.19512872283069194,0.6392443412390981,0.26326330257215785,0.1900119040870699,0.4284253578732106,0.5999134804468361,0.7332470745474968,2.9677734375,11.400958061218262,3.376530476867973,0.08816345582144483,-0.044683814159532514,-0.044683814159532514,0.3565340909090909,0.03208077709611452,3.2049334289017475,0.11485529690980911,0.06401438266038895,0.2766562411145863,0.12436094069529652,2.486900574364771,0.0906108170747757,0.03976990282535553,0.2560420813193062,0.23018916155419222,2.301597088607889,0.08778728544712067,0.0369463711977005
